,episode,time_sec,action,updated action
0,1,240.1,"0,1,0,0,1,0,1,0,1,1,1","0,1,0,0,0,0,0,0,0,0,1"
1,1,240.2,"1,0,0,0,0,1,1,0,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
2,1,240.3,"0,1,0,0,1,1,1,1,0,1,1","0,1,0,0,0,0,0,1,0,0,1"
3,1,240.4,"1,0,0,0,1,1,1,0,1,1,1","0,0,0,0,0,0,0,0,0,0,0"
4,1,240.5,"1,0,0,0,1,1,1,1,1,0,0","0,0,0,0,0,0,0,1,0,0,0"
5,1,240.6,"0,0,0,0,1,1,1,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
6,1,240.7,"0,0,0,0,1,1,0,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
7,1,240.8,"0,0,1,0,1,1,1,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
8,1,240.9,"1,0,0,0,1,0,1,1,0,1,0","0,0,0,0,0,0,0,1,0,0,0"
9,1,241.0,"1,0,0,0,1,1,0,1,0,0,1","0,0,0,0,0,0,0,1,0,0,0"
10,1,241.1,"1,1,0,0,1,0,1,1,0,1,1","0,1,0,0,0,0,0,1,0,0,0"
11,1,241.2,"1,0,1,0,0,1,1,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
12,1,241.3,"1,0,0,0,1,0,1,1,1,0,0","0,0,0,0,1,0,0,1,0,0,0"
13,1,241.4,"0,1,0,0,1,0,1,1,0,0,1","0,1,0,0,1,0,0,1,0,0,0"
14,1,241.5,"1,0,0,1,1,0,1,0,0,1,0","0,0,0,0,1,0,0,0,0,0,0"
15,1,241.6,"1,0,0,0,1,1,1,0,1,0,1","0,0,0,0,1,0,0,0,0,0,0"
16,1,241.7,"1,0,0,0,1,1,1,0,0,0,0","0,0,0,0,1,0,0,0,0,0,0"
17,1,241.8,"1,1,1,0,1,1,1,0,1,0,1","0,1,0,0,1,0,0,0,0,0,0"
18,1,241.9,"0,0,1,0,1,1,0,1,1,0,0","0,0,0,0,1,0,0,1,0,0,0"
19,1,242.0,"1,0,0,0,1,0,1,1,0,0,0","0,0,0,0,1,0,0,1,0,0,0"
20,1,242.1,"1,0,0,0,0,1,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0"
21,1,242.2,"1,0,1,0,1,1,1,0,1,0,0","1,0,0,0,1,0,0,0,0,0,0"
22,1,242.3,"1,0,1,0,1,1,0,1,1,1,1","1,0,0,0,1,0,0,1,0,0,0"
23,1,242.4,"0,0,0,1,0,1,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
24,1,242.5,"1,1,1,0,1,1,0,1,0,1,0","1,1,0,0,1,0,0,1,0,0,0"
25,1,242.6,"1,0,0,0,0,1,1,1,0,1,0","1,0,0,0,0,0,0,1,0,0,0"
26,1,242.7,"0,0,0,0,1,1,1,0,0,1,0","0,0,0,0,1,0,0,0,0,0,0"
27,1,242.8,"1,0,0,0,0,1,1,1,0,1,0","1,0,0,0,0,0,0,1,0,0,0"
28,1,242.9,"1,0,0,0,1,1,1,0,0,1,1","1,0,0,0,1,0,0,0,0,0,0"
29,1,243.0,"0,1,0,0,1,1,1,1,0,1,0","0,1,0,0,1,0,0,1,0,1,0"
30,1,243.1,"1,0,0,0,1,1,1,1,0,0,1","1,0,0,0,1,0,0,1,0,0,0"
31,1,243.2,"1,0,0,0,1,1,0,1,1,0,1","1,0,0,0,1,0,0,1,0,0,0"
32,1,243.3,"0,0,0,0,1,1,0,1,0,0,1","0,0,0,0,1,0,0,1,0,0,0"
33,1,243.4,"1,0,0,1,1,1,1,1,0,0,0","1,0,0,0,1,0,0,1,0,0,0"
