,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697652994070.0,1,0,4.1,15.6,0,True,True
1,1697652992307.0,2,0,15.5,67.0,0,True,True
2,1697652993014.0,3,0,9.9,192.5,0,True,True
3,1697652993467.0,4,0,11.9,11.9,1,False,True
4,1697652992150.0,5,1,31.1,31.1,0,True,True
5,1697652994109.0,6,0,14.6,44.6,1,True,True
6,1697652993560.0,7,0,15.3,38.5,1,True,True
7,1697652994099.0,8,0,26.2,40.4,0,True,True
8,1697652993417.0,9,0,0.0,0.0,1,True,True
9,1697652994223.0,10,0,7.4,22.5,1,True,True
10,1697652992220.0,11,1,13.5,30.8,1,True,True
11,1697652994270.0,1,0,4.3,15.8,0,True,True
12,1697652992408.0,2,0,15.6,67.1,0,True,True
13,1697652990833.834,3,0,7.7,190.3,0,True,True
14,1697652990826.833,4,0,9.3,9.3,1,False,True
15,1697652992250.0,5,1,31.2,31.2,0,True,True
16,1697652994309.0,6,0,14.8,44.8,1,True,True
17,1697652993660.0,7,0,15.4,38.6,1,True,True
18,1697652994299.0,8,0,26.4,40.6,0,True,True
19,1697652993616.0,9,0,0.0,0.0,1,True,True
20,1697652994323.0,10,0,7.5,22.6,1,True,True
21,1697652992320.0,11,1,13.6,30.9,1,True,True
22,1697652994370.0,1,0,4.4,15.9,0,True,True
23,1697652992607.0,2,0,15.8,67.3,0,True,True
24,1697652993214.0,3,0,10.1,192.7,0,True,True
25,1697652993766.0,4,0,12.2,12.2,1,True,True
26,1697652992451.0,5,1,31.4,31.4,0,True,True
27,1697652994410.0,6,0,14.9,44.9,1,True,True
28,1697652993760.0,7,0,15.5,38.7,1,True,False
29,1697652994399.0,8,0,26.5,40.7,0,True,True
30,1697652993716.0,9,0,0.0,0.0,1,True,True
31,1697652994424.0,10,0,7.6,22.7,1,True,True
32,1697652992421.0,11,1,13.7,31.0,1,True,True
33,1697652994472.0,1,0,4.5,16.0,0,True,True
34,1697652992707.0,2,0,15.9,67.4,0,True,True
35,1697652993314.0,3,0,10.2,192.8,0,True,True
36,1697652993866.0,4,0,12.3,12.3,1,True,True
37,1697652992550.0,5,1,31.5,31.5,0,True,True
38,1697652994509.0,6,0,15.0,45.0,1,True,True
39,1697652993860.0,7,0,15.6,38.8,1,True,True
40,1697652994500.0,8,0,26.6,40.8,0,True,True
41,1697652993816.0,9,0,0.0,0.0,1,True,True
42,1697652994523.0,10,0,7.7,22.8,1,True,True
43,1697652992520.0,11,1,13.8,31.1,1,True,True
44,1697652994570.0,1,0,4.6,16.1,0,True,True
45,1697652992807.0,2,0,16.0,67.5,0,True,True
46,1697652993415.0,3,0,10.3,192.9,0,True,True
