,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697655057321.0,1,2,0.34,0,0,1,23,20.407
1,1697655057321.0,1,7,0.03,0,0,0,0,62.728
2,1697655057321.0,1,6,0.21,1,0,1,0,0.0
3,1697655057321.0,1,1,0.09,0,0,0,0,42.617
4,1697655055565.0,2,1,0.21,0,0,0,0,29.41
5,1697655055565.0,2,2,0.42,1,1,1,29,0.0
6,1697655055565.0,2,3,0.35,0,0,0,0,124.34
7,1697655055565.0,2,4,0.19,0,0,0,39,151.331
8,1697655056173.0,3,1,2.0,0,0,0,0,455.649
9,1697655056173.0,3,2,5.0,0,1,1,31,34.112
10,1697655056173.0,3,3,1.0,0,0,0,0,173.226
11,1697655056173.0,3,4,1.0,0,0,0,26,1.5
12,1697655056716.0,4,1,1.0,0,0,0,0,40.415
13,1697655056716.0,4,2,10.0,1,1,0,26,0.0
14,1697655056716.0,4,3,0.0,0,0,0,0,14.505
15,1697655056716.0,4,4,8.0,0,1,1,22,57.926
16,1697655055414.0,5,1,0.0,0,0,0,0,12.806
17,1697655055414.0,5,2,1.0,1,1,1,19,0.0
18,1697655055414.0,5,4,1.0,0,0,0,23,27.31
19,1697655057363.0,6,2,0.29,1,1,1,17,0.0
20,1697655057363.0,6,4,0.26,0,0,0,25,6.403
21,1697655056717.0,7,2,0.36,0,1,0,20,8.003
22,1697655056717.0,7,4,0.0,1,0,0,20,0.0
23,1697655057456.0,8,2,0.35,0,1,1,21,33.012
24,1697655057456.0,8,4,0.1,1,1,0,29,0.0
25,1697655057456.0,8,1,0.24,0,0,0,0,16.607
26,1697655056673.0,9,2,0.21,0,1,1,18,45.217
27,1697655056673.0,9,4,0.19,0,0,0,20,20.206
28,1697655057367.0,10,2,0.36,1,1,1,0,0.0
29,1697655057367.0,10,4,0.08,0,0,0,20,18.407
30,1697655055378.0,11,1,0.1,0,0,0,0,705.944
31,1697655055378.0,11,2,0.27,0,0,1,20,709.544
32,1697655055378.0,11,3,0.1,0,0,0,0,709.544
33,1697655055378.0,11,4,0.08,0,0,0,20,709.544
34,1697655055378.0,11,5,0.2,0,0,0,0,709.544
35,1697655055378.0,11,6,0.41,1,0,1,20,0.0
36,1697655057423.0,1,2,0.11,0,0,1,23,20.509
37,1697655057423.0,1,7,0.32,0,0,0,0,62.83
38,1697655057423.0,1,6,0.37,1,0,1,0,0.0
39,1697655057423.0,1,1,0.47,0,0,0,0,42.719
40,1697655055665.0,2,1,0.24,0,0,0,0,29.51
41,1697655055665.0,2,2,0.17,1,1,1,29,0.0
42,1697655055665.0,2,3,0.22,0,0,0,0,124.44
43,1697655055665.0,2,4,0.17,0,0,0,39,151.431
44,1697655056273.0,3,1,2.0,0,0,0,0,455.749
45,1697655056273.0,3,2,5.0,0,1,1,31,34.212
46,1697655056273.0,3,3,1.0,0,0,0,0,173.326
47,1697655056273.0,3,4,1.0,0,0,0,26,1.6
48,1697655056816.0,4,1,1.0,0,0,0,0,40.515
49,1697655056816.0,4,2,10.0,1,1,0,26,0.0
50,1697655056816.0,4,3,0.0,0,0,0,0,14.605
51,1697655056816.0,4,4,9.0,0,1,1,22,58.026
52,1697655055513.0,5,1,0.0,0,0,0,0,12.905
53,1697655055513.0,5,2,1.0,1,1,1,19,0.0
54,1697655055513.0,5,4,1.0,0,0,0,23,27.409
55,1697655057464.0,6,2,0.36,1,1,1,17,0.0
56,1697655057464.0,6,4,0.23,0,0,0,25,6.504
57,1697655056817.0,7,2,0.14,0,1,0,20,8.103
58,1697655056817.0,7,4,0.22,1,0,0,20,0.0
