2,0.22,1,2023-10-11 15:58:28.118175,20.700000000000024
7,0.07,1,2023-10-11 15:58:28.118175,36.80000000000025
6,0.32,1,2023-10-11 15:58:28.118175,0.10000000000000003
1,0.35,1,2023-10-11 15:58:28.118175,21.600000000000037
1,0.02,2,2023-10-11 15:58:28.118175,35.40000000000023
2,0.18,2,2023-10-11 15:58:28.118175,35.10000000000023
3,0.3,2,2023-10-11 15:58:28.118175,0.8999999999999999
4,0.35,2,2023-10-11 15:58:28.118175,0.0
1,0.1,3,2023-10-11 15:58:28.119173,11.799999999999974
2,0.13,3,2023-10-11 15:58:28.119173,10.799999999999978
3,0.19,3,2023-10-11 15:58:28.119173,79.69999999999975
4,0.07,3,2023-10-11 15:58:28.119173,0.10000000000000003
1,0.11,4,2023-10-11 15:58:28.120179,180.09999999999405
2,0.06,4,2023-10-11 15:58:28.120179,180.09999999999405
3,0.34,4,2023-10-11 15:58:28.120179,0.2
4,0.22,4,2023-10-11 15:58:28.120179,180.09999999999405
1,0.21,5,2023-10-11 15:58:28.120179,37.80000000000027
2,0.25,5,2023-10-11 15:58:28.120179,0.0
4,0.41,5,2023-10-11 15:58:28.120179,14.499999999999964
2,0.41,6,2023-10-11 15:58:28.122174,0.2
4,0.41,6,2023-10-11 15:58:28.122174,7.999999999999988
2,0.04,7,2023-10-11 15:58:28.123178,52.60000000000048
4,0.48,7,2023-10-11 15:58:28.123178,0.7
2,8,8,2023-10-11 15:58:29.807119,112.1999999999979
4,0,8,2023-10-11 15:58:29.807119,0.0
1,1,8,2023-10-11 15:58:29.807119,54.500000000000504
2,0.23,9,2023-10-11 15:58:28.133178,0.30000000000000004
4,0.16,9,2023-10-11 15:58:28.133178,11.999999999999973
2,0.33,10,2023-10-11 15:58:28.134181,-0.10000000000000003
4,0.39,10,2023-10-11 15:58:28.134181,10.599999999999978
1,0.29,11,2023-10-11 15:58:28.135179,42.20000000000033
2,0.16,11,2023-10-11 15:58:28.135179,64.90000000000059
3,0.12,11,2023-10-11 15:58:28.135179,4.4
4,0.35,11,2023-10-11 15:58:28.135179,4.5
5,0.37,11,2023-10-11 15:58:28.135179,21.90000000000004
6,0.03,11,2023-10-11 15:58:28.135179,21.600000000000037
2,0.15,1,2023-10-11 15:58:28.193173,20.600000000000023
7,0.37,1,2023-10-11 15:58:28.193173,36.900000000000254
6,0.36,1,2023-10-11 15:58:28.193173,0.20000000000000004
1,0.14,1,2023-10-11 15:58:28.193173,21.500000000000036
1,0.42,2,2023-10-11 15:58:28.193173,35.500000000000234
2,0.15,2,2023-10-11 15:58:28.193173,35.20000000000023
3,0.1,2,2023-10-11 15:58:28.193173,0.7999999999999999
4,0.34,2,2023-10-11 15:58:28.193173,-0.1
1,0.27,3,2023-10-11 15:58:28.194176,11.899999999999974
2,0.02,3,2023-10-11 15:58:28.194176,10.899999999999977
3,0.24,3,2023-10-11 15:58:28.194176,79.79999999999974
4,0.08,3,2023-10-11 15:58:28.194176,0.20000000000000004
1,0.02,4,2023-10-11 15:58:28.195174,180.19999999999405
2,0.1,4,2023-10-11 15:58:28.195174,180.19999999999405
3,0.43,4,2023-10-11 15:58:28.195174,0.30000000000000004
4,0.13,4,2023-10-11 15:58:28.195174,180.19999999999405
1,0.2,5,2023-10-11 15:58:28.196175,37.700000000000266
2,0.32,5,2023-10-11 15:58:28.196175,0.1
4,0.46,5,2023-10-11 15:58:28.196175,14.599999999999964
2,0.26,6,2023-10-11 15:58:28.197173,0.1
4,0.01,6,2023-10-11 15:58:28.197173,8.099999999999987
2,0.34,7,2023-10-11 15:58:28.198184,52.70000000000048
4,0.02,7,2023-10-11 15:58:28.198184,0.7999999999999999
2,8,8,2023-10-11 15:58:29.881752,112.2999999999979
4,0,8,2023-10-11 15:58:29.881752,0.0
1,1,8,2023-10-11 15:58:29.881752,54.600000000000506
2,0.45,9,2023-10-11 15:58:28.207175,0.4
4,0.32,9,2023-10-11 15:58:28.207175,12.099999999999973
2,0.15,10,2023-10-11 15:58:28.208173,-0.20000000000000004
4,0.28,10,2023-10-11 15:58:28.208173,10.699999999999978
1,0.09,11,2023-10-11 15:58:28.209180,42.30000000000033
2,0.13,11,2023-10-11 15:58:28.209180,65.00000000000058
3,0.15,11,2023-10-11 15:58:28.209180,4.5
4,0.33,11,2023-10-11 15:58:28.209180,4.6
5,0.28,11,2023-10-11 15:58:28.209180,22.000000000000043
6,0.41,11,2023-10-11 15:58:28.209180,21.70000000000004
2,0.26,1,2023-10-11 15:58:28.281181,20.700000000000024
7,0.35,1,2023-10-11 15:58:28.281181,37.000000000000256
6,0.34,1,2023-10-11 15:58:28.281181,0.10000000000000003
1,0.25,1,2023-10-11 15:58:28.281181,21.600000000000037
1,0.42,2,2023-10-11 15:58:28.282195,35.600000000000236
2,0.22,2,2023-10-11 15:58:28.282195,35.30000000000023
3,0.09,2,2023-10-11 15:58:28.282195,0.7
4,0.35,2,2023-10-11 15:58:28.282195,0.0
1,0.26,3,2023-10-11 15:58:28.283185,11.999999999999973
2,0.19,3,2023-10-11 15:58:28.283185,10.999999999999977
3,0.19,3,2023-10-11 15:58:28.283185,79.69999999999975
4,0.47,3,2023-10-11 15:58:28.283185,0.30000000000000004
1,0.07,4,2023-10-11 15:58:28.285184,180.29999999999404
2,0.26,4,2023-10-11 15:58:28.285184,180.29999999999404
3,0.34,4,2023-10-11 15:58:28.285184,0.20000000000000004
4,0.44,4,2023-10-11 15:58:28.285184,180.29999999999404
1,0.13,5,2023-10-11 15:58:28.286190,37.600000000000264
2,0.18,5,2023-10-11 15:58:28.286190,0.0
4,0.25,5,2023-10-11 15:58:28.286190,14.699999999999964
2,0.37,6,2023-10-11 15:58:28.287184,0.2
4,0.06,6,2023-10-11 15:58:28.287184,8.199999999999987
2,0.45,7,2023-10-11 15:58:28.289183,52.80000000000048
4,0.05,7,2023-10-11 15:58:28.289183,0.8999999999999999
2,8,8,2023-10-11 15:58:29.975120,112.39999999999789
4,0,8,2023-10-11 15:58:29.975120,0.0
1,1,8,2023-10-11 15:58:29.975120,54.70000000000051
2,0.17,9,2023-10-11 15:58:28.301182,0.30000000000000004
4,0.27,9,2023-10-11 15:58:28.301182,12.199999999999973
2,0.34,10,2023-10-11 15:58:28.302181,-0.10000000000000003
4,0.34,10,2023-10-11 15:58:28.302181,10.799999999999978
1,0.1,11,2023-10-11 15:58:28.304181,42.40000000000033
2,0.19,11,2023-10-11 15:58:28.304181,65.10000000000058
3,0.1,11,2023-10-11 15:58:28.304181,4.6
4,0.3,11,2023-10-11 15:58:28.304181,4.699999999999999
5,0.12,11,2023-10-11 15:58:28.304181,22.100000000000044
6,0.38,11,2023-10-11 15:58:28.304181,21.80000000000004
2,0.42,1,2023-10-11 15:58:28.387184,20.800000000000026
7,0.01,1,2023-10-11 15:58:28.387184,37.10000000000026
6,0.47,1,2023-10-11 15:58:28.387184,0.20000000000000004
1,0.07,1,2023-10-11 15:58:28.387184,21.500000000000036
1,0.24,2,2023-10-11 15:58:28.388184,35.70000000000024
2,0.18,2,2023-10-11 15:58:28.388184,35.40000000000023
3,0.18,2,2023-10-11 15:58:28.389183,0.7999999999999999
4,0.33,2,2023-10-11 15:58:28.389183,-0.1
1,0.38,3,2023-10-11 15:58:28.390185,12.099999999999973
2,0.38,3,2023-10-11 15:58:28.390185,11.099999999999977
3,0.2,3,2023-10-11 15:58:28.390185,79.79999999999974
4,0.1,3,2023-10-11 15:58:28.390185,0.20000000000000004
1,0.3,4,2023-10-11 15:58:28.392196,180.39999999999404
2,0.36,4,2023-10-11 15:58:28.392196,180.39999999999404
3,0.41,4,2023-10-11 15:58:28.392196,0.30000000000000004
4,0.46,4,2023-10-11 15:58:28.392196,180.39999999999404
1,0.33,5,2023-10-11 15:58:28.394186,37.700000000000266
2,0.17,5,2023-10-11 15:58:28.394186,-0.1
4,0.18,5,2023-10-11 15:58:28.394186,14.799999999999963
2,0.32,6,2023-10-11 15:58:28.395188,0.1
4,0.08,6,2023-10-11 15:58:28.395188,8.299999999999986
2,0.34,7,2023-10-11 15:58:28.397183,52.90000000000048
4,0.15,7,2023-10-11 15:58:28.397183,0.9999999999999999
2,8,8,2023-10-11 15:58:30.083591,112.49999999999788
4,0,8,2023-10-11 15:58:30.083591,0.0
1,1,8,2023-10-11 15:58:30.083591,54.80000000000051
2,0.2,9,2023-10-11 15:58:28.411180,0.4
4,0.05,9,2023-10-11 15:58:28.411180,12.299999999999972
2,0.05,10,2023-10-11 15:58:28.412178,-0.20000000000000004
4,0.38,10,2023-10-11 15:58:28.412178,10.899999999999977
1,0.34,11,2023-10-11 15:58:28.414183,42.500000000000334
2,0.17,11,2023-10-11 15:58:28.414183,65.20000000000057
3,0.27,11,2023-10-11 15:58:28.414183,4.699999999999999
4,0.1,11,2023-10-11 15:58:28.414183,4.799999999999999
5,0.44,11,2023-10-11 15:58:28.414183,22.200000000000045
6,0.13,11,2023-10-11 15:58:28.414183,21.90000000000004
2,0.04,1,2023-10-11 15:58:28.510185,20.700000000000024
7,0.06,1,2023-10-11 15:58:28.510185,37.20000000000026
6,0.5,1,2023-10-11 15:58:28.510185,0.30000000000000004
1,0.13,1,2023-10-11 15:58:28.510185,21.600000000000037
1,0.13,2,2023-10-11 15:58:28.512184,35.80000000000024
2,0.11,2,2023-10-11 15:58:28.512184,35.500000000000234
3,0.26,2,2023-10-11 15:58:28.512184,0.8999999999999999
4,0.08,2,2023-10-11 15:58:28.512184,-0.2
1,0.26,3,2023-10-11 15:58:28.512184,12.199999999999973
2,0.06,3,2023-10-11 15:58:28.512184,11.199999999999976
3,0.23,3,2023-10-11 15:58:28.512184,79.89999999999974
4,0.39,3,2023-10-11 15:58:28.512184,0.30000000000000004
1,0.17,4,2023-10-11 15:58:28.514184,180.49999999999403
2,0.28,4,2023-10-11 15:58:28.514184,180.49999999999403
3,0.49,4,2023-10-11 15:58:28.514184,0.4
4,0.03,4,2023-10-11 15:58:28.514184,180.49999999999403
1,0.15,5,2023-10-11 15:58:28.516192,37.600000000000264
2,0.08,5,2023-10-11 15:58:28.516192,-0.2
4,0.3,5,2023-10-11 15:58:28.516192,14.899999999999963
2,0.49,6,2023-10-11 15:58:28.518186,0.2
4,0.3,6,2023-10-11 15:58:28.518186,8.399999999999986
2,0.22,7,2023-10-11 15:58:28.519183,53.00000000000048
4,0.33,7,2023-10-11 15:58:28.519183,1.0999999999999999
2,8,8,2023-10-11 15:58:30.204980,112.59999999999788
4,0,8,2023-10-11 15:58:30.204980,0.0
1,1,8,2023-10-11 15:58:30.204980,54.90000000000051
2,0.19,9,2023-10-11 15:58:28.532184,0.30000000000000004
4,0.15,9,2023-10-11 15:58:28.532184,12.399999999999972
2,0.01,10,2023-10-11 15:58:28.533196,-0.30000000000000004
4,0.19,10,2023-10-11 15:58:28.533196,10.999999999999977
1,0.01,11,2023-10-11 15:58:28.535188,42.600000000000335
2,0.37,11,2023-10-11 15:58:28.535188,65.30000000000057
3,0.27,11,2023-10-11 15:58:28.535188,4.799999999999999
4,0.22,11,2023-10-11 15:58:28.535188,4.899999999999999
5,0.22,11,2023-10-11 15:58:28.535188,22.300000000000047
6,0.11,11,2023-10-11 15:58:28.535188,22.000000000000043
2,0.18,1,2023-10-11 15:58:28.624174,20.800000000000026
7,0.24,1,2023-10-11 15:58:28.624174,37.30000000000026
6,0.03,1,2023-10-11 15:58:28.624174,0.20000000000000004
1,0.25,1,2023-10-11 15:58:28.624174,21.70000000000004
1,0.31,2,2023-10-11 15:58:28.624174,35.90000000000024
2,0.32,2,2023-10-11 15:58:28.624174,35.600000000000236
3,0.24,2,2023-10-11 15:58:28.624174,0.7999999999999999
4,0.02,2,2023-10-11 15:58:28.624174,-0.30000000000000004
1,0.18,3,2023-10-11 15:58:28.625178,12.299999999999972
2,0.29,3,2023-10-11 15:58:28.625178,11.299999999999976
3,0.34,3,2023-10-11 15:58:28.625178,79.99999999999973
4,0.01,3,2023-10-11 15:58:28.625178,0.20000000000000004
1,0.07,4,2023-10-11 15:58:28.626180,180.59999999999403
2,0.2,4,2023-10-11 15:58:28.626180,180.59999999999403
3,0.27,4,2023-10-11 15:58:28.626180,0.30000000000000004
4,0.08,4,2023-10-11 15:58:28.626180,180.59999999999403
1,0.47,5,2023-10-11 15:58:28.628178,37.700000000000266
2,0.28,5,2023-10-11 15:58:28.628178,-0.1
4,0.04,5,2023-10-11 15:58:28.628178,14.999999999999963
2,0.05,6,2023-10-11 15:58:28.629174,0.1
4,0.08,6,2023-10-11 15:58:28.629174,8.499999999999986
2,0.33,7,2023-10-11 15:58:28.630180,53.100000000000485
4,0.06,7,2023-10-11 15:58:28.630180,1.2
2,8,8,2023-10-11 15:58:30.314704,112.69999999999787
4,0,8,2023-10-11 15:58:30.314704,0.0
1,1,8,2023-10-11 15:58:30.314704,55.00000000000051
2,0.09,9,2023-10-11 15:58:28.640179,0.20000000000000004
4,0.38,9,2023-10-11 15:58:28.640179,12.499999999999972
2,0.35,10,2023-10-11 15:58:28.641177,-0.20000000000000004
4,0.25,10,2023-10-11 15:58:28.641177,11.099999999999977
1,0.5,11,2023-10-11 15:58:28.643177,42.70000000000034
2,0.14,11,2023-10-11 15:58:28.643177,65.40000000000056
