,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697208185417.0,1,1,0.0,0.0,0,True,True
1,1697208185279.0,2,0,0.0,0.0,0,True,True
2,1697208185323.0,3,0,0.0,0.0,0,True,True
3,1697208185340.0,4,1,0.0,0.0,0,True,True
4,1697208185343.0,5,0,0.0,0.0,0,True,True
5,1697208185303.0,6,0,0.0,0.0,1,True,True
6,1697208185370.0,7,0,0.0,0.0,1,True,True
7,1697208185330.0,8,0,0.0,0.0,1,True,True
8,1697208185324.0,9,0,0.0,0.0,1,True,True
9,1697208185428.0,10,0,0.0,0.0,1,True,True
10,1697208185283.0,11,0,0.0,0.0,0,True,True
11,1697208185515.0,1,0,0.1,0.0,0,True,True
12,1697208185379.0,2,0,0.1,0.0,0,True,True
13,1697208185424.0,3,0,0.1,0.0,0,True,True
14,1697208185441.0,4,0,0.1,0.0,0,True,True
15,1697208185444.0,5,0,0.1,0.0,0,True,True
16,1697208185404.0,6,0,0.1,0.1,1,True,True
17,1697208185471.0,7,0,0.1,0.1,1,True,True
18,1697208185431.0,8,0,0.1,0.1,1,True,True
19,1697208185425.0,9,0,0.0,0.0,1,True,True
20,1697208183426.92,10,0,-2.0,-2.0,1,True,True
21,1697208185383.0,11,0,0.1,0.0,0,True,True
22,1697208185615.0,1,0,0.2,0.0,0,True,True
23,1697208185480.0,2,0,0.2,0.0,0,True,True
24,1697208185523.0,3,0,0.2,0.0,0,True,True
25,1697208185540.0,4,0,0.2,0.0,0,False,True
26,1697208185543.0,5,0,0.2,0.0,0,True,True
27,1697208185503.0,6,0,0.2,0.2,1,True,True
28,1697208185570.0,7,0,0.2,0.2,1,True,True
29,1697208185530.0,8,0,0.2,0.2,1,True,True
30,1697208185524.0,9,0,0.0,0.0,1,True,True
31,1697208185527.0,10,0,0.1,0.1,1,True,True
32,1697208185484.0,11,0,0.2,0.0,0,True,True
33,1697208185715.0,1,0,0.3,0.0,0,True,True
34,1697208185579.0,2,0,0.3,0.0,0,True,True
35,1697208185623.0,3,0,0.3,0.0,0,True,True
36,1697208185640.0,4,0,0.3,0.0,0,True,True
37,1697208185643.0,5,0,0.3,0.0,0,True,True
38,1697208185603.0,6,0,0.3,0.3,1,True,True
39,1697208185670.0,7,0,0.3,0.3,1,True,True
40,1697208185630.0,8,0,0.3,0.3,1,True,True
41,1697208185624.0,9,0,0.0,0.0,1,True,True
42,1697208185727.0,10,0,0.3,0.3,1,True,True
43,1697208185583.0,11,0,0.3,0.0,0,True,True
44,1697208185815.0,1,0,0.4,0.0,0,True,True
45,1697208185679.0,2,0,0.4,0.0,0,True,True
46,1697208185723.0,3,0,0.4,0.0,0,True,True
47,1697208185740.0,4,0,0.4,0.0,0,True,True
48,1697208185746.0,5,0,0.4,0.0,0,True,True
49,1697208185703.0,6,0,0.4,0.4,1,True,True
50,1697208185770.0,7,0,0.4,0.4,1,True,True
51,1697208185730.0,8,0,0.4,0.4,1,True,True
52,1697208185724.0,9,0,0.0,0.0,1,True,False
