,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697133173361.0,1,2,0.48,0,0,1,23,0.0
1,1697133173361.0,1,7,0.2,1,0,0,0,0.0
2,1697133173361.0,1,6,0.37,0,0,1,0,0.0
3,1697133173361.0,1,1,0.14,0,0,0,0,0.0
4,1697133171439.0,2,1,0.29,0,0,0,0,0.0
5,1697133171439.0,2,2,0.39,0,1,1,29,0.0
6,1697133171439.0,2,3,0.19,0,0,0,0,0.0
7,1697133171439.0,2,4,0.08,0,0,0,39,0.0
8,1697133171439.0,3,1,0.15,0,0,0,0,0.0
9,1697133171439.0,3,2,0.49,0,1,1,33,0.0
10,1697133171439.0,3,3,0.45,0,0,0,0,0.0
11,1697133171439.0,3,4,0.16,1,0,0,29,0.0
12,1697133173312.0,4,1,0.16,0,0,0,0,0.0
13,1697133173312.0,4,2,0.33,1,1,0,22,0.0
14,1697133173312.0,4,3,0.48,0,0,0,0,0.0
15,1697133173312.0,4,4,0.27,0,1,0,19,0.0
16,1697133173138.0,5,1,0.32,0,0,0,0,0.0
17,1697133173138.0,5,2,0.13,1,1,1,22,0.0
18,1697133173138.0,5,4,0.41,0,1,0,28,0.0
19,1697133173134.0,6,2,0.2,1,1,1,17,0.0
20,1697133173134.0,6,4,0.26,0,0,0,25,0.0
21,1697133173314.0,7,2,2.0,1,1,0,20,0.0
22,1697133173314.0,7,4,1.0,0,0,0,20,0.0
23,1697133173181.0,8,2,0.0,0,1,1,21,0.0
24,1697133173181.0,8,4,1.0,1,1,0,29,0.0
25,1697133173181.0,8,1,0.0,0,0,0,0,0.0
26,1697133173287.0,9,2,1.0,1,1,1,18,0.0
27,1697133173287.0,9,4,0.0,0,0,0,20,0.0
28,1697133173219.0,10,2,0.26,1,1,1,0,0.0
29,1697133173219.0,10,4,0.4,0,0,0,20,0.0
30,1697133171447.0,11,1,0.15,0,0,0,0,0.0
31,1697133171447.0,11,2,0.16,0,0,1,20,0.0
32,1697133171447.0,11,3,0.02,0,0,0,0,0.0
33,1697133171447.0,11,4,0.41,0,0,0,20,0.0
34,1697133171447.0,11,5,0.23,0,0,0,0,0.0
35,1697133171447.0,11,6,0.02,0,0,1,20,0.0
