,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697123563787,1,2,0.26,0,0,1,23,13.399
1,1697123563787,1,7,0.18,0,0,0,0,34.201
2,1697123563787,1,6,0.45,0,0,1,0,13.399
3,1697123563787,1,1,0.25,0,0,0,0,13.399
4,1697123563784,2,1,0.32,1,0,0,0,0.0
5,1697123563784,2,2,0.23,1,1,1,29,0.0
6,1697123563784,2,3,0.46,0,0,0,0,17.999
7,1697123563784,2,4,0.49,0,0,0,39,17.699
8,1697123563765,3,1,0.27,1,0,0,0,0.0
9,1697123563765,3,2,0.32,1,1,1,33,0.0
10,1697123563765,3,3,0.38,0,0,0,0,33.3
11,1697123563765,3,4,0.49,0,0,0,29,33.3
12,1697123563749,4,1,0.19,0,0,0,0,14.297
13,1697123563749,4,2,0.05,0,1,0,22,14.598
14,1697123563749,4,3,0.33,1,0,0,0,0.0
15,1697123563749,4,4,0.06,1,1,0,19,0.0
16,1697123563509,5,1,0.3,1,0,0,0,0.0
17,1697123563509,5,2,0.2,1,1,1,22,0.0
18,1697123563509,5,4,0.1,0,1,0,28,13.698
19,1697123563564,6,2,0.12,0,1,1,17,8.999
20,1697123563564,6,4,0.19,1,0,0,25,0.0
21,1697123563717,7,2,0.18,0,1,0,20,8.298
22,1697123563717,7,4,0.34,1,0,0,20,0.0
23,1697123563578,8,2,1.0,1,1,1,21,0.0
24,1697123563578,8,4,1.0,0,1,0,29,5.499
25,1697123563578,8,1,2.0,1,0,0,0,0.0
26,1697123563574,9,2,0.48,0,1,1,18,10.198
27,1697123563574,9,4,0.44,1,0,0,20,0.0
28,1697123563578,10,2,0.33,0,1,1,0,1.899
29,1697123563578,10,4,0.1,1,0,0,20,0.0
30,1697123563778,11,1,0.33,1,0,0,0,0.0
31,1697123563778,11,2,0.18,1,0,1,20,0.0
32,1697123563778,11,3,0.22,0,0,0,0,11.999
33,1697123563778,11,4,0.16,0,0,0,20,11.099
34,1697123563778,11,5,0.38,1,0,0,0,0.0
35,1697123563778,11,6,0.24,1,0,1,20,0.0
36,1697123563887,1,2,0.27,0,0,1,23,13.499
37,1697123563887,1,7,0.09,0,0,0,0,34.301
38,1697123563887,1,6,0.4,0,0,1,0,13.499
39,1697123563887,1,1,0.11,0,0,0,0,13.499
40,1697123563884,2,1,0.03,1,0,0,0,0.0
41,1697123563884,2,2,0.44,1,1,1,29,0.0
42,1697123563884,2,3,0.14,0,0,0,0,18.099
43,1697123563884,2,4,0.46,0,0,0,39,17.799
44,1697123563865,3,1,0.12,1,0,0,0,0.0
45,1697123563865,3,2,0.35,1,1,1,33,0.0
46,1697123563865,3,3,0.11,0,0,0,0,33.4
47,1697123563865,3,4,0.42,0,0,0,29,33.4
48,1697123563849,4,1,0.35,0,0,0,0,14.397
49,1697123563849,4,2,0.23,0,1,0,22,14.698
50,1697123563849,4,3,0.24,1,0,0,0,0.0
51,1697123563849,4,4,0.16,1,1,0,19,0.0
52,1697123563609,5,1,0.48,1,0,0,0,0.0
53,1697123563609,5,2,0.37,1,1,1,22,0.0
54,1697123563609,5,4,0.06,0,1,0,28,13.798
55,1697123563664,6,2,0.38,0,1,1,17,9.099
56,1697123563664,6,4,0.18,1,0,0,25,0.0
57,1697123563817,7,2,0.15,0,1,0,20,8.398
58,1697123563817,7,4,0.2,1,0,0,20,0.0
59,1697123563678,8,2,0.0,1,1,1,21,0.0
60,1697123563678,8,4,1.0,0,1,0,29,5.599
61,1697123563678,8,1,2.0,1,0,0,0,0.0
62,1697123563674,9,2,0.37,0,1,1,18,10.298
63,1697123563674,9,4,0.48,0,0,0,20,34.001
64,1697123563678,10,2,0.02,0,1,1,0,1.999
65,1697123563678,10,4,0.22,1,0,0,20,0.0
66,1697123563878,11,1,0.34,1,0,0,0,0.0
67,1697123563878,11,2,0.08,1,0,1,20,0.0
68,1697123563878,11,3,0.03,0,0,0,0,12.099
69,1697123563878,11,4,0.24,0,0,0,20,11.199
70,1697123563878,11,5,0.38,1,0,0,0,0.0
71,1697123563878,11,6,0.32,1,0,1,20,0.0
72,1697123563987,1,2,0.4,0,0,1,23,13.599
73,1697123563987,1,7,0.38,0,0,0,0,34.401
74,1697123563987,1,6,0.49,0,0,1,0,13.599
75,1697123563987,1,1,0.5,0,0,0,0,13.599
76,1697123563984,2,1,0.42,1,0,0,0,0.0
77,1697123563984,2,2,0.25,1,1,1,29,0.0
78,1697123563984,2,3,0.32,0,0,0,0,18.199
79,1697123563984,2,4,0.41,0,0,0,39,17.899
80,1697123563965,3,1,0.09,1,0,0,0,0.0
81,1697123563965,3,2,0.25,1,1,1,33,0.0
82,1697123563965,3,3,0.08,0,0,0,0,33.5
83,1697123563965,3,4,0.16,0,0,0,29,33.5
84,1697123563949,4,1,0.44,0,0,0,0,14.497
85,1697123563949,4,2,0.23,0,1,0,22,14.798
86,1697123563949,4,3,0.23,1,0,0,0,0.0
87,1697123563949,4,4,0.06,1,1,0,19,0.0
88,1697123563709,5,1,0.43,1,0,0,0,0.0
89,1697123563709,5,2,0.37,1,1,1,22,0.0
90,1697123563709,5,4,0.26,0,1,0,28,13.898
91,1697123563764,6,2,0.25,0,1,1,17,9.199
92,1697123563764,6,4,0.26,1,0,0,25,0.0
93,1697123563917,7,2,0.07,0,1,0,20,8.498
94,1697123563917,7,4,0.0,1,0,0,20,0.0
95,1697123563778,8,2,0.0,1,1,1,21,0.0
96,1697123563778,8,4,1.0,0,1,0,29,5.699
97,1697123563778,8,1,2.0,1,0,0,0,0.0
98,1697123563774,9,2,0.43,0,1,1,18,10.398
99,1697123563774,9,4,0.34,0,0,0,20,34.101
100,1697123563778,10,2,0.3,0,1,1,0,2.099
101,1697123563778,10,4,0.1,1,0,0,20,0.0
102,1697123563978,11,1,0.17,1,0,0,0,0.0
103,1697123563978,11,2,0.21,1,0,1,20,0.0
104,1697123563978,11,3,0.48,0,0,0,0,12.199
105,1697123563978,11,4,0.49,0,0,0,20,11.299
106,1697123563978,11,5,0.1,1,0,0,0,0.0
107,1697123563978,11,6,0.0,1,0,1,20,0.0
108,1697123564086,1,2,0.24,0,0,1,23,13.698
109,1697123564086,1,7,0.46,0,0,0,0,34.5
110,1697123564086,1,6,0.41,0,0,1,0,13.698
111,1697123564086,1,1,0.02,0,0,0,0,13.698
112,1697123564084,2,1,0.02,1,0,0,0,0.0
113,1697123564084,2,2,0.37,1,1,1,29,0.0
114,1697123564084,2,3,0.24,0,0,0,0,18.299
115,1697123564084,2,4,0.32,0,0,0,39,17.999
116,1697123564065,3,1,0.49,1,0,0,0,0.0
117,1697123564065,3,2,0.04,1,1,1,33,0.0
118,1697123564065,3,3,0.45,0,0,0,0,33.6
119,1697123564065,3,4,0.27,0,0,0,29,33.6
120,1697123564049,4,1,0.48,0,0,0,0,14.597
121,1697123564049,4,2,0.12,0,1,0,22,14.898
122,1697123564049,4,3,0.15,1,0,0,0,0.0
123,1697123564049,4,4,0.44,1,1,0,19,0.0
124,1697123563809,5,1,0.29,1,0,0,0,0.0
125,1697123563809,5,2,0.33,1,1,1,22,0.0
126,1697123563809,5,4,0.25,0,1,0,28,13.998
127,1697123563864,6,2,0.4,0,1,1,17,9.299
128,1697123563864,6,4,0.07,1,0,0,25,0.0
129,1697123564017,7,2,0.31,0,1,0,20,8.598
130,1697123564017,7,4,0.02,1,0,0,20,0.0
131,1697123563878,8,2,0.0,1,1,1,21,0.0
132,1697123563878,8,4,1.0,0,1,0,29,5.799
133,1697123563878,8,1,2.0,1,0,0,0,0.0
134,1697123563874,9,2,0.26,0,1,1,18,10.498
135,1697123563874,9,4,0.07,0,0,0,20,34.201
136,1697123563878,10,2,0.34,0,1,1,0,2.199
137,1697123563878,10,4,0.45,1,0,0,20,0.0
138,1697123564078,11,1,0.02,1,0,0,0,0.0
139,1697123564078,11,2,0.26,1,0,1,20,0.0
140,1697123564078,11,3,0.42,0,0,0,0,12.299
141,1697123564078,11,4,0.12,0,0,0,20,11.399
142,1697123564078,11,5,0.26,1,0,0,0,0.0
143,1697123564078,11,6,0.18,1,0,1,20,0.0
144,1697123564286,1,2,0.15,0,0,1,23,13.898
145,1697123564286,1,7,0.35,0,0,0,0,34.7
146,1697123564286,1,6,0.36,0,0,1,0,13.898
147,1697123564286,1,1,0.24,0,0,0,0,13.898
148,1697123564184,2,1,0.29,1,0,0,0,0.0
149,1697123564184,2,2,0.34,1,1,1,29,0.0
150,1697123564184,2,3,0.29,0,0,0,0,18.399
151,1697123564184,2,4,0.4,0,0,0,39,18.099
152,1697123564165,3,1,0.5,1,0,0,0,0.0
153,1697123564165,3,2,0.15,1,1,1,33,0.0
154,1697123564165,3,3,0.19,0,0,0,0,33.7
155,1697123564165,3,4,0.26,0,0,0,29,33.7
156,1697123564149,4,1,0.18,0,0,0,0,14.697
157,1697123564149,4,2,0.39,0,1,0,22,14.998
158,1697123564149,4,3,0.34,1,0,0,0,0.0
159,1697123564149,4,4,0.11,1,1,0,19,0.0
160,1697123563909,5,1,0.43,1,0,0,0,0.0
161,1697123563909,5,2,0.05,1,1,1,22,0.0
162,1697123563909,5,4,0.44,0,1,0,28,14.098
163,1697123563964,6,2,0.11,0,1,1,17,9.399
164,1697123563964,6,4,0.49,1,0,0,25,0.0
165,1697123564117,7,2,0.07,0,1,0,20,8.698
166,1697123564117,7,4,0.01,1,0,0,20,0.0
167,1697123563978,8,2,0.0,1,1,1,21,0.0
168,1697123563978,8,4,1.0,0,1,0,29,5.899
169,1697123563978,8,1,2.0,1,0,0,0,0.0
170,1697123564074,9,2,0.41,0,1,1,18,10.698
171,1697123564074,9,4,0.07,0,0,0,20,34.401
172,1697123563978,10,2,0.39,0,1,1,0,2.299
173,1697123563978,10,4,0.39,1,0,0,20,0.0
174,1697123564178,11,1,0.47,1,0,0,0,0.0
175,1697123564178,11,2,0.29,1,0,1,20,0.0
176,1697123564178,11,3,0.09,0,0,0,0,12.399
177,1697123564178,11,4,0.05,0,0,0,20,11.499
178,1697123564178,11,5,0.13,1,0,0,0,0.0
179,1697123564178,11,6,0.27,1,0,1,20,0.0
180,1697123564286,1,2,0.19,0,0,1,23,13.898
181,1697123564286,1,7,0.48,0,0,0,0,34.7
182,1697123564286,1,6,0.21,0,0,1,0,13.898
183,1697123564286,1,1,0.05,0,0,0,0,13.898
184,1697123564284,2,1,0.39,1,0,0,0,0.0
185,1697123564284,2,2,0.4,1,1,1,29,0.0
186,1697123564284,2,3,0.2,0,0,0,0,18.499
187,1697123564284,2,4,0.04,0,0,0,39,18.199
188,1697123564265,3,1,0.28,1,0,0,0,0.0
189,1697123564265,3,2,0.06,1,1,1,33,0.0
190,1697123564265,3,3,0.37,0,0,0,0,33.8
191,1697123564265,3,4,0.28,0,0,0,29,33.8
192,1697123564249,4,1,0.08,0,0,0,0,14.797
193,1697123564249,4,2,0.35,0,1,0,22,15.098
194,1697123564249,4,3,0.29,1,0,0,0,0.0
195,1697123564249,4,4,0.32,1,1,0,19,0.0
196,1697123564009,5,1,0.37,1,0,0,0,0.0
197,1697123564009,5,2,0.02,1,1,1,22,0.0
198,1697123564009,5,4,0.2,0,1,0,28,14.198
199,1697123564063,6,2,0.26,0,1,1,17,9.498
200,1697123564063,6,4,0.32,1,0,0,25,0.0
201,1697123564217,7,2,0.18,0,1,0,20,8.798
202,1697123564217,7,4,0.3,1,0,0,20,0.0
203,1697123564078,8,2,0.0,1,1,1,21,0.0
204,1697123564078,8,4,1.0,0,1,0,29,5.999
205,1697123564078,8,1,2.0,1,0,0,0,0.0
206,1697123564174,9,2,0.04,0,1,1,18,10.798
207,1697123564174,9,4,0.31,0,0,0,20,34.501
208,1697123564078,10,2,0.41,0,1,1,0,2.399
209,1697123564078,10,4,0.41,1,0,0,20,0.0
210,1697123564278,11,1,0.06,1,0,0,0,0.0
211,1697123564278,11,2,0.29,1,0,1,20,0.0
212,1697123564278,11,3,0.39,0,0,0,0,12.499
213,1697123564278,11,4,0.23,0,0,0,20,11.599
214,1697123564278,11,5,0.06,1,0,0,0,0.0
215,1697123564278,11,6,0.07,1,0,1,20,0.0
216,1697123564386,1,2,0.37,0,0,1,23,13.998
217,1697123564386,1,7,0.01,0,0,0,0,34.8
218,1697123564386,1,6,0.28,0,0,1,0,13.998
219,1697123564386,1,1,0.48,0,0,0,0,13.998
220,1697123564384,2,1,0.45,1,0,0,0,0.0
221,1697123564384,2,2,0.38,1,1,1,29,0.0
222,1697123564384,2,3,0.38,0,0,0,0,18.599
223,1697123564384,2,4,0.5,0,0,0,39,18.299
224,1697123564365,3,1,0.21,1,0,0,0,0.0
225,1697123564365,3,2,0.38,1,1,1,33,0.0
226,1697123564365,3,3,0.4,0,0,0,0,33.9
227,1697123564365,3,4,0.28,0,0,0,29,33.9
228,1697123564349,4,1,0.33,0,0,0,0,14.897
229,1697123564349,4,2,0.24,0,1,0,22,15.198
230,1697123564349,4,3,0.0,1,0,0,0,0.0
231,1697123564349,4,4,0.14,1,1,0,19,0.0
