
Intersection : 9
Signal Groups : 2, 4

1694526462319, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526462420, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526462619, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526462819, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526463119, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526463319, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526463519, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526463619, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526463819, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526464019, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526464219, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526464420, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526464719, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526464819, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526465019, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526465219, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526465420, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526465619, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526465919, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526466119, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526466319, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526466420, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526466619, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526466819, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526467120, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526467220, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526467520, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526467720, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
1694526467920, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0;
