,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697214448604.0,1,2,0.06,0,0,1,23,6.702
1,1697214448604.0,1,7,0.27,1,0,0,0,0.0
2,1697214448604.0,1,6,0.12,0,0,1,0,6.702
3,1697214448604.0,1,1,0.48,0,0,0,0,6.702
4,1697214448488.0,2,1,0.37,1,0,0,0,0.0
5,1697214448488.0,2,2,0.29,1,1,1,29,0.0
6,1697214448488.0,2,3,0.29,0,0,0,0,59.114
7,1697214448488.0,2,4,0.3,0,0,0,39,66.116
8,1697214448536.0,3,1,2.0,0,0,0,0,66.215
9,1697214448536.0,3,2,4.0,0,1,1,31,31.407
10,1697214448536.0,3,3,0.0,0,0,0,0,66.215
11,1697214448536.0,3,4,2.0,0,0,0,26,66.215
12,1697214448523.0,4,1,0.28,0,0,0,0,66.114
13,1697214448523.0,4,2,0.19,0,1,0,26,62.314
14,1697214448523.0,4,3,0.23,1,0,0,0,0.0
15,1697214448523.0,4,4,0.42,0,1,1,22,66.114
16,1697214447760.0,5,1,0.12,0,0,0,0,6.602
17,1697214447760.0,5,2,0.47,0,1,1,19,6.602
18,1697214447760.0,5,4,0.41,1,0,0,23,0.0
19,1697214448594.0,6,2,0.45,0,1,1,17,8.002
20,1697214448594.0,6,4,0.07,1,0,0,25,0.0
21,1697214448579.0,7,2,0.49,1,1,0,20,0.0
22,1697214448579.0,7,4,0.01,0,0,0,20,21.904
23,1697214448538.0,8,2,0.48,0,1,1,21,5.602
24,1697214448538.0,8,4,0.41,1,1,0,29,0.0
25,1697214448538.0,8,1,0.25,0,0,0,0,5.602
26,1697214448526.0,9,2,0.1,0,1,1,18,8.002
27,1697214448526.0,9,4,0.2,1,0,0,20,0.0
28,1697214448595.0,10,2,0.27,1,1,1,0,0.0
29,1697214448595.0,10,4,0.36,0,0,0,20,6.401
30,1697214448590.0,11,1,0.09,1,0,0,0,0.0
31,1697214448590.0,11,2,0.35,1,0,1,20,0.0
32,1697214448590.0,11,3,0.41,0,0,0,0,4.1
33,1697214448590.0,11,4,0.15,0,0,0,20,3.201
34,1697214448590.0,11,5,0.43,1,0,0,0,0.0
35,1697214448590.0,11,6,0.05,1,0,1,20,0.0
36,1697214448704.0,1,2,0.1,0,0,1,23,6.802
37,1697214448704.0,1,7,0.43,1,0,0,0,0.0
38,1697214448704.0,1,6,0.21,0,0,1,0,6.802
39,1697214448704.0,1,1,0.27,0,0,0,0,6.802
40,1697214448687.0,2,1,0.42,1,0,0,0,0.0
41,1697214448687.0,2,2,0.5,1,1,1,29,0.0
