,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697119043926,1,0,2.2,17.5,0,True,True
1,1697119043809,2,1,33.6,45.8,1,True,True
2,1697119043790,3,0,24.8,79.0,1,True,True
3,1697119043797,4,0,3.7,39.0,0,True,True
4,1697119043625,5,0,8.8,8.8,0,True,True
5,1697119043601,6,1,18.6,33.7,1,True,True
6,1697119043747,7,0,9.1,9.1,0,True,True
7,1697119043603,8,1,129.1,9.1,1,False,False
8,1697119043708,9,0,4.5,17.9,1,True,True
9,1697119043632,10,0,1.7,1.7,0,True,True
10,1697119043809,11,0,0.9,0.9,0,True,True
11,1697119044026,1,0,2.3,17.6,0,True,True
12,1697119043909,2,0,0.1,0.1,0,True,True
13,1697119043890,3,0,24.9,79.1,1,True,True
14,1697119043897,4,0,3.8,39.1,0,True,True
15,1697119043725,5,0,8.9,8.9,0,True,True
16,1697119043801,6,1,18.8,33.9,1,True,True
17,1697119043847,7,0,9.2,9.2,0,True,True
18,1697119043703,8,1,129.2,9.2,1,False,False
19,1697119043808,9,0,4.6,18.0,1,True,True
20,1697119043732,10,0,1.8,1.8,0,True,True
21,1697119043909,11,0,1.0,1.0,0,True,True
22,1697119044126,1,0,2.4,17.7,0,True,True
23,1697119044009,2,0,0.2,0.2,0,True,True
24,1697119043990,3,0,25.0,79.2,1,True,True
25,1697119043997,4,0,3.9,39.2,0,True,True
26,1697119043825,5,0,9.0,9.0,0,True,True
27,1697119043901,6,1,18.9,34.0,1,True,True
28,1697119043947,7,0,9.3,9.3,0,True,True
29,1697119043803,8,1,129.3,9.3,1,False,False
30,1697119043908,9,0,4.7,18.1,1,True,True
31,1697119043832,10,0,1.9,1.9,0,True,True
32,1697119044009,11,0,1.1,1.1,0,True,True
33,1697119044126,1,0,2.4,17.7,0,True,True
34,1697119044209,2,0,0.4,0.4,0,True,True
35,1697119044090,3,0,25.1,79.3,1,True,True
36,1697119044097,4,0,4.0,39.3,0,True,True
37,1697119043925,5,0,9.1,9.1,0,True,True
38,1697119043901,6,1,18.9,34.0,1,True,True
39,1697119044147,7,0,9.5,9.5,0,True,True
40,1697119044003,8,1,129.5,9.5,1,False,False
41,1697119044008,9,0,4.8,18.2,1,True,True
42,1697119043932,10,0,2.0,2.0,0,True,True
43,1697119044109,11,0,1.2,1.2,0,True,True
44,1697119044326,1,0,2.6,17.9,0,True,True
45,1697119044309,2,0,0.5,0.5,0,True,True
46,1697119044290,3,0,25.3,79.5,1,True,True
47,1697119044297,4,0,4.2,39.5,0,True,True
48,1697119044125,5,0,9.3,9.3,0,True,True
49,1697119044101,6,1,19.1,34.2,1,True,True
50,1697119044247,7,0,9.6,9.6,0,True,True
51,1697119044103,8,1,129.6,9.6,1,False,False
52,1697119044108,9,0,4.9,18.3,1,True,True
53,1697119044132,10,0,2.2,2.2,0,True,True
54,1697119044309,11,0,1.4,1.4,0,True,True
55,1697119044427,1,0,2.7,18.0,0,True,True
56,1697119044410,2,0,0.6,0.6,0,True,True
57,1697119044390,3,0,25.4,79.6,1,True,True
58,1697119044397,4,0,4.3,39.6,0,True,True
59,1697119044225,5,0,9.4,9.4,0,True,True
60,1697119044201,6,1,19.2,34.3,1,True,True
61,1697119044347,7,0,9.7,9.7,0,True,True
62,1697119044203,8,1,129.7,9.7,1,False,False
63,1697119044208,9,0,5.0,18.4,1,True,True
64,1697119044232,10,0,2.3,2.3,0,True,True
65,1697119044410,11,0,1.5,1.5,0,True,True
66,1697119044526,1,0,2.8,18.1,0,True,True
67,1697119044509,2,0,0.7,0.7,0,True,True
68,1697119044491,3,0,25.5,79.7,1,True,True
69,1697119044498,4,0,4.4,39.7,0,True,True
70,1697119044325,5,0,9.5,9.5,0,True,True
71,1697119044301,6,1,19.3,34.4,1,True,True
72,1697119044448,7,0,9.8,9.8,0,True,True
73,1697119044303,8,1,129.8,9.8,1,False,False
74,1697119044308,9,0,5.1,18.5,1,True,True
75,1697119044332,10,0,2.4,2.4,0,True,True
76,1697119044509,11,0,1.6,1.6,0,True,True
77,1697119044626,1,0,2.9,18.2,0,True,True
78,1697119044609,2,0,0.8,0.8,0,True,True
79,1697119044590,3,0,25.6,79.8,1,True,True
80,1697119044597,4,0,4.5,39.8,0,True,True
81,1697119044426,5,0,9.6,9.6,0,True,True
82,1697119044402,6,1,19.4,34.5,1,True,True
83,1697119044547,7,0,9.9,9.9,0,True,True
84,1697119044404,8,1,129.9,9.9,1,False,False
85,1697119044409,9,0,5.2,18.6,1,True,True
86,1697119044433,10,0,2.5,2.5,0,True,True
87,1697119044609,11,0,1.7,1.7,0,True,True
88,1697119044826,1,0,3.1,18.4,0,True,True
89,1697119044709,2,0,0.9,0.9,0,True,True
90,1697119044690,3,0,25.7,79.9,1,True,True
91,1697119044697,4,0,4.6,39.9,0,True,True
92,1697119044525,5,0,9.7,9.7,0,True,True
93,1697119044501,6,1,19.5,34.6,1,True,True
94,1697119044747,7,0,10.1,10.1,0,True,True
95,1697119044504,8,1,130.0,10.0,1,False,False
96,1697119044608,9,0,5.4,18.8,1,True,True
97,1697119044532,10,0,2.6,2.6,0,True,True
98,1697119044709,11,0,1.8,1.8,0,True,True
99,1697119044926,1,0,3.2,18.5,0,True,True
100,1697119044809,2,0,1.0,1.0,0,True,True
101,1697119044790,3,0,25.8,80.0,1,True,True
102,1697119044797,4,0,4.7,40.0,0,True,True
103,1697119044625,5,0,9.8,9.8,0,True,True
104,1697119044601,6,1,19.6,34.7,1,True,True
105,1697119044747,7,0,10.1,10.1,0,True,True
106,1697119044604,8,1,130.1,10.1,1,False,False
107,1697119044708,9,0,5.5,18.9,1,True,True
108,1697119044632,10,0,2.7,2.7,0,True,True
109,1697119044809,11,0,1.9,1.9,0,True,True
110,1697119045026,1,0,3.3,18.6,0,True,True
111,1697119044909,2,0,1.1,1.1,0,True,True
112,1697119044890,3,0,25.9,80.1,1,True,True
113,1697119044897,4,0,4.8,40.1,0,True,True
114,1697119044725,5,0,9.9,9.9,0,True,True
115,1697119044801,6,1,19.8,34.9,1,False,True
116,1697119044847,7,0,10.2,10.2,0,True,True
117,1697119044704,8,1,130.2,10.2,1,False,False
118,1697119044808,9,0,5.6,19.0,1,True,True
119,1697119044732,10,0,2.8,2.8,0,True,True
120,1697119044909,11,0,2.0,2.0,0,True,True
121,1697119045026,1,0,3.3,18.6,0,True,True
122,1697119045009,2,0,1.2,1.2,0,True,True
123,1697119044990,3,0,26.0,80.2,1,True,True
124,1697119044997,4,0,4.9,40.2,0,True,True
125,1697119044825,5,0,10.0,10.0,0,True,True
126,1697119044801,6,1,19.8,34.9,1,True,True
127,1697119044947,7,0,10.3,10.3,0,True,True
128,1697119044803,8,1,130.3,10.3,1,False,False
129,1697119044808,9,0,5.6,19.0,1,True,True
130,1697119044832,10,0,2.9,2.9,0,True,True
131,1697119045009,11,0,2.1,2.1,0,True,True
132,1697119045226,1,0,3.5,18.8,0,True,True
133,1697119045109,2,0,1.3,1.3,0,True,True
134,1697119045090,3,0,26.1,80.3,1,True,True
135,1697119045097,4,0,5.0,40.3,0,True,True
136,1697119044925,5,0,10.1,10.1,0,True,True
137,1697119044901,6,1,19.9,35.0,1,True,True
138,1697119045147,7,0,10.5,10.5,0,True,True
139,1697119044903,8,1,130.4,10.4,1,False,False
140,1697119045008,9,0,5.8,19.2,1,True,True
141,1697119044932,10,0,3.0,3.0,0,True,True
142,1697119045109,11,0,2.2,2.2,0,True,True
143,1697119045226,1,0,3.5,18.8,0,True,True
144,1697119045309,2,0,1.5,1.5,0,True,True
145,1697119045190,3,0,26.2,80.4,1,True,True
146,1697119045197,4,0,5.1,40.4,0,True,True
147,1697119045025,5,0,10.2,10.2,0,True,True
148,1697119045101,6,1,20.1,35.2,1,True,True
149,1697119045147,7,0,10.5,10.5,0,True,True
150,1697119045004,8,1,130.5,10.5,1,False,False
151,1697119045108,9,0,5.9,19.3,1,True,True
152,1697119045032,10,0,3.1,3.1,0,True,True
153,1697119045209,11,0,2.3,2.3,0,True,True
154,1697119045427,1,0,3.7,19.0,0,True,True
155,1697119045410,2,0,1.6,1.6,0,True,True
156,1697119045390,3,0,26.4,80.6,1,True,True
157,1697119045397,4,0,5.3,40.6,0,True,True
158,1697119045225,5,0,10.4,10.4,0,True,True
159,1697119045201,6,1,20.2,35.3,1,True,True
160,1697119045347,7,0,10.7,10.7,0,True,True
161,1697119045204,8,1,130.7,10.7,1,False,False
162,1697119045208,9,0,6.0,19.4,1,True,True
163,1697119045232,10,0,3.3,3.3,0,True,True
164,1697119045410,11,0,2.5,2.5,0,True,True
165,1697119045526,1,0,3.8,19.1,0,True,True
166,1697119045509,2,0,1.7,1.7,0,True,True
167,1697119045491,3,0,26.5,80.7,1,True,True
168,1697119045498,4,0,5.4,40.7,0,True,True
169,1697119045325,5,0,10.5,10.5,0,True,True
170,1697119045301,6,1,20.3,35.4,1,True,True
171,1697119045448,7,0,10.8,10.8,0,True,True
172,1697119045304,8,1,130.8,10.8,1,False,False
173,1697119045308,9,0,6.1,19.5,1,True,True
174,1697119045332,10,0,3.4,3.4,0,True,True
175,1697119045410,11,0,2.5,2.5,0,True,True
176,1697119045626,1,0,3.9,19.2,0,True,True
177,1697119045609,2,0,1.8,1.8,0,True,True
178,1697119045590,3,0,26.6,80.8,1,True,True
179,1697119045597,4,0,5.5,40.8,0,True,True
180,1697119045426,5,0,10.6,10.6,0,True,True
181,1697119045402,6,1,20.4,35.5,1,True,True
182,1697119045547,7,0,10.9,10.9,0,True,True
183,1697119045405,8,1,130.9,10.9,1,False,False
184,1697119045409,9,0,6.2,19.6,1,True,True
185,1697119045433,10,0,3.5,3.5,0,True,True
186,1697119045609,11,0,2.7,2.7,0,True,True
187,1697119045726,1,0,4.0,19.3,0,True,True
188,1697119045709,2,0,1.9,1.9,0,True,True
189,1697119045690,3,0,26.7,80.9,1,True,True
190,1697119045697,4,0,5.6,40.9,0,True,True
191,1697119045525,5,0,10.7,10.7,0,True,True
192,1697119045501,6,1,20.5,35.6,1,True,True
193,1697119045647,7,0,11.0,11.0,0,True,True
194,1697119045504,8,1,131.0,11.0,1,False,False
195,1697119045508,9,0,6.3,19.7,1,True,True
196,1697119045532,10,0,3.6,3.6,0,True,True
197,1697119045709,11,0,2.8,2.8,0,True,True
198,1697119045826,1,0,4.1,19.4,0,True,True
199,1697119045809,2,0,2.0,2.0,0,True,True
200,1697119045790,3,0,26.8,81.0,1,True,True
201,1697119045797,4,0,5.7,41.0,0,True,True
202,1697119045625,5,0,10.8,10.8,0,True,True
203,1697119045601,6,1,20.6,35.7,1,True,True
204,1697119045747,7,0,11.1,11.1,0,True,True
205,1697119045604,8,1,131.1,11.1,1,False,False
206,1697119045608,9,0,6.4,19.8,1,True,True
207,1697119045632,10,0,3.7,3.7,0,True,True
208,1697119045809,11,0,2.9,2.9,0,True,True
209,1697119046026,1,0,4.3,19.6,0,True,True
210,1697119045909,2,0,2.1,2.1,0,True,True
211,1697119045890,3,0,26.9,81.1,1,True,True
212,1697119045897,4,0,5.8,41.1,0,True,True
213,1697119045725,5,0,10.9,10.9,0,True,True
214,1697119045701,6,1,20.7,35.8,1,True,True
215,1697119045847,7,0,11.2,11.2,0,True,True
216,1697119045704,8,1,131.2,11.2,1,False,False
217,1697119045708,9,0,6.5,19.9,1,True,True
218,1697119045732,10,0,3.8,3.8,0,True,True
219,1697119045909,11,0,3.0,3.0,0,True,True
220,1697119046026,1,0,4.3,19.6,0,True,True
221,1697119046009,2,0,2.2,2.2,0,True,True
222,1697119045990,3,0,27.0,81.2,1,True,True
223,1697119045997,4,0,5.9,41.2,0,True,True
224,1697119045825,5,0,11.0,11.0,0,True,True
225,1697119045801,6,1,20.8,35.9,1,True,True
226,1697119045947,7,0,11.3,11.3,0,True,True
227,1697119045804,8,1,131.3,11.3,1,False,False
228,1697119045808,9,0,6.6,20.0,1,True,True
229,1697119045832,10,0,3.9,3.9,0,True,True
230,1697119046009,11,0,3.1,3.1,0,True,True
231,1697119046126,1,0,4.4,19.7,0,True,True
232,1697119046109,2,0,2.3,2.3,0,True,True
233,1697119046090,3,0,27.1,81.3,1,True,True
234,1697119046097,4,1,6.0,41.3,0,True,True
235,1697119045925,5,0,11.1,11.1,0,True,True
236,1697119045901,6,1,20.9,36.0,1,True,True
237,1697119046047,7,0,11.4,11.4,0,True,True
238,1697119045904,8,1,131.4,11.4,1,False,False
239,1697119046008,9,0,6.8,20.2,1,True,True
240,1697119045932,10,0,4.0,4.0,0,True,True
241,1697119046109,11,0,3.2,3.2,0,True,True
242,1697119046326,1,0,4.6,19.9,0,True,True
243,1697119046309,2,0,2.5,2.5,0,True,True
244,1697119046190,3,0,27.2,81.4,1,True,True
245,1697119046197,4,1,6.1,41.4,0,True,True
246,1697119046025,5,0,11.2,11.2,0,True,True
247,1697119046001,6,1,21.0,36.1,1,True,True
248,1697119046247,7,0,11.6,11.6,0,True,True
249,1697119046104,8,1,131.6,11.6,1,False,False
250,1697119046108,9,0,6.9,20.3,1,True,True
