,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697052909035,1,0,0.0,0.0,1,True,True
1,1697052909079,2,0,0.0,0.0,1,True,True
2,1697052908925,3,0,0.0,0.0,0,True,True
3,1697052908972,4,1,0.0,0.0,0,True,True
4,1697052908815,5,0,0.0,0.0,0,True,True
5,1697052908780,6,1,0.0,0.0,0,True,True
6,1697052908933,7,0,0.0,0.0,0,True,True
7,1697052908821,8,0,0.0,0.0,1,True,True
8,1697052908916,9,0,0.0,0.0,1,True,True
9,1697052908834,10,0,0.0,0.0,1,True,True
10,1697052909106,11,0,0.0,0.0,1,True,True
11,1697052909135,1,0,0.1,0.1,1,True,True
12,1697052909179,2,0,0.1,0.1,1,True,True
13,1697052909025,3,0,0.1,0.0,0,True,True
14,1697052909072,4,1,0.0,0.0,0,True,True
15,1697052908915,5,0,0.1,0.0,0,True,True
16,1697052908880,6,1,0.0,0.0,0,True,True
17,1697052909033,7,0,0.1,0.0,0,True,False
18,1697052908921,8,0,0.1,0.1,1,True,True
19,1697052908916,9,0,0.0,0.0,1,True,True
20,1697052908934,10,0,0.1,0.1,1,True,True
21,1697052909106,11,0,0.0,0.0,1,True,True
22,1697052909235,1,0,0.2,0.2,1,True,True
23,1697052909279,2,0,0.2,0.2,1,True,True
24,1697052909225,3,0,0.3,0.0,0,True,True
25,1697052909172,4,1,0.0,0.0,0,True,True
26,1697052909015,5,0,0.2,0.0,0,True,True
27,1697052908980,6,1,0.0,0.0,0,True,True
28,1697052909133,7,0,0.2,0.0,0,True,True
29,1697052908921,8,0,0.1,0.1,1,True,True
30,1697052909115,9,0,0.2,0.2,1,True,True
31,1697052909133,10,0,0.3,0.3,1,True,True
32,1697052909206,11,0,0.1,0.1,1,True,True
33,1697052909436,1,0,0.4,0.4,1,True,True
34,1697052909379,2,0,0.3,0.3,1,True,True
35,1697052909325,3,0,0.4,0.0,0,True,True
36,1697052909272,4,1,0.0,0.0,0,True,True
37,1697052909115,5,0,0.3,0.0,0,True,True
38,1697052909180,6,1,0.0,0.0,0,True,True
39,1697052909233,7,0,0.3,0.0,0,True,True
40,1697052909121,8,0,0.3,0.3,1,True,True
41,1697052909215,9,0,0.3,0.3,1,True,True
42,1697052909233,10,0,0.4,0.4,1,True,True
43,1697052909407,11,0,0.3,0.3,1,True,True
44,1697052909535,1,0,0.5,0.5,1,True,True
45,1697052909480,2,0,0.4,0.4,1,True,True
46,1697052909525,3,0,0.6,0.0,0,True,True
47,1697052909473,4,1,0.0,0.0,0,True,True
48,1697052909315,5,0,0.5,0.0,0,True,True
49,1697052909280,6,1,0.0,0.0,0,True,True
50,1697052909533,7,0,0.6,0.0,0,True,True
51,1697052909321,8,0,0.5,0.5,1,True,True
52,1697052909315,9,0,0.4,0.4,1,True,True
53,1697052909333,10,0,0.5,0.5,1,True,True
54,1697052909506,11,0,0.4,0.4,1,True,True
55,1697052909635,1,0,0.6,0.6,1,True,True
56,1697052909579,2,0,0.5,0.5,1,True,True
57,1697052909625,3,0,0.7,0.0,0,True,True
58,1697052909572,4,1,0.0,0.0,0,True,True
59,1697052909416,5,0,0.6,0.0,0,True,True
60,1697052909380,6,1,0.0,0.0,0,True,True
61,1697052909633,7,0,0.7,0.0,0,True,True
62,1697052909422,8,0,0.6,0.6,1,True,True
63,1697052909417,9,0,0.5,0.5,1,True,True
64,1697052909434,10,0,0.6,0.6,1,True,True
65,1697052909606,11,0,0.5,0.5,1,True,True
66,1697052909735,1,0,0.7,0.7,1,True,True
67,1697052909679,2,0,0.6,0.6,1,True,True
68,1697052909725,3,0,0.8,0.0,0,True,True
69,1697052909672,4,1,0.0,0.0,0,True,True
70,1697052909515,5,0,0.7,0.0,0,True,True
71,1697052909481,6,1,0.0,0.0,0,True,True
72,1697052909633,7,0,0.7,0.0,0,True,True
73,1697052909521,8,0,0.7,0.7,1,True,True
74,1697052909515,9,0,0.6,0.6,1,True,True
75,1697052909533,10,0,0.7,0.7,1,True,True
76,1697052909706,11,0,0.6,0.6,1,True,True
77,1697052909835,1,0,0.8,0.8,1,True,True
78,1697052909779,2,0,0.7,0.7,1,True,True
79,1697052909825,3,0,0.9,0.0,0,True,True
80,1697052909772,4,1,0.0,0.0,0,True,True
81,1697052909615,5,0,0.8,0.0,0,True,True
82,1697052909580,6,1,0.0,0.0,0,True,True
83,1697052909733,7,0,0.8,0.0,0,True,True
84,1697052909621,8,0,0.8,0.8,1,True,True
85,1697052909615,9,0,0.7,0.7,1,True,True
86,1697052909633,10,0,0.8,0.8,1,True,False
87,1697052909806,11,0,0.7,0.7,1,True,True
88,1697052909835,1,0,0.8,0.8,1,True,True
89,1697052909879,2,0,0.8,0.8,1,True,True
90,1697052909825,3,0,0.9,0.0,0,True,True
91,1697052909772,4,1,0.0,0.0,0,True,True
92,1697052909615,5,0,0.8,0.0,0,True,True
93,1697052909680,6,1,0.0,0.0,0,True,True
94,1697052909733,7,0,0.8,0.0,0,True,True
95,1697052909621,8,0,0.8,0.8,1,True,True
96,1697052909715,9,0,0.8,0.8,1,True,True
97,1697052909733,10,0,0.9,0.9,1,False,True
98,1697052909906,11,0,0.8,0.8,1,True,True
99,1697052910035,1,0,1.0,1.0,1,True,True
100,1697052909979,2,0,0.9,0.9,1,True,True
101,1697052910025,3,0,1.1,0.0,0,True,True
102,1697052909972,4,1,0.0,0.0,0,True,True
103,1697052909815,5,0,1.0,0.0,0,True,True
104,1697052909780,6,1,0.0,0.0,0,True,True
105,1697052909933,7,0,1.0,0.0,0,True,True
106,1697052909821,8,0,1.0,1.0,1,True,True
107,1697052909815,9,0,0.9,0.9,1,True,True
108,1697052909833,10,0,1.0,1.0,1,True,True
109,1697052910006,11,0,0.9,0.9,1,True,True
110,1697052910035,1,0,1.0,1.0,1,True,True
111,1697052910079,2,0,1.0,1.0,1,True,True
112,1697052910025,3,0,1.1,0.0,0,True,True
113,1697052910071,4,1,0.0,0.0,0,True,True
114,1697052909815,5,0,1.0,0.0,0,True,True
115,1697052909880,6,1,0.0,0.0,0,True,True
116,1697052910033,7,0,1.1,0.0,0,True,True
117,1697052909921,8,0,1.1,1.1,1,True,True
118,1697052909915,9,0,1.0,1.0,1,True,True
119,1697052909933,10,0,1.1,1.1,1,True,True
120,1697052910106,11,0,1.0,1.0,1,True,True
121,1697052910234,1,0,1.2,1.2,1,True,True
122,1697052910079,2,0,1.0,1.0,1,True,True
123,1697052910225,3,0,1.3,0.0,0,True,True
124,1697052910171,4,1,0.0,0.0,0,False,True
125,1697052910015,5,0,1.2,0.0,0,True,True
126,1697052909980,6,1,0.0,0.0,0,True,True
127,1697052910133,7,0,1.2,0.0,0,True,True
128,1697052909921,8,0,1.1,1.1,1,True,True
129,1697052910015,9,0,1.1,1.1,1,True,True
130,1697052909933,10,0,1.1,1.1,1,True,True
131,1697052910206,11,0,1.1,1.1,1,True,True
132,1697052910335,1,0,1.3,1.3,1,True,True
133,1697052910279,2,0,1.2,1.2,1,True,True
134,1697052910325,3,0,1.4,0.0,0,True,True
135,1697052910271,4,1,0.0,0.0,0,True,True
136,1697052910115,5,0,1.3,0.0,0,True,True
137,1697052910080,6,1,0.0,0.0,0,True,True
138,1697052910233,7,0,1.3,0.0,0,True,True
139,1697052910121,8,0,1.3,1.3,1,True,True
140,1697052910115,9,0,1.2,1.2,1,True,True
141,1697052910133,10,0,1.3,1.3,1,True,True
142,1697052910306,11,0,1.2,1.2,1,True,True
143,1697052910335,1,0,1.3,1.3,1,True,True
144,1697052910379,2,0,1.3,1.3,1,True,True
145,1697052910325,3,0,1.4,0.0,0,True,True
146,1697052910271,4,1,0.0,0.0,0,True,True
147,1697052910115,5,0,1.3,0.0,0,True,True
148,1697052910180,6,1,0.0,0.0,0,True,True
149,1697052910333,7,0,1.4,0.0,0,True,True
150,1697052910121,8,0,1.3,1.3,1,True,True
151,1697052910215,9,0,1.3,1.3,1,True,True
152,1697052910233,10,0,1.4,1.4,1,True,True
153,1697052910407,11,0,1.3,1.3,1,True,True
154,1697052910535,1,0,1.5,1.5,1,True,True
