,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1698082612800.0,1,1,48.5,63.6,1,True,True
1,1698082610842.0,2,1,9.0,26.8,0,True,True
2,1698082611818.0,3,1,5.5,5.5,0,True,True
3,1698082612752.0,4,0,16.3,62.8,0,True,True
4,1698082610348.0,5,1,23.9,23.9,0,True,True
5,1698082610276.0,6,1,44.1,64.0,1,False,False
6,1698082612769.0,7,0,7.1,7.1,0,True,True
7,1698082613605.0,8,1,23.8,71.1,1,True,True
8,1698082612765.0,9,0,9.1,22.2,1,True,True
9,1698082613635.0,10,0,6.7,26.7,1,True,True
10,1698082610768.0,11,1,654.9,654.9,1,True,True
11,1698082612900.0,1,1,48.6,63.7,1,True,True
12,1698082611042.0,2,1,9.2,27.0,0,True,True
13,1698082612018.0,3,1,5.7,5.7,0,True,True
14,1698082612952.0,4,0,16.5,63.0,0,True,True
15,1698082610449.0,5,1,24.0,24.0,0,True,True
16,1698082610477.0,6,1,44.3,64.2,1,False,False
17,1698082612969.0,7,0,7.3,7.3,0,True,False
18,1698082613805.0,8,1,24.0,71.3,1,True,True
19,1698082612965.0,9,0,9.3,22.4,1,True,True
20,1698082613835.0,10,0,6.9,26.9,1,True,True
21,1698082610968.0,11,1,655.1,655.1,1,True,True
22,1698082613100.0,1,1,48.8,63.9,1,True,True
23,1698082611142.0,2,1,9.3,27.1,0,True,True
24,1698082612118.0,3,1,5.8,5.8,0,True,True
25,1698082613052.0,4,0,16.6,63.1,0,True,True
26,1698082610648.0,5,1,24.2,24.2,0,True,True
27,1698082610576.0,6,1,44.4,64.3,1,False,False
28,1698082613069.0,7,0,7.4,7.4,0,True,True
29,1698082613905.0,8,1,24.1,71.4,1,True,True
30,1698082613065.0,9,0,9.4,22.5,1,True,True
31,1698082613935.0,10,0,7.0,27.0,1,True,True
32,1698082611068.0,11,1,655.2,655.2,1,True,True
33,1698082613200.0,1,1,48.9,64.0,1,True,True
34,1698082611242.0,2,1,9.4,27.2,0,True,True
35,1698082612218.0,3,1,5.9,5.9,0,True,True
36,1698082613152.0,4,0,16.7,63.2,0,True,True
37,1698082610748.0,5,1,24.3,24.3,0,True,True
38,1698082610776.0,6,1,44.6,64.5,1,False,False
39,1698082613169.0,7,0,7.5,7.5,0,True,True
40,1698082614004.0,8,1,24.2,71.5,1,True,True
41,1698082613165.0,9,0,9.5,22.6,1,True,True
42,1698082614035.0,10,0,7.1,27.1,1,True,True
43,1698082611168.0,11,1,655.3,655.3,1,True,True
44,1698082613400.0,1,1,49.1,64.2,1,True,True
45,1698082611443.0,2,1,9.6,27.4,0,True,True
46,1698082612419.0,3,1,6.1,6.1,0,True,True
47,1698082613352.0,4,0,16.9,63.4,0,True,True
48,1698082610948.0,5,1,24.5,24.5,0,True,True
49,1698082610876.0,6,1,44.7,64.6,1,True,False
50,1698082613369.0,7,0,7.7,7.7,0,True,True
51,1698082614204.0,8,1,24.4,71.7,1,True,True
52,1698082613365.0,9,0,9.7,22.8,1,True,True
53,1698082614235.0,10,0,7.3,27.3,1,True,True
54,1698082611368.0,11,1,655.5,655.5,1,True,True
55,1698082613502.0,1,1,49.2,64.3,1,True,True
56,1698082611542.0,2,1,9.7,27.5,0,True,True
57,1698082612518.0,3,1,6.2,6.2,0,True,True
58,1698082613453.0,4,0,17.0,63.5,0,True,True
59,1698082611048.0,5,1,24.6,24.6,0,True,True
60,1698082610976.0,6,1,44.8,64.7,1,True,False
61,1698082613470.0,7,0,7.8,7.8,0,True,True
62,1698082614304.0,8,1,24.5,71.8,1,True,True
63,1698082613466.0,9,0,9.8,22.9,1,True,True
64,1698082614335.0,10,0,7.4,27.4,1,True,True
65,1698082611469.0,11,1,655.6,655.6,1,True,True
