1,1,1,1,1,2023-10-11 15:55:17.969000
1,1,1,1,2,2023-10-11 15:55:38.577000
1,1,1,1,3,2023-10-11 15:56:16.092000
1,1,1,4,2023-10-11 15:56:53.805000
1,1,5,2023-10-11 15:57:31.216000
1,1,6,2023-10-11 15:58:08.528000
1,7,2023-10-11 15:58:45.842000
1,8,2023-10-11 15:59:23.164000
2,2,2,2,1,2023-10-11 15:55:17.917000
2,2,2,2,2,2023-10-11 15:55:51.231000
2,2,2,3,2023-10-11 15:56:39.449000
2,2,4,2023-10-11 15:57:55.872000
3,3,3,3,1,2023-10-11 15:55:17.964000
3,3,3,3,2,2023-10-11 15:55:55.779000
3,3,3,3,2023-10-11 15:56:41.895000
3,3,4,2023-10-11 15:57:32.312000
3,3,5,2023-10-11 15:58:22.129000
5,5,5,5,1,2023-10-11 15:55:17.757000
5,5,5,5,2,2023-10-11 15:55:45.068000
5,5,5,3,2023-10-11 15:56:45.390000
5,5,4,2023-10-11 15:57:45.609000
5,5,2023-10-11 15:58:45.632000
6,6,6,6,1,2023-10-11 15:55:17.814000
6,6,6,6,2,2023-10-11 15:55:40.222000
6,6,6,6,3,2023-10-11 15:56:17.137000
6,6,6,4,2023-10-11 15:56:55.650000
6,6,5,2023-10-11 15:57:32.861000
6,6,6,2023-10-11 15:58:10.573000
6,7,2023-10-11 15:58:47.588000
6,8,2023-10-11 15:59:25.010000
7,7,7,7,1,2023-10-11 15:55:17.971000
7,7,7,7,2,2023-10-11 15:55:43.281000
7,7,7,3,2023-10-11 15:56:31.299000
7,7,7,4,2023-10-11 15:57:19.716000
7,7,5,2023-10-11 15:58:07.530000
7,6,2023-10-11 15:58:58.653000
8,8,8,8,1,2023-10-11 15:55:17.758000
8,8,8,8,2,2023-10-11 15:55:43.768000
8,8,8,3,2023-10-11 15:56:45.191000
8,8,4,2023-10-11 15:57:55.813000
8,5,2023-10-11 15:59:06.444000
9,9,9,9,1,2023-10-11 15:55:17.852000
9,9,9,9,2,2023-10-11 15:55:40.861000
9,9,9,9,3,2023-10-11 15:56:17.276000
9,9,9,4,2023-10-11 15:56:53.588000
9,9,5,2023-10-11 15:57:30.899000
9,9,6,2023-10-11 15:58:07.811000
9,7,2023-10-11 15:58:44.427000
9,8,2023-10-11 15:59:21.646000
10,10,10,10,1,2023-10-11 15:55:17.763000
10,10,10,10,2,2023-10-11 15:55:32.969000
10,10,10,10,3,2023-10-11 15:56:04.181000
10,10,10,4,2023-10-11 15:56:34.892000
10,10,10,5,2023-10-11 15:57:05.603000
10,10,6,2023-10-11 15:57:35.911000
10,10,7,2023-10-11 15:58:06.621000
10,8,2023-10-11 15:58:37.032000
10,9,2023-10-11 15:59:07.449000
11,11,11,11,1,2023-10-11 15:55:55.658000
11,11,11,2,2023-10-11 15:56:28.370000
11,11,11,3,2023-10-11 15:57:03.484000
11,11,4,2023-10-11 15:57:38.292000
11,11,5,2023-10-11 15:58:11.903000
11,6,2023-10-11 15:58:46.419000
11,7,2023-10-11 15:59:20.536000
