,episode,time_sec,action,updated action
0,1,300.1,"1,0,0,0,1,1,1,1,0,1,0","1,0,0,0,0,0,1,1,0,1,0"
1,1,300.2,"0,0,1,0,1,1,0,1,1,1,0","0,0,0,0,0,0,0,1,1,1,0"
2,1,300.3,"1,1,1,0,1,1,1,1,1,1,0","0,1,0,0,0,0,1,1,1,1,0"
3,1,300.4,"1,0,0,0,1,0,0,1,1,1,0","0,0,0,0,0,0,0,1,1,1,0"
4,1,300.5,"0,0,0,1,1,1,1,0,0,1,1","0,0,0,0,0,0,1,0,0,1,1"
5,1,300.6,"1,0,0,1,1,1,1,0,1,1,1","0,0,0,0,0,0,1,0,1,1,1"
6,1,300.7,"0,0,0,0,1,0,1,0,1,1,1","0,0,0,0,0,0,1,0,1,1,1"
7,1,300.8,"1,1,0,0,1,1,1,1,0,0,0","0,1,0,0,0,0,1,1,0,0,0"
8,1,300.9,"1,0,0,0,0,1,1,0,0,1,0","0,0,0,0,0,0,1,0,0,1,0"
9,1,301.0,"1,0,0,0,0,1,1,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0"
10,1,301.1,"0,0,0,0,0,0,0,1,1,0,1","0,0,0,0,0,0,0,1,1,0,1"
11,1,301.2,"0,1,1,0,1,1,1,0,0,0,1","0,1,0,0,0,0,1,0,0,0,1"
12,1,301.3,"1,0,0,1,1,0,1,1,0,1,0","0,0,0,0,0,0,1,1,0,1,0"
13,1,301.4,"1,0,0,0,0,1,0,0,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
14,1,301.5,"1,0,1,1,1,1,1,0,0,1,1","0,0,0,0,0,0,1,0,0,1,1"
15,1,301.6,"1,0,0,0,1,1,0,1,0,1,0","0,0,0,0,0,0,0,1,0,1,0"
16,1,301.7,"1,1,0,0,1,0,1,1,0,1,1","0,1,0,0,0,0,1,1,0,1,1"
17,1,301.8,"0,0,0,0,0,0,0,1,0,1,1","0,0,0,0,0,0,0,1,0,1,1"
18,1,301.9,"1,0,0,0,0,0,1,1,0,1,1","0,0,0,0,0,0,1,1,0,1,1"
19,1,302.0,"1,0,0,0,0,1,1,1,1,1,1","0,0,0,0,0,0,1,1,1,1,1"
20,1,302.1,"1,0,0,0,0,1,1,1,1,1,1","0,0,0,0,0,0,1,1,0,1,1"
21,1,302.2,"1,0,0,0,1,1,1,1,0,0,0","0,0,0,0,0,0,1,1,0,0,0"
22,1,302.3,"0,1,1,0,1,1,1,1,0,1,1","0,1,0,0,0,0,1,1,0,1,1"
23,1,302.4,"1,0,1,0,1,1,1,1,0,0,0","0,0,0,0,0,0,1,1,0,0,0"
24,1,302.5,"1,0,1,1,0,0,1,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0"
25,1,302.6,"0,0,0,0,1,1,1,1,0,0,1","0,0,0,0,0,0,1,1,0,0,1"
26,1,302.7,"1,0,0,0,0,0,0,1,0,0,0","0,0,0,0,0,0,0,1,0,0,0"
27,1,302.8,"1,0,1,0,1,0,1,1,0,0,1","0,0,0,0,0,0,0,1,0,0,1"
28,1,302.9,"0,0,0,0,0,0,1,0,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
29,1,303.0,"1,0,0,0,0,1,1,1,0,1,1","0,0,0,0,0,0,0,1,0,1,1"
30,1,303.1,"0,1,0,0,0,1,1,1,1,1,1","0,1,0,0,0,0,0,1,0,1,1"
31,1,303.2,"1,1,0,0,1,1,1,0,0,1,1","0,1,0,0,0,0,0,0,0,1,1"
32,1,303.3,"1,1,0,0,1,0,0,1,1,0,0","0,1,0,0,0,0,0,1,0,0,0"
33,1,303.4,"1,1,0,0,1,1,1,1,1,1,0","0,1,0,0,0,0,0,1,0,1,0"
34,1,303.5,"1,0,0,0,1,1,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0"
35,1,303.6,"1,0,0,0,1,0,0,1,0,0,1","0,0,0,0,0,0,0,1,0,0,0"
36,1,303.7,"0,0,0,1,1,1,1,1,1,1,1","0,0,0,0,0,0,0,1,0,1,0"
37,1,303.8,"1,0,0,1,1,1,1,0,1,1,1","0,0,0,0,0,0,0,0,0,0,0"
38,1,303.9,"0,1,1,0,0,1,1,1,0,1,0","0,1,0,0,0,0,0,1,0,0,0"
39,1,304.0,"1,0,0,0,1,1,1,1,0,1,0","0,0,0,0,0,0,0,1,0,0,0"
40,1,304.1,"1,0,1,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
41,1,304.2,"1,0,0,0,1,0,1,1,0,1,0","0,0,0,0,0,0,0,1,0,0,0"
42,1,304.3,"1,0,0,0,1,0,0,1,0,1,0","0,0,0,0,0,0,0,1,0,0,0"
43,1,304.4,"1,0,1,0,1,1,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0"
44,1,304.5,"1,0,0,0,1,1,1,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
45,1,304.6,"1,0,0,0,1,1,1,0,1,1,1","0,0,0,0,0,0,0,0,0,0,0"
46,1,304.7,"0,0,0,0,1,1,0,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
47,1,304.8,"0,0,0,0,1,1,1,1,1,1,1","0,0,0,0,0,0,0,1,0,0,0"
48,1,304.9,"1,1,0,0,1,1,1,1,0,1,0","0,1,0,0,0,0,0,1,0,0,0"
49,1,305.0,"1,0,1,1,0,1,1,1,0,1,0","0,0,0,0,0,0,0,1,0,0,0"
50,1,305.1,"1,0,0,0,1,0,1,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
51,1,305.2,"0,0,1,1,1,1,1,1,0,0,1","0,0,0,0,0,0,0,1,0,0,0"
52,1,305.3,"0,1,0,0,1,0,1,1,1,0,1","0,1,0,0,0,0,0,1,0,0,0"
53,1,305.4,"1,0,0,0,1,0,1,1,0,0,0","0,0,0,0,0,0,0,1,0,0,0"
54,1,305.5,"0,0,1,0,0,1,1,1,1,1,1","0,0,0,0,0,0,0,1,0,0,0"
55,1,305.6,"1,0,0,0,1,0,0,1,1,1,1","0,0,0,0,0,0,0,1,0,0,0"
56,1,305.7,"0,0,0,1,1,0,0,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
57,1,305.8,"0,0,1,0,1,0,1,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
58,1,305.9,"1,0,1,0,1,0,0,1,1,1,0","0,0,0,0,0,0,0,1,0,0,0"
59,1,306.0,"1,1,0,0,1,0,0,1,0,1,1","0,1,0,0,0,0,0,1,0,0,0"
60,1,306.1,"1,0,0,0,1,0,0,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
61,1,306.2,"1,0,0,0,1,1,0,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
62,1,306.3,"0,0,1,0,1,0,1,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
63,1,306.4,"1,0,0,0,1,1,1,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
64,1,306.5,"1,0,0,0,1,1,1,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
65,1,306.6,"1,0,1,1,1,1,1,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
66,1,306.7,"0,0,0,1,1,1,0,1,1,0,1","0,0,0,0,0,0,0,1,0,0,0"
67,1,306.8,"0,1,0,0,1,1,1,0,0,1,0","0,1,0,0,0,0,0,0,0,0,0"
68,1,306.9,"1,1,0,0,0,1,1,1,0,1,0","0,1,0,0,0,0,0,1,0,0,0"
69,1,307.0,"0,1,0,0,1,1,0,1,0,0,1","0,1,0,0,0,0,0,1,0,0,0"
70,1,307.1,"1,0,0,0,1,1,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
71,1,307.2,"1,0,0,1,1,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
72,1,307.3,"0,0,0,0,1,1,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
73,1,307.4,"1,0,1,0,1,1,0,1,0,0,1","0,0,0,0,0,0,0,1,0,0,0"
74,1,307.5,"0,0,0,1,0,1,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0"
75,1,307.6,"0,0,1,0,0,0,1,1,0,0,1","0,0,0,0,0,0,0,1,0,0,0"
76,1,307.7,"1,1,0,0,0,1,0,1,0,0,1","0,1,0,0,0,0,0,1,0,0,0"
77,1,307.8,"1,0,0,0,0,1,1,1,0,0,1","0,0,0,0,0,0,0,1,0,0,0"
78,1,307.9,"1,0,1,1,0,0,1,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
79,1,308.0,"1,0,0,0,0,1,1,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
80,1,308.1,"1,1,1,0,1,1,1,0,0,0,1","0,1,0,0,0,0,0,0,0,0,0"
81,1,308.2,"1,0,0,0,1,1,1,1,1,0,1","0,0,0,0,0,0,0,1,0,0,0"
82,1,308.3,"1,0,0,0,1,1,1,1,1,1,1","0,0,0,0,0,0,0,1,0,0,0"
83,1,308.4,"0,0,0,0,1,1,1,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
84,1,308.5,"1,0,1,1,1,1,0,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
85,1,308.6,"1,0,0,1,1,1,0,1,0,1,1","0,0,0,0,0,0,0,1,0,0,0"
86,1,308.7,"1,0,0,0,1,0,0,1,0,1,0","0,0,0,0,0,0,0,1,0,0,0"
87,1,308.8,"0,0,1,0,1,1,1,0,0,0,0","0,0,0,0,1,0,0,0,0,0,0"
88,1,308.9,"0,0,1,0,1,1,1,0,0,1,0","0,0,0,0,1,0,0,0,0,0,0"
89,1,309.0,"0,0,1,0,1,0,1,0,0,0,0","0,0,0,0,1,0,0,0,0,0,0"
90,1,309.1,"1,0,1,0,1,1,0,0,0,1,1","0,0,0,0,1,0,0,0,0,0,0"
91,1,309.2,"1,0,0,0,0,1,1,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
92,1,309.3,"1,0,0,0,1,0,1,1,1,0,1","1,0,0,0,1,0,0,1,0,0,0"
93,1,309.4,"1,0,0,0,1,0,1,0,1,1,0","1,0,0,0,1,0,0,0,0,0,0"
94,1,309.5,"1,0,1,0,1,1,1,0,1,0,0","1,0,0,0,1,0,0,0,0,0,0"
95,1,309.6,"1,0,1,0,1,1,1,1,0,0,1","1,0,0,0,1,0,0,1,0,0,0"
96,1,309.7,"0,0,0,0,1,1,1,1,0,0,1","0,0,0,0,1,0,0,1,0,0,0"
97,1,309.8,"0,0,0,0,1,1,0,1,1,1,0","0,0,0,0,1,0,0,1,0,0,0"
98,1,309.9,"1,0,1,0,1,0,1,0,0,1,1","1,0,0,0,1,0,0,0,0,0,0"
99,1,310.0,"1,0,0,0,0,1,1,0,0,0,0","1,0,0,0,0,0,0,0,0,0,0"
100,1,310.1,"0,0,0,0,1,0,1,1,0,0,0","0,0,0,0,1,0,0,1,0,0,0"
101,1,310.2,"1,0,1,0,1,1,1,0,0,1,1","1,0,0,0,1,0,0,0,0,0,0"
102,1,310.3,"1,0,0,0,1,0,1,1,0,1,0","1,0,0,0,1,0,0,1,0,0,0"
103,1,310.4,"1,0,0,0,1,1,0,1,0,1,1","1,0,0,0,1,0,0,1,0,0,0"
104,1,310.5,"1,0,1,0,0,1,1,1,0,0,1","1,0,0,0,0,0,0,1,0,0,0"
105,1,310.6,"1,0,0,0,1,0,0,0,0,1,1","1,0,0,0,1,0,0,0,0,0,0"
106,1,310.7,"1,0,0,1,1,1,1,1,0,1,1","1,0,0,0,1,0,0,1,0,0,0"
107,1,310.8,"0,0,0,0,1,1,1,1,0,1,1","0,0,0,0,1,0,0,1,0,0,0"
108,1,310.9,"1,0,0,1,1,0,1,1,1,1,0","1,0,0,0,1,0,0,1,0,0,0"
109,1,311.0,"1,0,1,0,1,1,1,1,0,1,1","1,0,0,0,1,0,0,1,0,0,0"
110,1,311.1,"1,0,0,0,1,0,1,0,0,1,1","1,0,0,0,1,0,0,0,0,0,0"
111,1,311.2,"1,0,0,0,0,1,0,0,1,1,1","1,0,0,0,0,0,0,0,0,0,0"
112,1,311.3,"1,0,0,1,1,0,1,0,0,1,0","1,0,0,0,1,0,0,0,0,0,0"
113,1,311.4,"0,0,0,0,1,0,0,1,0,0,1","0,0,0,0,1,0,0,1,0,0,0"
114,1,311.5,"1,0,0,0,1,0,1,1,1,1,1","1,0,0,0,1,0,0,1,0,0,0"
115,1,311.6,"1,0,0,0,1,1,1,1,1,1,1","1,0,0,0,1,0,0,1,0,0,0"
116,1,311.7,"1,0,0,0,0,1,1,0,0,1,1","1,0,0,0,0,0,0,0,0,0,0"
117,1,311.8,"0,0,1,0,0,0,1,1,0,0,0","0,0,0,0,0,0,0,1,0,0,0"
118,1,311.9,"1,0,0,0,1,1,0,1,0,0,0","1,0,0,0,1,0,0,1,0,0,0"
119,1,312.0,"1,0,1,1,1,1,0,1,0,1,0","1,0,0,0,1,0,0,1,0,0,0"
120,1,312.1,"1,0,0,0,1,1,1,0,1,1,1","1,0,0,0,1,0,0,0,0,0,0"
121,1,312.2,"1,0,0,0,1,1,1,1,0,1,1","1,0,0,0,1,0,0,1,0,0,0"
122,1,312.3,"1,0,1,0,0,1,1,1,0,0,1","1,0,0,0,0,0,0,1,0,0,1"
123,1,312.4,"1,1,0,0,1,0,1,1,0,0,1","1,1,0,0,1,0,0,1,0,0,1"
124,1,312.5,"1,0,0,0,1,1,1,0,0,0,0","1,0,0,0,1,0,0,0,0,0,0"
125,1,312.6,"1,0,0,0,1,1,1,1,1,0,0","1,0,0,0,1,0,0,1,0,0,0"
126,1,312.7,"1,1,0,0,0,1,1,0,1,0,0","1,1,0,0,0,0,0,0,0,0,0"
127,1,312.8,"1,0,0,0,0,1,0,1,0,1,1","1,0,0,0,0,0,0,1,0,0,1"
128,1,312.9,"0,1,0,0,1,1,1,1,0,1,0","0,1,0,0,1,0,0,1,0,0,0"
129,1,313.0,"1,0,0,0,1,0,1,0,0,0,0","1,0,0,0,1,0,0,0,0,0,0"
130,1,313.1,"1,0,0,0,0,0,1,1,0,0,0","1,0,0,0,0,0,0,1,0,0,0"
131,1,313.2,"0,0,1,0,1,1,1,0,1,1,1","0,0,0,0,1,0,0,0,0,0,1"
132,1,313.3,"1,0,0,0,1,1,1,0,0,1,1","1,0,0,0,1,0,0,0,0,1,1"
133,1,313.4,"0,0,0,0,1,1,0,1,1,1,1","0,0,0,0,1,0,0,1,0,1,1"
134,1,313.5,"1,1,0,0,1,1,0,1,0,1,1","1,1,0,0,1,0,0,1,0,1,1"
135,1,313.6,"1,0,0,0,0,1,1,1,0,1,1","1,0,0,0,0,0,0,1,0,1,1"
136,1,313.7,"1,0,0,1,1,1,1,0,0,0,0","1,0,0,1,1,0,0,0,0,0,0"
137,1,313.8,"0,0,0,0,1,1,1,0,0,1,0","0,0,0,0,1,0,0,0,0,1,0"
138,1,313.9,"1,0,0,0,1,1,1,1,0,1,1","1,0,0,0,1,0,0,1,0,1,1"
139,1,314.0,"1,0,0,0,1,1,1,0,0,1,1","1,0,0,0,0,0,0,0,0,1,1"
140,1,314.1,"0,1,1,0,0,1,1,1,0,1,0","0,1,0,0,0,0,0,1,0,1,0"
141,1,314.2,"1,0,1,0,1,1,1,1,0,0,1","0,0,0,0,0,0,0,1,0,0,1"
142,1,314.3,"1,0,0,0,1,1,1,0,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
143,1,314.4,"1,0,0,0,1,0,1,1,0,1,1","0,0,0,0,0,0,0,1,0,1,1"
144,1,314.5,"1,0,0,0,0,0,1,1,0,0,0","0,0,0,0,0,0,0,1,0,0,0"
145,1,314.6,"1,0,1,1,0,0,1,1,0,1,1","0,0,0,1,0,0,0,1,0,1,1"
146,1,314.7,"1,1,1,0,1,0,1,0,0,0,0","0,1,0,0,0,0,0,0,0,0,0"
