,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697212063845.0,1,2,0.1,1,0,1,23,0.0
1,1697212063845.0,1,7,0.46,0,0,0,0,18.393
2,1697212063845.0,1,6,0.13,1,0,1,0,0.0
3,1697212063845.0,1,1,0.2,1,0,0,0,0.0
4,1697212063721.0,2,1,0.36,0,0,0,0,49.683
5,1697212063721.0,2,2,0.43,0,1,1,29,101.254
6,1697212063721.0,2,3,0.35,0,0,0,0,6.698
7,1697212063721.0,2,4,0.04,0,0,0,39,6.498
8,1697212063768.0,3,1,4.0,0,0,0,0,29.092
9,1697212063768.0,3,2,7.0,0,1,1,31,29.092
10,1697212063768.0,3,3,2.0,1,0,0,0,0.0
11,1697212063768.0,3,4,1.0,1,0,0,26,0.0
12,1697212063766.0,4,1,0.3,1,0,0,0,0.0
13,1697212063766.0,4,2,0.09,1,1,0,26,0.0
14,1697212063766.0,4,3,0.04,0,0,0,0,123.349
15,1697212063766.0,4,4,0.26,0,1,1,22,133.448
16,1697212063696.0,5,1,0.38,1,0,0,0,0.0
17,1697212063696.0,5,2,0.27,1,1,1,19,0.0
18,1697212063696.0,5,4,0.19,0,0,0,23,16.694
19,1697212063736.0,6,2,0.04,0,1,1,17,38.388
20,1697212063736.0,6,4,0.12,0,0,0,25,22.993
21,1697212063812.0,7,2,0.04,0,1,0,20,15.695
22,1697212063812.0,7,4,0.34,1,0,0,20,0.0
23,1697212063772.0,8,2,0.26,1,1,1,21,0.0
24,1697212063772.0,8,4,0.28,0,1,0,29,12.396
25,1697212063772.0,8,1,0.03,1,0,0,0,0.0
26,1697212063862.0,9,2,0.36,1,1,1,18,0.0
27,1697212063862.0,9,4,0.34,0,0,0,20,19.393
28,1697212063844.0,10,2,0.11,0,1,1,0,27.692
29,1697212063844.0,10,4,0.38,0,0,0,20,12.596
30,1697212063824.0,11,1,0.34,1,0,0,0,0.0
31,1697212063824.0,11,2,0.43,0,0,1,20,133.549
32,1697212063824.0,11,3,0.04,0,0,0,0,130.449
33,1697212063824.0,11,4,0.07,0,0,0,20,133.549
34,1697212063824.0,11,5,0.46,0,0,0,0,133.549
35,1697212063824.0,11,6,0.41,1,0,1,20,0.0
36,1697212063945.0,1,2,0.37,0,0,1,23,35.289
37,1697212063945.0,1,7,0.21,0,0,0,0,18.493
38,1697212063945.0,1,6,0.15,0,0,1,0,35.289
39,1697212063945.0,1,1,0.21,0,0,0,0,35.289
40,1697212063921.0,2,1,0.5,0,0,0,0,49.883
41,1697212063921.0,2,2,0.43,0,1,1,29,101.454
42,1697212063921.0,2,3,0.32,0,0,0,0,6.898
43,1697212063921.0,2,4,0.08,0,0,0,39,6.698
44,1697212063868.0,3,1,4.0,0,0,0,0,29.192
45,1697212063868.0,3,2,7.0,0,1,1,31,29.192
46,1697212063868.0,3,3,2.0,1,0,0,0,0.0
47,1697212063868.0,3,4,1.0,1,0,0,26,0.0
48,1697212063866.0,4,1,0.36,1,0,0,0,0.0
49,1697212063866.0,4,2,0.33,1,1,0,26,0.0
50,1697212063866.0,4,3,0.22,0,0,0,0,123.449
51,1697212063866.0,4,4,0.0,0,1,1,22,133.548
52,1697212063796.0,5,1,0.4,1,0,0,0,0.0
53,1697212063796.0,5,2,0.12,1,1,1,19,0.0
54,1697212063796.0,5,4,0.11,0,0,0,23,16.794
55,1697212063936.0,6,2,0.18,0,1,1,17,0.2
56,1697212063936.0,6,4,0.16,0,0,0,25,23.193
57,1697212063912.0,7,2,0.29,0,1,0,20,15.795
58,1697212063912.0,7,4,0.31,1,0,0,20,0.0
59,1697212063872.0,8,2,0.34,1,1,1,21,0.0
60,1697212063872.0,8,4,0.11,0,1,0,29,12.496
61,1697212063872.0,8,1,0.48,1,0,0,0,0.0
62,1697212061794.697,9,2,0.23,1,1,1,18,0.0
63,1697212061794.697,9,4,0.24,0,0,0,20,17.325697
64,1697212063944.0,10,2,0.13,0,1,1,0,27.792
65,1697212063944.0,10,4,0.02,0,0,0,20,12.696
66,1697212063924.0,11,1,0.21,1,0,0,0,0.0
67,1697212063924.0,11,2,0.41,0,0,1,20,133.649
68,1697212063924.0,11,3,0.08,0,0,0,0,130.549
69,1697212063924.0,11,4,0.1,0,0,0,20,133.649
70,1697212063924.0,11,5,0.11,0,0,0,0,133.649
71,1697212063924.0,11,6,0.35,1,0,1,20,0.0
72,1697212064044.0,1,2,0.07,0,0,1,23,35.388
73,1697212064044.0,1,7,0.05,0,0,0,0,18.592
74,1697212064044.0,1,6,0.34,0,0,1,0,35.388
75,1697212064044.0,1,1,0.45,0,0,0,0,35.388
76,1697212064021.0,2,1,0.4,0,0,0,0,49.983
77,1697212064021.0,2,2,0.26,0,1,1,29,101.554
78,1697212064021.0,2,3,0.19,0,0,0,0,6.998
79,1697212064021.0,2,4,0.23,0,0,0,39,6.798
80,1697212063968.0,3,1,4.0,0,0,0,0,29.292
81,1697212063968.0,3,2,9.0,0,1,1,31,29.292
82,1697212063968.0,3,3,2.0,1,0,0,0,0.0
83,1697212063968.0,3,4,1.0,1,0,0,26,0.0
84,1697212064065.0,4,1,0.43,1,0,0,0,0.0
85,1697212064065.0,4,2,0.31,1,1,0,26,0.0
86,1697212064065.0,4,3,0.16,0,0,0,0,123.648
87,1697212064065.0,4,4,0.07,0,1,1,22,133.747
88,1697212063996.0,5,1,0.07,1,0,0,0,0.0
89,1697212063996.0,5,2,0.11,1,1,1,19,0.0
90,1697212063996.0,5,4,0.33,0,0,0,23,16.994
91,1697212064035.0,6,2,0.3,0,1,1,17,0.299
92,1697212064035.0,6,4,0.08,0,0,0,25,23.292
93,1697212064112.0,7,2,0.1,0,1,0,20,15.995
94,1697212064112.0,7,4,0.49,1,0,0,20,0.0
95,1697212064072.0,8,2,0.36,1,1,1,21,0.0
96,1697212064072.0,8,4,0.06,0,1,0,29,12.696
97,1697212064072.0,8,1,0.11,1,0,0,0,0.0
98,1697212064061.0,9,2,0.5,1,1,1,18,0.0
99,1697212064061.0,9,4,0.45,0,0,0,20,19.592
100,1697212064044.0,10,2,0.12,0,1,1,0,27.892
101,1697212064044.0,10,4,0.16,0,0,0,20,12.796
102,1697212064024.0,11,1,0.13,1,0,0,0,0.0
103,1697212064024.0,11,2,0.45,0,0,1,20,133.749
104,1697212064024.0,11,3,0.49,0,0,0,0,130.649
105,1697212064024.0,11,4,0.43,0,0,0,20,133.749
106,1697212064024.0,11,5,0.31,0,0,0,0,133.749
107,1697212064024.0,11,6,0.32,1,0,1,20,0.0
108,1697212064144.0,1,2,0.19,0,0,1,23,35.488
109,1697212064144.0,1,7,0.12,0,0,0,0,18.692
110,1697212064144.0,1,6,0.18,0,0,1,0,35.488
111,1697212064144.0,1,1,0.34,0,0,0,0,35.488
112,1697212064121.0,2,1,0.4,0,0,0,0,50.083
113,1697212064121.0,2,2,0.18,0,1,1,29,101.654
114,1697212064121.0,2,3,0.32,0,0,0,0,7.098
115,1697212064121.0,2,4,0.18,0,0,0,39,6.898
116,1697212064067.0,3,1,4.0,0,0,0,0,29.391
117,1697212064067.0,3,2,9.0,0,1,1,31,29.391
118,1697212064067.0,3,3,2.0,1,0,0,0,0.0
119,1697212064067.0,3,4,1.0,1,0,0,26,0.0
120,1697212064165.0,4,1,0.41,1,0,0,0,0.0
121,1697212064165.0,4,2,0.35,1,1,0,26,0.0
122,1697212064165.0,4,3,0.01,0,0,0,0,123.748
123,1697212064165.0,4,4,0.16,0,1,1,22,133.847
124,1697212064096.0,5,1,0.07,1,0,0,0,0.0
125,1697212064096.0,5,2,0.2,1,1,1,19,0.0
126,1697212064096.0,5,4,0.32,0,0,0,23,17.094
127,1697212064135.0,6,2,0.41,0,1,1,17,0.399
128,1697212064135.0,6,4,0.1,0,0,0,25,23.392
129,1697212064212.0,7,2,0.03,0,1,0,20,16.095
130,1697212064212.0,7,4,0.4,1,0,0,20,0.0
131,1697212061983.698,8,2,0.3,1,1,1,21,0.0
132,1697212061983.698,8,4,0.43,0,1,0,29,10.607698
133,1697212061983.698,8,1,0.12,1,0,0,0,0.0
134,1697212064161.0,9,2,0.3,1,1,1,18,0.0
135,1697212064161.0,9,4,0.43,0,0,0,20,19.692
136,1697212064144.0,10,2,0.23,0,1,1,0,27.992
137,1697212064144.0,10,4,0.4,0,0,0,20,12.896
138,1697212064124.0,11,1,0.33,1,0,0,0,0.0
139,1697212064124.0,11,2,0.03,0,0,1,20,133.849
140,1697212064124.0,11,3,0.1,0,0,0,0,130.749
141,1697212064124.0,11,4,0.3,0,0,0,20,133.849
142,1697212064124.0,11,5,0.12,0,0,0,0,133.849
143,1697212064124.0,11,6,0.13,1,0,1,20,0.0
144,1697212064244.0,1,2,0.45,0,0,1,23,35.588
145,1697212064244.0,1,7,0.13,0,0,0,0,18.792
146,1697212064244.0,1,6,0.47,0,0,1,0,35.588
147,1697212064244.0,1,1,0.37,0,0,0,0,35.588
148,1697212064221.0,2,1,0.03,0,0,0,0,50.183
149,1697212064221.0,2,2,0.23,0,1,1,29,101.754
150,1697212064221.0,2,3,0.18,0,0,0,0,7.198
151,1697212064221.0,2,4,0.21,0,0,0,39,6.998
152,1697212064167.0,3,1,4.0,0,0,0,0,29.491
153,1697212064167.0,3,2,9.0,0,1,1,31,29.491
154,1697212064167.0,3,3,2.0,1,0,0,0,0.0
155,1697212064167.0,3,4,1.0,1,0,0,26,0.0
156,1697212064265.0,4,1,0.01,1,0,0,0,0.0
157,1697212064265.0,4,2,0.08,1,1,0,26,0.0
158,1697212064265.0,4,3,0.1,0,0,0,0,123.848
159,1697212064265.0,4,4,0.42,0,1,1,22,133.947
160,1697212064196.0,5,1,0.07,1,0,0,0,0.0
161,1697212064196.0,5,2,0.42,1,1,1,19,0.0
162,1697212064196.0,5,4,0.2,0,0,0,23,17.194
163,1697212064235.0,6,2,0.3,0,1,1,17,0.499
164,1697212064235.0,6,4,0.33,0,0,0,25,23.492
165,1697212064312.0,7,2,0.38,0,1,0,20,16.195
166,1697212064312.0,7,4,0.06,1,0,0,20,0.0
167,1697212064172.0,8,2,0.1,1,1,1,21,0.0
168,1697212064172.0,8,4,0.01,0,1,0,29,12.796
169,1697212064172.0,8,1,0.08,1,0,0,0,0.0
170,1697212064261.0,9,2,0.47,1,1,1,18,0.0
171,1697212064261.0,9,4,0.35,0,0,0,20,19.792
172,1697212064244.0,10,2,0.35,0,1,1,0,28.092
173,1697212064244.0,10,4,0.01,0,0,0,20,12.996
174,1697212064224.0,11,1,0.49,1,0,0,0,0.0
175,1697212064224.0,11,2,0.4,0,0,1,20,133.949
176,1697212064224.0,11,3,0.04,0,0,0,0,130.849
177,1697212064224.0,11,4,0.31,0,0,0,20,133.949
178,1697212064224.0,11,5,0.02,0,0,0,0,133.949
179,1697212064224.0,11,6,0.31,1,0,1,20,0.0
180,1697212064344.0,1,2,0.35,0,0,1,23,35.688
181,1697212064344.0,1,7,0.1,0,0,0,0,18.892
182,1697212064344.0,1,6,0.26,0,0,1,0,35.688
183,1697212064344.0,1,1,0.4,0,0,0,0,35.688
184,1697212064321.0,2,1,0.37,0,0,0,0,50.283
185,1697212064321.0,2,2,0.12,0,1,1,29,101.854
186,1697212064321.0,2,3,0.17,0,0,0,0,7.298
187,1697212064321.0,2,4,0.33,0,0,0,39,7.098
188,1697212064367.0,3,1,4.0,0,0,0,0,29.691
189,1697212064367.0,3,2,9.0,0,1,1,31,29.691
190,1697212064367.0,3,3,2.0,1,0,0,0,0.0
191,1697212064367.0,3,4,1.0,1,0,0,26,0.0
192,1697212064365.0,4,1,0.18,1,0,0,0,0.0
193,1697212064365.0,4,2,0.09,1,1,0,26,0.0
194,1697212064365.0,4,3,0.12,0,0,0,0,123.948
195,1697212064365.0,4,4,0.08,0,1,1,22,134.047
196,1697212064296.0,5,1,0.1,1,0,0,0,0.0
197,1697212064296.0,5,2,0.47,1,1,1,19,0.0
198,1697212064296.0,5,4,0.05,0,0,0,23,17.294
199,1697212064335.0,6,2,0.37,0,1,1,17,0.599
200,1697212064335.0,6,4,0.14,0,0,0,25,23.592
201,1697212062200.948,7,2,0.41,0,1,0,20,14.083948
202,1697212062200.948,7,4,0.13,1,0,0,20,0.0
203,1697212064272.0,8,2,0.27,1,1,1,21,0.0
204,1697212064272.0,8,4,0.05,0,1,0,29,12.896
205,1697212064272.0,8,1,0.25,1,0,0,0,0.0
206,1697212064361.0,9,2,0.39,1,1,1,18,0.0
207,1697212064361.0,9,4,0.14,0,0,0,20,19.892
208,1697212064344.0,10,2,0.41,0,1,1,0,28.192
209,1697212064344.0,10,4,0.12,0,0,0,20,13.096
210,1697212064324.0,11,1,0.16,1,0,0,0,0.0
211,1697212064324.0,11,2,0.34,0,0,1,20,134.049
212,1697212064324.0,11,3,0.13,0,0,0,0,130.949
213,1697212064324.0,11,4,0.21,0,0,0,20,134.049
214,1697212064324.0,11,5,0.49,0,0,0,0,134.049
215,1697212064324.0,11,6,0.0,1,0,1,20,0.0
216,1697212064544.0,1,2,0.29,0,0,1,23,35.888
217,1697212064544.0,1,7,0.31,0,0,0,0,19.092
218,1697212064544.0,1,6,0.29,0,0,1,0,35.888
219,1697212064544.0,1,1,0.05,0,0,0,0,35.888
220,1697212064422.0,2,1,0.2,0,0,0,0,50.384
221,1697212064422.0,2,2,0.19,0,1,1,29,101.955
222,1697212064422.0,2,3,0.11,0,0,0,0,7.399
223,1697212064422.0,2,4,0.27,0,0,0,39,7.199
224,1697212064468.0,3,1,4.0,0,0,0,0,29.792
225,1697212064468.0,3,2,9.0,0,1,1,31,29.792
226,1697212064468.0,3,3,2.0,1,0,0,0,0.0
227,1697212064468.0,3,4,1.0,1,0,0,26,0.0
228,1697212064466.0,4,1,0.32,1,0,0,0,0.0
229,1697212064466.0,4,2,0.29,1,1,0,26,0.0
230,1697212064466.0,4,3,0.06,0,0,0,0,124.049
231,1697212064466.0,4,4,0.16,0,1,1,22,134.148
232,1697212064396.0,5,1,0.34,1,0,0,0,0.0
