1,1,1,2023-10-12 12:50:07.978000
1,1,2,2023-10-12 12:50:28.681000
1,1,3,2023-10-12 12:51:17.095000
1,4,2023-10-12 12:51:54.310000
1,5,2023-10-12 12:52:30.819000
2,2,1,2023-10-12 12:50:48.052000
2,2,2023-10-12 12:52:04.679000
3,1,2023-10-12 12:51:44.572000
5,5,1,2023-10-12 12:50:07.734000
5,5,2,2023-10-12 12:50:35.538000
5,3,2023-10-12 12:51:35.659000
6,6,1,2023-10-12 12:50:44.360000
6,2,2023-10-12 12:51:35.979000
6,3,2023-10-12 12:52:29.795000
7,7,1,2023-10-12 12:50:59.733000
7,2,2023-10-12 12:51:46.251000
7,3,2023-10-12 12:52:34.964000
9,9,1,2023-10-12 12:50:07.778000
9,2,2023-10-12 12:52:07.815000
10,10,1,2023-10-12 12:50:07.850000
10,10,2,2023-10-12 12:50:23.152000
10,10,3,2023-10-12 12:50:53.259000
10,4,2023-10-12 12:51:27.371000
10,5,2023-10-12 12:51:59.084000
10,6,2023-10-12 12:52:32.791000
11,11,1,2023-10-12 12:50:05.952000
11,11,2,2023-10-12 12:50:21.954000
11,3,2023-10-12 12:51:46.783000
11,4,2023-10-12 12:52:18.792000
