,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697654655274.0,1,0,24.6,40.4,1,True,True
1,1697654653417.0,2,0,1.5,96.3,0,True,True
2,1697654654124.0,3,0,21.8,76.9,1,True,True
3,1697654654669.0,4,0,11.7,54.6,0,False,True
4,1697654653263.0,5,0,9.2,45.0,1,True,True
5,1697654655315.0,6,0,7.9,29.0,1,True,True
6,1697654654668.0,7,0,1.5,22.5,1,True,True
7,1697654655207.0,8,1,34.6,34.6,0,True,True
8,1697654654524.0,9,0,2.2,27.3,1,True,True
9,1697654655321.0,10,0,2.2,2.2,0,True,True
10,1697654653229.0,11,1,307.4,307.4,1,True,True
11,1697654655374.0,1,0,24.7,40.5,1,True,True
12,1697654653616.0,2,0,1.7,96.5,0,True,True
13,1697654654224.0,3,0,21.9,77.0,1,True,True
14,1697654654769.0,4,0,11.8,54.7,0,False,True
15,1697654653465.0,5,0,9.4,45.2,1,True,True
16,1697654655416.0,6,0,8.0,29.1,1,True,True
17,1697654654768.0,7,0,1.6,22.6,1,True,True
18,1697654655507.0,8,1,34.9,34.9,0,True,True
19,1697654654724.0,9,0,2.4,27.5,1,True,True
20,1697654655422.0,10,0,2.3,2.3,0,True,True
21,1697654653430.0,11,1,307.6,307.6,1,True,True
22,1697654655475.0,1,0,24.8,40.6,1,True,True
23,1697654653716.0,2,0,1.8,96.6,0,True,True
24,1697654654324.0,3,0,22.0,77.1,1,True,True
25,1697654654869.0,4,0,11.9,54.8,0,False,True
26,1697654653563.0,5,0,9.5,45.3,1,True,True
27,1697654655615.0,6,0,8.2,29.3,1,True,True
28,1697654654868.0,7,0,1.7,22.7,1,True,True
29,1697654652145.3782,8,1,31.5,31.5,0,True,True
30,1697654654825.0,9,0,2.5,27.6,1,True,True
31,1697654655621.0,10,0,2.5,2.5,0,True,True
32,1697654653529.0,11,1,307.7,307.7,1,True,True
33,1697654655674.0,1,0,25.0,40.8,1,True,True
34,1697654653816.0,2,0,1.9,96.7,0,True,True
35,1697654654524.0,3,0,22.2,77.3,1,True,True
36,1697654655069.0,4,0,12.1,55.0,0,False,True
37,1697654653763.0,5,0,9.7,45.5,1,True,True
38,1697654655715.0,6,0,8.3,29.4,1,True,True
39,1697654655069.0,7,0,1.9,22.9,1,True,True
40,1697654655707.0,8,1,35.1,35.1,0,True,True
41,1697654655025.0,9,0,2.7,27.8,1,True,True
42,1697654655721.0,10,0,2.6,2.6,0,True,True
43,1697654653729.0,11,1,307.9,307.9,1,True,True
44,1697654655774.0,1,0,25.1,40.9,1,True,True
45,1697654654016.0,2,0,2.1,96.9,0,True,True
46,1697654654624.0,3,0,22.3,77.4,1,True,True
47,1697654655169.0,4,0,12.2,55.1,0,False,True
48,1697654653864.0,5,0,9.8,45.6,1,True,True
49,1697654655815.0,6,0,8.4,29.5,1,True,True
50,1697654655169.0,7,0,2.0,23.0,1,True,True
51,1697654655807.0,8,0,0.1,35.2,0,True,True
52,1697654655125.0,9,0,2.8,27.9,1,True,True
53,1697654655821.0,10,0,2.7,2.7,0,True,True
54,1697654653829.0,11,1,308.0,308.0,1,True,True
55,1697654655874.0,1,0,25.2,41.0,1,True,True
56,1697654654116.0,2,0,2.2,97.0,0,True,True
57,1697654654724.0,3,0,22.4,77.5,1,True,True
58,1697654655269.0,4,0,12.3,55.2,0,False,True
59,1697654653963.0,5,0,9.9,45.7,1,True,True
60,1697654655915.0,6,0,8.5,29.6,1,True,True
61,1697654655269.0,7,0,2.1,23.1,1,True,True
62,1697654655907.0,8,0,0.2,35.3,0,True,True
63,1697654655225.0,9,0,2.9,28.0,1,True,True
64,1697654656021.0,10,0,2.9,2.9,0,True,True
65,1697654653929.0,11,1,308.1,308.1,1,True,True
66,1697654656074.0,1,0,25.4,41.2,1,True,True
67,1697654654216.0,2,0,2.3,97.1,0,True,True
68,1697654654824.0,3,0,22.5,77.6,1,True,True
69,1697654655470.0,4,0,12.5,55.4,0,False,True
70,1697654654064.0,5,0,10.0,45.8,1,True,True
71,1697654656115.0,6,0,8.7,29.8,1,True,True
72,1697654655369.0,7,0,2.2,23.2,1,True,True
73,1697654656007.0,8,0,0.3,35.4,0,True,True
74,1697654655325.0,9,0,3.0,28.1,1,True,True
75,1697654656121.0,10,0,3.0,3.0,0,True,True
