1,1,1,1,1,1,1,2023-10-12 11:07:17.883000
1,1,1,1,1,1,2,2023-10-12 11:07:38.488000
1,1,1,1,1,1,3,2023-10-12 11:08:15.498000
1,1,1,1,1,4,2023-10-12 11:09:04.015000
1,1,1,1,5,2023-10-12 11:09:52.331000
1,1,1,1,6,2023-10-12 11:10:28.942000
1,1,1,7,2023-10-12 11:11:06.661000
1,1,8,2023-10-12 11:11:55.383000
1,1,9,2023-10-12 11:12:32.788000
1,10,2023-10-12 11:13:20.774000
2,2,2,2,2,1,2023-10-12 11:08:33.399000
2,2,2,2,2,2,2023-10-12 11:09:27.819000
2,2,2,3,2023-10-12 11:11:35.672000
2,4,2023-10-12 11:13:09.476000
3,3,3,3,3,1,2023-10-12 11:08:37.483000
3,3,3,3,2,2023-10-12 11:09:49.808000
3,3,3,3,2023-10-12 11:10:48.030000
3,3,3,4,2023-10-12 11:11:38.055000
3,5,2023-10-12 11:12:49.963000
4,4,4,4,4,4,1,2023-10-12 11:08:08.859000
4,4,4,4,2,2023-10-12 11:09:46.592000
4,4,4,4,3,2023-10-12 11:10:25.704000
4,4,4,2023-10-12 11:11:52.645000
4,4,5,2023-10-12 11:12:30.951000
4,6,2023-10-12 11:13:22.137000
5,5,5,5,5,5,1,2023-10-12 11:07:17.604000
5,5,5,5,5,5,2,2023-10-12 11:07:45.010000
5,5,5,5,5,3,2023-10-12 11:08:45.431000
5,5,5,5,4,2023-10-12 11:09:45.851000
5,5,5,5,2023-10-12 11:10:46.273000
5,5,6,2023-10-12 11:11:57.706000
5,7,2023-10-12 11:12:58.005000
6,6,6,6,6,6,1,2023-10-12 11:07:17.660000
6,6,6,6,6,6,2,2023-10-12 11:07:39.465000
6,6,6,6,6,6,3,2023-10-12 11:08:16.374000
6,6,6,6,6,4,2023-10-12 11:08:53.089000
6,6,6,6,5,2023-10-12 11:09:30.401000
6,6,6,6,6,2023-10-12 11:10:07.812000
6,6,6,7,2023-10-12 11:10:44.428000
6,6,6,8,2023-10-12 11:11:21.945000
6,6,9,2023-10-12 11:11:58.661000
6,6,10,2023-10-12 11:12:35.965000
6,11,2023-10-12 11:13:12.754000
7,7,7,7,7,7,1,2023-10-12 11:07:17.813000
7,7,7,7,7,7,2,2023-10-12 11:07:44.118000
7,7,7,7,7,3,2023-10-12 11:08:31.432000
7,7,7,7,7,4,2023-10-12 11:09:17.949000
7,7,7,7,5,2023-10-12 11:10:09.066000
7,7,7,6,2023-10-12 11:11:02.089000
7,7,7,2023-10-12 11:11:49.911000
7,7,8,2023-10-12 11:12:36.419000
7,9,2023-10-12 11:13:23.705000
8,8,8,8,8,8,1,2023-10-12 11:07:17.673000
8,8,8,8,8,8,2,2023-10-12 11:07:45.480000
8,8,8,8,8,3,2023-10-12 11:08:55.803000
8,8,8,8,4,2023-10-12 11:09:57.023000
8,8,8,5,2023-10-12 11:11:03.950000
8,8,6,2023-10-12 11:12:05.076000
8,7,2023-10-12 11:13:09.769000
9,9,9,9,9,9,1,2023-10-12 11:07:17.770000
9,9,9,9,9,9,2,2023-10-12 11:07:40.975000
9,9,9,9,9,9,3,2023-10-12 11:08:17.185000
9,9,9,9,9,4,2023-10-12 11:08:53.199000
9,9,9,9,5,2023-10-12 11:09:31.511000
9,9,9,9,6,2023-10-12 11:10:07.822000
9,9,9,7,2023-10-12 11:10:44.838000
9,9,9,8,2023-10-12 11:11:21.056000
9,9,9,2023-10-12 11:11:57.271000
9,9,10,2023-10-12 11:12:34.477000
9,11,2023-10-12 11:13:11.565000
10,10,10,10,10,10,1,2023-10-12 11:07:17.676000
10,10,10,10,10,10,2,2023-10-12 11:07:32.778000
10,10,10,10,10,10,3,2023-10-12 11:08:03.987000
10,10,10,10,10,4,2023-10-12 11:08:35.196000
10,10,10,10,10,5,2023-10-12 11:09:05.208000
10,10,10,10,6,2023-10-12 11:09:36.419000
10,10,10,10,7,2023-10-12 11:10:07.827000
10,10,10,8,2023-10-12 11:10:37.939000
10,10,10,9,2023-10-12 11:11:08.455000
10,10,10,2023-10-12 11:11:40.669000
10,10,11,2023-10-12 11:12:11.578000
10,10,12,2023-10-12 11:12:42.678000
10,13,2023-10-12 11:13:14.668000
11,11,11,11,11,11,1,2023-10-12 11:07:51.081000
11,11,11,11,11,2,2023-10-12 11:08:24.090000
11,11,11,11,11,3,2023-10-12 11:08:56.704000
11,11,11,11,4,2023-10-12 11:10:04.325000
11,11,11,5,2023-10-12 11:10:39.239000
11,11,11,6,2023-10-12 11:11:11.654000
11,11,7,2023-10-12 11:11:45.971000
11,11,8,2023-10-12 11:12:18.678000
11,9,2023-10-12 11:12:50.876000
11,10,2023-10-12 11:13:23.765000
