,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697654896694.0,1,0,7.9,19.8,0,True,True
1,1697654894836.0,2,0,32.8,84.1,0,True,True
2,1697654895545.0,3,0,10.3,43.0,0,False,True
3,1697654896088.0,4,1,32.7,82.3,0,True,True
4,1697654894785.0,5,1,17.5,17.5,0,True,True
5,1697654896735.0,6,1,17.1,17.1,0,True,True
6,1697654896089.0,7,0,11.0,32.2,1,True,True
7,1697654896727.0,8,0,4.6,20.3,0,True,True
8,1697654896045.0,9,0,2.8,28.0,1,True,True
9,1697654896739.0,10,0,5.3,5.3,0,True,True
10,1697654894749.0,11,1,548.9,548.9,1,True,True
11,1697654896794.0,1,0,8.0,19.9,0,True,True
12,1697654895036.0,2,0,33.0,84.3,0,True,True
13,1697654895645.0,3,0,10.4,43.1,0,False,True
14,1697654896188.0,4,0,0.1,0.1,1,True,True
15,1697654894885.0,5,1,17.6,17.6,0,True,True
16,1697654896835.0,6,1,17.2,17.2,0,True,True
17,1697654896189.0,7,0,11.1,32.3,1,True,True
18,1697654896927.0,8,0,4.8,20.5,0,True,True
19,1697654896145.0,9,0,2.9,28.1,1,False,True
20,1697654896939.0,10,0,5.5,5.5,0,True,True
21,1697654894849.0,11,1,549.0,549.0,1,True,True
22,1697654896994.0,1,0,8.2,20.1,0,True,True
23,1697654895136.0,2,0,33.1,84.4,0,True,True
24,1697654895845.0,3,0,10.6,43.3,0,False,True
25,1697654896388.0,4,0,0.3,0.3,1,True,True
26,1697654894985.0,5,1,17.7,17.7,0,True,True
27,1697654897035.0,6,1,17.4,17.4,0,True,True
28,1697654896289.0,7,0,11.2,32.4,1,True,True
29,1697654897026.0,8,0,4.9,20.6,0,True,True
30,1697654896245.0,9,0,3.0,28.2,1,True,True
31,1697654897039.0,10,0,5.6,5.6,0,True,True
32,1697654895049.0,11,1,549.2,549.2,1,True,True
33,1697654897093.0,1,0,8.3,20.2,0,True,True
34,1697654895336.0,2,0,33.3,84.6,0,True,True
35,1697654895945.0,3,0,10.7,43.4,0,False,True
36,1697654896489.0,4,0,0.4,0.4,1,True,True
37,1697654895084.0,5,1,17.8,17.8,0,True,True
38,1697654897135.0,6,1,17.5,17.5,0,True,True
39,1697654896490.0,7,0,11.4,32.6,1,True,True
40,1697654897126.0,8,0,5.0,20.7,0,True,True
41,1697654896446.0,9,0,3.2,28.4,1,True,True
42,1697654897139.0,10,0,5.7,5.7,0,True,True
43,1697654895149.0,11,1,549.3,549.3,1,True,True
44,1697654897193.0,1,0,8.4,20.3,0,True,True
45,1697654895437.0,2,0,33.4,84.7,0,True,True
46,1697654896045.0,3,0,10.8,43.5,0,False,True
47,1697654896588.0,4,0,0.5,0.5,1,True,True
48,1697654895284.0,5,1,18.0,18.0,0,True,True
49,1697654897335.0,6,1,17.7,17.7,0,True,True
50,1697654896589.0,7,0,11.5,32.7,1,True,True
51,1697654897226.0,8,0,5.1,20.8,0,True,True
52,1697654896545.0,9,0,3.3,28.5,1,True,True
53,1697654897339.0,10,0,5.9,5.9,0,True,True
54,1697654895349.0,11,1,549.5,549.5,1,True,True
55,1697654897393.0,1,0,8.6,20.5,0,True,True
56,1697654895536.0,2,0,33.5,84.8,0,True,True
57,1697654896245.0,3,0,11.0,43.7,0,False,True
58,1697654896788.0,4,0,0.7,0.7,1,True,True
59,1697654895485.0,5,1,18.2,18.2,0,True,True
60,1697654897436.0,6,1,17.8,17.8,0,True,True
61,1697654896789.0,7,0,11.7,32.9,1,True,True
62,1697654897526.0,8,0,5.4,21.1,0,True,True
