,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697233368844.0,1,2,0.1,0,0,1,23,34.603
1,1697233368844.0,1,7,0.34,0,0,0,0,18.2
2,1697233368844.0,1,6,0.28,0,0,1,0,34.603
3,1697233368844.0,1,1,0.47,0,0,0,0,34.603
4,1697233368688.0,2,1,0.48,0,0,0,0,49.308
5,1697233368688.0,2,2,0.09,0,1,1,29,16.0
6,1697233368688.0,2,3,0.08,0,0,0,0,7.999
7,1697233368688.0,2,4,0.48,0,0,0,39,57.612
8,1697233368751.0,3,1,0.06,1,0,0,0,0.0
9,1697233368751.0,3,2,0.17,0,1,1,31,68.817
10,1697233368751.0,3,3,0.32,0,0,0,0,60.613
11,1697233368751.0,3,4,0.31,0,0,0,26,68.817
12,1697233368850.0,4,1,3.0,0,0,0,0,59.013
13,1697233368850.0,4,2,9.0,0,1,0,26,68.917
14,1697233368850.0,4,3,1.0,1,0,0,0,0.0
15,1697233368850.0,4,4,2.0,0,1,1,22,19.2
16,1697233368283.0,5,1,0.07,0,0,0,0,68.816
17,1697233368283.0,5,2,0.25,1,1,1,19,0.0
18,1697233368283.0,5,4,0.0,0,0,0,23,68.816
19,1697233368826.0,6,2,0.0,0,1,1,17,4.899
20,1697233368826.0,6,4,0.18,1,0,0,25,0.0
21,1697233368788.0,7,2,0.41,0,1,0,20,44.806
22,1697233368788.0,7,4,0.36,0,0,0,20,24.601
23,1697233368824.0,8,2,0.11,1,1,1,21,0.0
24,1697233368824.0,8,4,0.13,0,1,0,29,29.702
25,1697233368824.0,8,1,0.09,1,0,0,0,0.0
26,1697233368807.0,9,2,0.45,0,1,1,18,2.699
27,1697233368807.0,9,4,0.16,1,0,0,20,0.0
28,1697233368774.0,10,2,0.21,1,1,1,0,0.0
29,1697233368774.0,10,4,0.24,0,0,0,20,9.499
30,1697233368782.0,11,1,0.46,0,0,0,0,29.502
31,1697233368782.0,11,2,0.34,0,0,1,20,28.502
32,1697233368782.0,11,3,0.4,0,0,0,0,2.999
33,1697233368782.0,11,4,0.3,0,0,0,20,2.1
34,1697233368782.0,11,5,0.0,0,0,0,0,29.502
35,1697233368782.0,11,6,0.12,0,0,1,20,29.502
36,1697233368944.0,1,2,0.14,0,0,1,23,34.703
37,1697233368944.0,1,7,0.38,0,0,0,0,18.3
38,1697233368944.0,1,6,0.36,0,0,1,0,34.703
39,1697233368944.0,1,1,0.39,0,0,0,0,34.703
40,1697233368888.0,2,1,0.18,0,0,0,0,49.508
41,1697233368888.0,2,2,0.25,0,1,1,29,16.2
42,1697233368888.0,2,3,0.18,0,0,0,0,8.199
43,1697233368888.0,2,4,0.46,0,0,0,39,57.812
44,1697233368851.0,3,1,0.05,1,0,0,0,0.0
45,1697233368851.0,3,2,0.2,0,1,1,31,68.917
46,1697233368851.0,3,3,0.2,0,0,0,0,60.713
47,1697233368851.0,3,4,0.05,0,0,0,26,68.917
48,1697233368950.0,4,1,3.0,0,0,0,0,59.113
49,1697233368950.0,4,2,9.0,0,1,0,26,69.017
50,1697233368950.0,4,3,1.0,1,0,0,0,0.0
51,1697233368950.0,4,4,2.0,0,1,1,22,19.3
52,1697233368383.0,5,1,0.06,0,0,0,0,68.916
