,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697052080809,1,1,16.3,31.5,1,True,True
1,1697052080851,2,0,1.0,1.0,0,True,True
2,1697052080796,3,0,25.9,38.4,1,True,True
3,1697052080746,4,1,23.4,23.4,1,True,True
4,1697052080584,5,0,5.3,38.3,1,True,True
5,1697052080554,6,0,15.0,30.2,1,True,True
6,1697052080704,7,0,5.6,5.6,0,True,True
7,1697052080592,8,1,89.9,0.0,1,True,True
8,1697052080688,9,1,25.3,25.3,0,False,True
9,1697052080610,10,0,0.5,15.6,1,True,True
10,1697052080878,11,0,6.5,22.7,1,True,True
11,1697052080909,1,1,16.4,31.6,1,True,True
12,1697052080951,2,0,1.1,1.1,0,True,True
13,1697052080896,3,0,26.0,38.5,1,True,True
14,1697052080846,4,1,23.5,23.5,1,True,True
15,1697052080684,5,0,5.4,38.4,1,True,True
16,1697052080654,6,0,15.1,30.3,1,True,True
17,1697052080904,7,0,5.8,5.8,0,True,True
18,1697052080692,8,1,90.0,0.0,1,True,True
19,1697052080688,9,0,0.0,25.3,1,True,False
20,1697052080710,10,0,0.6,15.7,1,True,True
21,1697052080878,11,0,6.5,22.7,1,True,True
22,1697052081008,1,1,16.5,31.7,1,True,True
23,1697052080951,2,0,1.1,1.1,0,True,True
24,1697052080996,3,0,26.1,38.6,1,True,True
25,1697052080946,4,1,23.6,23.6,1,True,True
26,1697052080784,5,0,5.5,38.5,1,True,True
27,1697052080754,6,0,15.2,30.4,1,True,True
28,1697052080904,7,0,5.8,5.8,0,True,True
29,1697052080793,8,1,90.1,0.0,1,True,True
30,1697052080788,9,0,0.1,25.4,1,True,False
31,1697052080810,10,0,0.7,15.8,1,True,True
32,1697052080978,11,0,6.6,22.8,1,True,True
33,1697052081108,1,1,16.6,31.8,1,True,True
34,1697052081050,2,0,1.2,1.2,0,True,True
35,1697052081095,3,0,26.2,38.7,1,True,True
36,1697052081046,4,1,23.7,23.7,1,True,True
37,1697052080884,5,0,5.6,38.6,1,True,True
38,1697052080854,6,0,15.3,30.5,1,True,True
39,1697052081104,7,0,6.0,6.0,0,True,True
40,1697052080893,8,1,90.2,0.0,1,True,True
41,1697052080888,9,0,0.2,25.5,1,True,False
42,1697052080910,10,0,0.8,15.9,1,True,True
43,1697052081077,11,0,6.7,22.9,1,True,True
44,1697052081208,1,1,16.7,31.9,1,True,True
45,1697052081150,2,0,1.3,1.3,0,True,True
46,1697052081195,3,0,26.3,38.8,1,True,True
47,1697052081146,4,1,23.8,23.8,1,True,True
48,1697052080984,5,0,5.7,38.7,1,True,True
49,1697052080954,6,0,15.4,30.6,1,True,True
50,1697052081104,7,0,6.0,6.0,0,True,True
51,1697052080993,8,1,90.3,0.0,1,True,True
52,1697052080988,9,0,0.3,25.6,1,True,False
53,1697052081010,10,0,0.9,16.0,1,True,True
54,1697052081177,11,0,6.8,23.0,1,True,True
55,1697052081308,1,1,16.8,32.0,1,True,True
56,1697052081250,2,0,1.4,1.4,0,True,True
57,1697052081295,3,0,26.4,38.9,1,True,True
58,1697052081246,4,1,23.9,23.9,1,True,True
59,1697052081084,5,0,5.8,38.8,1,True,True
60,1697052081054,6,0,15.5,30.7,1,True,True
61,1697052081304,7,0,6.2,6.2,0,True,True
62,1697052081092,8,1,90.4,0.0,1,True,True
63,1697052081087,9,0,0.4,25.7,1,True,False
64,1697052081110,10,0,1.0,16.1,1,True,True
65,1697052081277,11,0,6.9,23.1,1,True,True
66,1697052081409,1,1,16.9,32.1,1,True,True
67,1697052081351,2,0,1.5,1.5,0,True,True
68,1697052081295,3,0,26.4,38.9,1,True,True
69,1697052081346,4,1,24.0,24.0,1,True,True
70,1697052081184,5,0,5.9,38.9,1,True,True
71,1697052081154,6,0,15.6,30.8,1,True,True
72,1697052081304,7,0,6.2,6.2,0,True,True
73,1697052081192,8,1,90.5,0.0,1,True,True
74,1697052081187,9,0,0.5,25.8,1,True,False
75,1697052081210,10,0,1.1,16.2,1,False,True
76,1697052081377,11,0,7.0,23.2,1,True,True
77,1697052081508,1,1,17.0,32.2,1,True,True
78,1697052081451,2,0,1.6,1.6,0,True,True
79,1697052081496,3,0,26.6,39.1,1,True,True
80,1697052081447,4,1,24.1,24.1,1,True,True
81,1697052081284,5,0,6.0,39.0,1,True,True
82,1697052081254,6,0,15.7,30.9,1,True,True
83,1697052081405,7,0,6.3,6.3,0,True,True
84,1697052081292,8,1,90.6,0.0,1,True,True
85,1697052081287,9,0,0.6,25.9,1,True,False
86,1697052081310,10,0,1.2,16.3,1,True,True
87,1697052081478,11,0,7.1,23.3,1,True,True
88,1697052081608,1,1,17.1,32.3,1,True,True
89,1697052081550,2,0,1.7,1.7,0,True,True
90,1697052081595,3,0,26.7,39.2,1,True,True
91,1697052081546,4,1,24.2,24.2,1,True,True
92,1697052081383,5,0,6.1,39.1,1,True,True
93,1697052081354,6,0,15.8,31.0,1,True,True
94,1697052081504,7,0,6.4,6.4,0,True,True
95,1697052081392,8,1,90.7,0.0,1,True,True
96,1697052081387,9,0,0.7,26.0,1,True,False
97,1697052081411,10,0,1.3,16.4,1,True,True
98,1697052081577,11,0,7.2,23.4,1,True,True
99,1697052081608,1,1,17.1,32.3,1,True,True
100,1697052081650,2,0,1.8,1.8,0,True,True
101,1697052081595,3,0,26.7,39.2,1,True,True
102,1697052081646,4,0,0.1,24.3,0,True,True
103,1697052081485,5,0,6.2,39.2,1,True,True
104,1697052081455,6,0,15.9,31.1,1,True,True
105,1697052081604,7,0,6.5,6.5,0,True,True
106,1697052081493,8,1,90.8,0.0,1,True,True
107,1697052081489,9,0,0.8,26.1,1,True,False
108,1697052081510,10,0,1.4,16.5,1,True,True
109,1697052081677,11,0,7.3,23.5,1,True,True
110,1697052081808,1,1,17.3,32.5,1,True,True
111,1697052081750,2,0,1.9,1.9,0,True,True
112,1697052081795,3,0,26.9,39.4,1,True,True
113,1697052081746,4,0,0.2,24.4,0,True,True
114,1697052081584,5,0,6.3,39.3,1,True,True
115,1697052081554,6,0,16.0,31.2,1,True,True
116,1697052081704,7,0,6.6,6.6,0,True,True
117,1697052081592,8,1,90.9,0.0,1,True,True
118,1697052081587,9,0,0.9,26.2,1,True,False
119,1697052081610,10,0,1.5,16.6,1,True,True
120,1697052081777,11,0,7.4,23.6,1,True,True
121,1697052081908,1,1,17.4,32.6,1,True,True
122,1697052081850,2,0,2.0,2.0,0,True,True
123,1697052081895,3,0,27.0,39.5,1,True,True
124,1697052081846,4,0,0.3,24.5,0,True,True
125,1697052081684,5,0,6.4,39.4,1,True,True
126,1697052081654,6,0,16.1,31.3,1,True,True
127,1697052081804,7,0,6.7,6.7,0,True,False
128,1697052081692,8,1,91.0,0.0,1,True,True
129,1697052081687,9,0,1.0,26.3,1,True,False
130,1697052081710,10,0,1.6,16.7,1,True,True
131,1697052081877,11,0,7.5,23.7,1,True,True
132,1697052082008,1,1,17.5,32.7,1,True,True
133,1697052081950,2,0,2.1,2.1,0,True,True
134,1697052081995,3,0,27.1,39.6,1,True,True
135,1697052081946,4,0,0.4,24.6,0,True,True
136,1697052081783,5,0,6.5,39.5,1,True,True
137,1697052081754,6,0,16.2,31.4,1,True,True
138,1697052081904,7,0,6.8,6.8,0,True,True
139,1697052081792,8,1,91.1,0.0,1,True,True
140,1697052081787,9,0,1.1,26.4,1,True,False
141,1697052081810,10,0,1.7,16.8,1,True,True
142,1697052081977,11,0,7.6,23.8,1,True,True
143,1697052082008,1,1,17.5,32.7,1,True,True
144,1697052082050,2,0,2.2,2.2,0,True,True
145,1697052081995,3,0,27.1,39.6,1,True,True
146,1697052081946,4,0,0.4,24.6,0,True,True
147,1697052081884,5,0,6.6,39.6,1,True,True
148,1697052081854,6,0,16.3,31.5,1,True,True
149,1697052081904,7,0,6.8,6.8,0,True,True
150,1697052081892,8,1,91.2,0.0,1,True,True
151,1697052081887,9,0,1.2,26.5,1,True,False
152,1697052081910,10,0,1.8,16.9,1,True,True
153,1697052082077,11,0,7.7,23.9,1,True,True
154,1697052082208,1,1,17.7,32.9,1,True,True
155,1697052082250,2,0,2.4,2.4,0,True,True
156,1697052082195,3,0,27.3,39.8,1,True,True
157,1697052082145,4,0,0.6,24.8,0,True,True
158,1697052081984,5,0,6.7,39.7,1,True,True
159,1697052081954,6,0,16.4,31.6,1,True,True
160,1697052082104,7,0,7.0,7.0,0,False,True
161,1697052081992,8,1,91.3,0.0,1,True,True
162,1697052081987,9,0,1.3,26.6,1,True,False
163,1697052082009,10,0,1.9,17.0,1,True,True
164,1697052082177,11,0,7.8,24.0,1,True,True
165,1697052082308,1,1,17.8,33.0,1,True,True
166,1697052082250,2,0,2.4,2.4,0,True,True
167,1697052082295,3,0,27.4,39.9,1,True,True
168,1697052082245,4,0,0.7,24.9,0,True,True
169,1697052082083,5,0,6.8,39.8,1,True,True
170,1697052082054,6,0,16.5,31.7,1,True,True
171,1697052082204,7,0,7.1,7.1,0,True,True
172,1697052081992,8,1,91.3,0.0,1,True,True
173,1697052082087,9,0,1.4,26.7,1,True,False
174,1697052082109,10,0,2.0,17.1,1,True,True
175,1697052082277,11,0,7.9,24.1,1,True,True
