,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697123499177.0,1,0,17.0,32.5,1,True,True
1,1697123499074.0,2,0,3.4,3.4,0,True,True
2,1697123499055.0,3,0,1.0,1.0,0,True,True
3,1697123499040.0,4,0,13.6,73.3,0,True,True
4,1697123498899.0,5,0,8.4,52.6,1,True,True
5,1697123498854.0,6,0,1.9,16.9,1,True,True
6,1697123499107.0,7,0,14.4,37.0,1,True,True
7,1697123498868.0,8,1,34.9,34.9,0,True,True
8,1697123498964.0,9,0,4.9,17.9,1,True,True
9,1697123498869.0,10,1,14.4,30.4,1,True,False
10,1697123499068.0,11,1,10.8,27.4,1,True,True
11,1697123499177.0,1,0,17.0,32.5,1,True,True
12,1697123499174.0,2,0,3.5,3.5,0,True,True
13,1697123499155.0,3,0,1.1,1.1,0,True,True
14,1697123499140.0,4,0,13.7,73.4,0,True,True
15,1697123498899.0,5,0,8.4,52.6,1,True,True
16,1697123498954.0,6,0,2.0,17.0,1,True,True
17,1697123499107.0,7,0,14.4,37.0,1,True,True
18,1697123498968.0,8,1,35.0,35.0,0,True,True
19,1697123499065.0,9,0,5.0,18.0,1,True,True
20,1697123498968.0,10,1,14.5,30.5,1,True,True
21,1697123499168.0,11,1,10.9,27.5,1,True,True
22,1697123499277.0,1,0,17.1,32.6,1,True,True
23,1697123499274.0,2,0,3.6,3.6,0,True,True
24,1697123499255.0,3,0,1.2,1.2,0,True,True
25,1697123499240.0,4,0,13.8,73.5,0,True,True
26,1697123499000.0,5,0,8.5,52.7,1,True,True
27,1697123499054.0,6,0,2.1,17.1,1,True,True
28,1697123499207.0,7,0,14.5,37.1,1,True,True
29,1697123499068.0,8,0,0.1,35.1,1,True,True
30,1697123499165.0,9,0,5.1,18.1,1,True,True
31,1697123499069.0,10,1,14.6,30.6,1,True,True
32,1697123499268.0,11,1,11.0,27.6,1,True,True
33,1697123499377.0,1,0,17.2,32.7,1,True,True
34,1697123499374.0,2,0,3.7,3.7,0,True,True
35,1697123499355.0,3,0,1.3,1.3,0,True,True
36,1697123499340.0,4,0,13.9,73.6,0,True,True
37,1697123499100.0,5,0,8.6,52.8,1,True,True
38,1697123499154.0,6,0,2.2,17.2,1,True,True
39,1697123499307.0,7,0,14.6,37.2,1,True,True
40,1697123499168.0,8,0,0.2,35.2,1,True,True
41,1697123499165.0,9,0,5.1,18.1,1,True,True
42,1697123499169.0,10,1,14.7,30.7,1,True,True
43,1697123499368.0,11,1,11.1,27.7,1,True,True
44,1697123499478.0,1,0,17.3,32.8,1,True,True
45,1697123499475.0,2,0,3.8,3.8,0,True,True
46,1697123499456.0,3,0,1.4,1.4,0,True,True
47,1697123499441.0,4,0,14.0,73.7,0,True,True
48,1697123499200.0,5,0,8.7,52.9,1,True,True
49,1697123499254.0,6,0,2.3,17.3,1,True,True
50,1697123499408.0,7,0,14.7,37.3,1,True,True
51,1697123499268.0,8,0,0.3,35.3,1,True,True
52,1697123499265.0,9,0,5.2,18.2,1,True,True
53,1697123499269.0,10,1,14.8,30.8,1,True,True
54,1697123499469.0,11,1,11.2,27.8,1,True,True
55,1697123499577.0,1,0,17.4,32.9,1,True,True
