1,1,2023-10-18 13:26:54.748000
1,2,2023-10-18 13:27:42.129000
2,2,1,2023-10-18 13:26:50.674000
3,1,2023-10-18 13:27:14.970000
4,4,1,2023-10-18 13:25:55.159000
4,4,2,2023-10-18 13:26:28.250000
5,5,1,2023-10-18 13:26:36.712000
5,2,2023-10-18 13:27:13.200000
5,3,2023-10-18 13:27:49.286000
6,6,1,2023-10-18 13:26:22.492000
6,6,2,2023-10-18 13:26:44.187000
6,3,2023-10-18 13:27:31.969000
7,7,1,2023-10-18 13:26:39.933000
7,2,2023-10-18 13:27:26.516000
9,1,2023-10-18 13:27:56.959000
10,1,2023-10-18 13:27:37.493000
11,11,1,2023-10-18 13:26:24.592000
11,2,2023-10-18 13:27:14.377000
11,3,2023-10-18 13:27:50.163000
