,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697054309636,1,2,0.22,1,0,1,23,0.0
1,1697054309636,1,7,0.07,0,0,0,0,7.103
2,1697054309636,1,6,0.32,1,0,1,0,0.0
3,1697054309636,1,1,0.35,1,0,0,0,0.0
4,1697054309585,2,1,0.02,0,0,0,0,34.713
5,1697054309585,2,2,0.18,0,1,1,29,34.713
6,1697054309585,2,3,0.3,1,0,0,0,0.0
7,1697054309585,2,4,0.35,1,0,0,39,0.0
8,1697054309632,3,1,0.1,0,0,0,0,8.503
9,1697054309632,3,2,0.13,0,1,1,33,8.503
10,1697054309632,3,3,0.19,1,0,0,0,0.0
11,1697054309632,3,4,0.07,1,0,0,29,0.0
12,1697054309571,4,1,0.11,0,0,0,0,191.666
13,1697054309571,4,2,0.06,0,1,0,22,188.465
14,1697054309571,4,3,0.34,1,0,0,0,0.0
15,1697054309571,4,4,0.22,0,1,0,19,191.666
16,1697054309426,5,1,0.21,1,0,0,0,0.0
17,1697054309426,5,2,0.25,1,1,1,22,0.0
18,1697054309426,5,4,0.41,0,1,0,28,11.806
19,1697054309481,6,2,0.41,1,1,1,17,0.0
20,1697054309481,6,4,0.41,0,0,0,25,5.402
21,1697054309539,7,2,0.04,0,1,0,20,23.009
22,1697054309539,7,4,0.48,0,0,0,20,49.116
23,1697054309426,8,2,8.0,0,1,1,21,34.614
24,1697054309426,8,4,0.0,0,1,0,29,70.624
25,1697054309426,8,1,1.0,0,0,0,0,34.614
26,1697054309420,9,2,0.23,1,1,1,18,0.0
27,1697054309420,9,4,0.16,0,0,0,20,9.304
28,1697054309431,10,2,0.33,1,1,1,0,0.0
29,1697054309431,10,4,0.39,0,0,0,20,8.705
30,1697054309610,11,1,0.29,0,0,0,0,20.107
31,1697054309610,11,2,0.16,0,0,1,20,19.107
32,1697054309610,11,3,0.12,0,0,0,0,2.1
33,1697054309610,11,4,0.35,0,0,0,20,1.199
34,1697054309610,11,5,0.37,0,0,0,0,20.107
35,1697054309610,11,6,0.03,0,0,1,20,20.107
36,1697054309736,1,2,0.15,1,0,1,23,0.0
37,1697054309736,1,7,0.37,0,0,0,0,7.203
38,1697054309736,1,6,0.36,1,0,1,0,0.0
39,1697054309736,1,1,0.14,1,0,0,0,0.0
40,1697054309685,2,1,0.42,0,0,0,0,34.813
41,1697054309685,2,2,0.15,0,1,1,29,34.813
42,1697054309685,2,3,0.1,1,0,0,0,0.0
43,1697054309685,2,4,0.34,1,0,0,39,0.0
44,1697054309632,3,1,0.27,0,0,0,0,8.503
45,1697054309632,3,2,0.02,0,1,1,33,8.503
46,1697054309632,3,3,0.24,1,0,0,0,0.0
47,1697054309632,3,4,0.08,1,0,0,29,0.0
48,1697054309671,4,1,0.02,0,0,0,0,191.766
49,1697054309671,4,2,0.1,0,1,0,22,188.565
50,1697054309671,4,3,0.43,1,0,0,0,0.0
51,1697054309671,4,4,0.13,0,1,0,19,191.766
52,1697054309525,5,1,0.2,1,0,0,0,0.0
53,1697054309525,5,2,0.32,1,1,1,22,0.0
54,1697054309525,5,4,0.46,0,1,0,28,11.905
55,1697054309481,6,2,0.26,1,1,1,17,0.0
56,1697054309481,6,4,0.01,0,0,0,25,5.402
57,1697054309639,7,2,0.34,0,1,0,20,23.109
58,1697054309639,7,4,0.02,0,0,0,20,49.216
59,1697054309525,8,2,8.0,0,1,1,21,34.713
60,1697054309525,8,4,0.0,0,1,0,29,0.099
61,1697054309525,8,1,1.0,0,0,0,0,34.713
62,1697054309519,9,2,0.45,1,1,1,18,0.0
63,1697054309519,9,4,0.32,0,0,0,20,9.403
64,1697054309530,10,2,0.15,1,1,1,0,0.0
65,1697054309530,10,4,0.28,0,0,0,20,8.804
66,1697054309710,11,1,0.09,0,0,0,0,20.207
67,1697054309710,11,2,0.13,0,0,1,20,19.207
68,1697054309710,11,3,0.15,0,0,0,0,2.2
69,1697054309710,11,4,0.33,0,0,0,20,1.299
70,1697054309710,11,5,0.28,0,0,0,0,20.207
71,1697054309710,11,6,0.41,0,0,1,20,20.207
72,1697054309836,1,2,0.26,1,0,1,23,0.0
73,1697054309836,1,7,0.35,0,0,0,0,7.303
74,1697054309836,1,6,0.34,1,0,1,0,0.0
75,1697054309836,1,1,0.25,1,0,0,0,0.0
76,1697054309785,2,1,0.42,0,0,0,0,34.913
77,1697054309785,2,2,0.22,0,1,1,29,34.913
78,1697054309785,2,3,0.09,1,0,0,0,0.0
79,1697054309785,2,4,0.35,1,0,0,39,0.0
80,1697054309732,3,1,0.26,0,0,0,0,8.603
81,1697054309732,3,2,0.19,0,1,1,33,8.603
82,1697054309732,3,3,0.19,1,0,0,0,0.0
83,1697054309732,3,4,0.47,1,0,0,29,0.0
84,1697054309771,4,1,0.07,0,0,0,0,191.866
85,1697054309771,4,2,0.26,0,1,0,22,188.665
86,1697054309771,4,3,0.34,1,0,0,0,0.0
87,1697054309771,4,4,0.44,0,1,0,19,191.866
88,1697054309625,5,1,0.13,1,0,0,0,0.0
89,1697054309625,5,2,0.18,1,1,1,22,0.0
90,1697054309625,5,4,0.25,0,1,0,28,12.005
91,1697054309580,6,2,0.37,1,1,1,17,0.0
92,1697054309580,6,4,0.06,0,0,0,25,5.501
93,1697054309739,7,2,0.45,0,1,0,20,23.209
94,1697054309739,7,4,0.05,0,0,0,20,49.316
95,1697054309625,8,2,8.0,0,1,1,21,34.813
96,1697054309625,8,4,0.0,0,1,0,29,0.199
97,1697054309625,8,1,1.0,0,0,0,0,34.813
98,1697054309619,9,2,0.17,1,1,1,18,0.0
99,1697054309619,9,4,0.27,0,0,0,20,9.503
100,1697054309630,10,2,0.34,1,1,1,0,0.0
101,1697054309630,10,4,0.34,0,0,0,20,8.904
102,1697054309810,11,1,0.1,0,0,0,0,20.307
103,1697054309810,11,2,0.19,0,0,1,20,19.307
104,1697054309810,11,3,0.1,0,0,0,0,2.3
105,1697054309810,11,4,0.3,0,0,0,20,1.399
106,1697054309810,11,5,0.12,0,0,0,0,20.307
107,1697054309810,11,6,0.38,0,0,1,20,20.307
108,1697054309936,1,2,0.42,1,0,1,23,0.0
109,1697054309936,1,7,0.01,0,0,0,0,7.403
110,1697054309936,1,6,0.47,1,0,1,0,0.0
111,1697054309936,1,1,0.07,1,0,0,0,0.0
112,1697054309885,2,1,0.24,0,0,0,0,35.013
113,1697054309885,2,2,0.18,0,1,1,29,35.013
114,1697054309885,2,3,0.18,1,0,0,0,0.0
115,1697054309885,2,4,0.33,1,0,0,39,0.0
116,1697054309932,3,1,0.38,0,0,0,0,8.803
117,1697054309932,3,2,0.38,0,1,1,33,8.803
118,1697054309932,3,3,0.2,1,0,0,0,0.0
119,1697054309932,3,4,0.1,1,0,0,29,0.0
120,1697054309871,4,1,0.3,0,0,0,0,191.966
121,1697054309871,4,2,0.36,0,1,0,22,188.765
122,1697054309871,4,3,0.41,1,0,0,0,0.0
123,1697054309871,4,4,0.46,0,1,0,19,191.966
124,1697054309725,5,1,0.33,1,0,0,0,0.0
125,1697054309725,5,2,0.17,1,1,1,22,0.0
126,1697054309725,5,4,0.18,0,1,0,28,12.105
127,1697054309680,6,2,0.32,1,1,1,17,0.0
128,1697054309680,6,4,0.08,0,0,0,25,5.601
129,1697054309839,7,2,0.34,0,1,0,20,23.309
130,1697054309839,7,4,0.15,0,0,0,20,49.416
131,1697054309725,8,2,8.0,0,1,1,21,34.913
132,1697054309725,8,4,0.0,0,1,0,29,0.299
133,1697054309725,8,1,1.0,0,0,0,0,34.913
134,1697054309719,9,2,0.2,1,1,1,18,0.0
135,1697054309719,9,4,0.05,0,0,0,20,9.603
136,1697054309730,10,2,0.05,1,1,1,0,0.0
137,1697054309730,10,4,0.38,0,0,0,20,9.004
138,1697054309910,11,1,0.34,0,0,0,0,20.407
139,1697054309910,11,2,0.17,0,0,1,20,19.407
140,1697054309910,11,3,0.27,0,0,0,0,2.4
141,1697054309910,11,4,0.1,0,0,0,20,1.499
