,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697652715037.0,1,2,0.44,0,0,1,23,22.399
1,1697652715037.0,1,7,0.14,1,0,0,0,0.0
2,1697652715037.0,1,6,0.03,0,0,1,0,11.899
3,1697652715037.0,1,1,0.39,0,0,0,0,11.899
4,1697652713172.0,2,1,0.03,0,0,0,0,12.698
5,1697652713172.0,2,2,0.43,0,1,1,29,20.999
6,1697652713172.0,2,3,0.06,0,0,0,0,4.698
7,1697652713172.0,2,4,0.0,1,0,0,39,0.0
8,1697652713879.0,3,1,0.08,0,0,0,0,12.899
9,1697652713879.0,3,2,0.43,0,1,1,31,23.398
10,1697652713879.0,3,3,0.42,0,0,0,0,2.499
11,1697652713879.0,3,4,0.1,0,0,0,26,58.291
12,1697652714433.0,4,1,2.0,0,0,0,0,12.4
13,1697652714433.0,4,2,10.0,1,1,0,26,0.0
14,1697652714433.0,4,3,0.0,0,0,0,0,24.399
15,1697652714433.0,4,4,5.0,0,1,1,22,34.198
16,1697652713115.0,5,1,1.0,0,0,0,0,65.79
17,1697652713115.0,5,2,1.0,1,1,1,19,0.0
18,1697652713115.0,5,4,2.0,0,0,0,23,19.3
19,1697652715076.0,6,2,0.37,0,1,1,17,12.599
20,1697652715076.0,6,4,0.38,1,0,0,25,0.0
21,1697652714427.0,7,2,0.42,1,1,0,20,0.0
22,1697652714427.0,7,4,0.46,0,0,0,20,21.7
23,1697652715064.0,8,2,0.07,0,1,1,21,22.799
24,1697652715064.0,8,4,0.16,1,1,0,29,0.0
25,1697652715064.0,8,1,0.47,0,0,0,0,22.799
26,1697652714382.0,9,2,0.01,1,1,1,18,0.0
27,1697652714382.0,9,4,0.19,0,0,0,20,0.0
28,1697652715090.0,10,2,0.3,1,1,1,0,0.0
29,1697652715090.0,10,4,0.16,0,0,0,20,0.0
30,1697652713085.0,11,1,0.33,0,0,0,0,17.799
31,1697652713085.0,11,2,0.08,0,0,1,20,17.799
32,1697652713085.0,11,3,0.18,0,0,0,0,10.1
33,1697652713085.0,11,4,0.05,0,0,0,20,17.799
34,1697652713085.0,11,5,0.04,0,0,0,0,17.799
35,1697652713085.0,11,6,0.18,1,0,1,20,0.0
36,1697652715137.0,1,2,0.04,0,0,1,23,22.499
37,1697652715137.0,1,7,0.19,1,0,0,0,0.0
38,1697652715137.0,1,6,0.08,0,0,1,0,11.999
39,1697652715137.0,1,1,0.43,0,0,0,0,11.999
40,1697652713272.0,2,1,0.39,0,0,0,0,12.798
41,1697652713272.0,2,2,0.14,0,1,1,29,21.099
42,1697652713272.0,2,3,0.1,0,0,0,0,4.798
43,1697652713272.0,2,4,0.03,1,0,0,39,0.0
44,1697652713979.0,3,1,0.08,0,0,0,0,12.999
45,1697652713979.0,3,2,0.07,0,1,1,31,23.498
46,1697652713979.0,3,3,0.05,0,0,0,0,2.599
47,1697652713979.0,3,4,0.46,1,0,0,26,0.0
48,1697652714532.0,4,1,2.0,0,0,0,0,12.499
49,1697652714532.0,4,2,11.0,1,1,0,26,0.0
