,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697133411276.0,1,2,0.41,0,0,1,23,26.309
1,1697133411276.0,1,7,0.43,0,0,0,0,9.703
2,1697133411276.0,1,6,0.25,0,0,1,0,26.309
3,1697133411276.0,1,1,0.1,0,0,0,0,26.309
4,1697133409254.0,2,1,0.36,0,0,0,0,237.815
5,1697133409254.0,2,2,0.19,0,1,1,29,237.815
6,1697133409254.0,2,3,0.08,1,0,0,0,0.0
7,1697133409254.0,2,4,0.06,0,0,0,39,234.516
8,1697133409254.0,3,1,0.24,0,0,0,0,8.202
9,1697133409254.0,3,2,0.48,0,1,1,33,8.202
10,1697133409254.0,3,3,0.0,1,0,0,0,0.0
11,1697133409254.0,3,4,0.21,1,0,0,29,0.0
12,1697133411226.0,4,1,0.32,0,0,0,0,26.908
13,1697133411226.0,4,2,0.35,0,1,0,22,27.208
14,1697133411226.0,4,3,0.11,1,0,0,0,0.0
15,1697133411226.0,4,4,0.03,1,1,0,19,0.0
16,1697133411055.0,5,1,0.12,0,0,0,0,8.503
17,1697133411055.0,5,2,0.41,0,1,1,22,8.503
18,1697133411055.0,5,4,0.06,1,1,0,28,0.0
19,1697133411049.0,6,2,0.0,1,1,1,17,0.0
20,1697133411049.0,6,4,0.46,0,0,0,25,7.902
21,1697133411230.0,7,2,2.0,1,1,0,20,0.0
22,1697133411230.0,7,4,1.0,0,0,0,20,10.703
23,1697133410996.0,8,2,3.0,1,1,1,21,0.0
24,1697133410996.0,8,4,2.0,0,1,0,29,26.908
25,1697133410996.0,8,1,1.0,1,0,0,0,0.0
26,1697133411102.0,9,2,3.0,1,1,1,18,0.0
27,1697133411102.0,9,4,0.0,0,0,0,20,237.815
28,1697133411133.0,10,2,0.43,0,1,1,0,8.902
29,1697133411133.0,10,4,0.33,1,0,0,20,0.0
30,1697133409262.0,11,1,0.18,0,0,0,0,229.916
31,1697133409262.0,11,2,0.1,0,0,1,20,237.815
32,1697133409262.0,11,3,0.21,1,0,0,0,0.0
33,1697133409262.0,11,4,0.28,1,0,0,20,0.0
34,1697133409262.0,11,5,0.35,0,0,0,0,237.815
