2,0.11,1,2023-10-20 14:59:33.995089,31.70000000000018
7,0.49,1,2023-10-20 14:59:33.995089,12.099999999999973
6,0.02,1,2023-10-20 14:59:33.995089,17.099999999999973
1,0.31,1,2023-10-20 14:59:33.995089,69.00000000000036
1,0.23,2,2023-10-20 14:59:33.995089,155.59999999999545
2,0.0,2,2023-10-20 14:59:33.995089,30.20000000000016
3,0.06,2,2023-10-20 14:59:33.995089,83.19999999999955
4,0.18,2,2023-10-20 14:59:33.995089,-0.10000000000000003
1,1,3,2023-10-20 14:59:37.029607,0.1
2,8,3,2023-10-20 14:59:37.029607,11.999999999999973
3,0,3,2023-10-20 14:59:37.029607,0.0
4,5,3,2023-10-20 14:59:37.029607,39.60000000000029
1,1,4,2023-10-20 14:59:37.038447,1.6000000000000003
2,11,4,2023-10-20 14:59:37.038447,29.700000000000152
3,5,4,2023-10-20 14:59:37.038447,83.39999999999954
4,8,4,2023-10-20 14:59:37.038447,81.39999999999965
1,2,5,2023-10-20 14:59:37.046437,0.1
2,4,5,2023-10-20 14:59:37.046437,86.79999999999934
4,5,5,2023-10-20 14:59:37.046437,50.50000000000045
2,8,6,2023-10-20 14:59:37.054509,102.19999999999847
4,0,6,2023-10-20 14:59:37.054509,0.0
2,0.43,7,2023-10-20 14:59:34.031095,30.600000000000165
4,0.44,7,2023-10-20 14:59:34.031095,35.40000000000023
2,0.13,8,2023-10-20 14:59:34.033096,64.7000000000006
4,0.31,8,2023-10-20 14:59:34.033096,0.20000000000000004
1,0.02,8,2023-10-20 14:59:34.033096,43.200000000000344
2,0.39,9,2023-10-20 14:59:34.034093,14.099999999999966
4,0.14,9,2023-10-20 14:59:34.034093,19.400000000000006
2,0.3,10,2023-10-20 14:59:34.036100,30.700000000000166
4,0.3,10,2023-10-20 14:59:34.036100,8.699999999999985
1,0.23,11,2023-10-20 14:59:34.038096,178.59999999999414
2,0.25,11,2023-10-20 14:59:34.038096,-0.8999999999999999
3,0.5,11,2023-10-20 14:59:34.038096,25.900000000000098
4,0.42,11,2023-10-20 14:59:34.038096,178.59999999999414
5,0.44,11,2023-10-20 14:59:34.038096,178.59999999999414
6,0.1,11,2023-10-20 14:59:34.038096,2.7755575615628914e-17
2,0.18,1,2023-10-20 14:59:34.132130,31.800000000000182
7,0.39,1,2023-10-20 14:59:34.132130,12.199999999999973
6,0.28,1,2023-10-20 14:59:34.132130,17.199999999999974
1,0.07,1,2023-10-20 14:59:34.132130,68.90000000000036
1,0.4,2,2023-10-20 14:59:34.133125,155.69999999999544
2,0.21,2,2023-10-20 14:59:34.133125,30.30000000000016
3,0.2,2,2023-10-20 14:59:34.133125,83.29999999999954
4,0.35,2,2023-10-20 14:59:34.133125,-2.7755575615628914e-17
1,1,3,2023-10-20 14:59:37.166780,0.2
2,8,3,2023-10-20 14:59:37.166780,12.099999999999973
3,0,3,2023-10-20 14:59:37.166780,0.0
4,5,3,2023-10-20 14:59:37.166780,39.700000000000294
1,1,4,2023-10-20 14:59:37.176329,1.7000000000000004
2,11,4,2023-10-20 14:59:37.176329,29.800000000000153
3,5,4,2023-10-20 14:59:37.176329,83.49999999999953
4,9,4,2023-10-20 14:59:37.176329,81.49999999999964
1,2,5,2023-10-20 14:59:37.187222,0.2
2,4,5,2023-10-20 14:59:37.187222,86.89999999999934
4,5,5,2023-10-20 14:59:37.187222,50.60000000000045
2,8,6,2023-10-20 14:59:37.195320,102.29999999999846
4,0,6,2023-10-20 14:59:37.195320,0.0
2,0.43,7,2023-10-20 14:59:34.171413,30.700000000000166
4,0.17,7,2023-10-20 14:59:34.171413,35.500000000000234
2,0.24,8,2023-10-20 14:59:34.173410,64.8000000000006
4,0.44,8,2023-10-20 14:59:34.173410,0.30000000000000004
1,0.49,8,2023-10-20 14:59:34.173410,43.300000000000345
2,0.44,9,2023-10-20 14:59:34.174412,14.199999999999966
4,0.22,9,2023-10-20 14:59:34.174412,19.500000000000007
2,0.22,10,2023-10-20 14:59:34.176414,30.600000000000165
4,0.12,10,2023-10-20 14:59:34.176414,8.799999999999985
1,0.17,11,2023-10-20 14:59:34.178412,178.69999999999413
2,0.36,11,2023-10-20 14:59:34.178412,-0.7999999999999999
3,0.45,11,2023-10-20 14:59:34.178412,26.0000000000001
4,0.21,11,2023-10-20 14:59:34.178412,178.69999999999413
5,0.22,11,2023-10-20 14:59:34.178412,178.69999999999413
6,0.37,11,2023-10-20 14:59:34.178412,0.10000000000000003
2,0.15,1,2023-10-20 14:59:34.274408,31.900000000000183
7,0.46,1,2023-10-20 14:59:34.274408,12.299999999999972
6,0.26,1,2023-10-20 14:59:34.274408,17.099999999999973
1,0.49,1,2023-10-20 14:59:34.274408,69.00000000000036
1,0.26,2,2023-10-20 14:59:34.274408,155.79999999999544
2,0.01,2,2023-10-20 14:59:34.274408,30.400000000000162
3,0.05,2,2023-10-20 14:59:34.274408,83.39999999999954
4,0.28,2,2023-10-20 14:59:34.274408,-0.10000000000000003
1,1,3,2023-10-20 14:59:37.306849,0.30000000000000004
2,8,3,2023-10-20 14:59:37.306849,12.199999999999973
3,0,3,2023-10-20 14:59:37.306849,0.0
4,5,3,2023-10-20 14:59:37.306849,39.800000000000296
1,1,4,2023-10-20 14:59:37.314479,1.8000000000000005
2,11,4,2023-10-20 14:59:37.314479,29.900000000000155
3,5,4,2023-10-20 14:59:37.314479,83.59999999999953
4,9,4,2023-10-20 14:59:37.314479,81.59999999999964
1,2,5,2023-10-20 14:59:37.323057,0.30000000000000004
2,4,5,2023-10-20 14:59:37.323057,86.99999999999933
4,5,5,2023-10-20 14:59:37.323057,50.70000000000045
2,8,6,2023-10-20 14:59:37.334736,102.39999999999846
4,0,6,2023-10-20 14:59:37.334736,0.0
2,0.33,7,2023-10-20 14:59:34.312421,30.600000000000165
4,0.2,7,2023-10-20 14:59:34.312421,35.600000000000236
2,0.31,8,2023-10-20 14:59:34.313416,64.90000000000059
4,0.07,8,2023-10-20 14:59:34.313416,0.20000000000000004
1,0.39,8,2023-10-20 14:59:34.313416,43.40000000000035
2,0.43,9,2023-10-20 14:59:34.315417,14.299999999999965
4,0.43,9,2023-10-20 14:59:34.315417,19.60000000000001
2,0.3,10,2023-10-20 14:59:34.317417,30.700000000000166
4,0.34,10,2023-10-20 14:59:34.317417,8.899999999999984
1,0.26,11,2023-10-20 14:59:34.319415,178.79999999999413
2,0.06,11,2023-10-20 14:59:34.319415,-0.8999999999999999
3,0.2,11,2023-10-20 14:59:34.319415,26.1000000000001
4,0.03,11,2023-10-20 14:59:34.319415,178.79999999999413
5,0.23,11,2023-10-20 14:59:34.319415,178.79999999999413
6,0.3,11,2023-10-20 14:59:34.319415,2.7755575615628914e-17
2,0.04,1,2023-10-20 14:59:34.406846,32.000000000000185
7,0.26,1,2023-10-20 14:59:34.406846,12.399999999999972
6,0.25,1,2023-10-20 14:59:34.406846,16.99999999999997
1,0.17,1,2023-10-20 14:59:34.406846,68.90000000000036
1,0.32,2,2023-10-20 14:59:34.407851,155.89999999999543
2,0.09,2,2023-10-20 14:59:34.407851,30.500000000000163
3,0.32,2,2023-10-20 14:59:34.407851,83.49999999999953
4,0.1,2,2023-10-20 14:59:34.407851,-0.20000000000000004
1,1,3,2023-10-20 14:59:37.440927,0.4
2,8,3,2023-10-20 14:59:37.440927,12.299999999999972
3,0,3,2023-10-20 14:59:37.440927,0.0
4,4,3,2023-10-20 14:59:37.440927,39.700000000000294
1,1,4,2023-10-20 14:59:37.448274,1.9000000000000006
2,11,4,2023-10-20 14:59:37.448274,30.000000000000156
3,5,4,2023-10-20 14:59:37.448274,83.69999999999952
4,9,4,2023-10-20 14:59:37.448274,81.69999999999963
1,2,5,2023-10-20 14:59:37.455584,0.4
2,4,5,2023-10-20 14:59:37.455584,87.09999999999933
4,5,5,2023-10-20 14:59:37.455584,50.80000000000045
2,8,6,2023-10-20 14:59:37.462292,102.49999999999845
4,0,6,2023-10-20 14:59:37.462292,0.0
2,0.39,7,2023-10-20 14:59:34.437849,30.700000000000166
4,0.07,7,2023-10-20 14:59:34.437849,35.70000000000024
2,0.16,8,2023-10-20 14:59:34.438864,65.00000000000058
4,0.05,8,2023-10-20 14:59:34.438864,0.10000000000000003
1,0.48,8,2023-10-20 14:59:34.438864,43.50000000000035
2,0.31,9,2023-10-20 14:59:34.440849,14.399999999999965
4,0.28,9,2023-10-20 14:59:34.440849,19.70000000000001
2,0.35,10,2023-10-20 14:59:34.442849,30.800000000000168
4,0.25,10,2023-10-20 14:59:34.442849,8.999999999999984
1,0.28,11,2023-10-20 14:59:34.443851,178.89999999999412
2,0.4,11,2023-10-20 14:59:34.443851,-0.7999999999999999
3,0.12,11,2023-10-20 14:59:34.443851,26.200000000000102
4,0.14,11,2023-10-20 14:59:34.443851,178.89999999999412
5,0.37,11,2023-10-20 14:59:34.443851,178.89999999999412
6,0.15,11,2023-10-20 14:59:34.443851,-0.09999999999999998
2,0.05,1,2023-10-20 14:59:34.535847,32.100000000000186
7,0.48,1,2023-10-20 14:59:34.535847,12.499999999999972
6,0.09,1,2023-10-20 14:59:34.536847,16.89999999999997
1,0.39,1,2023-10-20 14:59:34.536847,69.00000000000036
1,0.21,2,2023-10-20 14:59:34.536847,155.99999999999542
2,0.07,2,2023-10-20 14:59:34.536847,30.600000000000165
3,0.42,2,2023-10-20 14:59:34.536847,83.59999999999953
4,0.07,2,2023-10-20 14:59:34.536847,-0.30000000000000004
1,1,3,2023-10-20 14:59:37.569426,0.5
