,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697215572906.0,1,2,0.31,0,0,1,23,33.405
1,1697215572906.0,1,7,0.24,0,0,0,0,16.9
2,1697215572906.0,1,6,0.48,0,0,1,0,33.405
3,1697215572906.0,1,1,0.25,0,0,0,0,33.405
4,1697215572794.0,2,1,0.08,0,0,0,0,67.416
5,1697215572794.0,2,2,0.16,0,1,1,29,64.216
6,1697215572794.0,2,3,0.39,1,0,0,0,0.0
7,1697215572794.0,2,4,0.03,0,0,0,39,67.416
8,1697215572843.0,3,1,0.07,0,0,0,0,45.01
9,1697215572843.0,3,2,0.12,0,1,1,31,7.398
10,1697215572843.0,3,3,0.08,0,0,0,0,67.516
11,1697215572843.0,3,4,0.12,0,0,0,26,55.213
12,1697215572825.0,4,1,2.0,0,0,0,0,57.514
13,1697215572825.0,4,2,1.0,0,1,0,26,67.415
14,1697215572825.0,4,3,1.0,0,0,0,0,67.415
15,1697215572825.0,4,4,5.0,0,1,1,22,29.404
16,1697215572069.0,5,1,0.26,1,0,0,0,0.0
17,1697215572069.0,5,2,0.17,1,1,1,19,0.0
18,1697215572069.0,5,4,0.36,0,0,0,23,4.299
19,1697215572796.0,6,2,0.48,0,1,1,17,9.999
20,1697215572796.0,6,4,0.23,1,0,0,25,0.0
21,1697215572886.0,7,2,0.37,0,1,0,20,43.51
22,1697215572886.0,7,4,0.13,0,0,0,20,23.402
23,1697215572843.0,8,2,0.01,1,1,1,21,0.0
24,1697215572843.0,8,4,0.26,0,1,0,29,28.404
25,1697215572843.0,8,1,0.37,1,0,0,0,0.0
26,1697215572831.0,9,2,0.12,0,1,1,18,8.699
27,1697215572831.0,9,4,0.05,1,0,0,20,0.0
28,1697215572894.0,10,2,0.18,1,1,1,0,0.0
29,1697215572894.0,10,4,0.24,0,0,0,20,7.699
30,1697215572796.0,11,1,0.46,0,0,0,0,1.0
31,1697215572796.0,11,2,0.37,0,0,1,20,52.812
32,1697215572796.0,11,3,0.06,0,0,0,0,11.699
33,1697215572796.0,11,4,0.44,0,0,0,20,10.799
34,1697215572796.0,11,5,0.11,0,0,0,0,67.416
35,1697215572796.0,11,6,0.08,1,0,1,20,0.0
36,1697215573006.0,1,2,0.39,0,0,1,23,33.505
37,1697215573006.0,1,7,0.4,0,0,0,0,17.0
38,1697215573006.0,1,6,0.46,0,0,1,0,33.505
39,1697215573006.0,1,1,0.04,0,0,0,0,33.505
40,1697215572994.0,2,1,0.01,0,0,0,0,67.616
41,1697215572994.0,2,2,0.18,0,1,1,29,64.416
42,1697215572994.0,2,3,0.18,1,0,0,0,0.0
43,1697215572994.0,2,4,0.46,0,0,0,39,67.616
44,1697215572943.0,3,1,0.06,0,0,0,0,45.11
45,1697215572943.0,3,2,0.19,0,1,1,31,7.498
46,1697215572943.0,3,3,0.11,0,0,0,0,67.616
47,1697215572943.0,3,4,0.14,0,0,0,26,55.313
48,1697215573024.0,4,1,2.0,0,0,0,0,57.713
