2,2,2,2,2,1,2023-10-11 14:20:53.604000
2,2,2,2,2,2023-10-11 14:21:40.912000
2,2,2,3,2023-10-11 14:22:57.396000
2,2,4,2023-10-11 14:24:15.178000
2,5,2023-10-11 14:25:01.084000
3,3,3,3,3,1,2023-10-11 14:20:06.752000
3,3,3,3,3,2,2023-10-11 14:20:43.946000
3,3,3,3,3,2023-10-11 14:21:33.353000
3,3,3,4,2023-10-11 14:22:23.242000
3,3,3,5,2023-10-11 14:23:12.736000
3,6,2023-10-11 14:24:23.120000
6,6,6,6,6,1,2023-10-11 14:20:06.527000
6,6,6,6,6,2,2023-10-11 14:20:28.222000
6,6,6,6,6,3,2023-10-11 14:21:05.322000
6,6,6,6,4,2023-10-11 14:21:42.929000
6,6,6,5,2023-10-11 14:22:20.718000
6,6,6,6,2023-10-11 14:22:58.012000
6,6,7,2023-10-11 14:23:34.804000
6,6,8,2023-10-11 14:24:11.895000
6,9,2023-10-11 14:24:48.698000
7,7,7,7,7,1,2023-10-11 14:20:06.762000
7,7,7,7,7,2,2023-10-11 14:20:32.657000
7,7,7,7,3,2023-10-11 14:21:19.260000
7,7,7,7,4,2023-10-11 14:22:06.558000
7,7,7,5,2023-10-11 14:22:54.148000
7,7,6,2023-10-11 14:23:41.138000
7,7,2023-10-11 14:24:27.630000
7,8,2023-10-11 14:25:15.441000
8,8,8,8,8,1,2023-10-11 14:20:06.555000
8,8,8,8,8,2,2023-10-11 14:20:32.550000
8,8,8,8,3,2023-10-11 14:21:33.956000
8,8,8,4,2023-10-11 14:22:35.142000
8,8,5,2023-10-11 14:23:36.632000
8,6,2023-10-11 14:24:37.624000
9,9,9,9,9,1,2023-10-11 14:20:06.551000
9,9,9,9,2,2023-10-11 14:21:41.653000
9,9,3,2023-10-11 14:23:41.627000
10,10,10,10,10,1,2023-10-11 14:20:06.593000
10,10,10,10,10,2,2023-10-11 14:20:21.890000
10,10,10,10,10,3,2023-10-11 14:20:52.887000
10,10,10,10,4,2023-10-11 14:21:23.192000
10,10,10,10,5,2023-10-11 14:21:53.293000
10,10,10,6,2023-10-11 14:22:23.383000
10,10,10,7,2023-10-11 14:22:53.778000
10,10,8,2023-10-11 14:23:25.572000
10,10,9,2023-10-11 14:23:55.864000
10,10,2023-10-11 14:24:25.960000
10,11,2023-10-11 14:24:56.165000
11,11,11,11,11,1,2023-10-11 14:20:31.935000
11,11,11,11,11,2,2023-10-11 14:21:04.235000
11,11,11,11,3,2023-10-11 14:21:36.141000
11,11,11,11,4,2023-10-11 14:22:09.035000
11,11,11,5,2023-10-11 14:22:41.126000
11,11,11,6,2023-10-11 14:23:14.023000
11,11,7,2023-10-11 14:23:46.614000
11,8,2023-10-11 14:24:19.107000
11,9,2023-10-11 14:24:51.612000
