1,1,1,2023-10-20 13:53:20.032000
1,2,2023-10-20 13:54:35.127000
2,2,1,2023-10-20 13:53:32.035000
2,2,2023-10-20 13:54:41.430000
3,3,3,1,2023-10-20 13:52:37.120000
3,3,3,2,2023-10-20 13:53:14.634000
4,4,4,1,2023-10-20 13:52:28.390000
4,4,4,2,2023-10-20 13:53:01.304000
4,3,2023-10-20 13:54:50.707000
5,5,1,2023-10-20 13:53:19.855000
5,2,2023-10-20 13:55:04.855000
6,6,6,1,2023-10-20 13:53:03.483000
6,6,2,2023-10-20 13:53:58.989000
6,3,2023-10-20 13:54:58.785000
7,7,1,2023-10-20 13:53:19.445000
7,7,2,2023-10-20 13:54:06.745000
7,3,2023-10-20 13:54:53.342000
8,8,1,2023-10-20 13:53:53.463000
9,9,9,1,2023-10-20 13:53:04.412000
9,9,2,2023-10-20 13:53:41.218000
9,3,2023-10-20 13:54:17.913000
9,4,2023-10-20 13:54:54.013000
10,10,10,1,2023-10-20 13:52:56.969000
10,10,2,2023-10-20 13:53:27.877000
10,10,3,2023-10-20 13:53:57.878000
10,4,2023-10-20 13:54:28.771000
10,5,2023-10-20 13:55:00.974000
11,11,11,1,2023-10-20 13:52:55.399000
11,11,2,2023-10-20 13:53:39.109000
11,3,2023-10-20 13:54:25.802000
11,4,2023-10-20 13:55:07.607000
