,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697123369223.0,1,2,0.41,0,0,1,23,27.609
1,1697123369223.0,1,7,0.49,0,0,0,0,11.004
2,1697123369223.0,1,6,0.43,1,0,1,0,0.0
3,1697123369223.0,1,1,0.48,0,0,0,0,0.7
4,1697123369220.0,2,1,0.18,0,0,0,0,2.401
5,1697123369220.0,2,2,0.05,0,1,1,29,2.401
6,1697123369220.0,2,3,0.01,1,0,0,0,0.0
7,1697123369220.0,2,4,0.37,1,0,0,39,0.0
8,1697123369201.0,3,1,0.28,1,0,0,0,0.0
9,1697123369201.0,3,2,0.14,1,1,1,33,0.0
10,1697123369201.0,3,3,0.2,0,0,0,0,17.906
11,1697123369201.0,3,4,0.28,0,0,0,29,17.906
12,1697123369186.0,4,1,0.06,1,0,0,0,0.0
13,1697123369186.0,4,2,0.02,1,1,0,22,0.0
14,1697123369186.0,4,3,0.16,0,0,0,0,11.204
15,1697123369186.0,4,4,0.12,0,1,0,19,11.504
16,1697123368945.0,5,1,0.46,1,0,0,0,0.0
17,1697123368945.0,5,2,0.41,1,1,1,22,0.0
18,1697123368945.0,5,4,0.08,0,1,0,28,11.304
19,1697123369000.0,6,2,0.27,0,1,1,17,37.312
20,1697123369000.0,6,4,0.41,0,0,0,25,22.707
21,1697123369153.0,7,2,0.01,0,1,0,20,12.304
22,1697123369153.0,7,4,0.46,1,0,0,20,0.0
23,1697123369014.0,8,2,4.0,0,1,1,21,34.311
24,1697123369014.0,8,4,0.0,0,1,0,29,70.326
25,1697123369014.0,8,1,0.0,0,0,0,0,34.311
26,1697123369011.0,9,2,0.49,0,1,1,18,36.812
27,1697123369011.0,9,4,0.46,0,0,0,20,22.607
28,1697123369016.0,10,2,0.5,1,1,1,0,0.0
29,1697123369016.0,10,4,0.36,0,0,0,20,8.904
30,1697123369214.0,11,1,0.4,0,0,0,0,8.703
31,1697123369214.0,11,2,0.39,0,0,1,20,33.911
32,1697123369214.0,11,3,0.03,1,0,0,0,0.0
33,1697123369214.0,11,4,0.23,1,0,0,20,0.0
34,1697123369214.0,11,5,0.29,0,0,0,0,35.011
35,1697123369214.0,11,6,0.18,0,0,1,20,8.703
36,1697123369323.0,1,2,0.07,0,0,1,23,27.709
37,1697123369323.0,1,7,0.07,0,0,0,0,11.104
38,1697123369323.0,1,6,0.02,1,0,1,0,0.0
39,1697123369323.0,1,1,0.09,0,0,0,0,0.8
40,1697123369320.0,2,1,0.15,0,0,0,0,2.501
41,1697123369320.0,2,2,0.11,0,1,1,29,2.501
42,1697123369320.0,2,3,0.17,1,0,0,0,0.0
43,1697123369320.0,2,4,0.34,1,0,0,39,0.0
44,1697123369301.0,3,1,0.19,1,0,0,0,0.0
45,1697123369301.0,3,2,0.24,1,1,1,33,0.0
46,1697123369301.0,3,3,0.03,0,0,0,0,18.006
47,1697123369301.0,3,4,0.16,0,0,0,29,18.006
48,1697123369286.0,4,1,0.35,1,0,0,0,0.0
49,1697123369286.0,4,2,0.42,1,1,0,22,0.0
50,1697123369286.0,4,3,0.17,0,0,0,0,11.304
51,1697123369286.0,4,4,0.2,0,1,0,19,11.604
52,1697123369045.0,5,1,0.28,1,0,0,0,0.0
53,1697123369045.0,5,2,0.41,1,1,1,22,0.0
54,1697123369045.0,5,4,0.38,0,1,0,28,11.404
55,1697123369100.0,6,2,0.38,0,1,1,17,0.1
56,1697123369100.0,6,4,0.04,0,0,0,25,22.807
57,1697123369253.0,7,2,0.15,0,1,0,20,12.404
58,1697123369253.0,7,4,0.19,1,0,0,20,0.0
59,1697123369114.0,8,2,4.0,0,1,1,21,34.411
60,1697123369114.0,8,4,0.0,0,1,0,29,0.1
61,1697123369114.0,8,1,1.0,0,0,0,0,34.411
62,1697123369111.0,9,2,0.47,0,1,1,18,36.912
63,1697123369111.0,9,4,0.26,0,0,0,20,22.707
64,1697123369116.0,10,2,0.47,1,1,1,0,0.0
65,1697123369116.0,10,4,0.38,0,0,0,20,9.004
66,1697123369314.0,11,1,0.09,0,0,0,0,8.803
67,1697123369314.0,11,2,0.07,0,0,1,20,34.011
68,1697123369314.0,11,3,0.0,1,0,0,0,0.0
69,1697123369314.0,11,4,0.02,1,0,0,20,0.0
70,1697123369314.0,11,5,0.16,0,0,0,0,35.111
71,1697123369314.0,11,6,0.04,0,0,1,20,8.803
72,1697123369424.0,1,2,0.04,0,0,1,23,27.81
73,1697123369424.0,1,7,0.23,0,0,0,0,11.205
74,1697123369424.0,1,6,0.1,1,0,1,0,0.0
75,1697123369424.0,1,1,0.23,0,0,0,0,0.901
76,1697123369421.0,2,1,0.1,0,0,0,0,2.602
77,1697123369421.0,2,2,0.3,0,1,1,29,2.602
78,1697123369421.0,2,3,0.18,1,0,0,0,0.0
79,1697123369421.0,2,4,0.07,1,0,0,39,0.0
80,1697123369401.0,3,1,0.1,1,0,0,0,0.0
81,1697123369401.0,3,2,0.31,1,1,1,33,0.0
82,1697123369401.0,3,3,0.01,0,0,0,0,18.106
83,1697123369401.0,3,4,0.0,0,0,0,29,18.106
84,1697123369386.0,4,1,0.17,1,0,0,0,0.0
85,1697123369386.0,4,2,0.38,1,1,0,22,0.0
86,1697123369386.0,4,3,0.2,0,0,0,0,11.404
87,1697123369386.0,4,4,0.42,0,1,0,19,11.704
88,1697123369145.0,5,1,0.5,1,0,0,0,0.0
89,1697123369145.0,5,2,0.26,1,1,1,22,0.0
90,1697123369145.0,5,4,0.15,0,1,0,28,11.504
91,1697123369200.0,6,2,0.05,0,1,1,17,0.2
92,1697123369200.0,6,4,0.26,0,0,0,25,22.907
93,1697123369353.0,7,2,0.32,0,1,0,20,12.504
94,1697123369353.0,7,4,0.26,1,0,0,20,0.0
95,1697123369214.0,8,2,4.0,0,1,1,21,34.511
96,1697123369214.0,8,4,0.0,0,1,0,29,0.2
97,1697123369214.0,8,1,1.0,0,0,0,0,34.511
98,1697123369211.0,9,2,0.2,0,1,1,18,37.012
99,1697123369211.0,9,4,0.35,0,0,0,20,22.807
100,1697123369216.0,10,2,0.29,1,1,1,0,0.0
101,1697123369216.0,10,4,0.23,0,0,0,20,9.104
102,1697123369415.0,11,1,0.37,0,0,0,0,8.904
103,1697123369415.0,11,2,0.21,0,0,1,20,34.112
104,1697123369415.0,11,3,0.15,1,0,0,0,0.0
105,1697123369415.0,11,4,0.28,1,0,0,20,0.0
106,1697123369415.0,11,5,0.06,0,0,0,0,35.212
107,1697123369415.0,11,6,0.24,0,0,1,20,8.904
108,1697123369523.0,1,2,0.5,0,0,1,23,27.909
109,1697123369523.0,1,7,0.48,0,0,0,0,11.304
110,1697123369523.0,1,6,0.41,1,0,1,0,0.0
111,1697123369523.0,1,1,0.42,0,0,0,0,1.0
112,1697123369520.0,2,1,0.29,0,0,0,0,2.701
113,1697123369520.0,2,2,0.5,0,1,1,29,2.701
114,1697123369520.0,2,3,0.28,1,0,0,0,0.0
115,1697123369520.0,2,4,0.03,1,0,0,39,0.0
116,1697123369502.0,3,1,0.1,1,0,0,0,0.0
117,1697123369502.0,3,2,0.03,1,1,1,33,0.0
118,1697123369502.0,3,3,0.09,0,0,0,0,18.207
119,1697123369502.0,3,4,0.12,0,0,0,29,18.207
120,1697123369487.0,4,1,0.02,1,0,0,0,0.0
121,1697123369487.0,4,2,0.43,1,1,0,22,0.0
122,1697123369487.0,4,3,0.11,0,0,0,0,11.505
123,1697123369487.0,4,4,0.36,0,1,0,19,11.805
124,1697123369245.0,5,1,0.2,1,0,0,0,0.0
125,1697123369245.0,5,2,0.49,1,1,1,22,0.0
126,1697123369245.0,5,4,0.11,0,1,0,28,11.604
127,1697123369300.0,6,2,0.42,0,1,1,17,0.3
128,1697123369300.0,6,4,0.47,0,0,0,25,23.007
129,1697123369454.0,7,2,0.18,0,1,0,20,12.605
130,1697123369454.0,7,4,0.05,1,0,0,20,0.0
131,1697123369314.0,8,2,4.0,0,1,1,21,34.611
132,1697123369314.0,8,4,0.0,0,1,0,29,0.3
133,1697123369314.0,8,1,1.0,0,0,0,0,34.611
134,1697123369311.0,9,2,0.26,0,1,1,18,37.112
135,1697123369311.0,9,4,0.35,0,0,0,20,22.907
136,1697123369316.0,10,2,0.07,1,1,1,0,0.0
137,1697123369316.0,10,4,0.18,0,0,0,20,9.204
138,1697123369514.0,11,1,0.35,0,0,0,0,9.003
139,1697123369514.0,11,2,0.4,0,0,1,20,34.211
140,1697123369514.0,11,3,0.17,1,0,0,0,0.0
141,1697123369514.0,11,4,0.22,1,0,0,20,0.0
142,1697123369514.0,11,5,0.42,0,0,0,0,35.311
143,1697123369514.0,11,6,0.17,0,0,1,20,9.003
144,1697123369623.0,1,2,0.33,0,0,1,23,28.009
145,1697123369623.0,1,7,0.08,0,0,0,0,11.404
146,1697123369623.0,1,6,0.27,1,0,1,0,0.0
147,1697123369623.0,1,1,0.44,0,0,0,0,1.1
148,1697123369620.0,2,1,0.5,0,0,0,0,2.801
149,1697123369620.0,2,2,0.3,0,1,1,29,2.801
150,1697123369620.0,2,3,0.49,1,0,0,0,0.0
151,1697123369620.0,2,4,0.08,1,0,0,39,0.0
152,1697123369601.0,3,1,0.15,1,0,0,0,0.0
153,1697123369601.0,3,2,0.28,1,1,1,33,0.0
154,1697123369601.0,3,3,0.45,0,0,0,0,18.306
155,1697123369601.0,3,4,0.28,0,0,0,29,18.306
156,1697123369586.0,4,1,0.04,1,0,0,0,0.0
157,1697123369586.0,4,2,0.37,1,1,0,22,0.0
158,1697123369586.0,4,3,0.43,0,0,0,0,11.604
159,1697123369586.0,4,4,0.33,0,1,0,19,11.904
160,1697123369345.0,5,1,0.41,1,0,0,0,0.0
161,1697123369345.0,5,2,0.31,1,1,1,22,0.0
162,1697123369345.0,5,4,0.33,0,1,0,28,11.704
163,1697123369400.0,6,2,0.28,0,1,1,17,0.4
164,1697123369400.0,6,4,0.31,0,0,0,25,23.107
165,1697123369553.0,7,2,0.36,0,1,0,20,12.704
166,1697123369553.0,7,4,0.29,1,0,0,20,0.0
167,1697123369314.0,8,2,4.0,0,1,1,21,34.611
168,1697123369314.0,8,4,0.0,0,1,0,29,0.3
169,1697123369314.0,8,1,1.0,0,0,0,0,34.611
170,1697123369411.0,9,2,0.05,0,1,1,18,37.212
171,1697123369411.0,9,4,0.4,0,0,0,20,23.007
172,1697123369417.0,10,2,0.09,1,1,1,0,0.0
173,1697123369417.0,10,4,0.08,0,0,0,20,9.305
174,1697123369614.0,11,1,0.01,0,0,0,0,9.103
175,1697123369614.0,11,2,0.22,0,0,1,20,34.311
176,1697123369614.0,11,3,0.24,1,0,0,0,0.0
177,1697123369614.0,11,4,0.47,1,0,0,20,0.0
178,1697123369614.0,11,5,0.47,0,0,0,0,35.411
179,1697123369614.0,11,6,0.12,0,0,1,20,9.103
180,1697123369723.0,1,2,0.42,0,0,1,23,28.109
181,1697123369723.0,1,7,0.21,0,0,0,0,11.504
182,1697123369723.0,1,6,0.34,1,0,1,0,0.0
183,1697123369723.0,1,1,0.26,0,0,0,0,1.2
184,1697123369720.0,2,1,0.11,0,0,0,0,2.901
185,1697123369720.0,2,2,0.44,0,1,1,29,2.901
186,1697123369720.0,2,3,0.16,1,0,0,0,0.0
187,1697123369720.0,2,4,0.24,1,0,0,39,0.0
188,1697123369701.0,3,1,0.21,1,0,0,0,0.0
189,1697123369701.0,3,2,0.45,1,1,1,33,0.0
190,1697123369701.0,3,3,0.23,0,0,0,0,18.406
191,1697123369701.0,3,4,0.21,0,0,0,29,18.406
192,1697123369686.0,4,1,0.32,1,0,0,0,0.0
193,1697123369686.0,4,2,0.01,1,1,0,22,0.0
194,1697123369686.0,4,3,0.16,0,0,0,0,11.704
195,1697123369686.0,4,4,0.25,0,1,0,19,12.004
196,1697123369446.0,5,1,0.14,1,0,0,0,0.0
197,1697123369446.0,5,2,0.47,1,1,1,22,0.0
198,1697123369446.0,5,4,0.22,0,1,0,28,11.805
199,1697123369501.0,6,2,0.4,0,1,1,17,0.501
200,1697123369501.0,6,4,0.42,0,0,0,25,23.208
201,1697123369653.0,7,2,0.37,0,1,0,20,12.804
202,1697123369653.0,7,4,0.35,1,0,0,20,0.0
203,1697123369415.0,8,2,4.0,0,1,1,21,34.712
204,1697123369415.0,8,4,0.0,0,1,0,29,0.401
