,episode,time_sec,action,updated action
0,1,60.1,"1,0,0,0,1,1,1,0,1,1,1","0,0,0,0,0,0,0,0,0,0,0"
1,1,60.2,"1,0,0,1,1,0,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
2,1,60.3,"0,0,1,1,1,0,0,1,1,1,1","0,0,0,0,0,0,0,0,0,0,0"
3,1,60.4,"0,1,0,0,0,0,1,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
4,1,60.5,"0,1,0,1,0,1,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
5,1,60.6,"0,1,1,0,0,1,0,1,1,1,1","0,0,0,0,0,0,0,0,0,0,0"
6,1,60.7,"0,0,0,1,1,0,1,0,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
7,1,60.8,"0,1,0,0,0,1,1,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
8,1,60.9,"1,0,1,0,1,1,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
9,1,61.0,"1,1,0,0,1,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
10,1,61.1,"0,0,0,0,1,1,1,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
11,1,61.2,"0,0,1,0,1,1,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
12,1,61.3,"0,0,0,0,0,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
13,1,61.4,"0,0,1,1,1,1,1,1,1,0,1","0,0,0,0,0,0,1,0,0,0,0"
14,1,61.5,"0,0,0,0,0,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
15,1,61.6,"1,0,0,0,1,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
16,1,61.7,"0,1,0,0,0,0,1,0,1,1,0","0,0,0,0,0,0,1,0,0,0,0"
17,1,61.8,"1,0,0,1,0,1,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
18,1,61.9,"0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
19,1,62.0,"0,1,1,0,1,1,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
20,1,62.1,"0,0,1,0,0,1,1,0,1,0,1","0,0,1,0,0,0,1,0,0,0,0"
21,1,62.2,"1,0,0,1,0,1,0,0,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
22,1,62.3,"1,0,1,0,1,1,1,0,1,1,1","0,0,1,0,0,0,1,0,0,0,0"
23,1,62.4,"0,0,0,1,0,1,1,0,0,0,1","0,0,0,0,0,0,1,0,0,0,0"
24,1,62.5,"0,0,0,0,1,1,1,0,1,1,0","0,0,0,0,0,0,1,0,0,0,0"
25,1,62.6,"0,1,0,1,1,1,1,0,1,0,0","0,0,0,0,0,0,1,0,0,0,0"
26,1,62.7,"1,0,0,0,1,1,1,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0"
27,1,62.8,"0,0,0,0,1,0,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
28,1,62.9,"1,0,1,1,0,1,1,0,1,0,0","0,0,1,0,0,0,1,0,0,0,0"
29,1,63.0,"1,0,1,0,1,0,0,1,1,1,1","0,0,1,0,0,0,0,0,0,0,0"
30,1,63.1,"0,1,0,0,1,1,1,0,1,1,1","0,0,0,0,0,0,1,0,0,0,0"
31,1,63.2,"1,1,0,0,1,1,1,1,1,0,1","0,0,0,0,0,1,1,0,0,0,0"
32,1,63.3,"1,1,0,0,0,1,0,0,1,1,0","0,0,0,0,0,1,0,0,0,0,0"
33,1,63.4,"0,0,1,0,1,1,1,1,1,0,1","0,0,1,0,0,1,1,0,0,0,0"
34,1,63.5,"0,0,0,1,1,1,0,1,0,1,1","0,0,0,0,0,1,0,0,0,0,0"
35,1,63.6,"1,0,0,1,1,1,0,0,1,0,1","0,0,0,0,0,1,0,0,0,0,0"
36,1,63.7,"1,0,0,0,1,1,1,0,0,0,1","0,0,0,0,0,1,1,0,0,0,0"
37,1,63.8,"0,0,1,0,1,1,0,1,0,0,1","0,0,1,0,0,1,0,0,0,0,0"
38,1,63.9,"0,0,0,1,1,1,0,0,0,0,1","0,0,0,0,0,1,0,0,0,0,0"
39,1,64.0,"0,0,0,0,1,1,1,1,0,0,1","0,0,0,0,0,1,1,0,0,0,0"
40,1,64.1,"1,0,1,0,1,0,1,1,1,0,1","0,0,1,0,0,0,1,0,0,0,0"
41,1,64.2,"0,0,0,1,0,1,0,0,0,1,1","0,0,0,0,0,1,0,0,0,0,0"
42,1,64.3,"0,0,0,0,1,1,1,1,1,1,1","0,0,0,0,0,1,1,0,1,0,0"
43,1,64.4,"0,0,0,0,1,1,1,0,0,0,0","0,0,0,0,0,1,1,0,0,0,0"
44,1,64.5,"0,1,0,1,1,0,1,0,1,0,1","0,0,0,0,0,0,1,0,1,0,0"
45,1,64.6,"0,0,0,1,1,0,0,1,0,0,1","0,0,0,0,0,0,0,0,0,0,0"
46,1,64.7,"0,0,0,1,0,1,0,0,1,0,0","0,0,0,0,0,1,0,0,1,0,0"
47,1,64.8,"0,0,1,0,0,1,0,1,1,0,0","0,0,1,0,0,1,0,0,1,0,0"
48,1,64.9,"1,1,0,1,1,1,0,0,1,0,0","0,0,0,0,0,1,0,0,1,0,0"
49,1,65.0,"0,0,0,0,1,1,0,1,1,0,1","0,0,0,0,0,1,0,0,1,0,0"
50,1,65.1,"0,0,0,0,1,0,0,0,1,1,1","0,0,0,0,0,0,0,0,1,0,0"
51,1,65.2,"0,0,0,1,1,1,1,0,0,1,1","0,0,0,0,0,1,1,0,0,0,0"
52,1,65.3,"1,0,1,1,1,1,1,1,0,0,0","1,0,1,0,0,1,1,0,0,0,0"
53,1,65.4,"0,1,0,0,0,1,0,0,0,0,0","0,0,0,0,0,1,0,0,0,0,0"
54,1,65.5,"0,0,0,0,1,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
55,1,65.6,"1,0,1,1,0,0,0,1,1,1,0","1,0,1,0,0,0,0,0,1,0,0"
56,1,65.7,"0,0,0,0,0,0,0,1,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
57,1,65.8,"1,0,0,1,1,1,1,1,1,0,1","1,0,0,0,0,1,1,0,1,0,0"
58,1,65.9,"0,0,0,0,1,1,1,0,1,0,1","0,0,0,0,0,1,1,0,1,0,0"
59,1,66.0,"0,0,0,1,0,0,1,0,1,0,1","0,0,0,0,0,0,1,0,1,0,0"
60,1,66.1,"1,0,1,1,0,0,1,1,1,0,1","1,0,1,0,0,0,1,0,1,0,0"
61,1,66.2,"0,0,0,1,1,0,0,0,1,0,1","0,0,0,0,0,0,0,0,1,0,0"
62,1,66.3,"1,0,0,1,1,0,0,0,0,1,1","1,0,0,0,0,0,0,0,0,0,0"
63,1,66.4,"0,0,1,0,1,0,1,1,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
64,1,66.5,"1,0,0,0,0,1,0,0,1,1,1","1,0,0,0,0,1,0,0,1,0,0"
65,1,66.6,"1,1,0,0,0,0,1,0,1,1,0","1,0,0,0,0,0,0,0,1,0,0"
66,1,66.7,"0,0,0,0,1,1,1,0,0,0,0","0,0,0,0,0,1,0,0,0,0,0"
67,1,66.8,"0,0,1,1,0,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
68,1,66.9,"0,1,0,0,0,0,0,1,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
69,1,67.0,"1,0,1,1,1,1,0,0,0,1,1","1,0,0,0,0,1,0,0,0,0,0"
70,1,67.1,"0,1,0,0,1,1,0,0,0,0,1","0,0,0,0,0,1,0,0,0,0,0"
71,1,67.2,"0,0,1,1,0,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0"
72,1,67.3,"1,0,0,0,1,0,0,0,1,1,1","1,0,0,0,0,0,0,0,1,0,0"
73,1,67.4,"1,0,0,1,1,0,0,1,0,0,1","1,0,0,0,0,0,0,0,0,0,0"
74,1,67.5,"0,0,0,0,1,1,1,1,1,0,1","0,0,0,0,0,1,0,0,1,0,0"
75,1,67.6,"1,0,0,0,0,1,1,1,1,1,1","1,0,0,0,0,1,0,0,1,0,0"
76,1,67.7,"0,0,1,0,1,1,0,1,1,0,1","0,0,0,0,0,1,0,0,1,0,0"
77,1,67.8,"0,0,0,1,1,0,0,0,1,0,1","0,0,0,0,0,0,0,0,1,0,0"
78,1,67.9,"0,0,0,0,1,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
79,1,68.0,"1,1,1,0,1,1,0,0,1,1,1","1,0,0,0,0,1,0,0,1,0,0"
80,1,68.1,"0,1,0,0,1,1,1,1,1,0,1","0,0,0,0,0,0,0,0,1,0,0"
81,1,68.2,"1,0,1,1,1,0,0,1,1,0,1","1,0,0,0,0,0,0,0,1,0,0"
82,1,68.3,"0,0,1,0,1,1,0,0,1,1,1","0,0,0,0,0,0,0,0,1,0,0"
83,1,68.4,"0,0,1,0,0,1,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
84,1,68.5,"0,0,1,0,0,1,0,0,1,0,1","0,0,0,0,0,0,0,0,1,0,1"
85,1,68.6,"0,0,0,0,1,1,0,1,1,0,1","0,0,0,0,0,0,0,0,1,0,1"
86,1,68.7,"0,0,0,0,1,1,0,1,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
87,1,68.8,"0,0,1,0,1,1,1,0,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
88,1,68.9,"1,1,1,0,1,1,0,0,1,0,0","1,0,0,0,0,0,0,0,1,0,0"
89,1,69.0,"1,1,0,0,1,1,0,0,1,1,1","1,0,0,0,0,0,0,0,1,1,1"
90,1,69.1,"0,1,1,0,1,0,0,1,1,1,0","0,0,0,0,0,0,0,0,1,1,0"
91,1,69.2,"0,0,0,0,1,0,1,1,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
92,1,69.3,"1,1,1,1,1,1,1,0,1,1,1","1,0,0,0,0,0,0,0,0,1,1"
93,1,69.4,"0,0,0,0,1,1,1,1,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
94,1,69.5,"0,0,0,1,1,0,1,0,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
95,1,69.6,"1,0,1,0,1,1,1,0,1,0,0","1,0,0,0,0,0,0,0,0,0,0"
96,1,69.7,"0,1,1,1,0,1,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
97,1,69.8,"0,0,0,0,0,1,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
98,1,69.9,"0,0,1,0,0,1,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
99,1,70.0,"0,0,1,0,1,1,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
100,1,70.1,"1,0,1,0,0,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
101,1,70.2,"0,1,0,0,0,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
102,1,70.3,"1,0,0,0,1,1,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
103,1,70.4,"0,1,0,0,0,1,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
104,1,70.5,"0,0,0,1,0,0,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
105,1,70.6,"0,0,0,1,1,1,0,0,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
106,1,70.7,"0,0,0,1,0,1,1,0,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
107,1,70.8,"1,0,0,0,1,0,1,1,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
108,1,70.9,"0,0,0,0,1,1,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
109,1,71.0,"0,1,0,0,1,1,1,1,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
110,1,71.1,"0,0,1,0,1,1,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
111,1,71.2,"1,0,1,0,0,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
112,1,71.3,"0,0,0,0,1,0,0,0,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
113,1,71.4,"1,0,0,1,1,1,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
114,1,71.5,"0,1,0,0,0,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
115,1,71.6,"0,1,1,0,1,1,0,0,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
116,1,71.7,"0,0,0,0,1,1,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
117,1,71.8,"0,1,0,1,1,1,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
118,1,71.9,"1,0,0,0,0,1,1,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
119,1,72.0,"0,0,0,1,0,1,0,1,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
120,1,72.1,"0,1,1,0,1,0,0,1,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
121,1,72.2,"0,0,0,0,1,1,1,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
122,1,72.3,"0,0,1,0,1,1,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
123,1,72.4,"0,0,0,1,1,1,1,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
124,1,72.5,"0,0,0,0,1,1,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
