,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697051954938,1,2,0.21,1,0,1,23,0.0
1,1697051954938,1,7,0.29,0,0,0,0,0.0
2,1697051954938,1,6,0.46,1,0,1,0,0.0
3,1697051954938,1,1,0.08,0,0,0,0,0.0
4,1697051954880,2,1,0.45,0,0,0,0,0.0
5,1697051954880,2,2,0.18,1,1,1,29,0.0
6,1697051954880,2,3,0.1,0,0,0,0,0.0
7,1697051954880,2,4,0.4,0,0,0,39,0.0
8,1697051954925,3,1,0.31,0,0,0,0,0.0
9,1697051954925,3,2,0.43,1,1,1,33,0.0
10,1697051954925,3,3,0.14,0,0,0,0,0.0
11,1697051954925,3,4,0.33,0,0,0,29,0.0
12,1697051954875,4,1,0.12,0,0,0,0,0.0
13,1697051954875,4,2,0.18,0,1,0,22,0.0
14,1697051954875,4,3,0.26,0,0,0,0,0.0
15,1697051954875,4,4,0.45,1,1,0,19,0.0
16,1697051954712,5,1,0.07,0,0,0,0,0.0
17,1697051954712,5,2,0.27,1,1,1,22,0.0
18,1697051954712,5,4,0.07,0,1,0,28,0.0
19,1697051954684,6,2,0.35,1,1,1,17,0.0
20,1697051954684,6,4,0.01,0,0,0,25,0.0
21,1697051954833,7,2,0.09,1,1,0,20,0.0
22,1697051954833,7,4,0.19,0,0,0,20,0.0
23,1697051954722,8,2,0.18,0,1,1,21,0.0
24,1697051954722,8,4,0.04,0,1,0,29,0.0
25,1697051954722,8,1,0.48,0,0,0,0,0.0
26,1697051954717,9,2,2.0,1,1,1,18,0.0
27,1697051954717,9,4,0.0,0,0,0,20,0.0
28,1697051954740,10,2,0.12,1,1,1,0,0.0
29,1697051954740,10,4,0.28,0,0,0,20,0.0
30,1697051954907,11,1,0.28,0,0,0,0,0.0
31,1697051954907,11,2,0.2,0,0,1,20,0.0
32,1697051954907,11,3,0.15,0,0,0,0,0.0
33,1697051954907,11,4,0.03,1,0,0,20,0.0
34,1697051954907,11,5,0.34,0,0,0,0,0.0
35,1697051954907,11,6,0.18,0,0,1,20,0.0
36,1697051955038,1,2,0.21,1,0,1,23,0.0
37,1697051955038,1,7,0.04,0,0,0,0,0.1
38,1697051955038,1,6,0.48,1,0,1,0,0.0
39,1697051955038,1,1,0.3,0,0,0,0,0.1
40,1697051954980,2,1,0.02,0,0,0,0,0.1
41,1697051954980,2,2,0.4,1,1,1,29,0.0
42,1697051954980,2,3,0.07,0,0,0,0,0.1
43,1697051954980,2,4,0.49,0,0,0,39,0.1
44,1697051955024,3,1,0.39,0,0,0,0,0.099
45,1697051955024,3,2,0.45,1,1,1,33,0.0
46,1697051955024,3,3,0.1,0,0,0,0,0.099
47,1697051955024,3,4,0.07,0,0,0,29,0.099
48,1697051954975,4,1,0.46,0,0,0,0,0.1
49,1697051954975,4,2,0.03,0,1,0,22,0.1
50,1697051954975,4,3,0.27,0,0,0,0,0.1
51,1697051954975,4,4,0.28,1,1,0,19,0.0
52,1697051954812,5,1,0.38,0,0,0,0,0.1
53,1697051954812,5,2,0.08,1,1,1,22,0.0
54,1697051954812,5,4,0.3,0,1,0,28,0.1
55,1697051954784,6,2,0.05,1,1,1,17,0.0
56,1697051954784,6,4,0.44,0,0,0,25,0.1
57,1697051954933,7,2,0.3,1,1,0,20,0.0
58,1697051954933,7,4,0.11,0,0,0,20,0.1
59,1697051954822,8,2,0.21,0,1,1,21,0.1
60,1697051954822,8,4,0.48,0,1,0,29,0.0
61,1697051954822,8,1,0.01,0,0,0,0,0.1
62,1697051954817,9,2,2.0,1,1,1,18,0.0
63,1697051954817,9,4,0.0,0,0,0,20,0.1
64,1697051954840,10,2,0.2,1,1,1,0,0.0
