,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697828298467.0,1,1,20.7,49.6,1,True,True
1,1697828297680.0,2,1,14.2,90.5,0,True,True
2,1697828297384.0,3,0,8.6,8.6,0,True,True
3,1697828297842.0,4,1,32.7,100.9,0,True,True
4,1697828297612.0,5,0,8.2,44.0,1,True,True
5,1697828298519.0,6,0,13.3,13.3,0,False,True
6,1697828297890.0,7,0,11.1,11.1,0,True,True
7,1697828298605.0,8,0,21.5,21.5,0,True,True
8,1697828297759.0,9,0,13.1,26.1,1,True,True
9,1697828298498.0,10,1,14.9,14.9,0,True,True
10,1697828297954.0,11,1,153.8,153.8,1,True,True
11,1697828298566.0,1,0,20.8,0.1,0,True,True
12,1697828297780.0,2,1,14.3,90.6,0,True,True
13,1697828297485.0,3,0,8.7,8.7,0,True,True
14,1697828297942.0,4,0,0.1,0.1,0,True,True
15,1697828297712.0,5,0,8.3,44.1,1,True,True
16,1697828298619.0,6,0,13.4,13.4,0,False,True
17,1697828297990.0,7,0,11.2,11.2,0,True,True
18,1697828298705.0,8,0,21.6,21.6,0,True,True
19,1697828297959.0,9,0,13.3,26.3,1,True,True
20,1697828298597.0,10,1,15.0,15.0,0,True,True
21,1697828298054.0,11,1,153.9,153.9,1,True,True
22,1697828298666.0,1,0,20.9,0.2,0,True,True
23,1697828297980.0,2,0,0.2,90.8,0,True,True
24,1697828297584.0,3,0,8.8,8.8,0,True,True
25,1697828298141.0,4,0,0.3,0.3,0,True,True
26,1697828297912.0,5,0,8.5,44.3,1,True,True
27,1697828298819.0,6,0,13.6,13.6,0,False,True
28,1697828298090.0,7,0,11.3,11.3,0,True,True
29,1697828298805.0,8,0,21.7,21.7,0,True,True
30,1697828298059.0,9,0,13.4,26.4,1,True,True
31,1697828298797.0,10,1,15.2,15.2,0,True,True
32,1697828298254.0,11,1,154.1,154.1,1,True,True
33,1697828298866.0,1,0,21.1,0.4,0,True,True
34,1697828298079.0,2,0,0.3,90.9,0,True,True
35,1697828297784.0,3,0,9.0,9.0,0,True,True
36,1697828298241.0,4,0,0.4,0.4,0,True,True
37,1697828298012.0,5,0,8.6,44.4,1,True,True
38,1697828298919.0,6,0,13.7,13.7,0,False,True
39,1697828298290.0,7,0,11.5,11.5,0,True,True
40,1697828298905.0,8,0,21.8,21.8,0,True,True
41,1697828298159.0,9,0,13.5,26.5,1,True,True
42,1697828298897.0,10,0,0.1,15.3,1,True,True
43,1697828298354.0,11,1,154.2,154.2,1,True,True
44,1697828298966.0,1,0,21.2,0.5,0,True,True
45,1697828298179.0,2,0,0.4,91.0,0,True,True
46,1697828297884.0,3,0,9.1,9.1,0,True,True
47,1697828298341.0,4,0,0.5,0.5,0,True,True
48,1697828298112.0,5,0,8.7,44.5,1,True,True
49,1697828299019.0,6,0,13.8,13.8,0,False,True
50,1697828298390.0,7,0,11.6,11.6,0,True,True
51,1697828299004.0,8,0,21.9,21.9,0,True,True
52,1697828298359.0,9,0,13.7,26.7,1,True,True
53,1697828298997.0,10,0,0.2,15.4,1,True,True
54,1697828298455.0,11,1,154.3,154.3,1,True,True
55,1697828299066.0,1,0,21.3,0.6,0,True,True
56,1697828298279.0,2,0,0.5,91.1,0,True,True
57,1697828297984.0,3,0,9.2,9.2,0,True,True
58,1697828298442.0,4,0,0.6,0.6,0,True,True
59,1697828298212.0,5,0,8.8,44.6,1,True,True
60,1697828299119.0,6,0,13.9,13.9,0,False,True
61,1697828298491.0,7,0,11.7,11.7,0,True,True
62,1697828299104.0,8,0,22.0,22.0,0,True,True
63,1697828298460.0,9,0,13.8,26.8,1,True,True
64,1697828299097.0,10,0,0.3,15.5,1,True,True
65,1697828298554.0,11,1,154.4,154.4,1,True,True
66,1697828299266.0,1,0,21.5,0.8,0,True,True
67,1697828298379.0,2,0,0.6,91.2,0,True,True
68,1697828298084.0,3,0,9.3,9.3,0,True,True
69,1697828298641.0,4,0,0.8,0.8,0,True,True
70,1697828298413.0,5,0,9.0,44.8,1,True,True
71,1697828299219.0,6,0,14.0,14.0,0,False,True
72,1697828298690.0,7,0,11.9,11.9,0,False,True
73,1697828299304.0,8,0,22.2,22.2,0,True,True
74,1697828298559.0,9,0,13.9,26.9,1,True,True
75,1697828299297.0,10,0,0.5,15.7,1,True,True
76,1697828298754.0,11,1,154.6,154.6,1,True,True
77,1697828299366.0,1,0,21.6,0.9,0,True,True
78,1697828298579.0,2,0,0.8,91.4,0,True,True
79,1697828298284.0,3,0,9.5,9.5,0,True,True
80,1697828298741.0,4,0,0.9,0.9,0,True,True
81,1697828298512.0,5,0,9.1,44.9,1,True,True
82,1697828299420.0,6,0,14.2,14.2,0,False,True
83,1697828298790.0,7,0,12.0,12.0,0,True,True
84,1697828299405.0,8,0,22.3,22.3,0,True,True
85,1697828298659.0,9,0,14.0,27.0,1,True,True
86,1697828299397.0,10,0,0.6,15.8,1,True,True
87,1697828298854.0,11,1,154.7,154.7,1,True,True
88,1697828299467.0,1,0,21.7,1.0,0,True,True
89,1697828298679.0,2,0,0.9,91.5,0,True,True
90,1697828298384.0,3,0,9.6,9.6,0,True,True
91,1697828298841.0,4,0,1.0,1.0,0,True,True
92,1697828298612.0,5,0,9.2,45.0,1,True,True
93,1697828299519.0,6,0,14.3,14.3,0,False,True
94,1697828298890.0,7,0,12.1,12.1,0,True,True
95,1697828299504.0,8,0,22.4,22.4,0,True,True
96,1697828298859.0,9,0,14.2,27.2,1,True,True
97,1697828299498.0,10,0,0.7,15.9,1,True,True
98,1697828298954.0,11,1,154.8,154.8,1,True,True
99,1697828299666.0,1,0,21.9,1.2,0,True,True
100,1697828298879.0,2,0,1.1,91.7,0,True,True
101,1697828298584.0,3,0,9.8,9.8,0,True,True
102,1697828299041.0,4,0,1.2,1.2,0,True,True
103,1697828298812.0,5,0,9.4,45.2,1,True,True
104,1697828299719.0,6,0,14.5,14.5,0,False,True
105,1697828299089.0,7,0,12.3,12.3,0,True,True
106,1697828299704.0,8,0,22.6,22.6,0,True,True
107,1697828298959.0,9,0,14.3,27.3,1,True,True
108,1697828299697.0,10,0,0.9,16.1,1,True,True
