,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697215771404.0,1,0,7.8,7.8,0,True,True
1,1697215771291.0,2,1,265.9,0.0,0,True,True
2,1697215771240.0,3,0,12.1,12.1,0,True,True
3,1697215771321.0,4,0,13.8,44.1,0,True,True
4,1697215770468.0,5,0,17.7,57.9,1,True,True
5,1697215771292.0,6,0,12.5,42.7,1,True,True
6,1697215771383.0,7,0,4.5,4.5,0,True,True
7,1697215771240.0,8,1,230.9,0.0,1,True,True
8,1697215771328.0,9,0,7.2,20.3,1,True,True
9,1697215771290.0,10,0,6.9,6.9,0,True,True
10,1697215771293.0,11,1,25.4,41.4,1,True,True
11,1697215769218.71,1,0,5.6,5.6,0,True,True
12,1697215771391.0,2,1,266.0,0.0,0,True,True
13,1697215771340.0,3,0,12.2,12.2,0,True,True
14,1697215771422.0,4,0,13.9,44.2,0,True,True
15,1697215770667.0,5,0,17.9,58.1,1,True,True
16,1697215769209.719,6,0,10.4,40.6,1,True,True
17,1697215771484.0,7,0,4.6,4.6,0,True,True
18,1697215771441.0,8,1,231.1,0.0,1,True,True
19,1697215771429.0,9,0,7.3,20.4,1,True,True
20,1697215771390.0,10,0,7.0,7.0,0,True,True
21,1697215771393.0,11,1,25.5,41.5,1,True,True
22,1697215771603.0,1,0,8.0,8.0,0,True,True
23,1697215771492.0,2,1,266.1,0.0,0,True,True
24,1697215771540.0,3,0,12.4,12.4,0,True,True
25,1697215771521.0,4,0,14.0,44.3,0,True,True
26,1697215770767.0,5,0,18.0,58.2,1,True,True
27,1697215771493.0,6,0,12.7,42.9,1,True,True
28,1697215771583.0,7,0,4.7,4.7,0,True,True
29,1697215771540.0,8,1,231.2,0.0,1,True,True
30,1697215771528.0,9,0,7.4,20.5,1,True,True
31,1697215771590.0,10,0,7.2,7.2,0,True,True
32,1697215771494.0,11,1,25.6,41.6,1,True,True
33,1697215771703.0,1,0,8.1,8.1,0,True,True
34,1697215771591.0,2,1,266.2,0.0,0,True,True
35,1697215771640.0,3,0,12.5,12.5,0,True,True
36,1697215771621.0,4,0,14.1,44.4,0,True,True
37,1697215770867.0,5,0,18.1,58.3,1,True,True
38,1697215771592.0,6,0,12.8,43.0,1,True,True
39,1697215771683.0,7,0,4.8,4.8,0,True,True
40,1697215771640.0,8,1,231.3,0.0,1,True,True
41,1697215771628.0,9,0,7.5,20.6,1,True,True
42,1697215771690.0,10,0,7.3,7.3,0,True,True
43,1697215771593.0,11,0,0.1,0.1,0,True,True
44,1697215771803.0,1,0,8.2,8.2,0,True,True
45,1697215771691.0,2,1,266.3,0.0,0,True,True
46,1697215771740.0,3,0,12.6,12.6,0,True,True
47,1697215771721.0,4,0,14.2,44.5,0,True,True
48,1697215770967.0,5,0,18.2,58.4,1,True,True
49,1697215771692.0,6,0,12.9,43.1,1,True,True
50,1697215771783.0,7,0,4.9,4.9,0,True,True
51,1697215771740.0,8,1,231.4,0.0,1,True,True
52,1697215771728.0,9,0,7.6,20.7,1,True,True
53,1697215771790.0,10,0,7.4,7.4,0,True,True
54,1697215771693.0,11,0,0.2,0.2,0,True,True
55,1697215771903.0,1,0,8.3,8.3,0,True,True
56,1697215771891.0,2,1,266.5,0.0,0,True,True
57,1697215771840.0,3,0,12.7,12.7,0,True,True
58,1697215771921.0,4,0,14.4,44.7,0,True,True
59,1697215771067.0,5,0,18.3,58.5,1,True,True
60,1697215771792.0,6,0,13.0,43.2,1,True,True
61,1697215771883.0,7,0,5.0,5.0,0,True,True
62,1697215771840.0,8,1,231.5,0.0,1,True,True
63,1697215771828.0,9,0,7.7,20.8,1,True,True
64,1697215771890.0,10,0,7.5,7.5,0,True,True
65,1697215771893.0,11,0,0.4,0.4,0,True,True
66,1697215772003.0,1,0,8.4,8.4,0,True,True
67,1697215771991.0,2,1,266.6,0.0,0,True,True
68,1697215771940.0,3,0,12.8,12.8,0,True,True
69,1697215772021.0,4,0,14.5,44.8,0,True,True
70,1697215771167.0,5,0,18.4,58.6,1,True,True
71,1697215771892.0,6,0,13.1,43.3,1,True,True
72,1697215771983.0,7,0,5.1,5.1,0,True,True
73,1697215771940.0,8,1,231.6,0.0,1,True,True
74,1697215772028.0,9,0,7.9,21.0,1,True,True
75,1697215771990.0,10,0,7.6,7.6,0,True,True
76,1697215771993.0,11,0,0.5,0.5,0,True,True
77,1697215772103.0,1,0,8.5,8.5,0,True,True
78,1697215769854.544,2,1,264.5,0.0,0,True,True
79,1697215772041.0,3,0,12.9,12.9,0,True,True
80,1697215772121.0,4,0,14.6,44.9,0,True,True
81,1697215771267.0,5,0,18.5,58.7,1,True,True
82,1697215772093.0,6,0,13.3,43.5,1,True,True
83,1697215772084.0,7,0,5.2,5.2,0,True,True
84,1697215772040.0,8,1,231.7,0.0,1,True,True
85,1697215772128.0,9,0,8.0,21.1,1,True,True
