,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697652648449.0,1,0,0.0,0.0,1,True,True
1,1697652646583.0,2,0,0.0,0.0,0,True,True
2,1697652647290.0,3,0,0.0,0.0,0,True,True
3,1697652647844.0,4,0,0.0,0.0,1,True,True
4,1697652646525.0,5,1,0.0,0.0,0,True,True
5,1697652648488.0,6,0,0.0,0.0,1,True,True
6,1697652647837.0,7,0,0.0,0.0,1,True,True
7,1697652648476.0,8,0,0.0,0.0,1,True,True
8,1697652647792.0,9,0,0.0,0.0,1,True,True
9,1697652648502.0,10,0,0.0,0.0,1,True,True
10,1697652646497.0,11,0,0.0,0.0,1,True,True
11,1697652648548.0,1,0,0.0,0.0,1,True,True
12,1697652646683.0,2,0,0.0,0.0,0,True,True
13,1697652647390.0,3,0,0.0,0.0,0,True,True
14,1697652647944.0,4,0,0.0,0.0,1,True,True
15,1697652646525.0,5,1,0.0,0.0,0,True,True
16,1697652648587.0,6,0,0.0,0.0,1,True,True
17,1697652647937.0,7,0,0.0,0.0,1,True,True
18,1697652648575.0,8,0,0.0,0.0,1,True,True
19,1697652647892.0,9,0,0.0,0.0,1,True,True
20,1697652648602.0,10,0,0.0,0.0,1,True,True
21,1697652646596.0,11,0,0.0,0.0,1,True,True
22,1697652648648.0,1,0,0.0,0.0,1,True,True
23,1697652646783.0,2,0,0.0,0.0,0,True,True
24,1697652647491.0,3,0,0.0,0.0,0,True,True
25,1697652648044.0,4,0,0.0,0.0,1,True,True
26,1697652646625.0,5,1,0.0,0.0,0,True,True
27,1697652648687.0,6,0,0.0,0.0,1,True,True
28,1697652648037.0,7,0,0.0,0.0,1,True,True
29,1697652648675.0,8,0,0.0,0.0,1,True,True
30,1697652647992.0,9,0,0.0,0.0,1,True,True
31,1697652648702.0,10,0,0.0,0.0,1,True,True
32,1697652646696.0,11,0,0.0,0.0,1,True,True
33,1697652648748.0,1,0,0.0,0.0,1,True,True
34,1697652646883.0,2,0,0.0,0.0,0,True,True
35,1697652647590.0,3,0,0.0,0.0,0,True,True
36,1697652648144.0,4,0,0.0,0.0,1,True,True
