,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697054309636,1,0,6.1,21.1,1,True,True
1,1697054309585,2,0,33.7,33.7,0,True,True
2,1697054309632,3,0,7.5,7.5,0,True,True
3,1697054309571,4,1,191.7,0.0,0,True,True
4,1697054309426,5,0,10.8,43.8,1,True,True
5,1697054309481,6,0,3.6,18.9,1,True,True
6,1697054309539,7,1,22.0,22.0,0,True,True
7,1697054309426,8,1,33.6,33.6,0,False,True
8,1697054309420,9,0,8.3,21.6,1,True,True
9,1697054309431,10,0,7.7,22.8,1,True,True
10,1697054309610,11,1,17.7,17.7,0,True,True
11,1697054309736,1,0,6.2,21.2,1,True,True
12,1697054309685,2,0,33.8,33.8,0,True,True
13,1697054309632,3,0,7.5,7.5,0,True,True
14,1697054309671,4,1,191.8,0.0,0,True,True
15,1697054309525,5,0,10.9,43.9,1,True,True
16,1697054309481,6,0,3.6,18.9,1,True,True
17,1697054309639,7,1,22.1,22.1,0,True,True
18,1697054309525,8,1,33.7,33.7,0,False,True
19,1697054309519,9,0,8.4,21.7,1,True,True
20,1697054309530,10,0,7.8,22.9,1,True,True
21,1697054309710,11,1,17.8,17.8,0,True,True
22,1697054309836,1,0,6.3,21.3,1,True,True
23,1697054309785,2,0,33.9,33.9,0,True,True
24,1697054309732,3,0,7.6,7.6,0,True,True
25,1697054309771,4,1,191.9,0.0,0,True,True
26,1697054309625,5,0,11.0,44.0,1,True,True
27,1697054309580,6,0,3.7,19.0,1,True,True
28,1697054309739,7,1,22.2,22.2,0,True,True
29,1697054309625,8,1,33.8,33.8,0,False,True
30,1697054309619,9,0,8.5,21.8,1,True,True
31,1697054309630,10,0,7.9,23.0,1,True,True
32,1697054309810,11,1,17.9,17.9,0,True,True
33,1697054309936,1,0,6.4,21.4,1,True,True
34,1697054309885,2,0,34.0,34.0,0,True,True
35,1697054309932,3,0,7.8,7.8,0,True,True
36,1697054309871,4,1,192.0,0.0,0,True,True
37,1697054309725,5,0,11.1,44.1,1,True,True
38,1697054309680,6,0,3.8,19.1,1,True,True
39,1697054309839,7,1,22.3,22.3,0,True,True
40,1697054309725,8,1,33.9,33.9,0,False,True
41,1697054309719,9,0,8.6,21.9,1,True,True
42,1697054309730,10,0,8.0,23.1,1,True,True
43,1697054309910,11,1,18.0,18.0,0,True,True
44,1697054310036,1,0,6.5,21.5,1,True,True
45,1697054309985,2,0,34.1,34.1,0,True,True
46,1697054309932,3,0,7.8,7.8,0,True,True
47,1697054309971,4,1,192.1,0.0,0,True,True
48,1697054309825,5,0,11.2,44.2,1,True,True
49,1697054309880,6,0,4.0,19.3,1,True,True
50,1697054309939,7,1,22.4,22.4,0,True,True
51,1697054309825,8,1,34.0,34.0,0,False,True
52,1697054309819,9,0,8.7,22.0,1,True,True
53,1697054309830,10,0,8.1,23.2,1,True,True
54,1697054310011,11,1,18.1,18.1,0,True,True
55,1697054310136,1,0,6.6,21.6,1,True,True
56,1697054310085,2,0,34.2,34.2,0,True,True
57,1697054310132,3,0,8.0,8.0,0,True,True
58,1697054310072,4,1,192.2,0.0,0,True,True
59,1697054309925,5,0,11.3,44.3,1,True,True
60,1697054309980,6,0,4.1,19.4,1,True,True
61,1697054310139,7,1,22.6,22.6,0,True,True
62,1697054309925,8,1,34.1,34.1,0,False,True
63,1697054309919,9,0,8.8,22.1,1,True,True
64,1697054309930,10,0,8.2,23.3,1,True,True
65,1697054310111,11,1,18.2,18.2,0,True,True
66,1697054310236,1,0,6.7,21.7,1,True,True
67,1697054310185,2,0,34.3,34.3,0,True,True
68,1697054310132,3,0,8.0,8.0,0,True,True
69,1697054310172,4,1,192.3,0.0,0,True,True
70,1697054310025,5,0,11.4,44.4,1,True,True
71,1697054310081,6,0,4.2,19.5,1,True,True
72,1697054310139,7,1,22.6,22.6,0,True,True
73,1697054310025,8,1,34.2,34.2,0,False,True
74,1697054310020,9,0,8.9,22.2,1,True,True
75,1697054310030,10,0,8.3,23.4,1,True,True
76,1697054310211,11,1,18.3,18.3,0,True,True
77,1697054310336,1,0,6.8,21.8,1,True,True
78,1697054310285,2,0,34.4,34.4,0,True,True
79,1697054310332,3,0,8.2,8.2,0,True,True
80,1697054310272,4,1,192.4,0.0,0,True,True
81,1697054310125,5,0,11.5,44.5,1,True,True
82,1697054310081,6,0,4.2,19.5,1,True,True
83,1697054310239,7,1,22.7,22.7,0,True,True
84,1697054310125,8,1,34.3,34.3,0,False,True
85,1697054310120,9,0,9.0,22.3,1,True,True
86,1697054310130,10,0,8.4,23.5,1,True,True
87,1697054310311,11,1,18.4,18.4,0,True,True
88,1697054310437,1,0,6.9,21.9,1,True,True
89,1697054310385,2,0,34.5,34.5,0,True,True
90,1697054310332,3,0,8.2,8.2,0,True,True
91,1697054310372,4,1,192.5,0.0,0,True,True
92,1697054310225,5,0,11.6,44.6,1,True,True
93,1697054310281,6,0,4.4,19.7,1,True,True
94,1697054310339,7,1,22.8,22.8,0,True,True
95,1697054310225,8,1,34.4,34.4,0,False,True
96,1697054310220,9,0,9.1,22.4,1,True,True
97,1697054310230,10,0,8.5,23.6,1,True,True
98,1697054310412,11,1,18.5,18.5,0,True,True
99,1697054310536,1,0,7.0,22.0,1,True,True
100,1697054310486,2,0,34.6,34.6,0,True,True
101,1697054310433,3,0,8.3,8.3,0,True,True
102,1697054310473,4,1,192.6,0.0,0,True,True
103,1697054310325,5,0,11.7,44.7,1,True,True
104,1697054310281,6,0,4.4,19.7,1,True,True
105,1697054310440,7,1,22.9,22.9,0,True,True
106,1697054310325,8,1,34.5,34.5,0,False,True
107,1697054310320,9,0,9.2,22.5,1,True,True
108,1697054310330,10,0,8.6,23.7,1,True,True
109,1697054310510,11,0,0.1,18.6,1,True,True
110,1697054310636,1,0,7.1,22.1,1,True,True
111,1697054310585,2,0,34.7,34.7,0,True,True
112,1697054310532,3,0,8.4,8.4,0,True,True
113,1697054310572,4,1,192.7,0.0,0,True,True
114,1697054310426,5,0,11.8,44.8,1,True,True
115,1697054310482,6,0,4.6,19.9,1,True,True
116,1697054310539,7,1,23.0,23.0,0,True,True
117,1697054310426,8,1,34.6,34.6,0,False,True
118,1697054310421,9,0,9.3,22.6,1,True,True
119,1697054310431,10,0,8.7,23.8,1,True,True
120,1697054310611,11,0,0.2,18.7,1,True,True
121,1697054310736,1,0,7.2,22.2,1,True,True
122,1697054310685,2,0,34.8,34.8,0,True,True
123,1697054310732,3,0,8.6,8.6,0,True,True
124,1697054310672,4,1,192.8,0.0,0,True,True
125,1697054310525,5,0,11.9,44.9,1,True,True
126,1697054310581,6,0,4.7,20.0,1,True,True
127,1697054310639,7,1,23.1,23.1,0,True,True
128,1697054310525,8,1,34.7,34.7,0,False,True
129,1697054310520,9,0,9.4,22.7,1,True,True
130,1697054310530,10,0,8.8,23.9,1,True,True
131,1697054310711,11,0,0.3,18.8,1,True,True
132,1697054310836,1,0,7.3,22.3,1,True,True
133,1697054310785,2,0,34.9,34.9,0,True,True
134,1697054310732,3,0,8.6,8.6,0,True,True
135,1697054310772,4,1,192.9,0.0,0,True,True
136,1697054310625,5,0,12.0,45.0,1,True,True
137,1697054310581,6,0,4.7,20.0,1,True,True
138,1697054310739,7,1,23.2,23.2,0,True,True
139,1697054310625,8,1,34.8,34.8,0,False,True
140,1697054310620,9,0,9.5,22.8,1,True,True
141,1697054310630,10,0,8.9,24.0,1,True,True
142,1697054310811,11,0,0.4,18.9,1,True,True
143,1697054310936,1,0,7.4,22.4,1,True,True
144,1697054310885,2,0,35.0,35.0,0,True,True
145,1697054310832,3,0,8.7,8.7,0,True,True
146,1697054310872,4,1,193.0,0.0,0,True,True
147,1697054310725,5,0,12.1,45.1,1,True,True
148,1697054310781,6,0,4.9,20.2,1,True,True
149,1697054310839,7,1,23.3,23.3,0,True,True
150,1697054310725,8,1,34.9,34.9,0,False,True
151,1697054310720,9,0,9.6,22.9,1,True,True
152,1697054310730,10,0,9.0,24.1,1,True,True
153,1697054310911,11,0,0.5,19.0,1,True,True
154,1697054311036,1,0,7.5,22.5,1,True,True
155,1697054310985,2,0,35.1,35.1,0,True,True
156,1697054311032,3,0,8.9,8.9,0,True,True
157,1697054310972,4,1,193.1,0.0,0,True,True
158,1697054310825,5,0,12.2,45.2,1,True,True
159,1697054310881,6,0,5.0,20.3,1,True,True
160,1697054310939,7,1,23.4,23.4,0,True,True
161,1697054310725,8,1,34.9,34.9,0,False,True
162,1697054310920,9,0,9.8,23.1,1,True,True
163,1697054310830,10,0,9.1,24.2,1,True,True
164,1697054311011,11,0,0.6,19.1,1,True,True
165,1697054311136,1,0,7.6,22.6,1,True,True
166,1697054311085,2,0,35.2,35.2,0,True,True
167,1697054311032,3,0,8.9,8.9,0,True,True
168,1697054311072,4,1,193.2,0.0,0,True,True
169,1697054310925,5,0,12.3,45.3,1,True,True
170,1697054310981,6,0,5.1,20.4,1,True,True
171,1697054311040,7,1,23.5,23.5,0,True,True
172,1697054310925,8,1,35.1,35.1,0,False,True
173,1697054311020,9,0,9.9,23.2,1,True,True
174,1697054310930,10,0,9.2,24.3,1,True,True
175,1697054311211,11,0,0.8,19.3,1,True,True
176,1697054311236,1,0,7.7,22.7,1,True,True
177,1697054311185,2,0,35.3,35.3,0,True,True
178,1697054311232,3,0,9.1,9.1,0,True,True
179,1697054311272,4,1,193.4,0.0,0,True,True
180,1697054311125,5,0,12.5,45.5,1,True,True
181,1697054311081,6,0,5.2,20.5,1,True,True
182,1697054311239,7,1,23.7,23.7,0,True,True
183,1697054311026,8,1,35.2,35.2,0,False,True
184,1697054311120,9,0,10.0,23.3,1,True,True
185,1697054311130,10,0,9.4,24.5,1,True,True
186,1697054311311,11,0,0.9,19.4,1,True,True
187,1697054311437,1,0,7.9,22.9,1,True,True
188,1697054311385,2,0,35.5,35.5,0,True,True
189,1697054311332,3,0,9.2,9.2,0,True,True
190,1697054311372,4,1,193.5,0.0,0,True,True
191,1697054311225,5,0,12.6,45.6,1,True,True
192,1697054311181,6,0,5.3,20.6,1,True,True
193,1697054311339,7,1,23.8,23.8,0,True,True
194,1697054311226,8,1,35.4,35.4,0,False,True
195,1697054311220,9,0,10.1,23.4,1,True,True
196,1697054311230,10,0,9.5,24.6,1,True,True
197,1697054311412,11,0,1.0,19.5,1,True,True
198,1697054311536,1,0,8.0,23.0,1,True,True
199,1697054311486,2,0,35.6,35.6,0,True,True
200,1697054311433,3,0,9.3,9.3,0,True,True
201,1697054311473,4,1,193.6,0.0,0,True,True
202,1697054311325,5,0,12.7,45.7,1,True,True
203,1697054311281,6,0,5.4,20.7,1,True,True
204,1697054311440,7,1,23.9,23.9,0,True,True
205,1697054311326,8,1,35.5,35.5,0,False,True
206,1697054311320,9,0,10.2,23.5,1,True,True
207,1697054311330,10,0,9.6,24.7,1,True,True
208,1697054311511,11,0,1.1,19.6,1,True,True
209,1697054311536,1,0,8.0,23.0,1,True,True
210,1697054311486,2,0,35.6,35.6,0,True,True
211,1697054311433,3,0,9.3,9.3,0,True,True
212,1697054311572,4,1,193.7,0.0,0,True,True
213,1697054311426,5,0,12.8,45.8,1,True,True
214,1697054311381,6,0,5.5,20.8,1,True,True
215,1697054311440,7,1,23.9,23.9,0,True,True
216,1697054311326,8,1,35.5,35.5,0,False,True
217,1697054311421,9,0,10.3,23.6,1,True,True
218,1697054311330,10,0,9.6,24.7,1,True,True
219,1697054311611,11,0,1.2,19.7,1,True,True
220,1697054311636,1,0,8.1,23.1,1,True,True
221,1697054311585,2,0,35.7,35.7,0,True,True
222,1697054311532,3,0,9.4,9.4,0,True,True
223,1697054311572,4,1,193.7,0.0,0,True,True
224,1697054311426,5,0,12.8,45.8,1,True,True
225,1697054311381,6,0,5.5,20.8,1,True,True
226,1697054311540,7,1,24.0,24.0,0,True,True
227,1697054311427,8,1,35.6,35.6,0,False,True
228,1697054311421,9,0,10.3,23.6,1,True,True
229,1697054311431,10,0,9.7,24.8,1,True,True
230,1697054311611,11,0,1.2,19.7,1,True,True
231,1697054311636,1,0,8.1,23.1,1,True,True
232,1697054311585,2,0,35.7,35.7,0,True,True
233,1697054311532,3,0,9.4,9.4,0,True,True
234,1697054311672,4,1,193.8,0.0,0,True,True
235,1697054311426,5,0,12.8,45.8,1,True,True
236,1697054311482,6,0,5.6,20.9,1,True,True
237,1697054311540,7,1,24.0,24.0,0,True,True
238,1697054311427,8,0,0.0,35.6,1,True,True
239,1697054311520,9,0,10.4,23.7,1,True,True
240,1697054311431,10,0,9.7,24.8,1,True,True
241,1697054311711,11,0,1.3,19.8,1,True,True
242,1697054311736,1,0,8.2,23.2,1,True,True
243,1697054311685,2,0,35.8,35.8,0,True,True
244,1697054311632,3,0,9.5,9.5,0,True,True
245,1697054311672,4,1,193.8,0.0,0,True,True
246,1697054311525,5,0,12.9,45.9,1,True,True
247,1697054311482,6,0,5.6,20.9,1,True,True
248,1697054311639,7,1,24.1,24.1,0,True,True
249,1697054311427,8,0,0.0,35.6,1,True,True
250,1697054311520,9,0,10.4,23.7,1,True,True
251,1697054311630,10,0,9.9,25.0,1,True,True
252,1697054311711,11,0,1.3,19.8,1,True,True
253,1697054312037,1,0,8.5,23.5,1,True,True
254,1697054311985,2,0,36.1,36.1,0,True,True
255,1697054311932,3,0,9.8,9.8,0,True,True
256,1697054311972,4,1,194.1,0.0,0,True,True
257,1697054311825,5,0,13.2,46.2,1,True,True
258,1697054311881,6,0,6.0,21.3,1,True,True
259,1697054311940,7,1,24.4,24.4,0,True,True
260,1697054311826,8,0,0.4,36.0,1,True,True
261,1697054311820,9,0,10.7,24.0,1,True,True
262,1697054311830,10,1,10.1,25.2,1,True,True
263,1697054312011,11,0,1.6,20.1,1,True,True
264,1697054312137,1,0,8.6,23.6,1,True,True
265,1697054312086,2,0,36.2,36.2,0,True,True
266,1697054312133,3,0,10.0,10.0,0,True,True
267,1697054312072,4,1,194.2,0.0,0,True,True
268,1697054311925,5,0,13.3,46.3,1,True,True
269,1697054311981,6,0,6.1,21.4,1,True,True
270,1697054312040,7,1,24.5,24.5,0,True,True
271,1697054311926,8,0,0.5,36.1,1,True,True
272,1697054312020,9,0,10.9,24.2,1,True,True
273,1697054311930,10,1,10.2,25.3,1,True,True
274,1697054312111,11,0,1.7,20.2,1,True,True
275,1697054312237,1,0,8.7,23.7,1,True,True
276,1697054312286,2,0,36.4,36.4,0,True,True
277,1697054312133,3,0,10.0,10.0,0,True,True
278,1697054312272,4,1,194.4,0.0,0,True,True
279,1697054312026,5,0,13.4,46.4,1,True,True
280,1697054311981,6,0,6.1,21.4,1,True,True
281,1697054312240,7,1,24.7,24.7,0,True,True
282,1697054312026,8,0,0.6,36.2,1,True,True
283,1697054312120,9,0,11.0,24.3,1,True,True
284,1697054312031,10,1,10.3,25.4,1,True,True
285,1697054312211,11,0,1.8,20.3,1,True,True
286,1697054312438,1,0,8.9,23.9,1,True,True
287,1697054312386,2,0,36.5,36.5,0,True,True
288,1697054312333,3,0,10.2,10.2,0,True,True
289,1697054312372,4,1,194.5,0.0,0,True,True
290,1697054312226,5,0,13.6,46.6,1,True,True
291,1697054312181,6,0,6.3,21.6,1,True,True
292,1697054312340,7,1,24.8,24.8,0,True,True
293,1697054312226,8,0,0.8,36.4,1,True,True
294,1697054312220,9,0,11.1,24.4,1,False,True
295,1697054312231,10,1,10.5,25.6,1,True,True
296,1697054312412,11,0,2.0,20.5,1,True,True
297,1697054312537,1,0,9.0,24.0,1,True,True
298,1697054312487,2,0,36.6,36.6,0,True,True
299,1697054312434,3,0,10.3,10.3,0,True,True
300,1697054312473,4,1,194.6,0.0,0,True,True
301,1697054312326,5,0,13.7,46.7,1,True,True
302,1697054312281,6,0,6.4,21.7,1,True,True
303,1697054312441,7,1,24.9,24.9,0,True,True
304,1697054312326,8,0,0.9,36.5,1,True,True
305,1697054312320,9,0,11.2,24.5,1,True,True
306,1697054312331,10,1,10.6,25.7,1,True,True
307,1697054312511,11,0,2.1,20.6,1,True,True
308,1697054312637,1,0,9.1,24.1,1,True,True
309,1697054312586,2,0,36.7,36.7,0,True,True
310,1697054312533,3,0,10.4,10.4,0,True,True
311,1697054312572,4,1,194.7,0.0,0,True,True
312,1697054312427,5,0,13.8,46.8,1,True,True
313,1697054312482,6,0,6.6,21.9,1,True,True
314,1697054312540,7,1,25.0,25.0,0,True,True
315,1697054312326,8,0,0.9,36.5,1,True,True
316,1697054312421,9,0,11.3,24.6,1,True,True
317,1697054312432,10,1,10.7,25.8,1,True,True
318,1697054312611,11,0,2.2,20.7,1,True,True
319,1697054312737,1,0,9.2,24.2,1,True,True
320,1697054312686,2,0,36.8,36.8,0,True,True
321,1697054312733,3,0,10.6,10.6,0,True,True
322,1697054312672,4,1,194.8,0.0,0,True,True
323,1697054312526,5,0,13.9,46.9,1,True,True
324,1697054312482,6,0,6.6,21.9,1,True,True
325,1697054312640,7,1,25.1,25.1,0,True,True
326,1697054312526,8,0,1.1,36.7,1,True,True
327,1697054312520,9,0,11.4,24.7,1,True,True
328,1697054312531,10,1,10.8,25.9,1,True,True
329,1697054312711,11,0,2.3,20.8,1,True,True
330,1697054312837,1,0,9.3,24.3,1,True,True
331,1697054312786,2,0,36.9,36.9,0,True,True
332,1697054312733,3,0,10.6,10.6,0,True,True
333,1697054312772,4,1,194.9,0.0,0,True,True
334,1697054312626,5,0,14.0,47.0,1,True,True
335,1697054312581,6,0,6.7,22.0,1,True,True
336,1697054312740,7,1,25.2,25.2,0,True,True
337,1697054312626,8,0,1.2,36.8,1,True,True
338,1697054312620,9,0,11.5,24.8,1,True,True
339,1697054312631,10,1,10.9,26.0,1,True,True
340,1697054312811,11,0,2.4,20.9,1,True,True
341,1697054312837,1,0,9.3,24.3,1,True,True
342,1697054312786,2,0,36.9,36.9,0,True,True
343,1697054312833,3,0,10.7,10.7,0,True,True
344,1697054312872,4,1,195.0,0.0,0,True,True
345,1697054312726,5,0,14.1,47.1,1,True,True
346,1697054312681,6,0,6.8,22.1,1,False,True
347,1697054312840,7,1,25.3,25.3,0,True,True
348,1697054312626,8,0,1.2,36.8,1,True,True
349,1697054312720,9,0,11.6,24.9,1,True,True
350,1697054312731,10,1,11.0,26.1,1,True,True
351,1697054312911,11,0,2.5,21.0,1,True,True
352,1697054312937,1,0,9.4,24.4,1,True,True
353,1697054312886,2,0,37.0,37.0,0,True,True
354,1697054312833,3,0,10.7,10.7,0,True,True
355,1697054312872,4,1,195.0,0.0,0,True,True
356,1697054312726,5,0,14.1,47.1,1,True,True
357,1697054312781,6,0,6.9,22.2,1,True,True
358,1697054312840,7,1,25.3,25.3,0,True,True
359,1697054312726,8,0,1.3,36.9,1,True,True
360,1697054312820,9,0,11.7,25.0,1,True,True
361,1697054312731,10,1,11.0,26.1,1,True,True
362,1697054312911,11,0,2.5,21.0,1,True,True
363,1697054313037,1,0,9.5,24.5,1,True,True
364,1697054312986,2,0,37.1,37.1,0,True,True
365,1697054313033,3,0,10.9,10.9,0,True,True
366,1697054312972,4,1,195.1,0.0,0,True,True
367,1697054312826,5,0,14.2,47.2,1,True,True
368,1697054312881,6,0,7.0,22.3,1,True,True
369,1697054313040,7,1,25.5,25.5,0,True,True
370,1697054312826,8,0,1.4,37.0,1,True,True
371,1697054312820,9,0,11.7,25.0,1,True,True
372,1697054312831,10,1,11.1,26.2,1,True,True
373,1697054313112,11,0,2.7,21.2,1,True,True
374,1697054313137,1,0,9.6,24.6,1,True,True
375,1697054313186,2,0,37.3,37.3,0,True,True
376,1697054313133,3,0,11.0,11.0,0,True,True
