,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697205940035.0,1,2,0.33,0,0,1,23,11.4
1,1697205940035.0,1,7,0.34,1,0,0,0,0.0
2,1697205940035.0,1,6,0.06,0,0,1,0,11.4
3,1697205940035.0,1,1,0.33,0,0,0,0,11.4
4,1697205939891.0,2,1,0.01,0,0,0,0,70.898
5,1697205939891.0,2,2,0.32,0,1,1,29,38.694
6,1697205939891.0,2,3,0.48,1,0,0,0,0.0
7,1697205939891.0,2,4,0.25,1,0,0,39,0.0
8,1697205939934.0,3,1,0.27,1,0,0,0,0.0
9,1697205939934.0,3,2,0.22,1,1,1,33,0.0
10,1697205939934.0,3,3,0.27,0,0,0,0,11.999
11,1697205939934.0,3,4,0.31,0,0,0,29,57.494
12,1697205939962.0,4,1,1.0,1,0,0,0,0.0
13,1697205939962.0,4,2,2.0,1,1,0,26,0.0
14,1697205939962.0,4,3,1.0,0,0,0,0,11.6
15,1697205939962.0,4,4,2.0,0,1,0,22,12.0
16,1697205939949.0,5,1,0.1,0,0,0,0,33.795
17,1697205939949.0,5,2,0.37,0,1,1,22,33.795
18,1697205939949.0,5,4,0.25,0,1,0,28,0.7
19,1697205939921.0,6,2,0.32,0,1,1,17,10.1
20,1697205939921.0,6,4,0.42,1,0,0,25,0.0
21,1697205939982.0,7,2,0.18,0,1,0,20,46.594
22,1697205939982.0,7,4,0.33,0,0,0,20,26.097
23,1697205939941.0,8,2,0.46,0,1,1,21,70.899
24,1697205939941.0,8,4,0.44,1,1,0,29,0.0
25,1697205939941.0,8,1,0.08,0,0,0,0,25.598
26,1697205939940.0,9,2,0.47,0,1,1,18,12.2
27,1697205939940.0,9,4,0.0,0,0,0,20,35.295
28,1697205940052.0,10,2,0.4,1,1,1,0,0.0
29,1697205940052.0,10,4,0.29,0,0,0,20,11.199
30,1697205939997.0,11,1,0.41,0,0,0,0,7.799
31,1697205939997.0,11,2,0.23,0,0,1,20,6.799
32,1697205939997.0,11,3,0.37,1,0,0,0,0.0
33,1697205939997.0,11,4,0.15,1,0,0,20,0.0
34,1697205939997.0,11,5,0.38,0,0,0,0,7.799
35,1697205939997.0,11,6,0.21,0,0,1,20,7.799
36,1697205940135.0,1,2,0.38,0,0,1,23,11.5
37,1697205940135.0,1,7,0.14,1,0,0,0,0.0
38,1697205940135.0,1,6,0.43,0,0,1,0,11.5
39,1697205940135.0,1,1,0.23,0,0,0,0,11.5
40,1697205939991.0,2,1,0.1,0,0,0,0,70.998
41,1697205939991.0,2,2,0.13,0,1,1,29,38.794
42,1697205939991.0,2,3,0.21,1,0,0,0,0.0
43,1697205939991.0,2,4,0.48,1,0,0,39,0.0
44,1697205940034.0,3,1,0.05,1,0,0,0,0.0
45,1697205940034.0,3,2,0.23,1,1,1,33,0.0
46,1697205940034.0,3,3,0.46,0,0,0,0,12.099
47,1697205940034.0,3,4,0.25,0,0,0,29,57.594
48,1697205940061.0,4,1,1.0,1,0,0,0,0.0
49,1697205940061.0,4,2,2.0,1,1,0,26,0.0
50,1697205940061.0,4,3,1.0,0,0,0,0,11.699
51,1697205940061.0,4,4,2.0,0,1,0,22,12.099
52,1697205940049.0,5,1,0.04,0,0,0,0,33.895
53,1697205940049.0,5,2,0.3,0,1,1,22,33.895
54,1697205940049.0,5,4,0.17,0,1,0,28,0.8
55,1697205940020.0,6,2,0.37,0,1,1,17,10.199
56,1697205940020.0,6,4,0.48,1,0,0,25,0.0
57,1697205940082.0,7,2,0.24,0,1,0,20,0.1
58,1697205940082.0,7,4,0.08,0,0,0,20,26.197
59,1697205940041.0,8,2,0.32,0,1,1,21,70.999
60,1697205940041.0,8,4,0.29,1,1,0,29,0.0
61,1697205940041.0,8,1,0.01,0,0,0,0,25.698
62,1697205940040.0,9,2,0.43,0,1,1,18,12.3
63,1697205940040.0,9,4,0.15,0,0,0,20,35.395
64,1697205940152.0,10,2,0.37,1,1,1,0,0.0
65,1697205940152.0,10,4,0.46,0,0,0,20,11.299
66,1697205940097.0,11,1,0.43,0,0,0,0,7.899
67,1697205940097.0,11,2,0.26,0,0,1,20,6.899
68,1697205940097.0,11,3,0.38,1,0,0,0,0.0
69,1697205940097.0,11,4,0.1,1,0,0,20,0.0
70,1697205940097.0,11,5,0.03,0,0,0,0,7.899
71,1697205940097.0,11,6,0.46,0,0,1,20,7.899
72,1697205940235.0,1,2,0.08,0,0,1,23,11.6
73,1697205940235.0,1,7,0.5,1,0,0,0,0.0
74,1697205940235.0,1,6,0.02,0,0,1,0,11.6
75,1697205940235.0,1,1,0.06,0,0,0,0,11.6
76,1697205940091.0,2,1,0.36,0,0,0,0,71.098
77,1697205940091.0,2,2,0.2,0,1,1,29,38.894
78,1697205940091.0,2,3,0.45,1,0,0,0,0.0
79,1697205940091.0,2,4,0.44,1,0,0,39,0.0
80,1697205940134.0,3,1,0.03,1,0,0,0,0.0
81,1697205940134.0,3,2,0.09,1,1,1,33,0.0
82,1697205940134.0,3,3,0.22,0,0,0,0,12.199
83,1697205940134.0,3,4,0.2,0,0,0,29,57.694
84,1697205940161.0,4,1,1.0,1,0,0,0,0.0
85,1697205940161.0,4,2,2.0,1,1,0,26,0.0
86,1697205940161.0,4,3,1.0,0,0,0,0,11.799
87,1697205940161.0,4,4,2.0,0,1,0,22,12.199
88,1697205940149.0,5,1,0.24,0,0,0,0,33.995
89,1697205940149.0,5,2,0.15,0,1,1,22,33.995
90,1697205940149.0,5,4,0.31,0,1,0,28,0.9
91,1697205940120.0,6,2,0.36,0,1,1,17,10.299
92,1697205940120.0,6,4,0.24,1,0,0,25,0.0
93,1697205940182.0,7,2,0.44,0,1,0,20,0.2
94,1697205940182.0,7,4,0.23,0,0,0,20,26.297
95,1697205940141.0,8,2,0.46,0,1,1,21,71.099
96,1697205940141.0,8,4,0.08,1,1,0,29,0.0
97,1697205940141.0,8,1,0.08,0,0,0,0,25.798
98,1697205940240.0,9,2,0.3,0,1,1,18,12.5
99,1697205940240.0,9,4,0.36,0,0,0,20,35.595
100,1697205940252.0,10,2,0.29,1,1,1,0,0.0
101,1697205940252.0,10,4,0.01,0,0,0,20,11.399
102,1697205940197.0,11,1,0.01,0,0,0,0,7.999
103,1697205940197.0,11,2,0.31,0,0,1,20,6.999
104,1697205940197.0,11,3,0.38,1,0,0,0,0.0
105,1697205940197.0,11,4,0.48,1,0,0,20,0.0
106,1697205940197.0,11,5,0.21,0,0,0,0,7.999
107,1697205940197.0,11,6,0.48,0,0,1,20,7.999
108,1697205940335.0,1,2,0.38,0,0,1,23,11.7
109,1697205940335.0,1,7,0.35,1,0,0,0,0.0
110,1697205940335.0,1,6,0.15,0,0,1,0,11.7
111,1697205940335.0,1,1,0.17,0,0,0,0,11.7
112,1697205940191.0,2,1,0.34,0,0,0,0,71.198
113,1697205940191.0,2,2,0.48,0,1,1,29,38.994
114,1697205940191.0,2,3,0.34,1,0,0,0,0.0
115,1697205940191.0,2,4,0.09,1,0,0,39,0.0
116,1697205940234.0,3,1,0.33,1,0,0,0,0.0
117,1697205940234.0,3,2,0.47,1,1,1,33,0.0
118,1697205940234.0,3,3,0.22,0,0,0,0,12.299
119,1697205940234.0,3,4,0.04,0,0,0,29,57.794
120,1697205940261.0,4,1,1.0,1,0,0,0,0.0
121,1697205940261.0,4,2,3.0,1,1,0,26,0.0
122,1697205940261.0,4,3,1.0,0,0,0,0,11.899
123,1697205940261.0,4,4,2.0,0,1,0,22,12.299
124,1697205940249.0,5,1,0.47,0,0,0,0,34.095
125,1697205940249.0,5,2,0.29,0,1,1,22,34.095
126,1697205940249.0,5,4,0.03,0,1,0,28,1.0
127,1697205940220.0,6,2,0.13,0,1,1,17,10.399
128,1697205940220.0,6,4,0.02,1,0,0,25,0.0
129,1697205940382.0,7,2,0.06,0,1,0,20,0.4
130,1697205940382.0,7,4,0.37,0,0,0,20,26.497
131,1697205940241.0,8,2,0.39,0,1,1,21,71.199
132,1697205940241.0,8,4,0.04,1,1,0,29,0.0
133,1697205940241.0,8,1,0.35,0,0,0,0,25.898
134,1697205940340.0,9,2,0.03,0,1,1,18,12.6
135,1697205940340.0,9,4,0.46,0,0,0,20,35.695
136,1697205940352.0,10,2,0.34,1,1,1,0,0.0
137,1697205940352.0,10,4,0.1,0,0,0,20,11.499
138,1697205940297.0,11,1,0.19,0,0,0,0,8.099
139,1697205940297.0,11,2,0.27,0,0,1,20,7.099
140,1697205940297.0,11,3,0.48,1,0,0,0,0.0
141,1697205940297.0,11,4,0.47,1,0,0,20,0.0
142,1697205940297.0,11,5,0.29,0,0,0,0,8.099
143,1697205940297.0,11,6,0.27,0,0,1,20,8.099
144,1697205940535.0,1,2,0.15,0,0,1,23,11.9
145,1697205940535.0,1,7,0.41,1,0,0,0,0.0
146,1697205940535.0,1,6,0.39,0,0,1,0,11.9
147,1697205940535.0,1,1,0.43,0,0,0,0,11.9
148,1697205940391.0,2,1,0.28,0,0,0,0,71.398
149,1697205940391.0,2,2,0.32,0,1,1,29,39.194
150,1697205940391.0,2,3,0.37,1,0,0,0,0.0
151,1697205940391.0,2,4,0.35,1,0,0,39,0.0
152,1697205940435.0,3,1,0.22,1,0,0,0,0.0
153,1697205940435.0,3,2,0.35,1,1,1,33,0.0
154,1697205940435.0,3,3,0.17,0,0,0,0,12.5
155,1697205940435.0,3,4,0.35,0,0,0,29,57.995
156,1697205940462.0,4,1,1.0,1,0,0,0,0.0
157,1697205940462.0,4,2,3.0,1,1,0,26,0.0
158,1697205940462.0,4,3,1.0,0,0,0,0,12.1
159,1697205940462.0,4,4,2.0,0,1,0,22,12.5
160,1697205940450.0,5,1,0.4,1,0,0,0,0.0
161,1697205940450.0,5,2,0.46,1,1,1,22,0.0
162,1697205940450.0,5,4,0.41,0,1,0,28,1.201
163,1697205940421.0,6,2,0.31,0,1,1,17,10.6
164,1697205940421.0,6,4,0.09,1,0,0,25,0.0
165,1697205940483.0,7,2,0.15,0,1,0,20,0.501
166,1697205940483.0,7,4,0.36,0,0,0,20,26.598
167,1697205940442.0,8,2,0.25,0,1,1,21,71.4
168,1697205940442.0,8,4,0.23,1,1,0,29,0.0
169,1697205940442.0,8,1,0.14,0,0,0,0,26.099
170,1697205940441.0,9,2,0.24,0,1,1,18,12.701
171,1697205940441.0,9,4,0.28,0,0,0,20,35.796
172,1697205940453.0,10,2,0.1,1,1,1,0,0.0
173,1697205940453.0,10,4,0.45,0,0,0,20,11.6
174,1697205940498.0,11,1,0.18,0,0,0,0,8.3
175,1697205940498.0,11,2,0.46,0,0,1,20,7.3
176,1697205940498.0,11,3,0.19,1,0,0,0,0.0
177,1697205940498.0,11,4,0.09,1,0,0,20,0.0
178,1697205940498.0,11,5,0.29,0,0,0,0,8.3
179,1697205940498.0,11,6,0.02,0,0,1,20,8.3
180,1697205940635.0,1,2,0.21,0,0,1,23,12.0
181,1697205940635.0,1,7,0.43,1,0,0,0,0.0
182,1697205940635.0,1,6,0.23,0,0,1,0,12.0
183,1697205940635.0,1,1,0.36,0,0,0,0,12.0
184,1697205940492.0,2,1,0.13,0,0,0,0,71.499
185,1697205940492.0,2,2,0.42,0,1,1,29,39.295
186,1697205940492.0,2,3,0.25,1,0,0,0,0.0
187,1697205940492.0,2,4,0.21,1,0,0,39,0.0
188,1697205940534.0,3,1,0.03,1,0,0,0,0.0
189,1697205940534.0,3,2,0.35,1,1,1,33,0.0
190,1697205940534.0,3,3,0.37,0,0,0,0,12.599
191,1697205940534.0,3,4,0.48,0,0,0,29,58.094
192,1697205940561.0,4,1,1.0,1,0,0,0,0.0
193,1697205940561.0,4,2,3.0,1,1,0,26,0.0
194,1697205940561.0,4,3,1.0,0,0,0,0,12.199
195,1697205940561.0,4,4,2.0,0,1,0,22,12.599
196,1697205940549.0,5,1,0.01,1,0,0,0,0.0
197,1697205940549.0,5,2,0.17,1,1,1,22,0.0
198,1697205940549.0,5,4,0.26,0,1,0,28,1.3
199,1697205940520.0,6,2,0.31,0,1,1,17,10.699
200,1697205940520.0,6,4,0.22,1,0,0,25,0.0
201,1697205940582.0,7,2,0.47,0,1,0,20,0.6
202,1697205940582.0,7,4,0.03,0,0,0,20,26.697
203,1697205940541.0,8,2,0.3,0,1,1,21,71.499
204,1697205940541.0,8,4,0.16,1,1,0,29,0.0
205,1697205940541.0,8,1,0.18,0,0,0,0,26.198
206,1697205940540.0,9,2,0.29,0,1,1,18,12.8
207,1697205940540.0,9,4,0.49,0,0,0,20,35.895
208,1697205940552.0,10,2,0.37,0,1,1,0,26.797
209,1697205940552.0,10,4,0.0,0,0,0,20,11.699
210,1697205940597.0,11,1,0.48,0,0,0,0,8.399
211,1697205940597.0,11,2,0.41,0,0,1,20,7.399
212,1697205940597.0,11,3,0.42,1,0,0,0,0.0
213,1697205940597.0,11,4,0.44,1,0,0,20,0.0
214,1697205940597.0,11,5,0.24,0,0,0,0,8.399
215,1697205940597.0,11,6,0.39,0,0,1,20,8.399
