,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697054181495,1,2,0.12,0,0,1,23,7.904
1,1697054181495,1,7,0.43,1,0,0,0,0.0
2,1697054181495,1,6,0.05,0,0,1,0,7.904
3,1697054181495,1,1,0.02,0,0,0,0,7.904
4,1697054181443,2,1,0.05,1,0,0,0,0.0
5,1697054181443,2,2,0.14,1,1,1,29,0.0
6,1697054181443,2,3,0.23,0,0,0,0,16.407
7,1697054181443,2,4,0.28,0,0,0,39,16.207
8,1697054181490,3,1,0.33,1,0,0,0,0.0
9,1697054181490,3,2,0.07,1,1,1,33,0.0
10,1697054181490,3,3,0.03,0,0,0,0,18.508
11,1697054181490,3,4,0.44,0,0,0,29,63.526
12,1697054181430,4,1,0.05,0,0,0,0,63.525
13,1697054181430,4,2,0.45,0,1,0,22,60.324
14,1697054181430,4,3,0.18,1,0,0,0,0.0
15,1697054181430,4,4,0.13,0,1,0,19,63.525
16,1697054181282,5,1,0.43,1,0,0,0,0.0
17,1697054181282,5,2,0.2,1,1,1,22,0.0
18,1697054181282,5,4,0.09,0,1,0,28,4.201
19,1697054181339,6,2,0.3,0,1,1,17,5.603
20,1697054181339,6,4,0.23,1,0,0,25,0.0
21,1697054181396,7,2,0.15,1,1,0,20,0.0
22,1697054181396,7,4,0.01,0,0,0,20,19.007
23,1697054181283,8,2,8.0,1,1,1,21,0.0
24,1697054181283,8,4,1.0,0,1,0,29,4.102
25,1697054181283,8,1,0.0,1,0,0,0,0.0
26,1697054181277,9,2,0.24,0,1,1,18,5.002
27,1697054181277,9,4,0.44,1,0,0,20,0.0
28,1697054181288,10,2,0.04,1,1,1,0,0.0
29,1697054181288,10,4,0.09,0,0,0,20,3.001
30,1697054181469,11,1,0.27,1,0,0,0,0.0
31,1697054181469,11,2,0.49,1,0,1,20,0.0
32,1697054181469,11,3,0.18,0,0,0,0,12.406
33,1697054181469,11,4,0.16,0,0,0,20,11.506
34,1697054181469,11,5,0.04,1,0,0,0,0.0
35,1697054181469,11,6,0.16,1,0,1,20,0.0
36,1697054181594,1,2,0.39,0,0,1,23,8.003
37,1697054181594,1,7,0.44,1,0,0,0,0.0
38,1697054181594,1,6,0.01,0,0,1,0,8.003
39,1697054181594,1,1,0.08,0,0,0,0,8.003
40,1697054181542,2,1,0.16,1,0,0,0,0.0
41,1697054181542,2,2,0.22,1,1,1,29,0.0
42,1697054181542,2,3,0.48,0,0,0,0,16.506
43,1697054181542,2,4,0.34,0,0,0,39,16.306
44,1697054181490,3,1,0.5,1,0,0,0,0.0
45,1697054181490,3,2,0.03,1,1,1,33,0.0
46,1697054181490,3,3,0.05,0,0,0,0,18.508
47,1697054181490,3,4,0.02,0,0,0,29,63.526
48,1697054181530,4,1,0.13,0,0,0,0,63.625
49,1697054181530,4,2,0.42,0,1,0,22,60.424
50,1697054181530,4,3,0.11,1,0,0,0,0.0
51,1697054181530,4,4,0.08,0,1,0,19,63.625
52,1697054181382,5,1,0.07,1,0,0,0,0.0
53,1697054181382,5,2,0.24,1,1,1,22,0.0
54,1697054181382,5,4,0.22,0,1,0,28,4.301
55,1697054181440,6,2,0.11,0,1,1,17,5.704
56,1697054181440,6,4,0.19,1,0,0,25,0.0
57,1697054181497,7,2,0.27,1,1,0,20,0.0
58,1697054181497,7,4,0.25,0,0,0,20,19.108
59,1697054181383,8,2,8.0,1,1,1,21,0.0
60,1697054181383,8,4,1.0,0,1,0,29,4.202
61,1697054181383,8,1,0.0,1,0,0,0,0.0
62,1697054181377,9,2,0.28,0,1,1,18,5.102
63,1697054181377,9,4,0.22,1,0,0,20,0.0
64,1697054181388,10,2,0.4,1,1,1,0,0.0
65,1697054181388,10,4,0.49,0,0,0,20,3.101
66,1697054181568,11,1,0.45,1,0,0,0,0.0
67,1697054181568,11,2,0.27,1,0,1,20,0.0
68,1697054181568,11,3,0.23,0,0,0,0,12.505
69,1697054181568,11,4,0.15,0,0,0,20,11.605
70,1697054181568,11,5,0.19,1,0,0,0,0.0
71,1697054181568,11,6,0.26,1,0,1,20,0.0
72,1697054181694,1,2,0.0,0,0,1,23,8.103
73,1697054181694,1,7,0.42,1,0,0,0,0.0
74,1697054181694,1,6,0.09,0,0,1,0,8.103
75,1697054181694,1,1,0.19,0,0,0,0,8.103
76,1697054181642,2,1,0.12,1,0,0,0,0.0
77,1697054181642,2,2,0.44,1,1,1,29,0.0
78,1697054181642,2,3,0.37,0,0,0,0,16.606
79,1697054181642,2,4,0.46,0,0,0,39,16.406
80,1697054181689,3,1,0.27,1,0,0,0,0.0
81,1697054181689,3,2,0.48,1,1,1,33,0.0
82,1697054181689,3,3,0.09,0,0,0,0,18.707
83,1697054181689,3,4,0.1,0,0,0,29,63.725
84,1697054181630,4,1,0.03,0,0,0,0,63.725
85,1697054181630,4,2,0.29,0,1,0,22,60.524
86,1697054181630,4,3,0.24,1,0,0,0,0.0
87,1697054181630,4,4,0.49,0,1,0,19,63.725
88,1697054181483,5,1,0.12,1,0,0,0,0.0
89,1697054181483,5,2,0.14,1,1,1,22,0.0
90,1697054181483,5,4,0.1,0,1,0,28,4.402
91,1697054181539,6,2,0.06,0,1,1,17,5.803
92,1697054181539,6,4,0.0,1,0,0,25,0.0
93,1697054181596,7,2,0.44,1,1,0,20,0.0
94,1697054181596,7,4,0.1,0,0,0,20,19.207
95,1697054181484,8,2,8.0,1,1,1,21,0.0
96,1697054181484,8,4,1.0,0,1,0,29,4.303
97,1697054181484,8,1,0.0,1,0,0,0,0.0
98,1697054181577,9,2,0.35,0,1,1,18,5.302
99,1697054181577,9,4,0.14,1,0,0,20,0.0
100,1697054181489,10,2,0.2,1,1,1,0,0.0
101,1697054181489,10,4,0.31,0,0,0,20,3.202
102,1697054181668,11,1,0.13,1,0,0,0,0.0
103,1697054181668,11,2,0.23,1,0,1,20,0.0
104,1697054181668,11,3,0.24,0,0,0,0,12.605
105,1697054181668,11,4,0.04,0,0,0,20,11.705
106,1697054181668,11,5,0.25,1,0,0,0,0.0
107,1697054181668,11,6,0.01,1,0,1,20,0.0
108,1697054181794,1,2,0.45,0,0,1,23,8.203
109,1697054181794,1,7,0.14,1,0,0,0,0.0
110,1697054181794,1,6,0.41,0,0,1,0,8.203
111,1697054181794,1,1,0.32,0,0,0,0,8.203
