,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1698082285129.0,1,1,68.6,6.3,0,True,True
1,1698082283169.0,2,0,2.0,140.3,0,True,True
2,1698082284145.0,3,1,27.3,47.2,0,True,True
3,1698082285081.0,4,0,16.0,39.8,1,True,True
4,1698082282675.0,5,0,14.3,26.1,1,True,True
5,1698082282604.0,6,0,1.5,1.5,0,False,True
6,1698082285097.0,7,1,20.0,46.9,1,True,True
7,1698082285932.0,8,0,12.2,12.2,0,True,True
8,1698082285093.0,9,0,1.4,1.4,0,True,True
9,1698082285964.0,10,1,12.7,27.8,1,True,True
10,1698082283095.0,11,1,327.2,327.2,1,True,True
11,1698082285229.0,1,1,68.7,6.4,0,True,True
12,1698082283269.0,2,0,2.1,140.4,0,True,True
13,1698082284245.0,3,1,27.4,47.3,0,True,True
14,1698082285181.0,4,0,16.1,39.9,1,True,True
15,1698082282775.0,5,0,14.4,26.2,1,True,True
16,1698082282704.0,6,0,1.6,1.6,0,False,True
17,1698082285197.0,7,1,20.1,47.0,1,True,True
18,1698082286032.0,8,0,12.3,12.3,0,True,True
19,1698082285193.0,9,0,1.5,1.5,0,True,True
20,1698082286064.0,10,1,12.8,27.9,1,True,True
21,1698082283195.0,11,1,327.3,327.3,1,True,True
22,1698082285430.0,1,1,68.9,6.6,0,True,True
23,1698082283470.0,2,0,2.3,140.6,0,True,True
24,1698082284446.0,3,1,27.6,47.5,0,True,True
25,1698082285381.0,4,0,16.3,40.1,1,True,True
26,1698082282975.0,5,0,14.6,26.4,1,True,True
27,1698082282904.0,6,0,1.8,1.8,0,False,True
28,1698082285397.0,7,1,20.3,47.2,1,True,True
29,1698082286232.0,8,0,12.5,12.5,0,True,True
30,1698082285393.0,9,0,1.7,1.7,0,True,True
31,1698082286264.0,10,1,13.0,28.1,1,True,True
32,1698082283395.0,11,1,327.5,327.5,1,True,True
33,1698082285529.0,1,1,69.0,6.7,0,True,True
34,1698082283569.0,2,0,2.4,140.7,0,True,True
35,1698082284545.0,3,1,27.7,47.6,0,True,True
36,1698082285482.0,4,0,16.4,40.2,1,True,True
37,1698082283075.0,5,0,14.7,26.5,1,True,True
38,1698082283005.0,6,0,1.9,1.9,0,False,True
39,1698082285498.0,7,1,20.4,47.3,1,True,True
40,1698082286332.0,8,0,12.6,12.6,0,True,True
41,1698082285494.0,9,0,1.8,1.8,0,True,True
42,1698082286364.0,10,1,13.1,28.2,1,True,True
43,1698082283496.0,11,1,327.6,327.6,1,True,True
44,1698082285629.0,1,1,69.1,6.8,0,True,True
45,1698082283669.0,2,0,2.5,140.8,0,True,True
46,1698082284645.0,3,1,27.8,47.7,0,True,True
47,1698082285581.0,4,0,16.5,40.3,1,True,True
48,1698082283175.0,5,0,14.8,26.6,1,True,True
49,1698082283105.0,6,0,2.0,2.0,0,False,True
50,1698082285597.0,7,1,20.5,47.4,1,True,True
51,1698082286433.0,8,0,12.7,12.7,0,True,True
52,1698082285693.0,9,0,2.0,2.0,0,True,True
53,1698082286465.0,10,1,13.2,28.3,1,True,True
54,1698082283595.0,11,1,327.7,327.7,1,True,True
55,1698082285829.0,1,1,69.3,7.0,0,True,True
56,1698082283869.0,2,0,2.7,141.0,0,True,True
57,1698082284845.0,3,1,28.0,47.9,0,True,True
58,1698082285781.0,4,0,16.7,40.5,1,True,True
59,1698082283375.0,5,0,15.0,26.8,1,True,True
60,1698082283305.0,6,0,2.2,2.2,0,False,True
61,1698082285797.0,7,1,20.7,47.6,1,True,True
62,1698082286632.0,8,0,12.9,12.9,0,True,True
63,1698082285793.0,9,0,2.1,2.1,0,True,True
64,1698082286664.0,10,1,13.4,28.5,1,True,True
65,1698082283795.0,11,1,327.9,327.9,1,True,True
66,1698082285929.0,1,1,69.4,7.1,0,True,True
67,1698082283969.0,2,0,2.8,141.1,0,True,True
68,1698082284945.0,3,1,28.1,48.0,0,True,True
69,1698082285881.0,4,0,16.8,40.6,1,True,True
70,1698082283476.0,5,0,15.1,26.9,1,True,True
71,1698082283406.0,6,0,2.3,2.3,0,False,True
72,1698082285897.0,7,1,20.8,47.7,1,True,True
73,1698082286732.0,8,0,13.0,13.0,0,True,True
74,1698082285893.0,9,0,2.2,2.2,0,True,True
75,1698082286764.0,10,1,13.5,28.6,1,True,True
76,1698082283895.0,11,1,328.0,328.0,1,True,True
77,1698082286029.0,1,1,69.5,7.2,0,True,True
78,1698082284069.0,2,0,2.9,141.2,0,True,True
79,1698082285046.0,3,1,28.2,48.1,0,True,True
80,1698082285981.0,4,0,16.9,40.7,1,True,True
81,1698082283575.0,5,0,15.2,27.0,1,True,True
82,1698082283605.0,6,0,2.5,2.5,0,False,True
83,1698082285997.0,7,1,20.9,47.8,1,True,True
84,1698082286832.0,8,0,13.1,13.1,0,True,True
85,1698082286093.0,9,0,2.4,2.4,0,True,True
86,1698082286864.0,10,1,13.6,28.7,1,True,True
87,1698082283995.0,11,1,328.1,328.1,1,True,True
88,1698082286129.0,1,1,69.6,7.3,0,True,True
89,1698082284169.0,2,0,3.0,141.3,0,True,True
90,1698082285146.0,3,1,28.3,48.2,0,True,True
91,1698082286181.0,4,0,17.1,40.9,1,True,True
92,1698082283675.0,5,0,15.3,27.1,1,True,True
93,1698082282376.504,6,0,1.3,1.3,0,False,True
94,1698082286097.0,7,1,21.0,47.9,1,True,True
95,1698082287033.0,8,0,13.3,13.3,0,True,True
96,1698082286193.0,9,0,2.5,2.5,0,True,True
97,1698082286964.0,10,1,13.7,28.8,1,True,True
98,1698082284196.0,11,1,328.3,328.3,1,True,True
99,1698082286329.0,1,1,69.8,7.5,0,True,True
100,1698082284369.0,2,0,3.2,141.5,0,True,True
101,1698082285346.0,3,1,28.5,48.4,0,True,True
102,1698082286282.0,4,0,17.2,41.0,1,True,True
103,1698082283875.0,5,0,15.5,27.3,1,True,True
104,1698082283905.0,6,0,2.8,2.8,0,False,True
105,1698082286297.0,7,1,21.2,48.1,1,True,True
106,1698082287132.0,8,0,13.4,13.4,0,True,True
107,1698082286293.0,9,0,2.6,2.6,0,True,True
108,1698082287165.0,10,1,13.9,29.0,1,True,True
109,1698082284296.0,11,1,328.4,328.4,1,True,True
110,1698082286430.0,1,1,69.9,7.6,0,True,True
111,1698082284470.0,2,0,3.3,141.6,0,True,True
112,1698082285447.0,3,1,28.6,48.5,0,True,True
113,1698082286381.0,4,0,17.3,41.1,1,True,True
114,1698082283975.0,5,0,15.6,27.4,1,True,True
115,1698082282641.315,6,0,1.5,1.5,0,False,True
116,1698082286397.0,7,1,21.3,48.2,1,True,True
117,1698082287232.0,8,0,13.5,13.5,0,True,True
118,1698082286393.0,9,0,2.7,2.7,0,True,True
119,1698082287265.0,10,1,14.0,29.1,1,True,True
120,1698082284396.0,11,1,328.5,328.5,1,True,True
121,1698082286529.0,1,1,70.0,7.7,0,True,True
122,1698082284569.0,2,0,3.4,141.7,0,True,True
123,1698082285546.0,3,1,28.7,48.6,0,True,True
124,1698082286581.0,4,0,17.5,41.3,1,True,True
125,1698082284075.0,5,0,15.7,27.5,1,True,True
126,1698082284005.0,6,0,2.9,2.9,0,False,True
