,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697133490499.0,1,2,0.4,0,0,1,23,3.203
1,1697133490499.0,1,7,0.21,1,0,0,0,0.0
2,1697133490499.0,1,6,0.07,0,0,1,0,3.203
3,1697133490499.0,1,1,0.21,0,0,0,0,3.203
4,1697133488477.0,2,1,0.42,0,0,0,0,317.038
5,1697133488477.0,2,2,0.29,0,1,1,29,317.038
6,1697133488477.0,2,3,0.29,1,0,0,0,0.0
7,1697133488477.0,2,4,0.15,0,0,0,39,313.739
8,1697133488478.0,3,1,0.18,0,0,0,0,3.303
9,1697133488478.0,3,2,0.24,0,1,1,33,87.426
10,1697133488478.0,3,3,0.01,1,0,0,0,0.0
11,1697133488478.0,3,4,0.49,1,0,0,29,0.0
12,1697133490349.0,4,1,0.4,0,0,0,0,21.21
13,1697133490349.0,4,2,0.08,0,1,0,22,21.511
14,1697133490349.0,4,3,0.32,0,0,0,0,48.419
15,1697133490349.0,4,4,0.38,0,1,0,19,70.92
16,1697133490178.0,5,1,0.48,0,0,0,0,27.413
17,1697133490178.0,5,2,0.29,0,1,1,22,27.413
18,1697133490178.0,5,4,0.27,1,1,0,28,0.0
19,1697133490172.0,6,2,0.01,0,1,1,17,13.107
20,1697133490172.0,6,4,0.17,0,0,0,25,35.216
21,1697133490353.0,7,2,2.0,0,1,0,20,15.008
22,1697133490353.0,7,4,0.0,1,0,0,20,0.0
23,1697133490219.0,8,2,0.0,0,1,1,21,8.904
24,1697133490219.0,8,4,3.0,1,1,0,29,0.0
25,1697133490219.0,8,1,1.0,0,0,0,0,8.904
26,1697133490225.0,9,2,0.0,1,1,1,18,0.0
27,1697133490225.0,9,4,0.0,0,0,0,20,316.938
28,1697133490256.0,10,2,0.0,0,1,1,0,26.913
29,1697133490256.0,10,4,0.39,0,0,0,20,11.606
30,1697133488485.0,11,1,0.43,0,0,0,0,309.139
31,1697133488485.0,11,2,0.15,0,0,1,20,317.038
32,1697133488485.0,11,3,0.19,1,0,0,0,0.0
33,1697133488485.0,11,4,0.03,1,0,0,20,0.0
34,1697133488485.0,11,5,0.18,0,0,0,0,317.038
35,1697133488485.0,11,6,0.41,0,0,1,20,309.139
36,1697133490499.0,1,2,0.01,0,0,1,23,3.203
37,1697133490499.0,1,7,0.4,1,0,0,0,0.0
38,1697133490499.0,1,6,0.32,0,0,1,0,3.203
39,1697133490499.0,1,1,0.18,0,0,0,0,3.203
40,1697133488576.0,2,1,0.32,0,0,0,0,317.137
41,1697133488576.0,2,2,0.37,0,1,1,29,317.137
42,1697133488576.0,2,3,0.09,1,0,0,0,0.0
43,1697133488576.0,2,4,0.31,0,0,0,39,313.838
44,1697133488577.0,3,1,0.3,0,0,0,0,3.402
45,1697133488577.0,3,2,0.04,0,1,1,33,87.525
46,1697133488577.0,3,3,0.09,1,0,0,0,0.0
47,1697133488577.0,3,4,0.24,1,0,0,29,0.0
48,1697133490549.0,4,1,0.21,0,0,0,0,21.41
49,1697133490549.0,4,2,0.02,0,1,0,22,21.711
50,1697133490549.0,4,3,0.04,0,0,0,0,48.619
51,1697133490549.0,4,4,0.46,0,1,0,19,71.12
52,1697133490278.0,5,1,0.03,0,0,0,0,27.513
53,1697133490278.0,5,2,0.22,0,1,1,22,27.513
54,1697133490278.0,5,4,0.34,1,1,0,28,0.0
55,1697133490372.0,6,2,0.45,0,1,1,17,13.307
56,1697133490372.0,6,4,0.07,0,0,0,25,35.416
57,1697133490553.0,7,2,2.0,0,1,0,20,15.208
58,1697133490553.0,7,4,0.0,1,0,0,20,0.0
59,1697133490319.0,8,2,0.0,0,1,1,21,9.004
60,1697133490319.0,8,4,3.0,1,1,0,29,0.0
61,1697133490319.0,8,1,1.0,0,0,0,0,9.004
62,1697133490426.0,9,2,0.0,1,1,1,18,0.0
63,1697133490426.0,9,4,0.0,0,0,0,20,317.139
64,1697133490356.0,10,2,0.49,0,1,1,0,27.013
65,1697133490356.0,10,4,0.09,0,0,0,20,11.706
66,1697133488584.0,11,1,0.23,0,0,0,0,309.238
67,1697133488584.0,11,2,0.42,0,0,1,20,317.137
68,1697133488584.0,11,3,0.36,1,0,0,0,0.0
69,1697133488584.0,11,4,0.21,1,0,0,20,0.0
70,1697133488584.0,11,5,0.21,0,0,0,0,317.137
71,1697133488584.0,11,6,0.04,0,0,1,20,309.238
72,1697133490698.0,1,2,0.14,0,0,1,23,3.402
73,1697133490698.0,1,7,0.43,1,0,0,0,0.0
74,1697133490698.0,1,6,0.48,0,0,1,0,3.402
75,1697133490698.0,1,1,0.3,0,0,0,0,3.402
76,1697133488676.0,2,1,0.42,0,0,0,0,317.237
77,1697133488676.0,2,2,0.12,0,1,1,29,317.237
78,1697133488676.0,2,3,0.24,1,0,0,0,0.0
79,1697133488676.0,2,4,0.45,0,0,0,39,313.938
80,1697133488777.0,3,1,0.25,0,0,0,0,3.602
81,1697133488777.0,3,2,0.01,0,1,1,33,87.725
82,1697133488777.0,3,3,0.38,1,0,0,0,0.0
83,1697133488777.0,3,4,0.46,1,0,0,29,0.0
84,1697133490649.0,4,1,0.13,0,0,0,0,21.51
85,1697133490649.0,4,2,0.15,0,1,0,22,21.811
86,1697133490649.0,4,3,0.31,0,0,0,0,48.719
87,1697133490649.0,4,4,0.16,0,1,0,19,71.22
88,1697133490479.0,5,1,0.33,0,0,0,0,27.714
89,1697133490479.0,5,2,0.17,0,1,1,22,27.714
90,1697133490479.0,5,4,0.01,1,1,0,28,0.0
91,1697133490473.0,6,2,0.23,0,1,1,17,13.408
92,1697133490473.0,6,4,0.06,0,0,0,25,35.517
93,1697133490653.0,7,2,2.0,0,1,0,20,15.308
94,1697133490653.0,7,4,0.0,1,0,0,20,0.0
95,1697133490420.0,8,2,0.0,0,1,1,21,9.105
96,1697133490420.0,8,4,3.0,1,1,0,29,0.0
97,1697133490420.0,8,1,1.0,0,0,0,0,9.105
98,1697133490525.0,9,2,0.0,1,1,1,18,0.0
99,1697133490525.0,9,4,0.0,0,0,0,20,317.238
100,1697133490556.0,10,2,0.32,0,1,1,0,27.213
101,1697133490556.0,10,4,0.46,0,0,0,20,11.906
102,1697133488684.0,11,1,0.08,0,0,0,0,309.338
103,1697133488684.0,11,2,0.38,0,0,1,20,317.237
104,1697133488684.0,11,3,0.07,1,0,0,0,0.0
105,1697133488684.0,11,4,0.3,1,0,0,20,0.0
106,1697133488684.0,11,5,0.29,0,0,0,0,317.237
107,1697133488684.0,11,6,0.29,0,0,1,20,309.338
108,1697133490898.0,1,2,0.33,0,0,1,23,3.602
109,1697133490898.0,1,7,0.18,1,0,0,0,0.0
110,1697133490898.0,1,6,0.36,0,0,1,0,3.602
