1,1,1,1,1,2023-10-18 14:11:34.138000
1,1,1,2,2023-10-18 14:12:25.229000
1,1,3,2023-10-18 14:13:17.819000
1,1,4,2023-10-18 14:13:59.808000
1,5,2023-10-18 14:14:47.589000
2,2,2,2,1,2023-10-18 14:10:59.880000
2,2,2,2,2,2023-10-18 14:11:33.173000
2,2,2,3,2023-10-18 14:12:44.862000
2,2,4,2023-10-18 14:13:47.246000
2,5,2023-10-18 14:14:32.730000
3,3,3,3,1,2023-10-18 14:10:55.588000
3,3,3,3,2,2023-10-18 14:11:33.180000
3,3,3,2023-10-18 14:13:20.560000
4,4,4,1,2023-10-18 14:12:16.628000
4,4,2,2023-10-18 14:13:32.809000
4,3,2023-10-18 14:15:00.079000
5,5,5,5,1,2023-10-18 14:11:23.816000
5,5,5,2,2023-10-18 14:12:00.313000
5,5,3,2023-10-18 14:13:05.701000
5,5,4,2023-10-18 14:14:01.985000
5,5,2023-10-18 14:15:10.958000
6,6,6,6,1,2023-10-18 14:11:43.976000
6,6,6,2,2023-10-18 14:12:29.667000
6,6,3,2023-10-18 14:13:06.362000
6,6,4,2023-10-18 14:13:43.650000
6,5,2023-10-18 14:14:20.538000
6,6,2023-10-18 14:14:57.425000
7,7,7,1,2023-10-18 14:11:59.725000
7,7,7,2,2023-10-18 14:12:46.016000
7,7,3,2023-10-18 14:13:33.603000
7,4,2023-10-18 14:14:19.689000
7,5,2023-10-18 14:15:08.870000
8,8,8,1,2023-10-18 14:12:33.255000
8,8,2,2023-10-18 14:13:45.638000
9,1,2023-10-18 14:15:22.221000
11,11,11,1,2023-10-18 14:12:11.081000
11,11,2,2023-10-18 14:13:02.572000
11,11,3,2023-10-18 14:13:52.758000
11,4,2023-10-18 14:14:35.241000
11,5,2023-10-18 14:15:07.129000
