,episode,time_sec,action,updated action
0,1,180.1,"0,0,1,0,0,0,1,0,1,1,1","0,0,1,0,0,0,0,0,0,0,1"
1,1,180.2,"0,1,1,0,0,0,1,1,0,0,1","0,0,1,0,0,0,0,1,0,0,1"
2,1,180.3,"0,0,0,0,1,0,1,1,1,1,0","0,0,0,0,0,0,0,1,0,0,0"
3,1,180.4,"0,1,0,0,1,0,1,1,1,1,1","0,0,0,0,0,0,0,1,0,0,1"
4,1,180.5,"1,1,1,0,0,1,1,1,1,1,1","1,0,1,0,0,0,0,1,0,0,1"
5,1,180.6,"0,1,1,0,0,1,1,1,1,1,1","0,0,1,0,0,0,0,1,0,0,1"
6,1,180.7,"1,0,1,1,1,0,1,1,1,1,1","1,0,1,0,0,0,0,1,0,0,1"
7,1,180.8,"0,1,1,0,0,0,1,0,0,1,0","0,0,1,0,0,0,0,0,0,0,0"
8,1,180.9,"0,0,1,1,0,1,1,0,0,0,0","0,0,1,0,0,0,0,0,0,0,0"
9,1,181.0,"0,0,1,0,0,1,1,1,1,1,0","0,0,1,0,0,0,0,1,0,0,0"
10,1,181.1,"0,0,1,0,0,0,1,1,0,1,0","0,0,1,0,0,0,0,1,0,0,0"
11,1,181.2,"1,1,1,0,1,0,1,1,1,0,0","0,0,1,0,0,0,0,1,0,0,0"
12,1,181.3,"1,0,1,1,0,0,1,1,1,1,1","0,0,1,0,0,0,0,1,0,0,1"
13,1,181.4,"0,1,1,0,0,1,1,1,1,1,1","0,0,1,0,0,0,0,1,0,0,1"
14,1,181.5,"0,1,0,0,1,0,1,1,1,1,1","0,0,0,0,0,0,0,1,0,0,1"
15,1,181.6,"0,1,1,0,1,1,1,1,1,1,1","0,0,1,0,0,0,0,1,0,0,1"
16,1,181.7,"0,1,0,0,0,0,1,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
17,1,181.8,"0,0,1,0,1,0,1,1,1,0,1","0,0,1,0,0,0,0,1,0,0,1"
18,1,181.9,"0,1,1,1,0,1,1,0,1,1,1","0,0,1,0,0,0,0,0,0,0,1"
19,1,182.0,"1,0,0,1,1,0,1,0,1,1,1","0,0,0,0,0,0,0,0,0,0,1"
20,1,182.1,"0,0,1,0,1,0,1,0,1,1,1","0,0,1,0,0,0,0,0,0,0,1"
21,1,182.2,"1,0,0,0,1,1,1,1,1,1,1","0,0,0,0,0,0,0,1,0,0,1"
22,1,182.3,"0,1,0,1,0,0,1,0,1,1,1","0,0,0,0,0,0,0,0,0,0,1"
23,1,182.4,"0,0,1,1,0,1,1,0,0,1,1","0,0,1,0,0,0,0,0,0,0,1"
24,1,182.5,"0,0,1,1,0,0,1,0,0,1,1","0,0,0,0,0,0,0,0,0,0,1"
25,1,182.6,"1,0,1,0,0,0,1,1,1,1,1","0,0,0,0,0,0,0,1,0,0,1"
26,1,182.7,"0,1,1,1,1,0,0,1,1,1,1","0,0,0,0,0,0,0,1,0,0,1"
27,1,182.8,"1,0,0,1,1,1,1,1,1,1,0","0,0,0,0,0,0,0,1,0,0,0"
28,1,182.9,"1,1,0,0,0,1,1,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
29,1,183.0,"1,1,1,0,0,1,1,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
30,1,183.1,"1,1,1,1,0,0,1,1,1,0,1","0,0,0,0,0,0,0,1,0,0,1"
31,1,183.2,"1,0,1,1,0,0,0,1,1,1,1","0,0,0,0,0,0,0,1,0,0,1"
32,1,183.3,"0,0,0,0,0,0,1,1,1,0,1","0,0,0,0,0,0,0,1,0,0,1"
33,1,183.4,"0,0,1,0,0,1,1,1,1,1,1","0,0,0,0,0,0,0,1,0,0,1"
34,1,183.5,"0,1,0,0,0,0,1,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
35,1,183.6,"0,1,0,0,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
36,1,183.7,"0,0,1,1,1,0,1,1,1,1,0","0,0,0,0,1,0,0,0,0,0,0"
37,1,183.8,"0,1,1,1,0,0,1,1,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
38,1,183.9,"0,1,1,0,0,0,1,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
39,1,184.0,"1,0,1,0,0,0,0,1,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
40,1,184.1,"0,0,1,0,1,0,1,1,0,1,1","0,0,0,0,1,0,0,0,0,0,1"
41,1,184.2,"0,0,0,1,0,1,0,1,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
42,1,184.3,"0,0,0,0,0,0,1,1,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
43,1,184.4,"0,0,0,0,0,1,0,1,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
44,1,184.5,"1,0,1,0,0,0,1,0,1,1,0","0,0,0,0,0,0,1,0,1,0,0"
45,1,184.6,"1,1,1,1,0,1,1,1,0,1,1","0,0,0,0,0,0,1,0,0,0,1"
46,1,184.7,"1,1,1,1,1,1,1,0,1,1,1","1,0,0,0,1,0,1,0,1,0,1"
47,1,184.8,"0,1,1,1,0,0,1,1,0,0,1","0,0,0,0,0,0,1,0,0,0,1"
48,1,184.9,"0,0,1,0,1,0,1,1,1,1,1","0,0,0,0,1,0,1,0,1,0,1"
49,1,185.0,"1,1,1,0,0,0,1,1,1,0,1","1,0,0,0,0,0,1,0,1,0,1"
50,1,185.1,"1,0,0,0,0,1,1,0,1,0,1","1,0,0,0,0,0,1,0,1,0,1"
51,1,185.2,"0,0,1,0,0,0,1,1,1,0,1","0,0,0,0,0,0,1,0,1,0,1"
52,1,185.3,"0,1,0,1,0,1,1,1,1,0,0","0,0,0,0,0,0,1,0,1,0,0"
53,1,185.4,"0,1,1,1,0,1,1,0,1,1,1","0,0,0,0,0,0,1,0,1,1,1"
54,1,185.5,"0,0,0,0,0,0,0,1,1,1,1","0,0,0,0,0,0,0,0,1,1,1"
55,1,185.6,"0,1,1,1,0,1,1,1,1,1,0","0,0,0,0,0,0,1,0,1,1,0"
56,1,185.7,"1,0,1,1,0,0,1,1,0,0,0","1,0,0,0,0,0,1,0,0,0,0"
57,1,185.8,"0,0,0,0,0,1,1,1,0,0,1","0,0,0,0,0,0,1,0,0,0,1"
58,1,185.9,"0,0,1,0,0,1,1,1,1,1,1","0,0,0,0,0,0,1,0,1,1,1"
59,1,186.0,"0,1,0,0,0,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
60,1,186.1,"0,1,1,0,0,0,1,1,0,1,1","0,0,0,0,0,0,1,0,0,1,1"
61,1,186.2,"0,0,1,0,1,1,0,1,1,0,1","0,0,0,0,1,0,0,0,1,0,1"
62,1,186.3,"0,0,1,1,0,0,1,0,1,1,1","0,0,0,0,0,0,1,0,1,1,1"
63,1,186.4,"0,1,0,0,1,0,0,1,0,1,0","0,0,0,0,1,0,0,0,0,1,0"
64,1,186.5,"0,1,0,0,0,1,1,1,1,1,1","0,0,0,0,0,0,1,0,1,1,1"
65,1,186.6,"0,0,1,1,0,1,0,0,1,1,0","0,0,0,0,0,0,0,0,1,1,0"
66,1,186.7,"0,0,1,1,1,0,0,0,0,1,0","0,0,0,0,1,0,0,0,0,1,0"
67,1,186.8,"0,1,0,0,0,0,1,1,1,0,1","0,0,0,0,0,0,1,0,1,0,1"
68,1,186.9,"1,1,1,0,1,1,1,1,1,1,1","1,0,0,0,1,1,1,0,1,1,1"
69,1,187.0,"0,0,1,0,0,0,1,0,1,1,0","0,0,0,0,0,0,1,0,1,1,0"
70,1,187.1,"0,1,1,0,1,0,1,0,1,1,1","0,0,0,0,1,0,1,0,1,1,1"
71,1,187.2,"0,1,1,0,0,0,1,1,0,0,1","0,0,0,0,0,0,1,0,0,0,1"
72,1,187.3,"0,0,0,0,0,0,1,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0"
73,1,187.4,"0,0,0,1,0,0,1,0,0,1,0","0,0,0,0,0,0,1,0,0,1,0"
74,1,187.5,"0,0,1,0,0,1,1,0,1,1,1","0,0,0,0,0,1,1,0,1,1,1"
75,1,187.6,"1,0,1,1,0,0,1,0,0,0,1","1,0,0,0,0,0,1,0,0,0,1"
76,1,187.7,"1,0,0,1,0,0,1,1,1,0,1","1,0,0,0,0,0,1,0,1,0,1"
77,1,187.8,"0,0,1,1,0,1,1,1,1,1,0","0,0,0,0,0,1,1,0,1,1,0"
78,1,187.9,"0,1,0,0,1,1,1,0,1,0,1","0,0,0,0,1,1,1,0,1,0,1"
79,1,188.0,"1,0,1,1,1,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0,0"
80,1,188.1,"0,1,1,0,0,0,0,1,1,1,1","0,0,0,0,0,0,0,0,1,1,1"
81,1,188.2,"0,0,0,0,1,0,1,1,0,1,1","0,0,0,0,0,0,1,0,0,1,1"
82,1,188.3,"0,0,1,1,0,0,1,0,1,1,1","0,0,0,0,0,0,1,0,1,1,1"
83,1,188.4,"0,1,0,1,0,0,1,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
84,1,188.5,"1,0,1,0,0,0,1,1,1,1,1","1,0,0,0,0,0,0,0,0,1,1"
85,1,188.6,"0,0,1,1,1,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
86,1,188.7,"0,1,1,0,0,0,0,0,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
87,1,188.8,"1,0,1,0,0,1,1,0,1,0,0","1,0,0,0,0,1,0,0,0,0,0"
88,1,188.9,"0,0,1,0,0,0,1,1,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
89,1,189.0,"0,1,1,1,0,0,1,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
90,1,189.1,"0,1,1,1,1,1,1,1,1,1,1","0,0,0,0,0,1,0,0,0,1,1"
91,1,189.2,"1,0,1,0,0,0,1,1,1,1,0","1,0,0,0,0,0,0,0,0,1,0"
92,1,189.3,"1,0,0,1,0,1,1,1,0,0,0","1,0,0,0,0,1,0,0,0,0,0"
93,1,189.4,"0,1,1,0,0,0,1,0,1,1,0","0,0,1,0,0,0,0,0,0,0,0"
94,1,189.5,"1,0,1,1,0,1,0,1,0,0,1","1,0,1,0,0,1,0,0,0,0,1"
95,1,189.6,"0,1,1,1,1,0,1,1,1,1,0","0,0,1,0,0,0,0,0,0,0,0"
96,1,189.7,"0,0,1,1,1,1,0,0,0,0,1","0,0,1,0,0,1,0,0,0,0,1"
97,1,189.8,"0,0,0,0,0,0,1,0,1,1,1","0,0,0,0,0,0,0,0,0,0,1"
98,1,189.9,"0,0,1,0,0,0,1,1,1,1,0","0,0,1,0,0,0,0,0,0,0,0"
99,1,190.0,"1,0,1,1,1,0,1,0,1,1,1","0,0,1,0,0,0,0,0,0,0,1"
100,1,190.1,"0,1,1,1,0,0,1,0,0,1,1","0,0,1,0,0,0,0,0,0,0,1"
101,1,190.2,"0,0,1,0,0,0,1,0,0,1,1","0,0,1,0,0,0,0,0,0,0,1"
102,1,190.3,"0,0,1,1,1,0,0,0,0,0,1","0,0,1,0,0,0,0,0,0,0,1"
103,1,190.4,"0,0,1,0,0,1,1,0,1,1,0","0,0,1,0,0,1,0,0,0,0,0"
104,1,190.5,"0,1,1,1,1,1,1,0,1,1,0","0,0,1,0,0,1,0,0,0,0,0"
105,1,190.6,"0,1,0,1,1,0,1,1,1,1,1","0,0,0,0,0,0,0,1,0,0,1"
106,1,190.7,"0,0,1,1,1,0,1,0,0,1,1","0,0,1,0,0,0,0,0,0,0,1"
107,1,190.8,"1,1,1,1,1,0,1,0,0,0,1","0,0,1,0,0,0,0,0,0,0,1"
108,1,190.9,"1,1,1,1,0,0,0,1,1,1,1","0,0,1,0,0,0,0,1,0,0,1"
