2,0.45,1,2023-10-12 11:10:31.989121,10.19999999999998
7,0.24,1,2023-10-12 11:10:31.989121,25.30000000000009
6,0.16,1,2023-10-12 11:10:31.989121,10.19999999999998
1,0.14,1,2023-10-12 11:10:31.990099,10.499999999999979
1,0.42,2,2023-10-12 11:10:31.990099,65.50000000000055
2,0.47,2,2023-10-12 11:10:31.990099,65.10000000000058
3,0.12,2,2023-10-12 11:10:31.990099,0.4
4,0.38,2,2023-10-12 11:10:31.990099,10.599999999999978
1,0.46,3,2023-10-12 11:10:31.991099,0.30000000000000004
2,0.43,3,2023-10-12 11:10:31.991099,0.6
3,0.19,3,2023-10-12 11:10:31.991099,25.900000000000098
4,0.42,3,2023-10-12 11:10:31.991099,134.89999999999662
1,0.03,4,2023-10-12 11:10:31.993096,11.799999999999974
2,0.04,4,2023-10-12 11:10:31.993096,11.799999999999974
3,0.33,4,2023-10-12 11:10:31.993096,2.7755575615628914e-17
4,0.47,4,2023-10-12 11:10:31.993096,67.20000000000046
1,0.08,5,2023-10-12 11:10:31.995096,0.4
2,0.03,5,2023-10-12 11:10:31.995096,2.7755575615628914e-17
4,0.1,5,2023-10-12 11:10:31.995096,17.999999999999986
2,0.3,6,2023-10-12 11:10:31.996102,19.500000000000007
4,0.35,6,2023-10-12 11:10:31.996102,39.700000000000294
2,0.07,7,2023-10-12 11:10:31.998098,27.700000000000124
4,0.28,7,2023-10-12 11:10:31.998098,4.6
2,2,8,2023-10-12 11:10:33.791191,26.70000000000011
4,0,8,2023-10-12 11:10:33.791191,4.899999999999999
1,1,8,2023-10-12 11:10:33.791191,27.50000000000012
2,0.01,9,2023-10-12 11:10:32.009101,0.30000000000000004
4,0.39,9,2023-10-12 11:10:32.009101,16.399999999999963
2,0.05,10,2023-10-12 11:10:32.010099,0.8999999999999999
4,0.02,10,2023-10-12 11:10:32.010099,14.799999999999963
1,0.26,11,2023-10-12 11:10:32.012107,22.900000000000055
2,0.27,11,2023-10-12 11:10:32.012107,21.70000000000004
3,0.02,11,2023-10-12 11:10:32.012107,47.90000000000041
4,0.48,11,2023-10-12 11:10:32.012107,16.99999999999997
5,0.32,11,2023-10-12 11:10:32.012107,1.2
6,0.14,11,2023-10-12 11:10:32.012107,23.30000000000006
2,0.23,1,2023-10-12 11:10:32.103097,10.29999999999998
7,0.39,1,2023-10-12 11:10:32.103097,25.40000000000009
