,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697130659826,1,2,0.22,1,0,1,23,0.0
1,1697130659826,1,7,0.39,0,0,0,0,0.0
2,1697130659826,1,6,0.19,1,0,1,0,0.0
3,1697130659826,1,1,0.24,0,0,0,0,0.0
4,1697130657795,2,1,0.03,0,0,0,0,0.0
5,1697130657795,2,2,0.11,0,1,1,29,0.0
6,1697130657795,2,3,0.0,1,0,0,0,0.0
7,1697130657795,2,4,0.17,0,0,0,39,0.0
8,1697130657794,3,1,0.35,0,0,0,0,0.0
9,1697130657794,3,2,0.46,1,1,1,33,0.0
10,1697130657794,3,3,0.49,0,0,0,0,0.0
11,1697130657794,3,4,0.03,0,0,0,29,0.0
12,1697130659779,4,1,0.32,0,0,0,0,0.0
13,1697130659779,4,2,0.06,0,1,0,22,0.0
14,1697130659779,4,3,0.44,0,0,0,0,0.0
15,1697130659779,4,4,0.2,1,1,0,19,0.0
16,1697130659589,5,1,0.28,0,0,0,0,0.0
17,1697130659589,5,2,0.31,0,1,1,22,0.0
18,1697130659589,5,4,0.24,1,1,0,28,0.0
19,1697130659601,6,2,0.23,1,1,1,17,0.0
20,1697130659601,6,4,0.42,0,0,0,25,0.0
21,1697130659773,7,2,0.47,1,1,0,20,0.0
22,1697130659773,7,4,0.46,0,0,0,20,0.0
23,1697130659539,8,2,7.0,0,1,1,21,0.0
24,1697130659539,8,4,0.0,1,1,0,29,0.0
25,1697130659539,8,1,0.0,0,0,0,0,0.0
26,1697130659629,9,2,0.44,1,1,1,18,0.0
27,1697130659629,9,4,0.46,0,0,0,20,0.0
28,1697130659593,10,2,0.46,1,1,1,0,0.0
29,1697130659593,10,4,0.31,0,0,0,20,0.0
30,1697130657804,11,1,0.05,0,0,0,0,0.0
31,1697130657804,11,2,0.29,0,0,1,20,0.0
32,1697130657804,11,3,0.23,0,0,0,0,0.0
33,1697130657804,11,4,0.48,1,0,0,20,0.0
34,1697130657804,11,5,0.32,0,0,0,0,0.0
35,1697130657804,11,6,0.24,0,0,1,20,0.0
36,1697130659926,1,2,0.36,1,0,1,23,0.0
37,1697130659926,1,7,0.09,0,0,0,0,0.1
38,1697130659926,1,6,0.42,1,0,1,0,0.0
39,1697130659926,1,1,0.34,0,0,0,0,0.1
40,1697130657995,2,1,0.1,0,0,0,0,0.2
41,1697130657995,2,2,0.39,0,1,1,29,0.2
42,1697130657995,2,3,0.16,1,0,0,0,0.0
43,1697130657995,2,4,0.41,0,0,0,39,0.2
44,1697130657994,3,1,0.47,0,0,0,0,0.2
45,1697130657994,3,2,0.35,1,1,1,33,0.0
46,1697130657994,3,3,0.04,0,0,0,0,0.2
47,1697130657994,3,4,0.33,0,0,0,29,0.2
48,1697130659879,4,1,0.43,0,0,0,0,0.1
49,1697130659879,4,2,0.41,0,1,0,22,0.1
50,1697130659879,4,3,0.01,0,0,0,0,0.1
51,1697130659879,4,4,0.11,1,1,0,19,0.0
52,1697130659689,5,1,0.21,0,0,0,0,0.1
53,1697130659689,5,2,0.46,0,1,1,22,0.1
54,1697130659689,5,4,0.45,1,1,0,28,0.0
55,1697130659701,6,2,0.27,1,1,1,17,0.0
56,1697130659701,6,4,0.48,0,0,0,25,0.1
57,1697130659873,7,2,0.02,1,1,0,20,0.0
58,1697130659873,7,4,0.18,0,0,0,20,0.1
59,1697130659739,8,2,7.0,0,1,1,21,0.2
60,1697130659739,8,4,0.0,1,1,0,29,0.0
61,1697130659739,8,1,0.0,0,0,0,0,0.2
62,1697130659729,9,2,0.36,1,1,1,18,0.0
63,1697130659729,9,4,0.06,0,0,0,20,0.1
64,1697130659693,10,2,0.28,1,1,1,0,0.0
65,1697130659693,10,4,0.35,0,0,0,20,0.1
66,1697130658004,11,1,0.01,0,0,0,0,0.2
67,1697130658004,11,2,0.09,0,0,1,20,0.2
68,1697130658004,11,3,0.03,0,0,0,0,0.2
69,1697130658004,11,4,0.36,1,0,0,20,0.0
70,1697130658004,11,5,0.31,0,0,0,0,0.2
71,1697130658004,11,6,0.07,0,0,1,20,0.2
72,1697130660026,1,2,0.04,1,0,1,23,0.0
73,1697130660026,1,7,0.43,0,0,0,0,0.2
74,1697130660026,1,6,0.18,1,0,1,0,0.0
75,1697130660026,1,1,0.01,0,0,0,0,0.2
76,1697130657995,2,1,0.48,0,0,0,0,0.2
77,1697130657995,2,2,0.3,0,1,1,29,0.2
78,1697130657995,2,3,0.25,1,0,0,0,0.0
79,1697130657995,2,4,0.44,0,0,0,39,0.2
80,1697130657994,3,1,0.3,0,0,0,0,0.2
81,1697130657994,3,2,0.49,1,1,1,33,0.0
82,1697130657994,3,3,0.39,0,0,0,0,0.2
83,1697130657994,3,4,0.24,0,0,0,29,0.2
84,1697130659979,4,1,0.04,0,0,0,0,0.2
85,1697130659979,4,2,0.43,0,1,0,22,0.2
86,1697130659979,4,3,0.41,0,0,0,0,0.2
87,1697130659979,4,4,0.14,1,1,0,19,0.0
88,1697130659789,5,1,0.34,0,0,0,0,0.2
89,1697130659789,5,2,0.11,0,1,1,22,0.2
90,1697130659789,5,4,0.43,1,1,0,28,0.0
91,1697130659801,6,2,0.04,1,1,1,17,0.0
92,1697130659801,6,4,0.24,0,0,0,25,0.2
93,1697130659973,7,2,0.31,1,1,0,20,0.0
94,1697130659973,7,4,0.24,0,0,0,20,0.2
95,1697130659739,8,2,7.0,0,1,1,21,0.2
96,1697130659739,8,4,0.0,1,1,0,29,0.0
97,1697130659739,8,1,0.0,0,0,0,0,0.2
98,1697130659829,9,2,0.31,1,1,1,18,0.0
99,1697130659829,9,4,0.47,0,0,0,20,0.2
100,1697130659793,10,2,0.18,1,1,1,0,0.0
101,1697130659793,10,4,0.26,0,0,0,20,0.2
102,1697130658004,11,1,0.02,0,0,0,0,0.2
103,1697130658004,11,2,0.23,0,0,1,20,0.2
104,1697130658004,11,3,0.41,0,0,0,0,0.2
105,1697130658004,11,4,0.08,1,0,0,20,0.0
106,1697130658004,11,5,0.43,0,0,0,0,0.2
107,1697130658004,11,6,0.42,0,0,1,20,0.2
108,1697130660126,1,2,0.37,1,0,1,23,0.0
109,1697130660126,1,7,0.02,0,0,0,0,0.3
110,1697130660126,1,6,0.08,1,0,1,0,0.0
111,1697130660126,1,1,0.15,0,0,0,0,0.3
112,1697130658095,2,1,0.06,0,0,0,0,0.3
113,1697130658095,2,2,0.03,0,1,1,29,0.3
114,1697130658095,2,3,0.03,1,0,0,0,0.0
115,1697130658095,2,4,0.25,0,0,0,39,0.3
116,1697130658094,3,1,0.04,0,0,0,0,0.3
117,1697130658094,3,2,0.16,1,1,1,33,0.0
118,1697130658094,3,3,0.24,0,0,0,0,0.3
119,1697130658094,3,4,0.12,0,0,0,29,0.3
120,1697130660079,4,1,0.41,0,0,0,0,0.3
121,1697130660079,4,2,0.39,0,1,0,22,0.3
122,1697130660079,4,3,0.05,0,0,0,0,0.3
123,1697130660079,4,4,0.12,1,1,0,19,0.0
124,1697130659889,5,1,0.2,0,0,0,0,0.3
125,1697130659889,5,2,0.35,0,1,1,22,0.3
126,1697130659889,5,4,0.28,1,1,0,28,0.0
127,1697130659901,6,2,0.24,1,1,1,17,0.0
128,1697130659901,6,4,0.4,0,0,0,25,0.3
129,1697130660073,7,2,0.46,1,1,0,20,0.0
130,1697130660073,7,4,0.47,0,0,0,20,0.3
131,1697130659839,8,2,7.0,0,1,1,21,0.3
132,1697130659839,8,4,0.0,1,1,0,29,0.0
133,1697130659839,8,1,0.0,0,0,0,0,0.3
134,1697130659929,9,2,0.39,1,1,1,18,0.0
135,1697130659929,9,4,0.03,0,0,0,20,0.3
136,1697130659893,10,2,0.11,1,1,1,0,0.0
137,1697130659893,10,4,0.38,0,0,0,20,0.3
138,1697130658104,11,1,0.09,0,0,0,0,0.3
139,1697130658104,11,2,0.27,0,0,1,20,0.3
140,1697130658104,11,3,0.38,0,0,0,0,0.3
141,1697130658104,11,4,0.05,1,0,0,20,0.0
142,1697130658104,11,5,0.2,0,0,0,0,0.3
143,1697130658104,11,6,0.44,0,0,1,20,0.3
144,1697130660226,1,2,0.38,1,0,1,23,0.0
145,1697130660226,1,7,0.23,0,0,0,0,0.4
146,1697130660226,1,6,0.02,1,0,1,0,0.0
147,1697130660226,1,1,0.36,0,0,0,0,0.4
148,1697130658195,2,1,0.08,0,0,0,0,0.4
149,1697130658195,2,2,0.06,0,1,1,29,0.4
150,1697130658195,2,3,0.12,1,0,0,0,0.0
151,1697130658195,2,4,0.41,0,0,0,39,0.4
152,1697130658194,3,1,0.46,0,0,0,0,0.4
153,1697130658194,3,2,0.31,1,1,1,33,0.0
154,1697130658194,3,3,0.0,0,0,0,0,0.4
155,1697130658194,3,4,0.5,0,0,0,29,0.4
156,1697130660179,4,1,0.39,0,0,0,0,0.4
157,1697130660179,4,2,0.07,0,1,0,22,0.4
158,1697130660179,4,3,0.04,0,0,0,0,0.4
159,1697130660179,4,4,0.49,1,1,0,19,0.0
160,1697130659989,5,1,0.28,0,0,0,0,0.4
161,1697130659989,5,2,0.36,0,1,1,22,0.4
162,1697130659989,5,4,0.05,1,1,0,28,0.0
163,1697130660001,6,2,0.22,1,1,1,17,0.0
164,1697130660001,6,4,0.18,0,0,0,25,0.4
165,1697130660173,7,2,0.17,1,1,0,20,0.0
166,1697130660173,7,4,0.22,0,0,0,20,0.4
167,1697130659939,8,2,7.0,0,1,1,21,0.4
168,1697130659939,8,4,0.0,1,1,0,29,0.0
169,1697130659939,8,1,0.0,0,0,0,0,0.4
170,1697130660029,9,2,0.25,1,1,1,18,0.0
171,1697130660029,9,4,0.41,0,0,0,20,0.4
172,1697130660093,10,2,0.33,1,1,1,0,0.0
173,1697130660093,10,4,0.25,0,0,0,20,0.5
174,1697130658204,11,1,0.35,0,0,0,0,0.4
175,1697130658204,11,2,0.21,0,0,1,20,0.4
176,1697130658204,11,3,0.4,0,0,0,0,0.4
177,1697130658204,11,4,0.38,1,0,0,20,0.0
178,1697130658204,11,5,0.04,0,0,0,0,0.4
179,1697130658204,11,6,0.11,0,0,1,20,0.4
180,1697130660326,1,2,0.3,1,0,1,23,0.0
181,1697130660326,1,7,0.38,0,0,0,0,0.5
182,1697130660326,1,6,0.48,1,0,1,0,0.0
183,1697130660326,1,1,0.28,0,0,0,0,0.5
184,1697130658395,2,1,0.14,0,0,0,0,0.6
185,1697130658395,2,2,0.21,0,1,1,29,0.6
186,1697130658395,2,3,0.26,1,0,0,0,0.0
187,1697130658395,2,4,0.06,0,0,0,39,0.6
188,1697130658394,3,1,0.0,0,0,0,0,0.6
189,1697130658394,3,2,0.07,1,1,1,33,0.0
190,1697130658394,3,3,0.16,0,0,0,0,0.6
191,1697130658394,3,4,0.32,0,0,0,29,0.6
192,1697130660279,4,1,0.39,0,0,0,0,0.5
193,1697130660279,4,2,0.4,0,1,0,22,0.5
194,1697130660279,4,3,0.1,0,0,0,0,0.5
195,1697130660279,4,4,0.42,1,1,0,19,0.0
196,1697130660189,5,1,0.41,0,0,0,0,0.6
197,1697130660189,5,2,0.3,0,1,1,22,0.6
198,1697130660189,5,4,0.42,1,1,0,28,0.0
199,1697130660101,6,2,0.13,1,1,1,17,0.0
200,1697130660101,6,4,0.18,0,0,0,25,0.5
201,1697130660273,7,2,0.3,1,1,0,20,0.0
202,1697130660273,7,4,0.41,0,0,0,20,0.5
203,1697130660139,8,2,7.0,0,1,1,21,0.6
