,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697654338781.0,1,2,0.49,0,0,1,23,0.0
1,1697654338781.0,1,7,0.34,1,0,0,0,0.0
2,1697654338781.0,1,6,0.17,0,0,1,0,0.0
3,1697654338781.0,1,1,0.33,0,0,0,0,0.0
4,1697654336922.0,2,1,0.33,0,0,0,0,0.0
5,1697654336922.0,2,2,0.04,0,1,1,29,0.0
6,1697654336922.0,2,3,0.18,1,0,0,0,0.0
7,1697654336922.0,2,4,0.09,0,0,0,39,0.0
8,1697654337631.0,3,1,0.0,0,0,0,0,0.0
9,1697654337631.0,3,2,5.0,1,1,1,31,0.0
10,1697654337631.0,3,3,1.0,0,0,0,0,0.0
11,1697654337631.0,3,4,4.0,0,0,0,26,0.0
12,1697654338176.0,4,1,0.0,0,0,0,0,0.0
13,1697654338176.0,4,2,0.0,0,1,0,26,0.0
14,1697654338176.0,4,3,1.0,0,0,0,0,0.0
15,1697654338176.0,4,4,4.0,0,1,1,22,0.0
16,1697654336869.0,5,1,0.0,0,0,0,0,0.0
17,1697654336869.0,5,2,1.0,0,1,1,19,0.0
18,1697654336869.0,5,4,5.0,1,0,0,23,0.0
19,1697654338822.0,6,2,0.43,1,1,1,17,0.0
20,1697654338822.0,6,4,0.13,0,0,0,25,0.0
21,1697654338175.0,7,2,0.28,1,1,0,20,0.0
22,1697654338175.0,7,4,0.14,0,0,0,20,0.0
23,1697654338813.0,8,2,0.03,1,1,1,21,0.0
24,1697654338813.0,8,4,0.25,0,1,0,29,0.0
25,1697654338813.0,8,1,0.34,0,0,0,0,0.0
26,1697654338131.0,9,2,0.45,1,1,1,18,0.0
27,1697654338131.0,9,4,0.3,0,0,0,20,0.0
28,1697654338829.0,10,2,0.42,1,1,1,0,0.0
29,1697654338829.0,10,4,0.16,0,0,0,20,0.0
30,1697654336836.0,11,1,0.06,1,0,0,0,0.0
31,1697654336836.0,11,2,0.09,0,0,1,20,0.0
32,1697654336836.0,11,3,0.49,0,0,0,0,0.0
33,1697654336836.0,11,4,0.23,0,0,0,20,0.0
34,1697654336836.0,11,5,0.13,0,0,0,0,0.0
35,1697654336836.0,11,6,0.14,1,0,1,20,0.0
36,1697654338881.0,1,2,0.44,0,0,1,23,0.0
37,1697654338881.0,1,7,0.15,1,0,0,0,0.0
38,1697654338881.0,1,6,0.46,0,0,1,0,0.0
39,1697654338881.0,1,1,0.25,0,0,0,0,0.0
40,1697654337122.0,2,1,0.1,0,0,0,0,0.0
41,1697654337122.0,2,2,0.46,0,1,1,29,0.0
42,1697654337122.0,2,3,0.37,1,0,0,0,0.0
43,1697654337122.0,2,4,0.15,0,0,0,39,0.0
44,1697654337731.0,3,1,0.0,0,0,0,0,0.0
45,1697654337731.0,3,2,2.0,1,1,1,31,0.0
46,1697654337731.0,3,3,1.0,0,0,0,0,0.0
47,1697654337731.0,3,4,4.0,0,0,0,26,0.0
48,1697654338276.0,4,1,0.0,0,0,0,0,0.0
49,1697654338276.0,4,2,0.0,0,1,0,26,0.0
50,1697654338276.0,4,3,1.0,0,0,0,0,0.0
51,1697654338276.0,4,4,5.0,0,1,1,22,0.0
52,1697654336869.0,5,1,0.0,0,0,0,0,0.0
53,1697654336869.0,5,2,1.0,0,1,1,19,0.0
54,1697654336869.0,5,4,5.0,1,0,0,23,0.0
55,1697654338922.0,6,2,0.15,1,1,1,17,0.0
56,1697654338922.0,6,4,0.2,0,0,0,25,0.0
57,1697654338275.0,7,2,0.27,1,1,0,20,0.0
58,1697654338275.0,7,4,0.47,0,0,0,20,0.0
59,1697654338913.0,8,2,0.26,1,1,1,21,0.0
60,1697654338913.0,8,4,0.34,0,1,0,29,0.0
61,1697654338913.0,8,1,0.48,0,0,0,0,0.0
62,1697654338231.0,9,2,0.22,1,1,1,18,0.0
63,1697654338231.0,9,4,0.14,0,0,0,20,0.0
64,1697654338929.0,10,2,0.44,1,1,1,0,0.0
65,1697654338929.0,10,4,0.12,0,0,0,20,0.0
66,1697654336936.0,11,1,0.47,1,0,0,0,0.0
67,1697654336936.0,11,2,0.41,0,0,1,20,0.0
68,1697654336936.0,11,3,0.48,0,0,0,0,0.0
69,1697654336936.0,11,4,0.38,0,0,0,20,0.0
70,1697654336936.0,11,5,0.3,0,0,0,0,0.0
71,1697654336936.0,11,6,0.22,1,0,1,20,0.0
72,1697654338981.0,1,2,0.25,0,0,1,23,0.0
73,1697654338981.0,1,7,0.45,1,0,0,0,0.0
74,1697654338981.0,1,6,0.05,0,0,1,0,0.0
75,1697654338981.0,1,1,0.47,0,0,0,0,0.0
