,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697207065233.0,1,2,0.12,0,0,1,23,11.4
1,1697207065233.0,1,7,0.18,1,0,0,0,0.0
2,1697207065233.0,1,6,0.04,0,0,1,0,11.4
3,1697207065233.0,1,1,0.0,0,0,0,0,11.4
4,1697207065093.0,2,1,0.29,0,0,0,0,15.1
5,1697207065093.0,2,2,0.06,0,1,1,29,15.1
6,1697207065093.0,2,3,0.15,1,0,0,0,0.0
7,1697207065093.0,2,4,0.46,1,0,0,39,0.0
8,1697207065136.0,3,1,0.38,1,0,0,0,0.0
9,1697207065136.0,3,2,0.12,1,1,1,33,0.0
10,1697207065136.0,3,3,0.29,0,0,0,0,22.801
11,1697207065136.0,3,4,0.32,0,0,0,29,67.813
12,1697207065158.0,4,1,2.0,1,0,0,0,0.0
13,1697207065158.0,4,2,0.0,0,1,0,26,4.799
14,1697207065158.0,4,3,1.0,0,0,0,0,67.712
15,1697207065158.0,4,4,2.0,0,1,1,22,41.005
16,1697207065154.0,5,1,0.23,0,0,0,0,8.3
17,1697207065154.0,5,2,0.24,0,1,1,22,8.3
18,1697207065154.0,5,4,0.39,1,1,0,28,0.0
19,1697207065119.0,6,2,0.32,1,1,1,17,0.0
20,1697207065119.0,6,4,0.26,0,0,0,25,17.4
21,1697207065183.0,7,2,0.47,0,1,0,20,22.601
22,1697207065183.0,7,4,0.34,0,0,0,20,2.199
23,1697207065143.0,8,2,0.21,0,1,1,21,31.503
24,1697207065143.0,8,4,0.01,0,1,0,29,67.713
25,1697207065143.0,8,1,0.28,0,0,0,0,31.503
26,1697207065139.0,9,2,0.3,0,1,1,18,8.199
27,1697207065139.0,9,4,0.02,1,0,0,20,0.0
28,1697207065147.0,10,2,0.3,1,1,1,0,0.0
29,1697207065147.0,10,4,0.12,0,0,0,20,6.999
30,1697207065198.0,11,1,0.3,0,0,0,0,8.9
31,1697207065198.0,11,2,0.37,0,0,1,20,7.9
32,1697207065198.0,11,3,0.14,1,0,0,0,0.0
33,1697207065198.0,11,4,0.02,1,0,0,20,0.0
34,1697207065198.0,11,5,0.16,0,0,0,0,8.9
35,1697207065198.0,11,6,0.26,0,0,1,20,8.9
36,1697207065333.0,1,2,0.12,0,0,1,23,11.5
37,1697207065333.0,1,7,0.1,1,0,0,0,0.0
38,1697207065333.0,1,6,0.4,0,0,1,0,11.5
39,1697207065333.0,1,1,0.24,0,0,0,0,11.5
40,1697207065193.0,2,1,0.0,0,0,0,0,15.2
41,1697207065193.0,2,2,0.22,0,1,1,29,15.2
42,1697207065193.0,2,3,0.44,1,0,0,0,0.0
43,1697207065193.0,2,4,0.33,1,0,0,39,0.0
44,1697207065236.0,3,1,0.08,1,0,0,0,0.0
45,1697207065236.0,3,2,0.34,1,1,1,33,0.0
46,1697207065236.0,3,3,0.01,0,0,0,0,22.901
47,1697207065236.0,3,4,0.21,0,0,0,29,67.913
48,1697207065258.0,4,1,2.0,1,0,0,0,0.0
49,1697207065258.0,4,2,0.0,0,1,0,26,4.899
50,1697207065258.0,4,3,1.0,0,0,0,0,67.812
51,1697207065258.0,4,4,2.0,0,1,1,22,41.105
52,1697207065254.0,5,1,0.47,0,0,0,0,8.4
53,1697207065254.0,5,2,0.01,0,1,1,22,8.4
54,1697207065254.0,5,4,0.05,1,1,0,28,0.0
55,1697207065219.0,6,2,0.18,1,1,1,17,0.0
56,1697207065219.0,6,4,0.42,0,0,0,25,17.5
57,1697207065283.0,7,2,0.41,1,1,0,20,0.0
58,1697207065283.0,7,4,0.12,0,0,0,20,2.299
59,1697207065243.0,8,2,0.36,0,1,1,21,31.603
60,1697207065243.0,8,4,0.01,0,1,0,29,67.813
61,1697207065243.0,8,1,0.33,0,0,0,0,31.603
62,1697207065239.0,9,2,0.01,0,1,1,18,8.299
63,1697207065239.0,9,4,0.25,1,0,0,20,0.0
64,1697207065247.0,10,2,0.07,1,1,1,0,0.0
65,1697207065247.0,10,4,0.33,0,0,0,20,7.099
66,1697207065298.0,11,1,0.42,0,0,0,0,9.0
67,1697207065298.0,11,2,0.16,0,0,1,20,8.0
68,1697207065298.0,11,3,0.18,1,0,0,0,0.0
69,1697207065298.0,11,4,0.33,1,0,0,20,0.0
70,1697207065298.0,11,5,0.0,0,0,0,0,9.0
71,1697207065298.0,11,6,0.31,0,0,1,20,9.0
72,1697207065434.0,1,2,0.17,0,0,1,23,11.601
73,1697207065434.0,1,7,0.38,1,0,0,0,0.0
74,1697207065434.0,1,6,0.17,0,0,1,0,11.601
75,1697207065434.0,1,1,0.5,0,0,0,0,11.601
76,1697207065293.0,2,1,0.28,0,0,0,0,15.3
77,1697207065293.0,2,2,0.27,0,1,1,29,15.3
78,1697207065293.0,2,3,0.37,1,0,0,0,0.0
79,1697207065293.0,2,4,0.13,1,0,0,39,0.0
80,1697207065336.0,3,1,0.41,1,0,0,0,0.0
81,1697207065336.0,3,2,0.18,1,1,1,33,0.0
82,1697207065336.0,3,3,0.24,0,0,0,0,23.001
83,1697207065336.0,3,4,0.26,0,0,0,29,68.013
84,1697207065358.0,4,1,2.0,1,0,0,0,0.0
85,1697207065358.0,4,2,0.0,0,1,0,26,4.999
86,1697207065358.0,4,3,1.0,0,0,0,0,67.912
87,1697207065358.0,4,4,2.0,0,1,1,22,41.205
88,1697207065354.0,5,1,0.19,0,0,0,0,8.5
89,1697207065354.0,5,2,0.22,0,1,1,22,8.5
90,1697207065354.0,5,4,0.25,1,1,0,28,0.0
91,1697207065319.0,6,2,0.34,1,1,1,17,0.0
92,1697207065319.0,6,4,0.05,0,0,0,25,17.6
93,1697207065383.0,7,2,0.33,1,1,0,20,0.0
94,1697207065383.0,7,4,0.36,0,0,0,20,2.399
95,1697207065343.0,8,2,0.03,0,1,1,21,31.703
96,1697207065343.0,8,4,0.05,0,1,0,29,67.913
