,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697236247264.0,1,2,0.31,1,0,1,23,0.0
1,1697236247264.0,1,7,0.42,0,0,0,0,0.0
2,1697236247264.0,1,6,0.32,1,0,1,0,0.0
3,1697236247264.0,1,1,0.39,0,0,0,0,0.0
4,1697236247118.0,2,1,0.44,0,0,0,0,0.0
5,1697236247118.0,2,2,0.1,0,1,1,29,0.0
6,1697236247118.0,2,3,0.43,0,0,0,0,0.0
7,1697236247118.0,2,4,0.18,1,0,0,39,0.0
8,1697236247183.0,3,1,0.23,0,0,0,0,0.0
9,1697236247183.0,3,2,0.01,0,1,1,31,0.0
10,1697236247183.0,3,3,0.05,0,0,0,0,0.0
11,1697236247183.0,3,4,0.29,1,0,0,26,0.0
12,1697236247168.0,4,1,1.0,0,0,0,0,0.0
13,1697236247168.0,4,2,2.0,1,1,0,26,0.0
14,1697236247168.0,4,3,3.0,0,0,0,0,0.0
15,1697236247168.0,4,4,8.0,0,1,1,22,0.0
16,1697236246721.0,5,1,0.26,0,0,0,0,0.0
17,1697236246721.0,5,2,0.33,1,1,1,19,0.0
18,1697236246721.0,5,4,0.08,0,0,0,23,0.0
19,1697236247145.0,6,2,0.39,1,1,1,17,0.0
20,1697236247145.0,6,4,0.15,0,0,0,25,0.0
21,1697236247219.0,7,2,0.35,1,1,0,20,0.0
22,1697236247219.0,7,4,0.27,0,0,0,20,0.0
23,1697236247151.0,8,2,0.36,1,1,1,21,0.0
24,1697236247151.0,8,4,0.12,0,1,0,29,0.0
25,1697236247151.0,8,1,0.45,0,0,0,0,0.0
26,1697236247133.0,9,2,0.4,1,1,1,18,0.0
27,1697236247133.0,9,4,0.45,0,0,0,20,0.0
28,1697236247185.0,10,2,0.12,1,1,1,0,0.0
29,1697236247185.0,10,4,0.1,0,0,0,20,0.0
30,1697236247109.0,11,1,0.32,0,0,0,0,0.0
31,1697236247109.0,11,2,0.3,0,0,1,20,0.0
32,1697236247109.0,11,3,0.26,0,0,0,0,0.0
33,1697236247109.0,11,4,0.04,1,0,0,20,0.0
34,1697236247109.0,11,5,0.22,0,0,0,0,0.0
35,1697236247109.0,11,6,0.5,0,0,1,20,0.0
36,1697236576511.463,1,2,0.27,1,0,1,23,0.0
37,1697236576511.463,1,7,0.29,0,0,0,0,329.247463
38,1697236576511.463,1,6,0.28,1,0,1,0,0.0
39,1697236576511.463,1,1,0.07,0,0,0,0,329.247463
40,1697236576515.465,2,1,0.2,0,0,0,0,329.397465
41,1697236576515.465,2,2,0.36,0,1,1,29,329.397465
42,1697236576515.465,2,3,0.25,0,0,0,0,329.397465
43,1697236576515.465,2,4,0.43,1,0,0,39,0.0
44,1697236576521.473,3,1,0.22,0,0,0,0,329.338473
45,1697236576521.473,3,2,0.08,0,1,1,31,329.338473
46,1697236576521.473,3,3,0.23,0,0,0,0,329.338473
47,1697236576521.473,3,4,0.32,1,0,0,26,0.0
48,1697236576528.462,4,1,0.0,0,0,0,0,329.360462
49,1697236576528.462,4,2,3.0,1,1,0,26,0.0
50,1697236576528.462,4,3,4.0,0,0,0,0,329.360462
51,1697236576528.462,4,4,9.0,0,1,1,22,329.360462
52,1697236576523.4612,5,1,0.5,0,0,0,0,329.802461
53,1697236576523.4612,5,2,0.42,1,1,1,19,0.0
54,1697236576523.4612,5,4,0.38,0,0,0,23,329.802461
55,1697236576532.465,6,2,0.5,1,1,1,17,0.0
56,1697236576532.465,6,4,0.35,0,0,0,25,329.387465
57,1697236576527.462,7,2,0.43,1,1,0,20,0.0
58,1697236576527.462,7,4,0.29,0,0,0,20,329.308462
59,1697236576535.458,8,2,0.43,1,1,1,21,0.0
60,1697236576535.458,8,4,0.3,0,1,0,29,329.384458
61,1697236576535.458,8,1,0.13,0,0,0,0,329.384458
62,1697236576540.459,9,2,0.01,1,1,1,18,0.0
63,1697236576540.459,9,4,0.49,0,0,0,20,329.407459
64,1697236576543.458,10,2,0.48,1,1,1,0,0.0
65,1697236576543.458,10,4,0.17,0,0,0,20,329.358458
66,1697236576545.4631,11,1,0.2,0,0,0,0,329.436463
67,1697236576545.4631,11,2,0.12,0,0,1,20,329.436463
68,1697236576545.4631,11,3,0.35,0,0,0,0,329.436463
69,1697236576545.4631,11,4,0.16,1,0,0,20,0.0
70,1697236576545.4631,11,5,0.18,0,0,0,0,329.436463
71,1697236576545.4631,11,6,0.01,0,0,1,20,329.436463
72,1697236247264.0,1,2,0.32,1,0,1,23,0.0
73,1697236247264.0,1,7,0.22,0,0,0,0,0.0
74,1697236247264.0,1,6,0.21,1,0,1,0,0.0
75,1697236247264.0,1,1,0.35,0,0,0,0,0.0
76,1697236247118.0,2,1,0.32,0,0,0,0,0.0
77,1697236247118.0,2,2,0.06,0,1,1,29,0.0
78,1697236247118.0,2,3,0.3,0,0,0,0,0.0
79,1697236247118.0,2,4,0.48,0,0,0,39,0.0
80,1697236247183.0,3,1,0.22,0,0,0,0,0.0
81,1697236247183.0,3,2,0.33,0,1,1,31,0.0
82,1697236247183.0,3,3,0.29,0,0,0,0,0.0
83,1697236247183.0,3,4,0.04,0,0,0,26,0.0
84,1697236247168.0,4,1,0.0,0,0,0,0,0.0
