,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697048406780,1,1,0.0,0.0,0,True,True
1,1697048406710,2,0,0.0,0.0,0,True,True
2,1697048406752,3,0,0.0,0.0,1,True,True
3,1697048406720,4,1,0.0,0.0,0,True,True
4,1697048406532,5,0,0.0,0.0,0,True,True
5,1697048406527,6,0,0.0,0.0,1,True,True
6,1697048406762,7,0,0.0,0.0,1,True,True
7,1697048406555,8,0,0.0,0.0,1,True,True
8,1697048406551,9,0,0.0,0.0,1,True,False
9,1697048406593,10,0,0.0,0.0,1,True,True
10,1697048406740,11,0,0.0,0.0,0,True,True
11,1697048406980,1,0,0.2,0.0,0,True,True
12,1697048406910,2,0,0.2,0.0,0,True,True
13,1697048406852,3,0,0.1,0.1,1,True,True
14,1697048406820,4,0,0.1,0.0,0,True,True
15,1697048406732,5,0,0.2,0.0,0,True,True
16,1697048406727,6,0,0.2,0.2,1,True,True
17,1697048406862,7,0,0.1,0.1,1,True,True
18,1697048406655,8,0,0.1,0.1,1,True,True
19,1697048406751,9,0,0.2,0.2,1,True,False
20,1697048406693,10,0,0.1,0.1,1,True,True
21,1697048406940,11,0,0.2,0.0,0,True,True
22,1697048406980,1,0,0.2,0.0,0,True,True
23,1697048407010,2,0,0.3,0.0,0,True,True
24,1697048406952,3,0,0.2,0.2,1,True,True
25,1697048406920,4,0,0.2,0.0,0,True,True
26,1697048406732,5,0,0.2,0.0,0,True,True
27,1697048406727,6,0,0.2,0.2,1,True,True
28,1697048406962,7,0,0.2,0.2,1,True,True
29,1697048406755,8,0,0.2,0.2,1,True,True
30,1697048406851,9,0,0.3,0.3,1,True,False
31,1697048406793,10,0,0.2,0.2,1,True,True
32,1697048406940,11,0,0.2,0.0,0,True,True
33,1697048407080,1,0,0.3,0.0,0,True,True
34,1697048407110,2,0,0.4,0.0,0,True,True
35,1697048407052,3,0,0.3,0.3,1,True,True
36,1697048407019,4,0,0.3,0.0,0,True,True
37,1697048406832,5,0,0.3,0.0,0,True,True
38,1697048406927,6,0,0.4,0.4,1,True,True
39,1697048407062,7,0,0.3,0.3,1,True,True
40,1697048406855,8,0,0.3,0.3,1,True,True
41,1697048406951,9,0,0.4,0.4,1,True,False
42,1697048406893,10,0,0.3,0.3,1,True,True
43,1697048407039,11,0,0.3,0.0,0,True,True
44,1697048407280,1,0,0.5,0.0,0,True,True
45,1697048407210,2,0,0.5,0.0,0,True,True
46,1697048407152,3,0,0.4,0.4,1,True,True
47,1697048407120,4,0,0.4,0.0,0,True,True
48,1697048406932,5,0,0.4,0.0,0,True,True
49,1697048407027,6,0,0.5,0.5,1,True,True
50,1697048407162,7,0,0.4,0.4,1,True,True
51,1697048406955,8,0,0.4,0.4,1,True,True
52,1697048407051,9,0,0.5,0.5,1,True,False
53,1697048406993,10,0,0.4,0.4,1,True,True
54,1697048407239,11,0,0.5,0.0,0,True,True
55,1697048407380,1,0,0.6,0.0,0,True,True
56,1697048407310,2,0,0.6,0.0,0,True,True
57,1697048407252,3,0,0.5,0.5,1,True,True
58,1697048407219,4,0,0.5,0.0,0,True,True
59,1697048407132,5,0,0.6,0.0,0,True,True
60,1697048407027,6,0,0.5,0.5,1,True,True
61,1697048407262,7,0,0.5,0.5,1,True,True
62,1697048407055,8,0,0.5,0.5,1,True,True
63,1697048407151,9,0,0.6,0.6,1,True,False
64,1697048407093,10,0,0.5,0.5,1,True,True
65,1697048407339,11,0,0.6,0.0,0,True,True
66,1697048407380,1,0,0.6,0.0,0,True,True
67,1697048407411,2,0,0.7,0.0,0,True,True
68,1697048407352,3,0,0.6,0.6,1,True,True
69,1697048407319,4,0,0.6,0.0,0,True,True
70,1697048407132,5,0,0.6,0.0,0,True,True
71,1697048407227,6,0,0.7,0.7,1,True,True
72,1697048407362,7,0,0.6,0.6,1,True,True
73,1697048407155,8,0,0.6,0.6,1,True,True
74,1697048407251,9,0,0.7,0.7,1,True,False
75,1697048407193,10,0,0.6,0.6,1,True,True
76,1697048407440,11,0,0.7,0.0,0,True,True
77,1697048407580,1,0,0.8,0.0,0,True,True
78,1697048407510,2,0,0.8,0.0,0,True,True
79,1697048407453,3,0,0.7,0.7,1,True,True
80,1697048407519,4,0,0.8,0.0,0,True,True
81,1697048407332,5,0,0.8,0.0,0,True,True
82,1697048407327,6,0,0.8,0.8,1,True,True
