,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697123563787,1,1,11.0,11.0,0,True,True
1,1697123563784,2,0,8.1,68.1,1,True,True
2,1697123563765,3,0,32.3,65.7,1,True,True
3,1697123563749,4,0,12.8,12.8,1,True,True
4,1697123563509,5,0,12.6,45.8,1,True,True
5,1697123563564,6,0,7.6,7.6,0,True,True
6,1697123563717,7,0,7.3,7.3,0,True,True
7,1697123563578,8,0,3.5,38.5,1,True,True
8,1697123563574,9,1,9.1,9.1,0,True,True
9,1697123563578,10,0,0.9,0.9,0,True,True
10,1697123563778,11,0,9.1,25.1,1,True,True
11,1697123563887,1,1,11.1,11.1,0,True,True
12,1697123563884,2,0,8.2,68.2,1,True,True
13,1697123563865,3,0,32.4,65.8,1,True,True
14,1697123563849,4,0,12.9,12.9,1,True,True
15,1697123563609,5,0,12.7,45.9,1,True,True
16,1697123563664,6,0,7.7,7.7,0,True,True
17,1697123563817,7,0,7.4,7.4,0,True,True
18,1697123563678,8,0,3.6,38.6,1,True,True
19,1697123563674,9,1,9.2,9.2,0,True,True
20,1697123563678,10,0,1.0,1.0,0,True,True
21,1697123563878,11,0,9.2,25.2,1,True,True
22,1697123563987,1,1,11.2,11.2,0,True,True
23,1697123563984,2,0,8.3,68.3,1,True,True
24,1697123563965,3,0,32.5,65.9,1,True,True
25,1697123563949,4,0,13.0,13.0,1,True,True
26,1697123563709,5,0,12.8,46.0,1,True,True
27,1697123563764,6,0,7.8,7.8,0,True,True
28,1697123563917,7,0,7.5,7.5,0,False,True
29,1697123563778,8,0,3.7,38.7,1,True,True
30,1697123563774,9,1,9.3,9.3,0,True,True
31,1697123563778,10,0,1.1,1.1,0,True,True
32,1697123563978,11,0,9.3,25.3,1,True,True
33,1697123564086,1,1,11.3,11.3,0,True,True
34,1697123564084,2,0,8.4,68.4,1,True,True
35,1697123564065,3,0,32.6,66.0,1,True,True
36,1697123564049,4,0,13.1,13.1,1,True,True
37,1697123563809,5,0,12.9,46.1,1,True,True
38,1697123563864,6,0,7.9,7.9,0,True,True
39,1697123564017,7,0,7.6,7.6,0,True,True
40,1697123563878,8,0,3.8,38.8,1,True,True
41,1697123563874,9,1,9.4,9.4,0,True,True
42,1697123563878,10,0,1.2,1.2,0,True,True
43,1697123564078,11,0,9.4,25.4,1,True,True
44,1697123564286,1,1,11.5,11.5,0,True,True
45,1697123564184,2,0,8.5,68.5,1,True,True
46,1697123564165,3,0,32.7,66.1,1,True,True
47,1697123564149,4,0,13.2,13.2,1,True,True
48,1697123563909,5,0,13.0,46.2,1,True,True
49,1697123563964,6,0,8.0,8.0,0,True,True
50,1697123564117,7,0,7.7,7.7,0,True,True
51,1697123563978,8,0,3.9,38.9,1,True,True
52,1697123564074,9,1,9.6,9.6,0,True,True
53,1697123563978,10,0,1.3,1.3,0,True,True
54,1697123564178,11,0,9.5,25.5,1,True,True
55,1697123564286,1,1,11.5,11.5,0,True,True
56,1697123564284,2,0,8.6,68.6,1,True,True
57,1697123564265,3,0,32.8,66.2,1,True,True
58,1697123564249,4,0,13.3,13.3,1,True,True
59,1697123564009,5,0,13.1,46.3,1,True,True
60,1697123564063,6,0,8.1,8.1,0,True,True
61,1697123564217,7,0,7.8,7.8,0,True,True
62,1697123564078,8,0,4.0,39.0,1,True,True
63,1697123564174,9,1,9.7,9.7,0,True,True
64,1697123564078,10,0,1.4,1.4,0,True,True
65,1697123564278,11,0,9.6,25.6,1,True,True
66,1697123564386,1,1,11.6,11.6,0,True,True
67,1697123564384,2,0,8.7,68.7,1,True,True
68,1697123564365,3,0,32.9,66.3,1,True,True
69,1697123564349,4,0,13.4,13.4,1,True,True
70,1697123564109,5,0,13.2,46.4,1,True,True
71,1697123564163,6,0,8.2,8.2,0,True,True
72,1697123564317,7,0,7.9,7.9,0,True,True
73,1697123564178,8,0,4.1,39.1,1,True,True
74,1697123564274,9,1,9.8,9.8,0,True,True
75,1697123564178,10,0,1.5,1.5,0,False,True
76,1697123564378,11,0,9.7,25.7,1,True,True
77,1697123564586,1,1,11.8,11.8,0,True,True
78,1697123564485,2,0,8.8,68.8,1,True,True
79,1697123564466,3,1,33.0,66.4,1,True,True
80,1697123564450,4,0,13.5,13.5,1,True,True
81,1697123564309,5,0,13.4,46.6,1,True,True
82,1697123564263,6,0,8.3,8.3,0,True,True
83,1697123564418,7,0,8.0,8.0,0,True,True
84,1697123564278,8,0,4.2,39.2,1,True,True
85,1697123564274,9,1,9.8,9.8,0,True,True
86,1697123564278,10,0,1.6,1.6,0,True,True
87,1697123564479,11,0,9.8,25.8,1,True,True
88,1697123564686,1,1,11.9,11.9,0,True,True
89,1697123564584,2,0,8.9,68.9,1,True,True
90,1697123564565,3,1,33.1,66.5,1,True,True
91,1697123564549,4,0,13.6,13.6,1,True,True
92,1697123564410,5,0,13.5,46.7,1,True,True
93,1697123564363,6,0,8.4,8.4,0,True,True
94,1697123564517,7,0,8.1,8.1,0,True,True
95,1697123564378,8,0,4.3,39.3,1,True,True
96,1697123564475,9,1,10.0,10.0,0,True,True
97,1697123564378,10,0,1.7,1.7,0,True,True
98,1697123564578,11,0,9.9,25.9,1,True,True
99,1697123564686,1,1,11.9,11.9,0,True,True
100,1697123564684,2,0,9.0,69.0,1,True,True
101,1697123564665,3,1,33.2,66.6,1,True,True
102,1697123564649,4,0,13.7,13.7,1,True,True
103,1697123564410,5,0,13.5,46.7,1,True,True
104,1697123564464,6,0,8.5,8.5,0,True,True
105,1697123564617,7,0,8.2,8.2,0,True,True
106,1697123564479,8,0,4.4,39.4,1,True,True
107,1697123564574,9,1,10.1,10.1,0,True,True
108,1697123564479,10,0,1.8,1.8,0,True,True
109,1697123564678,11,1,10.0,26.0,1,True,True
110,1697123564786,1,1,12.0,12.0,0,True,True
111,1697123564784,2,0,9.1,69.1,1,True,True
112,1697123564765,3,1,33.3,66.7,1,True,True
113,1697123564749,4,0,13.8,13.8,1,True,True
114,1697123564509,5,0,13.6,46.8,1,True,True
115,1697123564563,6,0,8.6,8.6,0,True,True
116,1697123564817,7,0,8.4,8.4,0,True,True
117,1697123564578,8,0,4.5,39.5,1,True,True
118,1697123564674,9,1,10.2,10.2,0,True,True
119,1697123564678,10,0,2.0,2.0,0,True,True
120,1697123564778,11,1,10.1,26.1,1,True,True
121,1697123564986,1,1,12.2,12.2,0,True,True
122,1697123564884,2,0,9.2,69.2,1,True,True
123,1697123564965,3,1,33.5,66.9,1,True,True
124,1697123564949,4,0,14.0,14.0,1,True,True
125,1697123564709,5,0,13.8,47.0,1,True,True
126,1697123564763,6,0,8.8,8.8,0,True,True
127,1697123564917,7,0,8.5,8.5,0,True,True
128,1697123564778,8,0,4.7,39.7,1,True,True
129,1697123564774,9,1,10.3,10.3,0,True,True
130,1697123564778,10,0,2.1,2.1,0,True,True
131,1697123564978,11,1,10.3,26.3,1,True,True
132,1697123565086,1,1,12.3,12.3,0,True,True
133,1697123565083,2,0,9.4,69.4,1,True,True
134,1697123565064,3,1,33.6,67.0,1,True,True
135,1697123565049,4,0,14.1,14.1,1,True,True
136,1697123564809,5,0,13.9,47.1,1,True,True
137,1697123564863,6,0,8.9,8.9,0,True,True
138,1697123565017,7,0,8.6,8.6,0,True,True
139,1697123564778,8,0,4.7,39.7,1,True,True
140,1697123564874,9,1,10.4,10.4,0,True,True
141,1697123564878,10,0,2.2,2.2,0,True,True
142,1697123565078,11,1,10.4,26.4,1,True,True
143,1697123565186,1,1,12.4,12.4,0,True,True
144,1697123565184,2,0,9.5,69.5,1,True,True
145,1697123565164,3,1,33.7,67.1,1,True,True
146,1697123565149,4,0,14.2,14.2,1,True,True
147,1697123564909,5,0,14.0,47.2,1,True,True
148,1697123564963,6,0,9.0,9.0,0,True,True
149,1697123565117,7,0,8.7,8.7,0,True,True
150,1697123564978,8,0,4.9,39.9,1,True,True
151,1697123564974,9,1,10.5,10.5,0,True,True
152,1697123564978,10,0,2.3,2.3,0,True,True
153,1697123565178,11,1,10.5,26.5,1,True,True
154,1697123565286,1,1,12.5,12.5,0,True,True
155,1697123565284,2,0,9.6,69.6,1,True,True
156,1697123565264,3,1,33.8,67.2,1,True,True
157,1697123565249,4,0,14.3,14.3,1,True,True
158,1697123565009,5,0,14.1,47.3,1,True,True
159,1697123565063,6,0,9.1,9.1,0,True,True
160,1697123565217,7,0,8.8,8.8,0,True,True
161,1697123565077,8,0,5.0,40.0,1,True,True
162,1697123565074,9,1,10.6,10.6,0,True,False
163,1697123565078,10,0,2.4,2.4,0,True,True
164,1697123565278,11,1,10.6,26.6,1,True,True
165,1697123565386,1,1,12.6,12.6,0,True,True
166,1697123565384,2,0,9.7,69.7,1,True,True
167,1697123565364,3,1,33.9,67.3,1,True,True
168,1697123565349,4,0,14.4,14.4,1,True,True
169,1697123565109,5,0,14.2,47.4,1,True,True
170,1697123565163,6,0,9.2,9.2,0,True,True
171,1697123565317,7,0,8.9,8.9,0,True,True
172,1697123565177,8,0,5.1,40.1,1,True,True
173,1697123565174,9,1,10.7,10.7,0,True,False
174,1697123565178,10,0,2.5,2.5,0,True,True
175,1697123565378,11,1,10.7,26.7,1,True,True
176,1697123565487,1,1,12.7,12.7,0,True,True
177,1697123565484,2,0,9.8,69.8,1,True,True
178,1697123565465,3,1,34.0,67.4,1,True,True
179,1697123565450,4,0,14.5,14.5,1,True,True
180,1697123565209,5,0,14.3,47.5,1,True,True
181,1697123565263,6,0,9.3,9.3,0,True,True
182,1697123565418,7,0,9.0,9.0,0,True,True
183,1697123565277,8,0,5.2,40.2,1,True,True
184,1697123565274,9,1,10.8,10.8,0,True,True
185,1697123565278,10,0,2.6,2.6,0,True,True
186,1697123565479,11,1,10.8,26.8,1,True,True
187,1697123565586,1,1,12.8,12.8,0,True,True
188,1697123565584,2,0,9.9,69.9,1,True,True
189,1697123565564,3,1,34.1,67.5,1,True,True
190,1697123565549,4,0,14.6,14.6,1,True,True
191,1697123565309,5,0,14.4,47.6,1,True,True
192,1697123565363,6,0,9.4,9.4,0,True,True
193,1697123565517,7,0,9.1,9.1,0,True,True
194,1697123565377,8,0,5.3,40.3,1,True,True
195,1697123565374,9,1,10.9,10.9,0,True,True
196,1697123565378,10,0,2.7,2.7,0,True,True
197,1697123565578,11,1,10.9,26.9,1,True,True
198,1697123565686,1,1,12.9,12.9,0,True,True
199,1697123565684,2,0,10.0,70.0,1,True,True
200,1697123565664,3,1,34.2,67.6,1,True,True
201,1697123565649,4,0,14.7,14.7,1,True,True
202,1697123565509,5,0,14.6,47.8,1,True,True
203,1697123565464,6,0,9.5,9.5,0,True,True
204,1697123565617,7,0,9.2,9.2,0,True,True
205,1697123565478,8,0,5.4,40.4,1,True,True
206,1697123565475,9,1,11.0,11.0,0,True,True
207,1697123565479,10,0,2.8,2.8,0,True,True
208,1697123565678,11,1,11.0,27.0,1,True,True
209,1697123565786,1,1,13.0,13.0,0,True,True
210,1697123565784,2,0,10.1,70.1,1,True,True
211,1697123565764,3,1,34.3,67.7,1,True,True
212,1697123565749,4,0,14.8,14.8,1,True,True
213,1697123565509,5,0,14.6,47.8,1,True,True
214,1697123565563,6,0,9.6,9.6,0,True,True
215,1697123565717,7,0,9.3,9.3,0,True,True
216,1697123565577,8,0,5.5,40.5,1,True,True
217,1697123565574,9,1,11.1,11.1,0,True,True
218,1697123565578,10,0,2.9,2.9,0,True,True
219,1697123565778,11,1,11.1,27.1,1,True,True
220,1697123565886,1,1,13.1,13.1,0,True,True
221,1697123565884,2,0,10.2,70.2,1,True,True
222,1697123565864,3,1,34.4,67.8,1,True,True
