,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697654735392.0,1,2,0.17,0,0,1,23,16.605
1,1697654735392.0,1,7,0.24,0,0,0,0,58.514
2,1697654735392.0,1,6,0.09,1,0,1,0,0.0
3,1697654735392.0,1,1,0.4,1,0,0,0,0.0
4,1697654733634.0,2,1,0.14,0,0,0,0,22.907
5,1697654733634.0,2,2,0.47,1,1,1,29,0.0
6,1697654733634.0,2,3,0.15,0,0,0,0,266.986
7,1697654733634.0,2,4,0.5,0,0,0,39,31.208
8,1697654734243.0,3,1,3.0,0,0,0,0,133.719
9,1697654734243.0,3,2,6.0,0,1,1,31,13.204
10,1697654734243.0,3,3,0.0,0,0,0,0,122.522
11,1697654734243.0,3,4,2.0,0,0,0,26,50.315
12,1697654734787.0,4,1,0.0,0,0,0,0,395.911
13,1697654734787.0,4,2,4.0,1,1,0,26,0.0
14,1697654734787.0,4,3,4.0,0,0,0,0,93.821
15,1697654734787.0,4,4,5.0,0,1,1,22,25.108
16,1697654733483.0,5,1,0.0,0,0,0,0,151.511
17,1697654733483.0,5,2,0.0,0,1,1,19,2.0
18,1697654733483.0,5,4,2.0,0,0,0,23,37.812
19,1697654735434.0,6,2,0.23,1,1,1,17,0.0
20,1697654735434.0,6,4,0.1,0,0,0,25,10.604
21,1697654734787.0,7,2,0.14,0,1,0,20,11.302
22,1697654734787.0,7,4,0.43,1,0,0,20,0.0
23,1697654735426.0,8,2,0.41,0,1,1,21,33.611
24,1697654735426.0,8,4,0.05,0,1,0,29,81.82
25,1697654735426.0,8,1,0.02,0,0,0,0,68.617
26,1697654734743.0,9,2,0.18,1,1,1,18,0.0
27,1697654734743.0,9,4,0.08,0,0,0,20,11.203
28,1697654735439.0,10,2,0.21,0,1,1,0,13.404
29,1697654735439.0,10,4,0.07,0,0,0,20,28.509
30,1697654733448.0,11,1,0.08,0,0,0,0,384.014
31,1697654733448.0,11,2,0.39,0,0,1,20,387.614
32,1697654733448.0,11,3,0.1,0,0,0,0,387.614
33,1697654733448.0,11,4,0.33,0,0,0,20,387.614
34,1697654733448.0,11,5,0.4,0,0,0,0,387.614
35,1697654733448.0,11,6,0.17,1,0,1,20,0.0
36,1697654735493.0,1,2,0.27,0,0,1,23,16.706
37,1697654735493.0,1,7,0.16,0,0,0,0,58.615
38,1697654735493.0,1,6,0.1,1,0,1,0,0.0
39,1697654735493.0,1,1,0.02,0,0,0,0,38.612
40,1697654733734.0,2,1,0.1,0,0,0,0,23.007
41,1697654733734.0,2,2,0.3,1,1,1,29,0.0
42,1697654733734.0,2,3,0.31,0,0,0,0,267.086
43,1697654733734.0,2,4,0.47,0,0,0,39,31.308
44,1697654734343.0,3,1,3.0,0,0,0,0,133.819
45,1697654734343.0,3,2,7.0,0,1,1,31,13.304
46,1697654734343.0,3,3,0.0,0,0,0,0,122.622
47,1697654734343.0,3,4,2.0,0,0,0,26,50.415
48,1697654734887.0,4,1,1.0,0,0,0,0,396.011
49,1697654734887.0,4,2,3.0,1,1,0,26,0.0
50,1697654734887.0,4,3,4.0,0,0,0,0,93.921
51,1697654734887.0,4,4,5.0,0,1,1,22,25.208
52,1697654733582.0,5,1,0.0,0,0,0,0,151.61
53,1697654733582.0,5,2,0.0,0,1,1,19,2.099
54,1697654733582.0,5,4,2.0,1,0,0,23,0.0
55,1697654735633.0,6,2,0.38,1,1,1,17,0.0
56,1697654735633.0,6,4,0.5,0,0,0,25,10.803
57,1697654734887.0,7,2,0.14,0,1,0,20,11.402
58,1697654734887.0,7,4,0.43,1,0,0,20,0.0
59,1697654735525.0,8,2,0.49,0,1,1,21,33.71
60,1697654735525.0,8,4,0.19,0,1,0,29,81.919
61,1697654735525.0,8,1,0.47,0,0,0,0,68.716
62,1697654734843.0,9,2,0.25,1,1,1,18,0.0
63,1697654734843.0,9,4,0.48,0,0,0,20,11.303
64,1697654735638.0,10,2,0.33,0,1,1,0,13.603
65,1697654735638.0,10,4,0.09,0,0,0,20,28.708
66,1697654733547.0,11,1,0.05,0,0,0,0,384.113
67,1697654733547.0,11,2,0.16,0,0,1,20,387.713
68,1697654733547.0,11,3,0.06,0,0,0,0,387.713
69,1697654733547.0,11,4,0.03,0,0,0,20,387.713
70,1697654733547.0,11,5,0.32,0,0,0,0,387.713
71,1697654733547.0,11,6,0.18,1,0,1,20,0.0
72,1697654735692.0,1,2,0.22,0,0,1,23,16.905
73,1697654735692.0,1,7,0.06,0,0,0,0,58.814
74,1697654735692.0,1,6,0.22,1,0,1,0,0.0
75,1697654735692.0,1,1,0.43,0,0,0,0,38.811
76,1697654733834.0,2,1,0.42,0,0,0,0,23.107
77,1697654733834.0,2,2,0.43,1,1,1,29,0.0
78,1697654733834.0,2,3,0.2,0,0,0,0,267.186
79,1697654733834.0,2,4,0.06,0,0,0,39,31.408
80,1697654734543.0,3,1,3.0,0,0,0,0,134.019
81,1697654734543.0,3,2,7.0,0,1,1,31,13.504
82,1697654734543.0,3,3,0.0,0,0,0,0,122.822
83,1697654734543.0,3,4,3.0,0,0,0,26,50.615
84,1697654735087.0,4,1,1.0,0,0,0,0,396.211
85,1697654735087.0,4,2,3.0,1,1,0,26,0.0
86,1697654735087.0,4,3,4.0,0,0,0,0,94.121
87,1697654735087.0,4,4,5.0,0,1,1,22,25.408
88,1697654733682.0,5,1,0.0,0,0,0,0,151.71
89,1697654733682.0,5,2,0.0,0,1,1,19,2.199
90,1697654733682.0,5,4,2.0,1,0,0,23,0.0
91,1697654735733.0,6,2,0.26,1,1,1,17,0.0
92,1697654735733.0,6,4,0.49,0,0,0,25,10.903
93,1697654735087.0,7,2,0.21,0,1,0,20,11.602
94,1697654735087.0,7,4,0.22,1,0,0,20,0.0
95,1697654735725.0,8,2,0.23,0,1,1,21,33.91
96,1697654735725.0,8,4,0.26,0,1,0,29,82.119
97,1697654735725.0,8,1,0.28,0,0,0,0,68.916
98,1697654735043.0,9,2,0.19,1,1,1,18,0.0
99,1697654735043.0,9,4,0.1,0,0,0,20,11.503
100,1697654735738.0,10,2,0.02,0,1,1,0,13.703
101,1697654735738.0,10,4,0.17,0,0,0,20,28.808
102,1697654733647.0,11,1,0.25,0,0,0,0,384.213
103,1697654733647.0,11,2,0.29,0,0,1,20,387.813
104,1697654733647.0,11,3,0.45,0,0,0,0,387.813
105,1697654733647.0,11,4,0.23,0,0,0,20,387.813
106,1697654733647.0,11,5,0.44,0,0,0,0,387.813
107,1697654733647.0,11,6,0.04,1,0,1,20,0.0
108,1697654735792.0,1,2,0.42,0,0,1,23,17.005
109,1697654735792.0,1,7,0.09,0,0,0,0,58.914
110,1697654735792.0,1,6,0.19,1,0,1,0,0.0
111,1697654735792.0,1,1,0.08,0,0,0,0,38.911
112,1697654733934.0,2,1,0.17,0,0,0,0,23.207
113,1697654733934.0,2,2,0.19,1,1,1,29,0.0
114,1697654733934.0,2,3,0.22,0,0,0,0,267.286
115,1697654733934.0,2,4,0.06,0,0,0,39,31.508
116,1697654734643.0,3,1,3.0,0,0,0,0,134.119
117,1697654734643.0,3,2,7.0,0,1,1,31,13.604
118,1697654734643.0,3,3,0.0,0,0,0,0,122.922
119,1697654734643.0,3,4,3.0,0,0,0,26,50.715
120,1697654735187.0,4,1,1.0,0,0,0,0,396.311
121,1697654735187.0,4,2,4.0,1,1,0,26,0.0
122,1697654735187.0,4,3,4.0,0,0,0,0,94.221
123,1697654735187.0,4,4,5.0,0,1,1,22,25.508
124,1697654733882.0,5,1,0.0,0,0,0,0,151.91
125,1697654733882.0,5,2,1.0,0,1,1,19,2.399
126,1697654733882.0,5,4,2.0,1,0,0,23,0.0
127,1697654735833.0,6,2,0.24,1,1,1,17,0.0
128,1697654735833.0,6,4,0.34,0,0,0,25,11.003
129,1697654735187.0,7,2,0.23,0,1,0,20,11.702
130,1697654735187.0,7,4,0.42,1,0,0,20,0.0
131,1697654735825.0,8,2,0.32,0,1,1,21,34.01
132,1697654735825.0,8,4,0.27,0,1,0,29,82.219
133,1697654735825.0,8,1,0.46,0,0,0,0,69.016
134,1697654735143.0,9,2,0.34,1,1,1,18,0.0
135,1697654735143.0,9,4,0.28,0,0,0,20,11.603
136,1697654735838.0,10,2,0.21,0,1,1,0,13.803
137,1697654735838.0,10,4,0.47,0,0,0,20,28.908
138,1697654733847.0,11,1,0.31,0,0,0,0,384.413
