,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697215837115.0,1,1,21.9,36.9,1,True,True
1,1697215837104.0,2,1,331.7,0.0,0,True,True
2,1697215837053.0,3,0,1.3,77.9,1,True,True
3,1697215837134.0,4,0,11.8,43.0,0,True,True
4,1697215836280.0,5,0,10.4,22.1,1,True,True
5,1697215837005.0,6,0,4.8,4.8,0,True,True
6,1697215837196.0,7,1,18.4,18.4,0,True,True
7,1697215837053.0,8,1,296.7,0.0,1,True,True
8,1697215837141.0,9,1,12.5,12.5,0,True,True
9,1697215837103.0,10,1,12.3,12.3,0,True,True
10,1697215837106.0,11,1,22.7,65.6,1,True,True
11,1697215837215.0,1,0,0.1,0.1,0,True,True
12,1697215834959.254,2,1,329.6,0.0,0,True,True
13,1697215837253.0,3,0,1.5,78.1,1,True,True
14,1697215837234.0,4,0,11.9,43.1,0,True,True
15,1697215836380.0,5,0,10.5,22.2,1,True,True
16,1697215837105.0,6,0,4.9,4.9,0,True,True
17,1697215837296.0,7,1,18.5,18.5,0,True,True
18,1697215837253.0,8,1,296.9,0.0,1,True,True
19,1697215837241.0,9,1,12.6,12.6,0,True,True
20,1697215837203.0,10,1,12.4,12.4,0,True,True
21,1697215837206.0,11,1,22.8,65.7,1,True,True
22,1697215837315.0,1,0,0.2,0.2,0,True,True
23,1697215837304.0,2,1,331.9,0.0,0,True,True
24,1697215835081.5889,3,0,-0.7,75.9,1,True,True
25,1697215837334.0,4,0,12.0,43.2,0,True,True
26,1697215836481.0,5,0,10.6,22.3,1,True,True
27,1697215837305.0,6,0,5.1,5.1,0,True,True
28,1697215835083.7021,7,1,16.3,16.3,0,True,True
29,1697215835077.5908,8,1,294.7,0.0,1,True,True
30,1697215837341.0,9,1,12.7,12.7,0,True,True
31,1697215837303.0,10,1,12.5,12.5,0,True,True
32,1697215837306.0,11,1,22.9,65.8,1,True,True
