,episode,time_sec,action,updated action
83,1,8.4,"1,0,1,0,1,1,1,0,0,1,1","0,0,1,0,0,1,0,0,0,1,1"
84,1,8.5,"0,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
85,1,8.6,"0,0,0,1,1,0,0,0,0,1,1","0,0,0,1,0,0,0,0,0,1,1"
86,1,8.7,"1,0,0,1,0,1,0,0,1,0,1","0,0,0,1,0,1,0,0,0,0,1"
87,1,8.8,"1,0,0,0,0,0,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
88,1,8.9,"0,0,0,1,1,0,0,0,0,0,1","0,0,0,1,0,0,0,0,0,0,1"
89,1,9.0,"0,0,0,0,0,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
90,1,9.1,"0,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
91,1,9.2,"0,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
92,1,9.3,"1,0,0,0,1,1,0,1,0,0,0","0,0,0,0,0,1,0,1,0,0,0"
93,1,9.4,"0,0,0,0,1,0,1,0,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
94,1,9.5,"1,1,1,0,1,1,0,0,0,1,0","0,0,1,0,0,1,0,0,0,1,0"
95,1,9.6,"0,0,1,0,1,0,0,1,0,0,1","0,0,1,0,0,0,0,1,0,0,1"
96,1,9.7,"1,0,0,1,1,1,0,0,0,1,1","0,0,0,1,0,1,0,0,0,1,1"
97,1,9.8,"0,0,0,1,0,0,0,0,0,1,0","0,0,0,1,0,0,0,0,0,1,0"
98,1,9.9,"1,0,0,0,1,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
99,1,10.0,"0,0,1,0,1,0,1,1,1,0,0","0,0,1,0,0,0,0,1,0,0,0"
100,1,10.1,"0,0,0,1,1,0,0,1,1,0,1","0,0,0,1,0,0,0,1,0,0,1"
101,1,10.2,"1,0,1,0,1,0,0,0,0,1,1","0,0,1,0,0,0,0,0,0,1,1"
102,1,10.3,"0,0,0,0,0,1,0,0,1,0,1","0,0,0,0,0,1,0,0,0,0,1"
103,1,10.4,"0,0,1,0,1,1,1,0,1,1,1","0,0,0,0,0,1,0,0,0,1,1"
104,1,10.5,"1,0,0,1,1,0,0,0,0,1,1","0,0,0,1,0,0,0,0,0,1,1"
105,1,10.6,"1,0,0,0,1,1,0,0,0,1,1","0,0,0,0,0,1,0,0,0,1,1"
106,1,10.7,"0,0,0,0,1,1,0,0,1,0,1","0,0,0,0,0,1,0,0,0,0,1"
107,1,10.8,"1,0,0,0,1,1,0,1,0,1,0","0,0,0,0,0,1,0,1,0,1,0"
108,1,10.9,"0,0,1,1,1,0,1,0,0,0,1","0,0,0,1,0,0,0,0,0,0,1"
109,1,11.0,"0,0,0,0,1,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
110,1,11.1,"0,1,0,0,0,1,1,0,0,1,1","0,0,0,0,0,1,0,0,0,1,1"
111,1,11.2,"1,1,0,0,0,0,0,1,1,0,0","0,0,0,0,0,0,0,1,0,0,0"
112,1,11.3,"1,0,0,0,1,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
113,1,11.4,"1,0,0,0,1,1,0,1,1,1,0","0,0,0,0,0,1,0,1,0,1,0"
114,1,11.5,"1,1,0,0,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
115,1,11.6,"1,1,1,0,1,1,1,0,1,0,1","0,0,0,0,0,1,0,0,0,0,1"
116,1,11.7,"1,1,0,0,1,0,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
117,1,11.8,"1,0,1,0,0,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
118,1,11.9,"0,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
119,1,12.0,"0,0,0,1,1,0,1,1,1,0,1","0,0,0,1,0,0,0,1,0,0,1"
120,1,12.1,"0,1,0,0,1,1,0,1,1,0,0","0,0,0,0,0,1,0,1,0,0,0"
121,1,12.2,"1,0,1,0,1,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
122,1,12.3,"1,0,0,0,1,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
123,1,12.4,"0,0,1,0,1,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
124,1,12.5,"1,0,1,0,1,0,0,0,1,1,0","1,0,0,0,0,0,0,0,0,1,0"
125,1,12.6,"1,0,0,1,0,1,0,0,0,0,0","1,0,0,1,0,0,0,0,0,0,0"
126,1,12.7,"1,0,0,0,1,0,0,0,0,1,0","1,0,0,0,0,0,0,0,0,0,0"
127,1,12.8,"1,0,0,0,1,0,0,0,0,1,1","1,0,0,0,0,0,0,0,0,0,1"
128,1,12.9,"1,0,0,0,1,0,0,0,1,1,1","1,0,0,0,0,0,0,0,0,0,1"
129,1,13.0,"0,0,0,0,1,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,1"
130,1,13.1,"0,1,0,0,1,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
131,1,13.2,"0,0,1,0,1,1,1,1,1,0,1","0,0,0,0,0,0,1,1,0,0,0"
132,1,13.3,"0,0,1,0,1,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
133,1,13.4,"1,1,0,0,0,0,1,0,0,1,1","1,0,0,0,0,0,1,0,0,0,0"
134,1,13.5,"1,0,0,0,0,1,0,0,1,0,1","1,0,0,0,0,0,0,0,0,0,0"
135,1,13.6,"1,0,0,0,1,0,1,1,1,1,0","1,0,0,0,0,0,1,1,0,0,0"
136,1,13.7,"1,0,0,0,1,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0,0"
137,1,13.8,"1,1,0,0,0,0,1,0,1,0,0","1,0,0,0,0,0,1,0,0,0,0"
138,1,13.9,"1,0,0,0,1,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0,0"
139,1,14.0,"0,0,0,0,1,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,0"
140,1,14.1,"0,0,0,1,1,0,1,0,1,1,0","0,0,0,1,0,0,1,0,0,0,0"
141,1,14.2,"1,0,0,0,1,1,0,0,1,0,1","1,0,0,0,0,0,0,0,0,0,0"
142,1,14.3,"0,0,0,0,1,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
143,1,14.4,"1,0,0,1,1,1,0,1,0,1,1","1,0,0,1,0,0,0,1,0,0,0"
144,1,14.5,"1,0,0,0,1,1,1,1,0,1,1","1,0,0,0,0,0,1,1,0,0,0"
145,1,14.6,"1,0,0,0,1,0,0,0,0,1,1","1,0,0,0,0,0,0,0,0,0,0"
146,1,14.7,"1,0,0,0,0,1,0,1,1,0,0","1,0,0,0,0,0,0,1,0,0,0"
147,1,14.8,"0,1,1,0,1,1,1,0,0,0,1","0,0,0,0,0,0,1,0,0,0,0"
148,1,14.9,"1,0,0,0,1,0,0,0,0,1,1","1,0,0,0,0,0,0,0,0,0,0"
149,1,15.0,"0,0,0,0,1,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0"
150,1,15.1,"0,0,0,0,1,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
151,1,15.2,"0,0,0,0,1,1,1,0,1,1,1","0,0,0,0,0,0,1,0,0,0,0"
152,1,15.3,"0,0,1,1,1,0,0,0,0,0,1","0,0,0,1,0,0,0,0,0,0,0"
153,1,15.4,"0,0,0,0,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
154,1,15.5,"1,0,1,0,1,1,1,0,0,0,0","1,0,1,0,0,0,1,0,0,0,0"
155,1,15.6,"1,0,0,0,1,0,0,0,0,0,1","1,0,0,0,0,0,0,0,0,0,0"
156,1,15.7,"1,0,0,0,1,0,0,1,0,0,0","1,0,0,0,0,0,0,1,0,0,0"
157,1,15.8,"0,0,0,0,0,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0"
158,1,15.9,"1,0,1,0,1,0,0,0,0,0,1","1,0,1,0,0,0,0,0,0,0,0"
159,1,16.0,"1,0,0,0,1,0,1,0,0,0,0","1,0,0,0,0,0,1,0,0,0,0"
160,1,16.1,"0,0,0,0,1,0,1,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0"
161,1,16.2,"0,0,1,0,1,0,1,0,0,1,0","0,0,1,0,0,0,1,0,0,0,0"
162,1,16.3,"1,0,0,0,0,1,1,0,1,0,1","1,0,0,0,0,0,1,0,0,0,0"
163,1,16.4,"0,0,0,0,1,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
164,1,16.5,"1,0,0,0,1,0,0,1,1,0,1","1,0,0,0,0,0,0,1,0,0,0"
165,1,16.6,"0,0,1,1,1,0,0,0,1,0,1","0,0,1,1,0,0,0,0,0,0,0"
166,1,16.7,"0,0,1,0,1,1,0,0,1,0,0","0,0,1,0,0,0,0,0,0,0,0"
167,1,16.8,"1,0,0,1,1,1,0,0,1,0,0","1,0,0,1,0,0,0,0,0,0,0"
168,1,16.9,"0,0,1,1,1,0,0,0,1,0,0","0,0,1,1,0,0,0,0,0,0,0"
169,1,17.0,"0,1,0,1,0,0,1,0,0,0,0","0,0,0,1,0,0,1,0,0,0,0"
170,1,17.1,"1,0,0,0,1,0,0,0,0,1,1","1,0,0,0,0,0,0,0,0,0,0"
171,1,17.2,"1,0,0,0,1,0,0,0,0,0,1","1,0,0,0,0,0,0,0,0,0,0"
172,1,17.3,"1,0,0,0,1,0,0,0,1,1,0","1,0,0,0,0,0,0,0,0,0,0"
173,1,17.4,"0,0,0,0,1,0,1,0,0,1,0","0,0,0,0,0,0,1,0,0,0,0"
174,1,17.5,"1,0,1,0,1,0,0,1,0,1,1","0,0,1,0,0,0,0,1,0,0,0"
175,1,17.6,"1,1,0,0,0,0,1,0,0,1,0","0,0,0,0,0,0,1,0,0,0,0"
176,1,17.7,"1,0,0,1,1,0,0,0,0,1,0","0,0,0,1,0,0,0,0,0,0,0"
177,1,17.8,"1,1,0,0,1,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
178,1,17.9,"1,0,0,0,0,1,1,0,0,1,0","0,0,0,0,0,0,1,0,0,0,0"
179,1,18.0,"1,0,0,0,1,1,0,1,0,0,1","0,0,0,0,0,0,0,1,0,0,0"
180,1,18.1,"0,0,0,1,1,0,0,0,0,0,1","0,0,0,1,0,0,0,0,0,0,0"
181,1,18.2,"1,0,0,1,1,1,0,1,0,0,1","0,0,0,1,0,0,0,1,0,0,0"
182,1,18.3,"1,0,0,0,1,0,0,1,1,0,0","0,0,0,0,0,0,0,1,0,0,0"
183,1,18.4,"1,1,0,0,1,0,1,0,0,0,1","0,0,0,0,0,0,1,0,0,0,0"
184,1,18.5,"1,1,0,1,1,0,0,1,1,0,1","0,0,0,1,0,0,0,1,0,0,0"
185,1,18.6,"1,0,1,0,1,0,1,1,0,0,1","0,0,1,0,0,0,0,1,0,0,0"
186,1,18.7,"0,0,0,0,1,1,0,0,1,1,1","0,0,0,0,0,0,0,0,0,0,0"
187,1,18.8,"1,0,0,0,0,0,1,1,0,0,1","0,0,0,0,0,0,0,1,0,0,0"
188,1,18.9,"0,0,0,0,1,0,1,1,1,0,1","0,0,0,0,0,0,0,1,0,0,0"
189,1,19.0,"1,1,0,0,1,0,0,0,1,1,1","0,0,0,0,1,0,0,0,0,0,0"
190,1,19.1,"1,0,1,0,0,0,0,1,0,0,1","0,0,1,0,0,0,0,1,0,0,0"
191,1,19.2,"1,0,1,1,1,0,0,0,1,0,1","0,0,0,1,1,0,0,0,0,0,0"
192,1,19.3,"1,0,0,0,0,0,1,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
193,1,19.4,"1,0,0,0,1,0,0,1,1,1,1","0,0,0,0,1,0,0,1,0,0,0"
194,1,19.5,"0,1,0,1,0,0,0,1,0,1,1","0,0,0,1,0,0,0,1,0,0,0"
195,1,19.6,"0,0,1,0,1,0,0,0,0,0,1","0,0,0,0,1,0,0,0,0,0,0"
196,1,19.7,"1,0,1,0,1,0,1,0,1,0,1","0,0,0,0,1,0,0,0,0,0,0"
197,1,19.8,"1,1,0,0,1,0,1,0,1,1,1","0,0,0,0,1,0,0,0,0,0,0"
198,1,19.9,"0,0,0,0,0,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0"
199,1,20.0,"0,1,0,0,1,0,0,0,0,1,1","0,0,0,0,1,0,0,0,0,0,0"
200,1,20.1,"0,0,0,1,0,0,0,0,1,0,0","0,0,0,1,0,0,0,0,0,0,0"
201,1,20.2,"1,0,0,0,0,0,1,1,1,0,1","0,0,0,0,0,0,0,1,0,0,0"
202,1,20.3,"1,1,1,0,1,0,1,0,0,1,1","0,0,0,0,1,0,0,0,0,0,0"
203,1,20.4,"1,0,0,0,1,0,0,0,1,0,0","0,0,0,0,1,0,0,0,0,0,0"
204,1,20.5,"1,1,0,0,1,0,0,1,0,0,1","0,0,0,0,1,0,0,1,0,0,0"
205,1,20.6,"0,0,0,1,0,0,0,0,0,1,0","0,0,0,1,0,0,0,0,0,0,0"
206,1,20.7,"1,1,0,1,1,1,0,1,1,0,1","0,0,0,1,1,0,0,1,0,0,0"
207,1,20.8,"0,0,0,1,0,0,0,1,1,1,1","0,0,0,1,0,0,0,1,0,0,0"
208,1,20.9,"0,0,1,0,1,0,1,0,0,1,1","0,0,0,0,1,0,0,0,0,0,0"
209,1,21.0,"1,0,0,0,1,0,0,1,0,0,0","0,0,0,0,1,0,0,1,0,0,0"
210,1,21.1,"1,0,0,0,1,0,0,0,0,1,1","0,0,0,0,1,0,0,0,0,1,0"
211,1,21.2,"0,0,1,0,1,0,0,1,1,0,1","0,0,0,0,1,0,0,1,0,0,0"
212,1,21.3,"1,0,0,0,1,0,1,0,0,0,1","0,0,0,0,1,0,0,0,0,0,0"
213,1,21.4,"0,1,0,0,1,0,0,0,1,0,0","0,0,0,0,1,0,0,0,0,0,0"
214,1,21.5,"1,0,1,0,1,0,0,0,1,1,1","0,0,0,0,1,0,0,0,0,1,1"
215,1,21.6,"1,0,0,0,0,0,1,1,0,0,0","0,0,0,0,0,0,0,1,0,0,0"
216,1,21.7,"0,1,0,0,1,1,1,1,1,0,1","0,0,0,0,1,0,0,1,0,0,1"
217,1,21.8,"0,0,1,0,0,1,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
218,1,21.9,"0,1,1,0,1,0,0,1,1,0,1","0,0,0,0,1,0,0,1,0,0,1"
219,1,22.0,"1,0,0,0,1,1,0,0,0,0,0","0,0,0,0,1,0,0,0,0,0,0"
220,1,22.1,"1,0,1,0,1,1,1,0,0,1,0","0,0,0,0,1,0,0,0,0,1,0"
221,1,22.2,"1,1,1,0,0,1,1,0,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
222,1,22.3,"0,0,1,1,0,0,0,0,0,0,1","0,0,1,1,0,0,0,0,0,0,1"
223,1,22.4,"0,0,0,1,1,1,1,0,0,0,1","0,0,0,1,1,0,0,0,0,0,1"
224,1,22.5,"1,0,0,0,0,0,0,1,0,1,1","0,0,0,0,0,0,0,1,0,1,1"
225,1,22.6,"1,0,0,0,1,1,0,0,0,0,0","0,0,0,0,1,0,0,0,0,0,0"
226,1,22.7,"1,0,0,0,1,1,1,0,0,1,1","0,0,0,0,1,0,0,0,0,1,1"
227,1,22.8,"0,0,1,1,1,0,1,0,0,0,1","0,0,1,1,1,0,0,0,0,0,1"
228,1,22.9,"1,0,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
229,1,23.0,"0,0,0,0,1,0,1,0,0,0,1","0,0,0,0,1,0,0,0,0,0,1"
230,1,23.1,"0,0,0,1,1,1,0,0,0,0,0","0,0,0,1,0,0,0,0,0,0,0"
231,1,23.2,"1,0,0,1,1,0,0,1,1,0,0","0,0,0,1,0,0,0,1,0,0,0"
232,1,23.3,"0,0,0,1,0,1,1,0,0,0,1","0,0,0,1,0,0,0,0,0,0,1"
233,1,23.4,"0,0,0,0,1,0,1,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
234,1,23.5,"0,1,1,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0,0,0"
235,1,23.6,"1,0,0,0,0,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
236,1,23.7,"0,0,0,0,1,1,0,1,0,0,1","0,0,0,0,0,0,0,1,0,0,1"
237,1,23.8,"1,0,1,0,1,1,0,0,1,1,1","0,0,1,0,0,0,0,0,0,1,1"
238,1,23.9,"0,0,0,1,1,0,1,1,1,1,0","0,0,0,1,0,0,0,1,0,1,0"
239,1,24.0,"1,0,0,0,1,1,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
240,1,24.1,"1,1,0,1,1,1,0,0,1,1,0","0,0,0,1,0,0,0,0,0,1,0"
241,1,24.2,"1,0,0,0,1,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
242,1,24.3,"1,0,0,0,1,1,1,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
243,1,24.4,"1,0,1,0,1,0,0,1,0,0,1","0,0,1,0,0,0,0,1,0,0,1"
244,1,24.5,"0,1,0,0,1,1,0,1,0,0,1","0,0,0,0,0,0,0,1,0,0,1"
245,1,24.6,"1,0,0,0,1,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
246,1,24.7,"0,0,0,1,0,0,0,0,0,0,1","0,0,0,1,0,0,0,0,0,0,1"
247,1,24.8,"0,0,0,0,1,1,1,0,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
248,1,24.9,"1,0,0,0,1,1,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
249,1,25.0,"1,0,0,0,1,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
250,1,25.1,"0,1,0,1,1,0,1,0,0,0,1","0,0,0,1,0,0,0,0,0,0,1"
251,1,25.2,"1,0,0,1,0,0,1,0,1,0,1","0,0,0,1,0,0,0,0,0,0,1"
252,1,25.3,"0,0,0,0,1,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
253,1,25.4,"0,0,0,0,1,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
254,1,25.5,"1,0,0,0,0,0,1,1,1,1,1","1,0,0,0,0,0,0,1,0,0,1"
255,1,25.6,"1,0,0,1,1,0,1,1,1,1,0","1,0,0,1,0,0,0,1,0,0,0"
256,1,25.7,"1,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0,0"
257,1,25.8,"1,0,1,0,1,0,0,1,0,1,1","1,0,1,0,0,0,0,1,0,0,1"
