1,1,1,1,1,2023-10-13 12:45:42.001000
1,1,1,2,2023-10-13 12:46:18.805000
1,1,1,3,2023-10-13 12:46:56.493000
1,1,4,2023-10-13 12:47:33.188000
1,1,5,2023-10-13 12:48:09.982000
1,6,2023-10-13 12:48:46.687000
1,7,2023-10-13 12:49:23.600000
3,3,3,3,1,2023-10-13 12:46:08.144000
3,3,3,2,2023-10-13 12:47:11.326000
3,3,2023-10-13 12:48:31.619000
3,4,2023-10-13 12:49:19.136000
4,4,4,1,2023-10-13 12:46:18.623000
4,4,2,2023-10-13 12:47:22.107000
4,3,2023-10-13 12:48:47.205000
5,5,5,5,1,2023-10-13 12:45:40.963000
5,5,5,2,2023-10-13 12:46:34.262000
5,5,3,2023-10-13 12:47:27.652000
5,4,2023-10-13 12:48:32.546000
6,6,6,6,1,2023-10-13 12:45:05.380000
6,6,6,6,2,2023-10-13 12:45:27.386000
6,6,6,6,3,2023-10-13 12:46:04.297000
6,6,6,4,2023-10-13 12:46:41.587000
6,6,5,2023-10-13 12:47:19.278000
6,6,6,2023-10-13 12:47:56.275000
6,7,2023-10-13 12:48:48.577000
7,7,7,7,1,2023-10-13 12:45:05.370000
7,7,7,7,2,2023-10-13 12:45:30.377000
7,7,7,3,2023-10-13 12:46:16.486000
7,7,7,4,2023-10-13 12:47:02.671000
7,7,5,2023-10-13 12:47:49.567000
7,6,2023-10-13 12:48:35.763000
7,7,2023-10-13 12:49:26.881000
9,9,9,9,1,2023-10-13 12:45:05.416000
9,9,9,9,2,2023-10-13 12:45:28.521000
9,9,9,9,3,2023-10-13 12:46:05.232000
9,9,9,4,2023-10-13 12:46:43.321000
9,9,5,2023-10-13 12:47:19.414000
9,9,6,2023-10-13 12:47:55.510000
9,7,2023-10-13 12:48:33.107000
9,8,2023-10-13 12:49:11.021000
10,10,10,10,1,2023-10-13 12:45:05.379000
10,10,10,10,2,2023-10-13 12:45:20.382000
10,10,10,10,3,2023-10-13 12:45:50.493000
10,10,10,4,2023-10-13 12:46:21.291000
10,10,10,5,2023-10-13 12:46:52.081000
10,10,6,2023-10-13 12:47:22.676000
10,10,7,2023-10-13 12:47:53.373000
10,10,8,2023-10-13 12:48:23.568000
10,9,2023-10-13 12:48:54.277000
10,10,2023-10-13 12:49:24.388000
11,11,11,11,1,2023-10-13 12:45:05.380000
11,11,11,11,2,2023-10-13 12:45:21.384000
11,11,11,3,2023-10-13 12:46:29.890000
11,11,11,4,2023-10-13 12:47:02.380000
11,11,5,2023-10-13 12:47:35.278000
11,11,6,2023-10-13 12:48:17.571000
11,7,2023-10-13 12:48:49.878000
