,episode,time_sec,action,updated action
0,1,540.1,"0,0,1,1,0,1,1,1,1,0,1","0,0,1,0,0,0,0,0,1,0,1"
1,1,540.2,"0,1,1,1,0,1,1,1,0,1,0","0,0,1,0,0,0,0,0,0,0,0"
2,1,540.3,"1,0,1,0,0,1,0,1,1,1,1","1,0,1,0,0,0,0,0,1,0,1"
3,1,540.4,"0,0,0,0,0,1,1,1,1,0,1","0,0,0,0,0,0,0,0,1,0,1"
4,1,540.5,"0,0,1,1,0,1,1,0,0,1,0","0,0,1,0,0,0,0,0,0,0,0"
5,1,540.6,"0,1,0,1,0,0,1,1,1,1,0","0,1,0,0,0,0,0,0,1,0,0"
6,1,540.7,"0,1,1,0,0,1,1,0,0,1,0","0,1,1,0,0,0,0,0,0,1,0"
7,1,540.8,"0,1,1,1,0,1,1,1,0,1,1","0,1,0,0,0,0,0,0,0,1,1"
8,1,540.9,"0,0,1,0,0,0,1,0,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
9,1,541.0,"0,0,1,0,1,1,1,1,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
10,1,541.1,"1,0,0,1,0,1,1,1,0,1,0","1,0,0,0,0,0,0,0,0,1,0"
11,1,541.2,"0,0,0,1,0,0,0,1,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
12,1,541.3,"0,0,0,0,0,0,0,1,1,1,1","0,0,0,0,0,0,0,0,1,1,1"
13,1,541.4,"0,1,0,1,1,1,1,1,0,1,0","0,1,0,0,0,0,0,0,0,1,0"
14,1,541.5,"0,1,1,0,0,0,1,1,1,0,1","0,1,0,0,0,0,0,0,1,0,1"
15,1,541.6,"0,0,0,1,0,0,1,1,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
16,1,541.7,"1,1,1,1,0,0,1,0,1,1,0","1,1,0,0,0,0,0,0,1,1,0"
17,1,541.8,"0,0,1,0,0,0,0,1,1,1,1","0,0,0,0,0,0,0,0,1,1,1"
18,1,541.9,"0,0,1,1,0,1,1,1,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
19,1,542.0,"0,1,0,1,1,0,1,0,0,1,0","0,1,0,0,0,0,0,0,0,1,0"
20,1,542.1,"0,1,1,1,0,0,1,1,1,1,0","0,1,0,0,0,0,0,0,1,1,0"
21,1,542.2,"0,0,1,0,0,1,1,1,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
22,1,542.3,"0,0,1,1,1,0,1,0,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
23,1,542.4,"1,1,1,1,0,0,1,1,0,0,1","0,1,0,0,0,0,0,0,0,0,1"
24,1,542.5,"0,0,1,1,0,1,0,1,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
25,1,542.6,"0,0,1,0,0,1,1,1,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
26,1,542.7,"0,0,0,0,0,0,1,1,1,1,0","0,0,0,0,0,0,0,0,1,1,0"
27,1,542.8,"0,1,1,0,1,0,1,1,0,0,1","0,1,0,0,0,0,0,0,0,0,1"
28,1,542.9,"0,1,1,1,0,0,0,1,1,1,0","0,1,0,0,0,0,0,0,1,1,0"
29,1,543.0,"0,0,1,1,0,0,1,1,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
30,1,543.1,"0,0,1,1,0,1,1,0,1,1,1","0,0,0,0,0,0,0,0,1,1,1"
31,1,543.2,"0,1,1,0,0,0,0,1,1,1,1","0,1,0,0,0,0,0,0,1,1,1"
32,1,543.3,"0,1,1,1,0,0,1,1,1,1,0","0,1,0,0,0,0,0,0,1,1,0"
33,1,543.4,"0,0,1,0,1,0,1,0,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
34,1,543.5,"0,0,1,1,1,0,1,1,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
35,1,543.6,"0,0,1,0,0,0,0,1,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
36,1,543.7,"0,0,1,1,0,0,1,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
37,1,543.8,"1,0,1,0,0,0,1,1,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
38,1,543.9,"0,1,1,1,1,0,1,0,1,0,0","0,1,0,0,0,0,0,0,0,0,0"
39,1,544.0,"0,1,1,1,0,1,1,1,0,0,1","0,0,0,0,0,0,0,0,0,0,1"
40,1,544.1,"1,1,0,0,1,1,1,0,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
41,1,544.2,"0,0,1,0,0,1,1,0,0,1,1","0,0,0,0,0,0,0,0,0,1,1"
