,time_sec,node,is_curph_mingreenmet,curr_phase_elapsed_time,cycle_elapsed_time,iscurrsg_mainstreet,sg_vehexists,isotherphases_demand
0,1697212128928.0,1,0,9.4,9.4,0,True,True
1,1697212128805.0,2,0,29.2,29.2,0,True,True
2,1697212128852.0,3,0,20.8,20.8,0,True,True
3,1697212128849.0,4,1,192.2,0.0,0,True,True
4,1697212128780.0,5,0,1.8,1.8,0,True,True
5,1697212128819.0,6,0,11.4,26.6,1,True,True
6,1697212128896.0,7,0,11.9,33.3,1,True,True
7,1697212128756.0,8,0,2.7,48.8,1,True,True
8,1697212128846.0,9,0,9.0,22.2,1,True,True
9,1697212128827.0,10,1,15.3,30.6,1,True,True
10,1697212128808.0,11,1,198.5,0.0,0,True,True
11,1697212129028.0,1,0,9.5,9.5,0,True,True
12,1697212128905.0,2,0,29.3,29.3,0,True,True
13,1697212128952.0,3,0,20.9,20.9,0,True,True
14,1697212128949.0,4,1,192.3,0.0,0,True,True
15,1697212128880.0,5,0,1.9,1.9,0,True,True
16,1697212128919.0,6,0,11.5,26.7,1,True,True
17,1697212128996.0,7,0,12.0,33.4,1,True,True
18,1697212128856.0,8,0,2.8,48.9,1,True,True
19,1697212128946.0,9,0,9.1,22.3,1,True,True
20,1697212129027.0,10,0,0.2,0.2,0,True,True
21,1697212128908.0,11,1,198.6,0.0,0,True,True
22,1697212129128.0,1,0,9.6,9.6,0,True,True
23,1697212129005.0,2,0,29.4,29.4,0,True,True
24,1697212129051.0,3,0,21.0,21.0,0,True,True
25,1697212129049.0,4,1,192.4,0.0,0,True,True
26,1697212128980.0,5,0,2.0,2.0,0,True,True
27,1697212129019.0,6,0,11.6,26.8,1,True,True
28,1697212129096.0,7,0,12.1,33.5,1,True,True
29,1697212128956.0,8,0,2.9,49.0,1,True,True
30,1697212129045.0,9,0,9.2,22.4,1,True,True
31,1697212129127.0,10,0,0.3,0.3,0,True,False
32,1697212129008.0,11,1,198.7,0.0,0,True,True
