1,1,1,2023-10-11 15:47:34.582000
1,1,2,2023-10-11 15:47:55.989000
1,1,3,2023-10-11 15:48:32.601000
1,4,2023-10-11 15:49:11.709000
2,2,1,2023-10-11 15:47:34.529000
2,2,2,2023-10-11 15:48:07.941000
2,3,2023-10-11 15:48:53.852000
3,3,1,2023-10-11 15:48:20.092000
3,2,2023-10-11 15:49:10.603000
4,4,1,2023-10-11 15:48:28.937000
4,2,2023-10-11 15:49:20.847000
6,6,1,2023-10-11 15:47:34.327000
6,6,2,2023-10-11 15:47:56.135000
6,6,3,2023-10-11 15:48:33.547000
6,4,2023-10-11 15:49:25.956000
7,7,1,2023-10-11 15:47:34.484000
7,7,2,2023-10-11 15:47:59.592000
7,3,2023-10-11 15:48:45.805000
7,4,2023-10-11 15:49:32.012000
8,8,1,2023-10-11 15:48:35.590000
9,9,1,2023-10-11 15:47:34.364000
9,9,2,2023-10-11 15:47:57.372000
9,9,3,2023-10-11 15:48:33.584000
9,4,2023-10-11 15:49:10.392000
10,10,1,2023-10-11 15:47:34.378000
10,10,2,2023-10-11 15:47:51.485000
10,10,3,2023-10-11 15:48:22.095000
10,4,2023-10-11 15:48:53.101000
10,5,2023-10-11 15:49:24.706000
