,time_sec,node,sg_id,demand,sig_state,pedrecall,ped.min.recall,pedwalktime,redduration
0,1697654976884.0,1,2,0.5,0,0,1,23,53.898
1,1697654976884.0,1,7,0.29,0,0,0,0,18.405
2,1697654976884.0,1,6,0.15,0,0,1,0,53.898
3,1697654976884.0,1,1,0.32,0,0,0,0,90.489
4,1697654975027.0,2,1,0.12,0,0,0,0,32.505
5,1697654975027.0,2,2,0.18,0,1,1,29,165.278
6,1697654975027.0,2,3,0.16,0,0,0,0,43.802
7,1697654975027.0,2,4,0.42,0,0,0,39,70.793
8,1697654975735.0,3,1,2.0,0,0,0,0,375.211
9,1697654975735.0,3,2,6.0,0,1,1,31,23.404
10,1697654975735.0,3,3,3.0,0,0,0,0,92.788
11,1697654975735.0,3,4,1.0,1,0,0,26,0.0
12,1697654976279.0,4,1,1.0,0,0,0,0,143.084
13,1697654976279.0,4,2,3.0,0,1,0,26,6.203
14,1697654976279.0,4,3,2.0,0,0,0,0,42.203
15,1697654976279.0,4,4,9.0,1,1,1,22,0.0
16,1697654974875.0,5,1,0.0,0,0,0,0,26.805
17,1697654974875.0,5,2,6.0,0,1,1,19,38.303
18,1697654974875.0,5,4,3.0,1,0,0,23,0.0
19,1697654976925.0,6,2,0.47,1,1,1,17,0.0
20,1697654976925.0,6,4,0.23,0,0,0,25,4.202
21,1697654976279.0,7,2,0.14,0,1,0,20,20.506
22,1697654976279.0,7,4,0.2,0,0,0,20,46.8
23,1697654976917.0,8,2,0.08,0,1,1,21,24.606
24,1697654976917.0,8,4,0.49,1,1,0,29,0.0
25,1697654976917.0,8,1,0.44,0,0,0,0,13.605
26,1697654976235.0,9,2,0.26,0,1,1,18,12.804
27,1697654976235.0,9,4,0.04,1,0,0,20,0.0
28,1697654976929.0,10,2,0.23,1,1,1,0,0.0
29,1697654976929.0,10,4,0.22,0,0,0,20,3.801
30,1697654974940.0,11,1,0.43,0,0,0,0,625.506
31,1697654974940.0,11,2,0.25,0,0,1,20,629.106
32,1697654974940.0,11,3,0.26,0,0,0,0,629.106
33,1697654974940.0,11,4,0.46,0,0,0,20,629.106
34,1697654974940.0,11,5,0.31,0,0,0,0,629.106
35,1697654974940.0,11,6,0.33,1,0,1,20,0.0
36,1697654976984.0,1,2,0.15,0,0,1,23,53.998
37,1697654976984.0,1,7,0.4,0,0,0,0,18.505
38,1697654976984.0,1,6,0.09,0,0,1,0,53.998
39,1697654976984.0,1,1,0.12,0,0,0,0,90.589
40,1697654975227.0,2,1,0.44,0,0,0,0,32.705
41,1697654975227.0,2,2,0.17,0,1,1,29,165.478
42,1697654975227.0,2,3,0.43,0,0,0,0,44.002
43,1697654975227.0,2,4,0.42,0,0,0,39,70.993
44,1697654975835.0,3,1,2.0,0,0,0,0,375.311
45,1697654975835.0,3,2,6.0,0,1,1,31,23.504
46,1697654975835.0,3,3,3.0,0,0,0,0,92.888
47,1697654975835.0,3,4,1.0,1,0,0,26,0.0
48,1697654976379.0,4,1,1.0,0,0,0,0,143.184
49,1697654976379.0,4,2,3.0,0,1,0,26,6.303
50,1697654976379.0,4,3,2.0,0,0,0,0,42.303
51,1697654976379.0,4,4,9.0,1,1,1,22,0.0
52,1697654974975.0,5,1,0.0,0,0,0,0,26.905
53,1697654974975.0,5,2,6.0,0,1,1,19,38.403
54,1697654974975.0,5,4,3.0,1,0,0,23,0.0
55,1697654977025.0,6,2,0.07,1,1,1,17,0.0
56,1697654977025.0,6,4,0.12,0,0,0,25,4.302
57,1697654976379.0,7,2,0.18,0,1,0,20,20.606
58,1697654976379.0,7,4,0.02,0,0,0,20,0.1
59,1697654977017.0,8,2,0.24,0,1,1,21,24.706
60,1697654977017.0,8,4,0.29,1,1,0,29,0.0
61,1697654977017.0,8,1,0.3,0,0,0,0,13.705
62,1697654976335.0,9,2,0.4,0,1,1,18,12.904
63,1697654976335.0,9,4,0.29,1,0,0,20,0.0
64,1697654977029.0,10,2,0.49,1,1,1,0,0.0
65,1697654977029.0,10,4,0.01,0,0,0,20,3.901
66,1697654975040.0,11,1,0.2,0,0,0,0,625.606
67,1697654975040.0,11,2,0.35,0,0,1,20,629.206
68,1697654975040.0,11,3,0.14,0,0,0,0,629.206
69,1697654975040.0,11,4,0.44,0,0,0,20,629.206
70,1697654975040.0,11,5,0.3,0,0,0,0,629.206
71,1697654975040.0,11,6,0.3,1,0,1,20,0.0
72,1697654977084.0,1,2,0.06,0,0,1,23,54.098
73,1697654977084.0,1,7,0.41,0,0,0,0,18.605
74,1697654977084.0,1,6,0.08,0,0,1,0,54.098
75,1697654977084.0,1,1,0.32,0,0,0,0,90.689
76,1697654975327.0,2,1,0.49,0,0,0,0,32.805
77,1697654975327.0,2,2,0.34,0,1,1,29,165.578
78,1697654975327.0,2,3,0.41,0,0,0,0,44.102
79,1697654975327.0,2,4,0.05,0,0,0,39,71.093
80,1697654975935.0,3,1,2.0,0,0,0,0,375.411
81,1697654975935.0,3,2,6.0,0,1,1,31,23.604
82,1697654975935.0,3,3,3.0,0,0,0,0,92.988
83,1697654975935.0,3,4,1.0,1,0,0,26,0.0
84,1697654976480.0,4,1,1.0,0,0,0,0,143.285
85,1697654976480.0,4,2,3.0,0,1,0,26,6.404
86,1697654976480.0,4,3,2.0,0,0,0,0,42.404
87,1697654976480.0,4,4,9.0,1,1,1,22,0.0
88,1697654975175.0,5,1,0.0,0,0,0,0,27.105
89,1697654975175.0,5,2,6.0,0,1,1,19,38.603
90,1697654975175.0,5,4,3.0,1,0,0,23,0.0
91,1697654977125.0,6,2,0.25,1,1,1,17,0.0
92,1697654977125.0,6,4,0.38,0,0,0,25,4.402
93,1697654976480.0,7,2,0.05,0,1,0,20,20.707
94,1697654976480.0,7,4,0.43,0,0,0,20,0.201
95,1697654977217.0,8,2,0.34,0,1,1,21,24.906
96,1697654977217.0,8,4,0.32,1,1,0,29,0.0
97,1697654977217.0,8,1,0.11,0,0,0,0,13.905
98,1697654976436.0,9,2,0.33,0,1,1,18,13.005
