1,1,1,1,2023-10-12 15:43:45.586000
1,1,1,2,2023-10-12 15:44:06.084000
1,1,1,3,2023-10-12 15:44:44.582000
1,1,4,2023-10-12 15:45:21.589000
1,5,2023-10-12 15:46:24.583000
1,6,2023-10-12 15:47:02.066000
2,2,2,1,2023-10-12 15:43:43.684000
2,2,2,2,2023-10-12 15:44:16.881000
2,2,3,2023-10-12 15:45:02.684000
2,2,4,2023-10-12 15:45:45.089000
2,5,2023-10-12 15:46:47.970000
3,3,3,1,2023-10-12 15:43:43.687000
3,3,3,2,2023-10-12 15:44:21.183000
3,3,3,2023-10-12 15:45:10.788000
3,4,2023-10-12 15:46:21.584000
4,4,1,2023-10-12 15:45:09.931000
4,2,2023-10-12 15:46:20.028000
5,5,5,1,2023-10-12 15:43:45.403000
5,5,5,2,2023-10-12 15:44:12.700000
5,5,3,2023-10-12 15:45:12.805000
5,4,2023-10-12 15:46:13.103000
6,6,6,1,2023-10-12 15:43:45.357000
6,6,6,2,2023-10-12 15:44:07.755000
6,6,6,3,2023-10-12 15:44:45.354000
6,6,4,2023-10-12 15:45:22.660000
6,5,2023-10-12 15:45:59.860000
6,6,2023-10-12 15:46:36.749000
7,7,7,1,2023-10-12 15:43:43.558000
7,7,7,2,2023-10-12 15:44:09.356000
7,7,3,2023-10-12 15:44:55.757000
7,7,4,2023-10-12 15:45:42.363000
7,5,2023-10-12 15:46:29.053000
8,8,8,1,2023-10-12 15:43:45.424000
8,8,8,2,2023-10-12 15:44:11.620000
9,9,9,1,2023-10-12 15:43:45.428000
9,9,9,2,2023-10-12 15:44:08.725000
9,9,9,3,2023-10-12 15:44:45.724000
9,9,4,2023-10-12 15:45:22.131000
9,9,5,2023-10-12 15:45:58.930000
9,6,2023-10-12 15:46:36.420000
10,10,10,1,2023-10-12 15:43:45.422000
10,10,10,2,2023-10-12 15:44:00.719000
10,10,10,3,2023-10-12 15:44:31.917000
10,10,4,2023-10-12 15:45:03.920000
10,10,5,2023-10-12 15:45:35.625000
10,6,2023-10-12 15:46:08.321000
10,7,2023-10-12 15:46:39.711000
11,11,11,1,2023-10-12 15:43:43.690000
11,11,11,2,2023-10-12 15:43:59.989000
11,11,11,3,2023-10-12 15:44:32.886000
11,11,4,2023-10-12 15:45:05.991000
11,11,5,2023-10-12 15:45:47.895000
11,6,2023-10-12 15:46:21.688000
11,7,2023-10-12 15:46:56.272000
