2,0.48,1,2023-10-12 12:51:19.120953,8.699999999999985
7,0.17,1,2023-10-12 12:51:19.120953,31.60000000000018
6,0.18,1,2023-10-12 12:51:19.120953,26.70000000000011
1,0.44,1,2023-10-12 12:51:19.120953,9.89999999999998
1,0.21,2,2023-10-12 12:51:19.120953,28.90000000000014
2,0.16,2,2023-10-12 12:51:19.120953,30.90000000000017
3,0.33,2,2023-10-12 12:51:19.120953,0.30000000000000004
4,0.2,2,2023-10-12 12:51:19.120953,-0.20000000000000004
1,0.24,3,2023-10-12 12:51:19.121954,1.0999999999999999
2,0.37,3,2023-10-12 12:51:19.121954,0.6
3,0.01,3,2023-10-12 12:51:19.121954,50.70000000000045
4,0.3,3,2023-10-12 12:51:19.121954,46.000000000000384
1,0.04,4,2023-10-12 12:51:19.122959,60.100000000000584
2,0.36,4,2023-10-12 12:51:19.122959,60.100000000000584
3,0.19,4,2023-10-12 12:51:19.122959,-0.10000000000000003
4,0.48,4,2023-10-12 12:51:19.122959,60.100000000000584
1,0.1,5,2023-10-12 12:51:19.124957,0.10000000000000003
2,0.47,5,2023-10-12 12:51:19.124957,0.6
4,0.46,5,2023-10-12 12:51:19.124957,14.499999999999964
2,0.16,6,2023-10-12 12:51:19.125955,28.80000000000014
4,0.3,6,2023-10-12 12:51:19.125955,9.099999999999984
2,0.5,7,2023-10-12 12:51:19.126954,22.60000000000005
4,0.29,7,2023-10-12 12:51:19.126954,36.70000000000025
2,8,8,2023-10-12 12:51:21.161328,51.800000000000466
4,0,8,2023-10-12 12:51:21.161328,0.0
1,0,8,2023-10-12 12:51:21.161328,0.0
2,0,9,2023-10-12 12:51:21.168316,0.0
4,0,9,2023-10-12 12:51:21.168316,0.0
2,0.24,10,2023-10-12 12:51:19.144964,33.400000000000205
4,0.49,10,2023-10-12 12:51:19.144964,14.499999999999964
1,0.48,11,2023-10-12 12:51:19.145956,9.099999999999984
2,0.28,11,2023-10-12 12:51:19.145956,53.70000000000049
3,0.07,11,2023-10-12 12:51:19.145956,-0.1
4,0.07,11,2023-10-12 12:51:19.145956,26.1000000000001
5,0.31,11,2023-10-12 12:51:19.145956,60.100000000000584
6,0.03,11,2023-10-12 12:51:19.145956,27.40000000000012
2,0.03,1,2023-10-12 12:51:19.254135,8.799999999999985
7,0.06,1,2023-10-12 12:51:19.254135,31.500000000000178
6,0.17,1,2023-10-12 12:51:19.254135,26.80000000000011
1,0.23,1,2023-10-12 12:51:19.254135,9.99999999999998
1,0.46,2,2023-10-12 12:51:19.255145,29.000000000000142
2,0.29,2,2023-10-12 12:51:19.255145,31.00000000000017
3,0.32,2,2023-10-12 12:51:19.255145,0.20000000000000004
4,0.24,2,2023-10-12 12:51:19.255145,-0.10000000000000003
