,episode,time_sec,action,updated action
0,1,120.1,"1,0,0,0,1,1,0,1,1,0,0","1,0,0,0,0,0,0,0,0,0,0"
1,1,120.2,"1,0,0,1,0,0,0,0,0,1,0","1,0,0,1,0,0,0,0,0,0,0"
2,1,120.3,"0,0,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
3,1,120.4,"1,0,0,0,1,1,1,1,0,0,1","1,0,0,0,0,0,0,0,0,0,0"
4,1,120.5,"0,1,1,0,0,1,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
5,1,120.6,"1,1,1,1,0,0,0,0,1,0,0","1,0,0,1,0,0,0,0,1,0,0"
6,1,120.7,"1,1,1,1,0,1,1,0,1,1,0","1,0,0,1,0,0,0,0,1,0,0"
7,1,120.8,"1,0,0,1,1,1,0,1,1,0,1","1,0,0,1,0,0,0,0,1,0,0"
8,1,120.9,"1,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0,0"
9,1,121.0,"1,0,0,0,1,1,0,0,0,1,1","1,0,0,0,0,0,0,0,0,0,0"
10,1,121.1,"1,1,0,0,0,0,0,0,1,1,0","1,0,0,0,0,0,0,0,1,0,0"
11,1,121.2,"1,0,0,0,0,1,0,0,0,1,0","1,0,0,0,0,0,0,0,0,0,0"
12,1,121.3,"1,0,1,1,0,0,0,0,1,1,0","1,0,0,1,0,0,0,0,1,0,0"
13,1,121.4,"0,1,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
14,1,121.5,"1,0,0,0,0,1,0,0,0,1,0","1,0,0,0,0,0,0,0,0,0,0"
15,1,121.6,"1,0,0,1,1,0,0,0,1,0,0","1,0,0,1,0,0,0,0,1,0,0"
16,1,121.7,"1,1,1,0,0,1,0,0,1,1,1","1,0,0,0,0,0,0,0,1,0,0"
17,1,121.8,"0,1,1,0,1,0,0,1,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
18,1,121.9,"0,0,0,0,1,1,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
19,1,122.0,"0,1,0,1,0,0,1,0,0,0,0","0,0,0,1,0,0,0,0,0,0,0"
20,1,122.1,"0,1,0,0,0,0,1,0,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
21,1,122.2,"0,1,1,1,1,0,0,0,0,1,0","0,0,1,1,0,0,0,0,0,0,0"
22,1,122.3,"1,1,0,0,0,1,0,1,0,0,1","1,0,0,0,0,0,0,0,0,0,0"
23,1,122.4,"0,0,1,1,0,1,0,0,0,1,1","0,0,1,1,0,1,0,0,0,0,0"
24,1,122.5,"0,0,0,1,1,0,0,0,0,1,0","0,0,0,1,0,0,0,0,0,0,0"
25,1,122.6,"0,0,0,1,0,0,0,0,1,1,0","0,0,0,1,0,0,0,0,1,0,0"
26,1,122.7,"0,0,0,0,0,1,0,0,0,0,1","0,0,0,0,0,1,0,0,0,0,0"
27,1,122.8,"0,1,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
28,1,122.9,"1,0,0,0,1,1,1,0,1,1,0","1,0,0,0,0,1,0,0,1,0,0"
29,1,123.0,"0,0,0,0,0,0,1,1,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
30,1,123.1,"0,1,1,0,1,0,0,0,0,1,0","0,0,1,0,0,0,0,0,0,0,0"
31,1,123.2,"0,0,0,0,1,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0"
32,1,123.3,"1,1,1,1,0,1,0,0,0,0,0","1,0,1,1,0,1,0,0,0,0,0"
33,1,123.4,"0,0,0,0,0,0,0,1,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
34,1,123.5,"1,1,1,0,0,0,0,1,0,0,0","1,0,1,0,0,0,0,0,0,0,0"
35,1,123.6,"0,1,1,0,1,1,1,0,0,1,0","0,0,1,0,0,1,0,0,0,0,0"
36,1,123.7,"0,0,0,1,1,0,1,0,1,0,0","0,0,0,1,0,0,0,0,1,0,0"
37,1,123.8,"1,1,1,1,0,0,0,0,0,1,0","1,0,1,1,0,0,0,0,0,0,0"
38,1,123.9,"1,0,1,0,1,0,0,1,0,0,0","1,0,1,0,0,0,0,0,0,0,0"
39,1,124.0,"1,1,1,0,1,1,0,1,1,1,0","1,0,1,0,0,1,0,0,1,0,0"
40,1,124.1,"0,0,1,0,0,0,0,1,0,1,0","0,0,1,0,0,0,0,0,0,0,0"
41,1,124.2,"1,0,0,0,1,0,1,0,1,1,0","1,0,0,0,0,0,0,0,1,0,0"
42,1,124.3,"1,1,0,0,0,0,0,0,1,0,0","1,0,0,0,0,0,0,0,1,0,0"
43,1,124.4,"0,0,0,0,1,1,0,0,1,1,0","0,0,0,0,0,1,0,0,1,0,0"
44,1,124.5,"0,1,0,1,0,0,0,0,1,1,0","0,0,0,1,0,0,0,0,1,0,0"
45,1,124.6,"1,0,1,1,0,0,0,1,0,1,0","1,0,1,1,0,0,0,0,0,0,0"
46,1,124.7,"1,0,0,0,0,0,0,0,1,1,0","1,0,0,0,0,0,0,0,1,0,0"
47,1,124.8,"0,0,1,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0,0,0"
48,1,124.9,"0,0,1,1,1,0,0,1,1,1,0","0,0,1,1,0,0,0,0,1,0,0"
49,1,125.0,"0,0,1,1,0,0,0,0,0,1,0","0,0,1,1,0,0,0,0,0,1,0"
50,1,125.1,"1,0,1,1,1,0,0,1,0,1,0","1,0,1,1,0,0,0,0,0,1,0"
51,1,125.2,"1,0,0,1,0,0,1,0,0,0,0","0,0,0,1,0,0,0,0,0,0,0"
52,1,125.3,"0,0,1,0,0,1,0,0,0,1,0","0,0,1,0,0,1,0,0,0,1,0"
53,1,125.4,"1,0,0,0,1,1,0,0,1,0,0","0,0,0,0,0,1,0,0,0,0,0"
54,1,125.5,"0,1,0,0,1,1,0,1,1,1,0","0,0,0,0,0,1,0,0,0,1,0"
55,1,125.6,"1,1,1,1,1,1,0,1,0,1,0","0,0,1,1,0,1,0,0,0,1,0"
56,1,125.7,"1,0,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
57,1,125.8,"1,1,1,0,1,0,0,0,0,1,0","0,0,1,0,0,0,0,0,0,1,0"
58,1,125.9,"1,0,0,0,1,0,0,0,1,1,1","0,0,0,0,0,0,0,0,0,1,0"
59,1,126.0,"0,0,1,0,1,1,0,0,0,1,0","0,0,1,0,0,1,0,0,0,1,0"
60,1,126.1,"1,0,1,0,0,0,0,0,1,0,0","0,0,1,0,0,0,0,0,0,0,0"
61,1,126.2,"1,0,0,1,1,1,0,0,1,1,0","0,0,0,1,0,1,0,0,0,1,0"
62,1,126.3,"0,0,0,0,1,0,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
63,1,126.4,"1,0,1,1,1,0,0,1,0,0,0","0,0,0,1,0,0,0,0,0,0,0"
64,1,126.5,"0,1,0,1,0,1,0,1,1,1,0","0,0,0,1,0,1,0,0,0,1,0"
65,1,126.6,"0,0,0,0,0,0,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
66,1,126.7,"0,0,1,1,1,1,0,1,1,1,0","0,0,0,1,0,1,0,0,0,1,0"
67,1,126.8,"0,0,0,0,0,1,0,0,1,1,0","0,0,0,0,0,1,0,0,0,1,0"
68,1,126.9,"0,0,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
69,1,127.0,"0,0,0,0,1,1,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
70,1,127.1,"1,0,0,1,1,1,0,0,1,0,0","0,0,0,1,0,0,0,0,0,0,0"
71,1,127.2,"0,0,0,1,1,0,0,0,1,0,1","0,0,0,1,0,0,0,0,0,0,1"
72,1,127.3,"0,0,1,1,0,1,0,0,1,1,1","0,0,0,1,0,0,0,0,0,1,1"
73,1,127.4,"0,0,0,1,0,1,0,0,1,1,0","0,0,0,1,0,0,0,0,0,1,0"
74,1,127.5,"0,0,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
75,1,127.6,"0,0,1,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
76,1,127.7,"0,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
77,1,127.8,"0,0,1,0,0,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
78,1,127.9,"0,1,1,0,1,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
79,1,128.0,"1,0,1,0,1,0,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
80,1,128.1,"0,0,0,1,1,0,0,0,0,0,0","0,0,0,1,0,0,0,0,0,0,0"
81,1,128.2,"0,0,0,1,1,1,0,0,0,1,0","0,0,0,1,0,0,0,0,0,1,0"
82,1,128.3,"1,1,1,0,0,1,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
83,1,128.4,"1,0,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
84,1,128.5,"1,0,0,1,0,1,0,1,0,0,0","0,0,0,1,0,0,0,0,0,0,0"
85,1,128.6,"0,0,1,1,1,0,0,0,0,1,0","0,0,0,1,0,0,0,0,0,1,0"
86,1,128.7,"1,1,1,0,0,0,0,1,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
87,1,128.8,"0,0,1,1,1,1,0,0,1,0,0","0,0,0,1,0,0,0,0,0,0,0"
88,1,128.9,"1,0,1,0,1,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
89,1,129.0,"0,1,0,1,0,0,0,0,1,1,0","0,0,0,1,0,0,0,0,0,1,0"
90,1,129.1,"0,1,0,0,0,1,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
91,1,129.2,"1,1,0,1,1,0,0,0,1,1,0","0,0,0,1,0,0,0,0,0,1,0"
92,1,129.3,"1,0,1,0,1,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
93,1,129.4,"0,0,0,1,1,0,0,0,1,1,0","0,0,0,1,0,0,0,0,0,1,0"
94,1,129.5,"1,1,0,0,0,1,0,1,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
95,1,129.6,"1,1,0,1,0,1,0,0,1,1,0","0,0,0,1,0,0,0,0,0,1,0"
96,1,129.7,"1,1,1,0,0,0,0,0,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
97,1,129.8,"0,0,0,1,0,0,0,0,1,1,0","0,0,0,1,0,0,0,0,0,1,0"
98,1,129.9,"1,0,0,1,0,0,0,0,1,1,0","0,0,0,1,0,0,0,0,0,0,0"
99,1,130.0,"0,0,0,0,1,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
100,1,130.1,"1,1,0,0,0,0,1,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
101,1,130.2,"0,0,0,0,0,0,1,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0"
102,1,130.3,"1,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
103,1,130.4,"1,0,1,1,1,1,0,0,1,1,0","0,0,0,1,0,0,0,0,0,0,0"
104,1,130.5,"1,0,1,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
105,1,130.6,"1,0,0,1,1,0,0,0,1,1,0","0,0,0,1,0,0,0,0,0,0,0"
106,1,130.7,"0,0,0,1,0,0,0,0,1,1,0","0,0,0,1,0,0,0,0,0,0,0"
107,1,130.8,"0,0,0,0,0,0,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
108,1,130.9,"1,0,0,0,1,1,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
109,1,131.0,"1,0,0,0,1,1,1,0,1,1,0","0,0,0,0,0,0,1,0,0,0,0"
110,1,131.1,"0,1,1,0,0,0,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
111,1,131.2,"1,0,0,1,0,1,1,0,1,0,0","0,0,0,1,0,0,1,0,0,0,0"
112,1,131.3,"1,1,1,1,0,1,0,0,0,1,0","0,0,0,1,0,0,0,0,0,0,0"
113,1,131.4,"1,1,1,0,0,0,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
114,1,131.5,"1,0,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
115,1,131.6,"0,0,0,0,0,1,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
116,1,131.7,"0,0,0,0,1,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
117,1,131.8,"1,0,0,0,0,1,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
118,1,131.9,"1,1,1,0,0,0,1,0,0,0,1","0,0,0,0,0,0,1,0,0,0,1"
119,1,132.0,"1,0,0,0,1,1,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
120,1,132.1,"1,0,0,0,0,0,0,1,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
121,1,132.2,"0,0,0,0,0,0,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
122,1,132.3,"0,1,1,1,0,1,0,1,1,1,0","0,0,0,1,0,0,0,0,0,0,0"
123,1,132.4,"1,0,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
124,1,132.5,"1,1,1,0,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
125,1,132.6,"0,0,0,1,0,0,0,0,1,0,0","0,0,0,1,0,0,0,0,0,0,0"
126,1,132.7,"1,0,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,0,0,0"
127,1,132.8,"0,1,1,0,0,0,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
128,1,132.9,"0,0,0,1,0,0,0,0,0,1,0","0,0,0,1,0,0,0,0,0,0,0"
129,1,133.0,"1,0,0,0,0,0,1,0,0,1,0","0,0,0,0,0,0,1,0,0,0,0"
130,1,133.1,"0,1,0,0,0,1,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
131,1,133.2,"1,0,0,0,1,1,1,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0"
132,1,133.3,"0,0,0,0,0,0,0,0,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
133,1,133.4,"0,0,1,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
134,1,133.5,"0,1,1,0,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,1,0,0"
135,1,133.6,"0,0,0,1,0,0,0,0,1,1,0","0,0,0,1,0,0,0,0,1,0,0"
136,1,133.7,"1,0,0,0,0,1,1,0,1,0,0","0,0,0,0,0,0,1,0,1,0,0"
137,1,133.8,"1,1,1,0,0,1,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
138,1,133.9,"1,0,1,0,0,0,0,1,0,1,0","0,0,0,0,0,0,0,0,0,0,0"
139,1,134.0,"0,0,0,0,0,0,0,0,1,0,1","0,0,0,0,0,0,0,0,1,0,0"
140,1,134.1,"1,1,1,0,0,1,0,1,1,0,0","0,0,1,0,0,0,0,0,1,0,0"
141,1,134.2,"1,0,0,0,1,1,0,0,0,1,0","0,0,0,0,1,0,0,0,0,0,0"
142,1,134.3,"0,0,0,0,1,0,0,0,1,0,0","0,0,0,0,1,0,0,0,1,0,0"
143,1,134.4,"0,1,0,1,1,0,1,0,1,0,0","0,0,0,1,1,0,1,0,1,0,0"
144,1,134.5,"0,0,0,1,0,0,0,1,1,0,0","0,0,0,1,0,0,0,0,1,0,0"
145,1,134.6,"1,0,1,0,1,0,0,1,1,1,0","0,0,1,0,1,0,0,0,1,0,0"
146,1,134.7,"1,0,0,1,0,1,0,0,1,1,1","1,0,0,1,0,0,0,0,1,0,0"
147,1,134.8,"0,0,1,0,0,1,0,0,1,1,0","0,0,1,0,0,0,0,0,1,0,0"
148,1,134.9,"1,1,1,0,1,0,1,0,1,1,0","1,0,1,0,1,0,1,0,1,0,0"
149,1,135.0,"1,0,0,1,1,0,0,0,1,1,0","1,0,0,1,1,0,0,0,1,0,0"
150,1,135.1,"0,0,0,1,0,0,0,0,0,1,0","0,0,0,1,0,0,0,0,0,0,0"
151,1,135.2,"1,0,1,0,0,0,0,0,0,0,0","1,0,1,0,0,0,0,0,0,0,0"
152,1,135.3,"1,0,0,0,0,1,0,0,1,0,0","1,0,0,0,0,0,0,0,1,0,0"
153,1,135.4,"1,0,1,1,1,0,0,0,0,1,0","1,0,1,1,1,0,0,0,0,0,0"
154,1,135.5,"1,0,0,0,1,0,0,0,1,1,0","1,0,0,0,1,0,0,0,1,0,0"
155,1,135.6,"1,1,0,1,1,1,0,0,0,0,0","1,0,0,1,1,0,0,0,0,0,0"
156,1,135.7,"0,1,0,1,0,0,0,0,1,0,0","0,0,0,1,0,0,0,0,1,0,0"
157,1,135.8,"1,0,0,0,1,0,0,0,0,1,0","1,0,0,0,1,0,0,0,0,0,0"
158,1,135.9,"1,0,0,0,1,0,0,0,1,0,1","1,0,0,0,1,0,0,0,1,0,0"
159,1,136.0,"0,0,1,0,0,0,0,0,0,1,0","0,0,1,0,0,0,0,0,0,0,0"
160,1,136.1,"1,0,0,0,0,0,1,0,0,0,0","1,0,0,0,0,0,0,0,0,0,0"
161,1,136.2,"0,1,0,0,0,1,0,0,1,1,0","0,0,0,0,0,0,0,0,1,0,0"
162,1,136.3,"1,0,1,1,1,1,0,0,0,1,0","1,0,1,1,1,0,0,0,0,0,0"
163,1,136.4,"0,1,1,0,0,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0,0,0"
164,1,136.5,"1,1,1,0,1,0,0,0,1,1,0","1,0,1,0,1,0,0,0,1,0,0"
165,1,136.6,"0,0,1,1,0,0,0,0,0,0,0","0,0,1,1,0,0,0,0,0,0,0"
166,1,136.7,"1,0,0,1,0,0,0,0,0,1,0","1,0,0,1,0,0,0,0,0,0,0"
167,1,136.8,"0,1,0,1,0,1,0,0,0,1,0","0,0,0,1,0,1,0,0,0,0,0"
168,1,136.9,"0,1,1,1,0,0,0,0,0,1,1","0,0,1,1,0,0,0,0,0,0,0"
169,1,137.0,"0,0,0,1,0,0,0,0,0,1,0","0,0,0,1,0,0,0,0,0,0,0"
170,1,137.1,"1,0,1,0,1,1,0,0,0,0,0","1,0,1,0,1,1,0,0,0,0,0"
171,1,137.2,"1,0,1,0,1,1,0,0,1,1,0","1,0,1,0,1,1,0,0,1,0,0"
172,1,137.3,"1,1,1,0,0,0,0,0,1,0,0","1,0,1,0,0,0,0,0,1,0,0"
173,1,137.4,"1,0,1,0,1,1,0,0,1,1,0","1,0,1,0,1,1,0,0,1,0,0"
174,1,137.5,"0,0,0,0,1,0,0,0,1,1,1","0,0,0,0,1,0,0,0,1,0,0"
175,1,137.6,"0,0,1,0,0,1,0,0,0,1,0","0,0,1,0,0,1,0,0,0,0,0"
176,1,137.7,"1,1,1,0,0,0,0,0,0,1,0","1,0,1,0,0,0,0,0,0,0,0"
177,1,137.8,"0,0,0,0,0,1,1,0,0,1,0","0,0,0,0,0,1,0,0,0,0,0"
178,1,137.9,"1,0,1,0,0,1,0,0,1,0,0","1,0,1,0,0,1,0,0,1,0,0"
179,1,138.0,"0,0,0,0,1,0,1,1,1,1,0","0,0,0,0,1,0,0,0,1,0,0"
180,1,138.1,"0,0,1,0,1,1,0,0,1,0,0","0,0,0,0,1,1,0,0,1,0,0"
181,1,138.2,"0,1,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
182,1,138.3,"0,0,1,1,0,1,0,1,0,0,1","0,0,0,1,0,1,0,0,0,0,0"
